name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
443800,0.211275,0.28686,0.193846,0.089827,4.44E-148,4.82E-09
443900,0.21119,0.287144,0.194256,0.0901009,2.17E-148,4.68E-09
444000,0.210093,0.285924,0.19358,0.0898437,1.04E-148,4.57E-09
444100,0.210617,0.286229,0.193513,0.089688,5.32E-149,4.68E-09
444200,0.211592,0.287394,0.194169,0.0899231,2.75E-149,4.74E-09
444300,0.211585,0.287461,0.19424,0.0899597,1.38E-149,4.73E-09
444400,0.211834,0.287403,0.193937,0.0897008,6.66E-150,4.78E-09
444500,0.212766,0.28853,0.1946,0.0899602,3.20E-150,4.79E-09
444600,0.211667,0.286933,0.193433,0.089374,1.58E-150,4.79E-09
444700,0.211594,0.286667,0.193137,0.0891832,7.83E-151,4.76E-09
444800,0.211506,0.286696,0.193217,0.089236,3.84E-151,4.64E-09
444900,0.211468,0.286581,0.193077,0.0891375,1.95E-151,4.63E-09
445000,0.211621,0.286724,0.19311,0.089118,9.83E-152,4.69E-09
445100,0.211943,0.287217,0.193448,0.0892669,4.88E-152,4.73E-09
445200,0.211414,0.286463,0.192885,0.0889711,2.53E-152,4.76E-09
445300,0.211858,0.287069,0.193267,0.0891263,1.21E-152,4.67E-09
445400,0.212127,0.287636,0.193731,0.0893636,5.72E-153,4.48E-09
445500,0.212487,0.28817,0.194094,0.0895237,2.65E-153,4.40E-09
445600,0.212391,0.288087,0.194053,0.0895067,1.24E-153,4.39E-09
445700,0.212818,0.288769,0.19456,0.0897568,5.75E-154,4.37E-09
445800,0.212921,0.288922,0.194648,0.0897821,2.67E-154,4.33E-09
445900,0.212455,0.288319,0.194236,0.0895822,1.23E-154,4.28E-09
446000,0.212624,0.288737,0.194621,0.0897992,5.80E-155,4.21E-09
446100,0.21285,0.288981,0.19472,0.0898081,2.78E-155,4.22E-09
446200,0.211974,0.287819,0.193938,0.0894425,1.31E-155,4.19E-09
446300,0.211911,0.28786,0.193991,0.0894601,6.31E-156,4.12E-09
446400,0.212483,0.288586,0.194413,0.0896135,3.02E-156,4.13E-09
446500,0.212823,0.288887,0.194477,0.0895705,1.43E-156,4.18E-09
446600,0.212919,0.288926,0.194421,0.0895015,6.63E-157,4.18E-09
446700,0.213219,0.289049,0.194303,0.0893534,3.27E-157,4.25E-09
446800,0.213299,0.289226,0.194441,0.089418,1.58E-157,4.27E-09
446900,0.213247,0.28924,0.19448,0.0894398,7.39E-158,4.26E-09
447000,0.21339,0.289265,0.194366,0.0893227,3.46E-158,4.30E-09
447100,0.213521,0.289352,0.194316,0.0892375,1.61E-158,4.21E-09
447200,0.213199,0.289009,0.194102,0.0891328,7.32E-159,4.10E-09
447300,0.213333,0.288838,0.193721,0.0888284,3.48E-159,4.12E-09
447400,0.213232,0.288925,0.193865,0.0889148,1.69E-159,4.06E-09
447500,0.214413,0.290267,0.194559,0.0891286,8.07E-160,4.07E-09
447600,0.214011,0.289735,0.19418,0.0889359,3.89E-160,4.05E-09
447700,0.214452,0.290452,0.194715,0.0891978,1.88E-160,4.07E-09
447800,0.213785,0.28952,0.194056,0.0888756,9.71E-161,4.12E-09
447900,0.21323,0.288898,0.193674,0.0887014,5.16E-161,4.09E-09
448000,0.21355,0.289684,0.194381,0.0890905,2.53E-161,4.00E-09
448100,0.213465,0.289745,0.194515,0.0891865,1.20E-161,3.96E-09
448200,0.213503,0.289936,0.194719,0.0893089,5.85E-162,3.94E-09
448300,0.21314,0.28953,0.194471,0.0891954,2.92E-162,3.88E-09
448400,0.213698,0.290355,0.195038,0.0894523,1.47E-162,3.87E-09
448500,0.213713,0.290281,0.194918,0.0893627,7.08E-163,3.89E-09
448600,0.212731,0.288878,0.19392,0.0888777,3.60E-163,3.97E-09
448700,0.212728,0.288811,0.193818,0.0888012,1.95E-163,4.04E-09
448800,0.213551,0.289751,0.194318,0.0889672,1.00E-163,4.15E-09
448900,0.21308,0.28887,0.193573,0.0895571,5.07E-164,4.19E-09
449000,0.213485,0.289423,0.193932,0.0897134,2.43E-164,4.12E-09
449100,0.213114,0.288917,0.193569,0.089529,1.16E-164,4.04E-09
449200,0.213034,0.28866,0.19327,0.0893244,5.72E-165,4.02E-09
449300,0.213954,0.289934,0.19411,0.089695,2.80E-165,4.01E-09
449400,0.213489,0.28946,0.193867,0.0896064,1.30E-165,3.86E-09
449500,0.213894,0.289959,0.194148,0.089706,6.50E-166,3.82E-09
449600,0.213658,0.289732,0.194024,0.0896502,3.19E-166,3.80E-09
449700,0.213577,0.28977,0.194097,0.0896896,1.51E-166,3.64E-09
449800,0.213356,0.289505,0.193916,0.0895973,7.28E-167,3.49E-09
449900,0.213059,0.289204,0.193738,0.0895125,3.88E-167,3.42E-09
450000,0.213526,0.2899,0.194217,0.0897312,2.00E-167,3.37E-09
450100,0.213038,0.289471,0.194055,0.0897028,9.87E-168,3.22E-09
450200,0.213326,0.289984,0.194433,0.0898778,4.94E-168,3.17E-09
450300,0.213611,0.290527,0.194871,0.0901046,2.41E-168,3.11E-09
450400,0.21421,0.291445,0.195521,0.0904088,1.17E-168,3.05E-09
450500,0.214067,0.291176,0.195277,0.0902623,5.58E-169,3.04E-09
450600,0.213676,0.290712,0.194993,0.0901368,2.69E-169,3.00E-09
450700,0.213781,0.290839,0.195047,0.0901399,1.38E-169,2.99E-09
450800,0.213592,0.2904,0.194621,0.0898792,6.93E-170,3.01E-09
450900,0.21322,0.289811,0.194154,0.0896262,3.40E-170,3.01E-09
451000,0.214,0.290799,0.194739,0.0898503,1.73E-170,3.06E-09
451100,0.213918,0.29067,0.194615,0.0897668,8.27E-171,3.08E-09
451200,0.214028,0.290855,0.194745,0.0898248,3.88E-171,3.05E-09
451300,0.214253,0.291013,0.194729,0.0897536,1.89E-171,3.08E-09
451400,0.213281,0.289684,0.19381,0.0893096,9.43E-172,3.10E-09
451500,0.214091,0.290806,0.194553,0.0896401,4.79E-172,3.16E-09
451600,0.214204,0.291093,0.194813,0.0897853,2.29E-172,3.17E-09
451700,0.213781,0.290479,0.194354,0.0895448,1.11E-172,3.19E-09
451800,0.213734,0.290353,0.194212,0.0894477,5.42E-173,3.19E-09
451900,0.214211,0.290912,0.194502,0.0895349,2.77E-173,3.25E-09
452000,0.214738,0.291564,0.19488,0.0896775,1.38E-173,3.31E-09
452100,0.214789,0.291753,0.195043,0.0897562,6.89E-174,3.27E-09
452200,0.214188,0.291129,0.194722,0.0896422,3.38E-174,3.19E-09
452300,0.214203,0.290957,0.194467,0.0894563,1.83E-174,3.26E-09
452400,0.21399,0.290658,0.19424,0.0893328,9.61E-175,3.32E-09
452500,0.214354,0.29092,0.19424,0.0892461,5.06E-175,3.44E-09
452600,0.214337,0.290861,0.194155,0.0891784,2.53E-175,3.51E-09
452700,0.21509,0.291984,0.19496,0.0895688,1.24E-175,3.58E-09
452800,0.215094,0.292028,0.195002,0.0895897,5.95E-176,3.63E-09
452900,0.215169,0.292173,0.195108,0.0896365,2.89E-176,3.71E-09
453000,0.214827,0.291752,0.194845,0.0895198,1.38E-176,3.72E-09
453100,0.214453,0.291168,0.194397,0.0892855,6.57E-177,3.76E-09
453200,0.214141,0.290844,0.194227,0.0892223,3.14E-177,3.77E-09
453300,0.214231,0.291063,0.194408,0.0893119,1.56E-177,3.80E-09
453400,0.214149,0.290972,0.194331,0.0892601,7.89E-178,3.83E-09
453500,0.214691,0.291601,0.194664,0.0893691,3.87E-178,3.85E-09
453600,0.213659,0.290454,0.194017,0.0891119,1.89E-178,3.67E-09
453700,0.213512,0.290373,0.193987,0.0890939,9.23E-179,3.54E-09
453800,0.213544,0.290342,0.193875,0.0889882,4.83E-179,3.48E-09
453900,0.2138,0.290773,0.194164,0.089105,2.39E-179,3.38E-09
454000,0.213686,0.29088,0.194367,0.0892449,1.19E-179,3.30E-09
454100,0.213544,0.290924,0.194514,0.0893538,5.80E-180,3.21E-09
454200,0.213491,0.291016,0.194652,0.0894421,2.88E-180,3.18E-09
454300,0.213093,0.2908,0.194673,0.0895118,1.42E-180,3.11E-09
454400,0.213212,0.291098,0.194922,0.0896358,7.15E-181,3.08E-09
454500,0.213472,0.291467,0.195148,0.0897201,3.58E-181,3.07E-09
454600,0.213854,0.291812,0.195233,0.089685,1.74E-181,3.07E-09
454700,0.213475,0.29132,0.194889,0.0895107,9.02E-182,3.02E-09
454800,0.213089,0.290633,0.194308,0.0891856,4.75E-182,3.07E-09
454900,0.213974,0.29162,0.19481,0.0893402,2.49E-182,3.15E-09
455000,0.214111,0.291899,0.195025,0.0894421,1.25E-182,3.14E-09
455100,0.213929,0.291455,0.194576,0.0891612,6.44E-183,3.14E-09
455200,0.214309,0.291806,0.194669,0.0891303,3.22E-183,3.15E-09
455300,0.214244,0.291647,0.194499,0.0890202,1.58E-183,3.16E-09
455400,0.214752,0.29223,0.194812,0.0891278,7.80E-184,3.20E-09
455500,0.214747,0.292327,0.19491,0.0891776,3.87E-184,3.23E-09
455600,0.21488,0.292618,0.195156,0.0893071,1.91E-184,3.22E-09
455700,0.213904,0.291348,0.194324,0.0889257,9.57E-185,3.20E-09
455800,0.213995,0.291527,0.194454,0.0889837,4.80E-185,3.22E-09
455900,0.21402,0.291644,0.194576,0.0890552,2.30E-185,3.21E-09
456000,0.213891,0.291375,0.194324,0.0889035,1.13E-185,3.26E-09
456100,0.214457,0.291996,0.194631,0.0889944,5.49E-186,3.31E-09
456200,0.213861,0.29128,0.194201,0.0888133,2.67E-186,3.27E-09
456300,0.214042,0.291588,0.194419,0.0889107,1.30E-186,3.19E-09
456400,0.214457,0.291886,0.194434,0.0888323,6.26E-187,3.16E-09
456500,0.214528,0.291938,0.194416,0.0887941,3.06E-187,3.10E-09
456600,0.21463,0.292075,0.194465,0.0887838,1.49E-187,3.06E-09
456700,0.214014,0.291128,0.193738,0.0884022,7.16E-188,0.001003277
456800,0.214094,0.291204,0.193749,0.0883837,3.42E-188,9.94E-04
456900,0.213882,0.291114,0.193785,0.0884343,1.63E-188,9.77E-04
457000,0.212942,0.289924,0.193031,0.0881009,7.76E-189,9.52E-04
457100,0.213623,0.290985,0.1938,0.0884723,3.64E-189,9.23E-04
457200,0.213826,0.291276,0.19398,0.0885429,1.72E-189,9.02E-04
457300,0.21331,0.290716,0.193675,0.088426,8.24E-190,8.85E-04
457400,0.213436,0.291106,0.194049,0.0886393,4.01E-190,8.64E-04
457500,0.213641,0.291335,0.194148,0.0886544,1.96E-190,8.61E-04
457600,0.213993,0.291908,0.194568,0.0888559,9.54E-191,8.57E-04
457700,0.213627,0.291655,0.194526,0.0888824,4.59E-191,8.40E-04
457800,0.212876,0.290608,0.193802,0.088538,2.30E-191,8.40E-04
457900,0.213688,0.291545,0.194292,0.0886954,1.15E-191,8.46E-04
458000,0.213852,0.291725,0.194363,0.0887004,5.60E-192,8.42E-04
458100,0.213469,0.291291,0.19411,0.0885943,2.76E-192,8.33E-04
458200,0.213793,0.291819,0.194497,0.088781,1.35E-192,8.29E-04
458300,0.212888,0.290571,0.193639,0.0883719,7.09E-193,8.28E-04
458400,0.21397,0.292007,0.194559,0.0887731,3.56E-193,8.27E-04
458500,0.213801,0.291676,0.194254,0.0885917,1.78E-193,8.20E-04
458600,0.21429,0.29211,0.194361,0.0885499,8.89E-194,8.34E-04
458700,0.214821,0.292578,0.194483,0.0885138,4.44E-194,8.46E-04
458800,0.214886,0.292616,0.19446,0.0884767,2.20E-194,8.52E-04
458900,0.214616,0.292212,0.194143,0.0883026,1.07E-194,8.38E-04
459000,0.214329,0.291914,0.193972,0.0882271,5.06E-195,7.98E-04
459100,0.214385,0.292157,0.19421,0.0883604,2.36E-195,7.69E-04
459200,0.214864,0.292944,0.194795,0.088646,1.14E-195,7.61E-04
459300,0.214894,0.292915,0.194706,0.0885671,5.81E-196,7.66E-04
459400,0.215084,0.293208,0.19489,0.088636,2.87E-196,7.69E-04
459500,0.215449,0.29352,0.194967,0.0886098,1.39E-196,7.79E-04
459600,0.215807,0.293879,0.195106,0.0886243,6.79E-197,7.87E-04
459700,0.215616,0.293747,0.195078,0.0886305,3.39E-197,7.86E-04
459800,0.215709,0.293825,0.195093,0.0886197,1.69E-197,7.88E-04
459900,0.215024,0.293116,0.194717,0.0884765,8.06E-198,7.59E-04
460000,0.214741,0.292998,0.19476,0.0885341,3.97E-198,7.39E-04
460100,0.21498,0.293285,0.194902,0.0885709,2.01E-198,7.32E-04
460200,0.21496,0.293285,0.19488,0.0885402,9.67E-199,7.05E-04
460300,0.214489,0.292625,0.194403,0.0882986,4.67E-199,6.88E-04
460400,0.21475,0.293053,0.194711,0.0884413,2.24E-199,6.72E-04
460500,0.215069,0.293352,0.194807,0.0884349,1.14E-199,6.72E-04
460600,0.214747,0.292864,0.194426,0.0882299,5.65E-200,6.67E-04
460700,0.215226,0.293345,0.194623,0.0882628,2.70E-200,6.59E-04
460800,0.215534,0.293585,0.194653,0.0882153,1.33E-200,6.52E-04
460900,0.216597,0.294894,0.195414,0.0885085,6.23E-201,6.46E-04
461000,0.216517,0.294776,0.195315,0.0884489,2.86E-201,6.30E-04
461100,0.216079,0.294223,0.194943,0.088269,1.28E-201,6.05E-04
461200,0.215998,0.294176,0.194931,0.0882653,5.92E-202,5.85E-04
461300,0.215882,0.293827,0.194554,0.0880231,2.96E-202,5.83E-04
461400,0.215646,0.293383,0.194155,0.0877895,1.47E-202,5.77E-04
461500,0.216259,0.294184,0.19462,0.0879574,7.09E-203,5.67E-04
461600,0.215913,0.293745,0.194316,0.0878051,3.37E-203,5.60E-04
461700,0.216201,0.294035,0.194415,0.0877998,1.61E-203,5.60E-04
461800,0.217007,0.295151,0.195142,0.0881154,7.86E-204,5.59E-04
461900,0.217111,0.295355,0.195288,0.0881773,3.66E-204,5.53E-04
462000,0.216181,0.294177,0.19453,0.087834,1.71E-204,5.49E-04
462100,0.21664,0.294985,0.195133,0.0881208,8.54E-205,5.42E-04
462200,0.217102,0.295784,0.19574,0.0884211,3.94E-205,5.35E-04
462300,0.216099,0.294491,0.194902,0.0880406,1.86E-205,5.28E-04
462400,0.216769,0.295507,0.19561,0.0883677,8.90E-206,5.21E-04
462500,0.217033,0.295812,0.195743,0.0883864,4.14E-206,5.16E-04
462600,0.217472,0.296494,0.196224,0.0886101,1.91E-206,5.06E-04
462700,0.216934,0.295641,0.195569,0.0882705,8.91E-207,5.03E-04
462800,0.217128,0.295977,0.195811,0.0883811,4.20E-207,4.90E-04
462900,0.215925,0.29435,0.1947,0.087851,2.17E-207,4.72E-04
463000,0.215585,0.294263,0.194847,0.0879947,1.07E-207,4.48E-04
463100,0.216673,0.296006,0.196136,0.0886264,5.41E-208,4.32E-04
463200,0.215558,0.294657,0.195304,0.0882633,2.75E-208,4.10E-04
463300,0.215411,0.294676,0.195406,0.088332,1.39E-208,3.93E-04
463400,0.215571,0.295215,0.195928,0.0886267,6.81E-209,3.79E-04
463500,0.215394,0.295164,0.195984,0.0886798,3.42E-209,3.76E-04
463600,0.215645,0.295347,0.195985,0.0886216,1.68E-209,3.78E-04
463700,0.21552,0.295256,0.195951,0.0886099,8.25E-210,3.78E-04
463800,0.215492,0.295291,0.195985,0.088617,4.00E-210,3.77E-04
463900,0.215466,0.295462,0.196193,0.0887418,1.99E-210,3.75E-04
464000,0.215466,0.295645,0.196398,0.0888598,9.89E-211,3.72E-04
464100,0.214907,0.29509,0.196133,0.0887748,4.69E-211,3.60E-04
464200,0.214557,0.294831,0.196072,0.0887868,2.27E-211,3.54E-04
464300,0.215194,0.29586,0.196825,0.089149,1.16E-211,3.57E-04
464400,0.214901,0.295561,0.196656,0.0890731,5.75E-212,3.52E-04
464500,0.216007,0.296879,0.197381,0.0893291,2.88E-212,3.61E-04
464600,0.216348,0.297251,0.197563,0.0893827,1.35E-212,3.63E-04
464700,0.216182,0.296965,0.19732,0.0892438,6.20E-213,3.65E-04
464800,0.215922,0.296837,0.197359,0.0893091,2.84E-213,3.57E-04
464900,0.215677,0.296444,0.197032,0.0891246,1.35E-213,3.49E-04
465000,0.216026,0.297106,0.197551,0.0893828,6.17E-214,3.41E-04
465100,0.216141,0.297378,0.197782,0.0895025,2.85E-214,3.34E-04
465200,0.215211,0.296186,0.197023,0.089166,1.42E-214,3.28E-04
465300,0.21543,0.296308,0.196964,0.0890708,7.20E-215,3.26E-04
465400,0.214634,0.295442,0.196504,0.0889032,3.60E-215,3.21E-04
465500,0.214719,0.295754,0.196781,0.0890426,1.81E-215,3.14E-04
465600,0.215335,0.296558,0.197272,0.0892415,8.82E-216,3.13E-04
465700,0.21488,0.296194,0.197162,0.0892383,4.20E-216,3.06E-04
465800,0.213938,0.295067,0.196472,0.0889364,2.00E-216,3.00E-04
465900,0.215284,0.297051,0.197842,0.0895678,9.66E-217,2.97E-04
466000,0.214957,0.296623,0.19754,0.0894142,4.66E-217,2.95E-04
466100,0.215252,0.296931,0.19767,0.0894375,2.39E-217,3.01E-04
466200,0.215178,0.296828,0.197574,0.0893731,1.23E-217,3.04E-04
466300,0.215217,0.296905,0.197621,0.0893878,6.06E-218,3.05E-04
466400,0.215747,0.297644,0.1981,0.0895929,3.06E-218,3.09E-04
466500,0.215109,0.296706,0.19743,0.0892669,1.48E-218,3.14E-04
466600,0.215393,0.296942,0.197468,0.0892263,7.23E-219,3.21E-04
466700,0.21516,0.296621,0.197234,0.0891047,3.44E-219,3.24E-04
466800,0.215299,0.296783,0.197303,0.0891133,1.67E-219,3.25E-04
466900,0.215461,0.29696,0.197373,0.0891187,7.87E-220,3.22E-04
467000,0.215432,0.296899,0.19731,0.0890781,3.67E-220,3.19E-04
467100,0.215527,0.297109,0.197461,0.0891377,1.85E-220,3.20E-04
467200,0.215246,0.296857,0.197348,0.0891003,9.07E-221,3.19E-04
467300,0.215549,0.297292,0.197631,0.0892195,4.29E-221,3.20E-04
467400,0.215453,0.29725,0.197642,0.0892356,1.97E-221,3.16E-04
467500,0.215285,0.297251,0.197748,0.0893173,9.21E-222,3.02E-04
467600,0.21515,0.297018,0.197534,0.0891859,4.51E-222,3.01E-04
467700,0.215132,0.297039,0.197554,0.0891902,2.24E-222,3.02E-04
467800,0.21546,0.297633,0.198017,0.0894217,1.12E-222,3.06E-04
467900,0.214798,0.296789,0.197482,0.0891865,5.49E-223,3.08E-04
468000,0.215103,0.297189,0.197728,0.0892857,2.71E-223,3.13E-04
468100,0.215458,0.297528,0.197836,0.0892783,1.37E-223,3.19E-04
468200,0.215014,0.296735,0.197177,0.0889181,7.17E-224,3.28E-04
468300,0.215157,0.296711,0.197,0.0887631,3.72E-224,3.29E-04
468400,0.215622,0.297178,0.197178,0.0887808,1.80E-224,3.25E-04
468500,0.216031,0.297775,0.197573,0.0889519,8.45E-225,3.21E-04
468600,0.214469,0.295773,0.196303,0.0883945,3.96E-225,3.16E-04
468700,0.215249,0.296743,0.196849,0.088589,1.90E-225,3.07E-04
468800,0.214615,0.295957,0.196359,0.0883745,8.74E-226,2.94E-04
468900,0.214653,0.296042,0.196417,0.0883957,4.10E-226,2.84E-04
469000,0.215584,0.297245,0.197141,0.0886824,1.94E-226,2.81E-04
469100,0.215446,0.297125,0.197093,0.0886709,9.09E-227,2.72E-04
469200,0.215611,0.297355,0.197234,0.0887254,4.43E-227,2.67E-04
469300,0.216104,0.298099,0.197743,0.0889529,2.21E-227,2.64E-04
469400,0.21574,0.297685,0.197497,0.0888453,1.16E-227,2.64E-04
469500,0.216156,0.298167,0.197726,0.0889,5.86E-228,2.68E-04
469600,0.2165,0.298418,0.197743,0.0888405,2.78E-228,2.70E-04
469700,0.216057,0.297761,0.197264,0.0886027,1.30E-228,2.69E-04
469800,0.216857,0.298557,0.197591,0.0886604,6.31E-229,2.77E-04
469900,0.216553,0.297981,0.197104,0.0883958,3.17E-229,2.84E-04
470000,0.217144,0.298693,0.197506,0.0885458,1.55E-229,2.90E-04
470100,0.21688,0.298365,0.197301,0.0884546,7.17E-230,2.90E-04
470200,0.217111,0.298568,0.197343,0.0884284,3.38E-230,2.90E-04
470300,0.217122,0.29846,0.197175,0.088306,1.59E-230,2.94E-04
470400,0.217046,0.298313,0.197034,0.0882196,7.56E-231,2.97E-04
470500,0.217138,0.298441,0.197089,0.088222,3.72E-231,2.97E-04
470600,0.217204,0.298556,0.197153,0.0882369,1.80E-231,3.00E-04
470700,0.217285,0.298797,0.19736,0.0883397,8.53E-232,3.01E-04
470800,0.217162,0.298733,0.197354,0.0883437,4.01E-232,3.03E-04
470900,0.216716,0.298163,0.196982,0.088172,1.90E-232,2.98E-04
471000,0.215883,0.297024,0.196201,0.0877991,9.44E-233,2.92E-04
471100,0.216265,0.297727,0.196745,0.0880663,4.51E-233,2.83E-04
471200,0.216439,0.297957,0.196865,0.0880982,2.28E-233,2.80E-04
471300,0.216548,0.298341,0.197237,0.088307,1.17E-233,2.80E-04
471400,0.216611,0.298348,0.197172,0.0882411,6.02E-234,2.84E-04
471500,0.216479,0.298062,0.196901,0.08808,2.96E-234,2.88E-04
471600,0.215869,0.297103,0.196178,0.0877151,1.50E-234,2.90E-04
471700,0.2165,0.298076,0.196865,0.0880342,7.38E-235,2.96E-04
471800,0.216203,0.297499,0.196347,0.0877333,3.63E-235,3.01E-04
471900,0.216462,0.297637,0.196281,0.0876303,1.86E-235,3.10E-04
472000,0.216952,0.298041,0.196369,0.0875916,9.21E-236,3.21E-04
472100,0.21699,0.298217,0.196537,0.0876815,4.44E-236,3.20E-04
472200,0.21743,0.298905,0.197025,0.0879084,2.05E-236,3.20E-04
472300,0.217138,0.298641,0.196913,0.0878768,9.37E-237,3.15E-04
472400,0.217113,0.298766,0.197073,0.0879746,4.36E-237,3.13E-04
472500,0.216294,0.297842,0.196561,0.0877792,2.11E-237,3.09E-04
472600,0.216216,0.297871,0.196635,0.0878261,9.75E-238,2.97E-04
472700,0.216127,0.297806,0.196587,0.08779,4.67E-238,2.89E-04
472800,0.216231,0.297848,0.196524,0.0877154,2.38E-238,2.90E-04
472900,0.216516,0.298451,0.197003,0.08795,1.23E-238,2.84E-04
473000,0.215895,0.297956,0.196855,0.0879449,5.89E-239,2.79E-04
473100,0.216076,0.298522,0.197388,0.0882388,2.85E-239,2.78E-04
473200,0.215835,0.29831,0.197292,0.0882055,1.37E-239,2.70E-04
473300,0.215677,0.298048,0.197054,0.0880579,6.69E-240,2.66E-04
473400,0.215623,0.297925,0.196914,0.087961,3.23E-240,2.65E-04
473500,0.215984,0.298563,0.197381,0.0881776,1.59E-240,2.62E-04
473600,0.215662,0.298365,0.197369,0.0882125,7.35E-241,2.55E-04
473700,0.215748,0.298654,0.197629,0.0883458,3.49E-241,2.52E-04
473800,0.215096,0.297995,0.197317,0.0882496,1.65E-241,2.51E-04
473900,0.215931,0.299014,0.197887,0.0884553,8.11E-242,2.57E-04
474000,0.215618,0.298604,0.197614,0.0883261,3.83E-242,2.59E-04
474100,0.215448,0.298469,0.197565,0.0883152,1.83E-242,2.59E-04
474200,0.215519,0.298429,0.197428,0.0881993,9.07E-243,2.64E-04
474300,0.215138,0.298137,0.197347,0.088199,4.33E-243,2.58E-04
474400,0.214757,0.297765,0.197162,0.0881311,2.09E-243,2.51E-04
474500,0.214211,0.29684,0.196423,0.0877409,1.06E-243,2.58E-04
474600,0.214566,0.297461,0.196883,0.0879571,5.13E-244,2.61E-04
474700,0.214855,0.298142,0.19748,0.0882767,2.40E-244,2.56E-04
474800,0.215057,0.298362,0.197541,0.0882534,1.15E-244,2.52E-04
474900,0.214968,0.29825,0.197438,0.0881831,5.58E-245,2.48E-04
475000,0.215635,0.29917,0.198027,0.0884328,2.64E-245,2.46E-04
475100,0.215306,0.298751,0.197739,0.0882895,1.28E-245,2.45E-04
475200,0.215199,0.2986,0.197602,0.0882012,6.64E-246,2.46E-04
475300,0.214755,0.298178,0.197412,0.088144,3.28E-246,2.39E-04
475400,0.214877,0.298529,0.197729,0.0883116,1.57E-246,2.34E-04
475500,0.214808,0.298545,0.197777,0.0883384,7.52E-247,2.25E-04
475600,0.214714,0.298509,0.19778,0.0883411,3.71E-247,2.20E-04
475700,0.214649,0.29859,0.197919,0.0884324,1.83E-247,2.16E-04
475800,0.214378,0.298298,0.197762,0.0883721,8.75E-248,2.13E-04
475900,0.214227,0.298211,0.197766,0.0883941,4.16E-248,2.11E-04
476000,0.213963,0.298005,0.197702,0.0883874,2.04E-248,2.09E-04
476100,0.214008,0.298175,0.197854,0.088463,9.62E-249,2.05E-04
476200,0.213605,0.297936,0.197853,0.088515,4.53E-249,1.92E-04
476300,0.213761,0.298341,0.198207,0.0886996,2.11E-249,1.85E-04
476400,0.213803,0.298372,0.198186,0.088664,1.01E-249,1.83E-04
476500,0.213629,0.298174,0.198057,0.0885984,4.91E-250,1.80E-04
476600,0.213472,0.298077,0.198037,0.0885985,2.44E-250,1.78E-04
476700,0.213597,0.298457,0.198368,0.0887658,1.23E-250,1.75E-04
476800,0.213441,0.298402,0.198416,0.0888175,6.38E-251,1.76E-04
476900,0.213441,0.298508,0.198533,0.0888824,3.17E-251,1.75E-04
477000,0.214173,0.299277,0.198877,0.0889638,1.55E-251,1.78E-04
477100,0.213418,0.297875,0.197716,0.0883442,7.83E-252,1.82E-04
477200,0.213954,0.298438,0.197935,0.0883642,4.05E-252,1.86E-04
477300,0.214011,0.298573,0.198039,0.0884107,1.95E-252,1.83E-04
477400,0.213322,0.297637,0.197417,0.0881274,9.23E-253,1.81E-04
477500,0.213715,0.298145,0.197715,0.0882398,4.39E-253,1.81E-04
477600,0.214083,0.298626,0.197982,0.0883273,2.05E-253,1.79E-04
477700,0.214592,0.299308,0.198399,0.0884926,1.02E-253,1.81E-04
477800,0.214901,0.299803,0.198745,0.0886476,4.84E-254,1.81E-04
477900,0.21478,0.299589,0.198562,0.0885441,2.28E-254,1.83E-04
478000,0.214899,0.299525,0.198364,0.0883879,1.12E-254,1.86E-04
478100,0.214416,0.299025,0.198126,0.0883164,5.18E-255,1.84E-04
478200,0.214309,0.298712,0.197786,0.0880996,2.47E-255,1.83E-04
478300,0.214347,0.298801,0.197846,0.0881207,1.20E-255,1.82E-04
478400,0.214755,0.299409,0.198238,0.0882794,5.86E-256,1.80E-04
478500,0.214851,0.299601,0.198378,0.0883401,2.87E-256,1.79E-04
478600,0.214997,0.299902,0.198607,0.0884456,1.36E-256,1.78E-04
478700,0.214582,0.299221,0.198078,0.0881722,6.67E-257,1.80E-04
478800,0.215038,0.299695,0.198266,0.0881959,3.21E-257,1.82E-04
478900,0.214216,0.298699,0.197661,0.0879367,1.53E-257,1.79E-04
479000,0.214535,0.299133,0.197904,0.0880138,7.39E-258,1.81E-04
479100,0.214566,0.299285,0.198053,0.0880941,3.59E-258,1.83E-04
479200,0.214666,0.299465,0.198179,0.0881486,1.72E-258,1.84E-04
479300,0.214394,0.299151,0.197997,0.0880738,8.29E-259,1.85E-04
479400,0.2146,0.299329,0.198038,0.0880567,4.01E-259,1.88E-04
479500,0.214812,0.299557,0.198133,0.0880713,1.93E-259,1.89E-04
479600,0.2149,0.299535,0.198005,0.0879588,9.40E-260,1.91E-04
479700,0.214883,0.299507,0.197958,0.0879186,4.50E-260,1.89E-04
479800,0.214598,0.29918,0.197762,0.0878338,2.12E-260,1.84E-04
479900,0.214463,0.299303,0.197998,0.0879911,1.06E-260,1.78E-04
480000,0.214361,0.299192,0.1979,0.0879235,5.28E-261,1.77E-04
480100,0.214768,0.299753,0.198249,0.0880633,2.52E-261,1.77E-04
480200,0.213739,0.298479,0.197477,0.0877417,1.20E-261,1.72E-04
480300,0.214115,0.299255,0.198105,0.0880553,5.85E-262,1.64E-04
480400,0.214597,0.300095,0.198745,0.0883697,2.83E-262,1.62E-04
480500,0.213291,0.298331,0.197598,0.0878626,1.33E-262,1.58E-04
