name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
3400,0.0286849,0.0172162,0.0107264,0.00695325,6.67E-49,4.75E-07
3500,0.0292456,0.0176011,0.0109884,0.0071341,4.87E-50,4.60E-07
3600,0.0297317,0.017939,0.0112197,0.00729427,3.66E-51,4.46E-07
3700,0.0302642,0.018296,0.0114572,0.00745435,2.89E-52,4.40E-07
3800,0.0308528,0.0186981,0.0117296,0.00764145,2.25E-53,4.30E-07
3900,0.0313117,0.0190291,0.011962,0.00780544,1.77E-54,4.16E-07
4000,0.0317107,0.0193347,0.012184,0.00796556,1.44E-55,3.95E-07
4100,0.0322389,0.0197076,0.012442,0.00814549,1.22E-56,3.80E-07
4200,0.032722,0.0200543,0.0126845,0.00831588,1.07E-57,3.69E-07
4300,0.0331549,0.0203675,0.0129041,0.00847008,9.46E-59,3.58E-07
4400,0.0336508,0.0207223,0.013152,0.00864448,8.85E-60,3.48E-07
4500,0.0339714,0.0209701,0.0133324,0.00877434,8.89E-61,3.40E-07
4600,0.0343026,0.0212201,0.0135112,0.00890128,9.33E-62,3.36E-07
4700,0.0348422,0.0215897,0.0137606,0.00907106,9.88E-63,3.38E-07
4800,0.0352722,0.0218978,0.0139745,0.0092197,1.01E-63,3.35E-07
4900,0.0356561,0.0221797,0.0141731,0.00935915,1.02E-64,3.28E-07
5000,0.0361536,0.0225415,0.0144282,0.00953942,1.02E-65,3.20E-07
5100,0.0365563,0.0228459,0.0146477,0.00969674,1.04E-66,3.11E-07
5200,0.0368937,0.0231125,0.0148448,0.00984034,1.13E-67,3.08E-07
5300,0.0373296,0.0234302,0.0150683,0.00999752,1.23E-68,3.07E-07
5400,0.0376566,0.0236837,0.0152531,0.0101306,1.33E-69,3.04E-07
5500,0.0380245,0.0239667,0.0154592,0.0102791,1.46E-70,2.99E-07
5600,0.0383878,0.0242536,0.015671,0.0104332,1.63E-71,2.91E-07
5700,0.0386616,0.024475,0.0158362,0.0105538,1.89E-72,2.89E-07
5800,0.0389594,0.0247175,0.0160183,0.0106878,2.22E-73,2.87E-07
5900,0.0393461,0.0250034,0.0162204,0.0108298,2.65E-74,2.88E-07
6000,0.0397054,0.0252806,0.016422,0.0109746,3.19E-75,2.86E-07
6100,0.040153,0.0256217,0.0166702,0.0111539,3.79E-76,2.82E-07
6200,0.0403502,0.0257997,0.0168102,0.0112595,4.53E-77,2.77E-07
6300,0.0406744,0.0260573,0.0170009,0.0113982,5.64E-78,2.75E-07
6400,0.0410795,0.0263758,0.0172371,0.0115712,7.01E-79,2.71E-07
6500,0.041474,0.0266757,0.017454,0.0117267,8.80E-80,2.68E-07
6600,0.0417437,0.0269018,0.0176265,0.0118548,1.13E-80,2.64E-07
6700,0.0420308,0.0271342,0.0177999,0.0119813,1.50E-81,2.61E-07
6800,0.0423312,0.0273799,0.0179845,0.0121167,1.93E-82,2.53E-07
6900,0.0426114,0.0276136,0.0181623,0.0122483,2.53E-83,2.47E-07
7000,0.0429457,0.0278728,0.0183511,0.0123838,3.40E-84,2.45E-07
7100,0.0433353,0.0282031,0.0186077,0.0125778,4.53E-85,2.40E-07
7200,0.0435473,0.0283989,0.0187644,0.0126977,6.21E-86,2.36E-07
7300,0.0437894,0.0286103,0.0189285,0.0128204,8.72E-87,2.30E-07
7400,0.0440179,0.0288224,0.0190995,0.0129522,1.25E-87,2.22E-07
7500,0.044439,0.0291571,0.0193492,0.0131354,1.87E-88,2.16E-07
7600,0.0446485,0.0293524,0.0195067,0.0132568,2.77E-89,2.12E-07
7700,0.0448583,0.0295373,0.0196506,0.0133642,4.25E-90,2.12E-07
7800,0.0453121,0.0298922,0.0199126,0.0135549,6.48E-91,2.12E-07
7900,0.0455947,0.0301135,0.0200732,0.0136687,9.66E-92,2.11E-07
8000,0.0457627,0.0302731,0.020202,0.0137672,1.44E-92,2.07E-07
8100,0.0460642,0.0305245,0.0203935,0.013909,2.22E-93,2.05E-07
8200,0.0462751,0.0307161,0.0205456,0.0140245,3.54E-94,2.05E-07
8300,0.0466105,0.0310027,0.020768,0.0141919,5.47E-95,2.04E-07
8400,0.0467772,0.0311786,0.0209184,0.0143119,8.72E-96,2.00E-07
8500,0.0470357,0.0314187,0.0211138,0.0144638,1.39E-96,1.97E-07
8600,0.0471269,0.0315335,0.021216,0.014546,2.23E-97,1.93E-07
8700,0.0474993,0.0318406,0.0214505,0.0147208,3.63E-98,1.90E-07
8800,0.0476638,0.0319912,0.0215693,0.0148099,5.96E-99,1.87E-07
8900,0.0479072,0.0322153,0.0217508,0.0149507,1.02E-99,1.83E-07
9000,0.0480867,0.0324122,0.0219228,0.0150902,1.70E-100,1.76E-07
9100,0.0484263,0.0327025,0.0221494,0.0152618,2.87E-101,1.72E-07
9200,0.0486879,0.0329385,0.0223387,0.0154076,4.90E-102,1.69E-07
9300,0.0488134,0.0330907,0.0224759,0.0155205,8.59E-103,1.65E-07
9400,0.0491764,0.0333989,0.0227153,0.0157008,1.58E-103,1.65E-07
9500,0.0493694,0.0335609,0.0228355,0.0157859,2.94E-104,1.64E-07
9600,0.0496203,0.0337535,0.0229715,0.015879,5.50E-105,1.66E-07
9700,0.0499106,0.0339999,0.0231621,0.0160219,1.04E-105,1.65E-07
9800,0.0501194,0.0341925,0.0233167,0.0161401,1.90E-106,1.64E-07
9900,0.0503383,0.0343564,0.0234279,0.0162119,3.58E-107,1.67E-07
10000,0.0503652,0.0344089,0.0234763,0.0162493,6.88E-108,1.69E-07
10100,0.0507881,0.0347493,0.0237311,0.0164356,1.31E-108,1.67E-07
10200,0.0510616,0.0349705,0.0238949,0.0165531,2.42E-109,1.66E-07
10300,0.0512578,0.0351475,0.0240338,0.0166567,4.56E-110,1.64E-07
10400,0.0514153,0.0352983,0.0241554,0.0167489,8.62E-111,1.65E-07
10500,0.0517729,0.0355779,0.0243599,0.0168952,1.67E-111,1.68E-07
10600,0.0519358,0.0357375,0.0244904,0.0169952,3.13E-112,1.66E-07
10700,0.0520692,0.0358578,0.0245816,0.0170598,6.08E-113,1.68E-07
10800,0.0524552,0.0361635,0.0248081,0.0172241,1.20E-113,1.70E-07
10900,0.0525763,0.036294,0.0249189,0.0173108,2.30E-114,1.68E-07
11000,0.0527047,0.0364376,0.0250441,0.0174112,4.49E-115,1.67E-07
11100,0.0529869,0.0366866,0.0252413,0.0175613,8.70E-116,1.67E-07
11200,0.053161,0.0368664,0.0253945,0.0176833,1.68E-116,1.64E-07
11300,0.0532898,0.0370294,0.0255459,0.0178104,3.17E-117,9.99E-04
11400,0.0535972,0.0372905,0.0257477,0.0179611,6.10E-118,0.001011606
11500,0.0535892,0.0373274,0.0257917,0.0179998,1.19E-118,0.001012257
11600,0.0538087,0.0375428,0.0259721,0.0181424,2.28E-119,0.001007166
11700,0.0539882,0.0377219,0.0261203,0.0182567,4.57E-120,0.001008598
11800,0.0543101,0.0379691,0.0262949,0.0183759,9.17E-121,0.001010953
11900,0.0546436,0.0382819,0.0265523,0.0185775,1.76E-121,9.85E-04
12000,0.0547368,0.0383703,0.0266185,0.0186221,3.51E-122,9.86E-04
12100,0.0548918,0.0385383,0.0267648,0.0187399,7.34E-123,9.84E-04
12200,0.055101,0.0387287,0.0269157,0.018853,1.55E-123,9.82E-04
12300,0.0552676,0.0389128,0.0270777,0.0189845,3.12E-124,9.66E-04
12400,0.0554543,0.0390967,0.0272303,0.0191034,6.31E-125,9.55E-04
12500,0.0557771,0.0393697,0.0274403,0.0192592,1.28E-125,9.48E-04
12600,0.0560197,0.039605,0.0276353,0.0194115,2.61E-126,9.25E-04
12700,0.0561681,0.0397843,0.0277995,0.0195482,5.49E-127,9.03E-04
12800,0.0562629,0.0399118,0.0279192,0.0196486,1.17E-127,8.91E-04
12900,0.0563884,0.0400416,0.0280281,0.0197331,2.49E-128,8.91E-04
13000,0.0565878,0.0402291,0.0281802,0.0198496,5.56E-129,8.98E-04
13100,0.0567803,0.0404011,0.0283155,0.019951,1.25E-129,9.07E-04
13200,0.056955,0.04059,0.0284798,0.0200831,2.67E-130,8.79E-04
13300,0.0571302,0.0407677,0.0286299,0.0202014,5.90E-131,8.68E-04
13400,0.0574292,0.041024,0.0288301,0.0203524,1.27E-131,8.58E-04
13500,0.0574878,0.0411319,0.0289397,0.0204477,2.79E-132,8.39E-04
13600,0.0575937,0.0412239,0.029006,0.0204915,6.66E-133,8.36E-04
13700,0.0577393,0.0413918,0.0291565,0.0206147,1.50E-133,8.11E-04
13800,0.0578833,0.0415508,0.0292961,0.0207276,3.26E-134,7.93E-04
13900,0.0580313,0.0416995,0.0294196,0.0208229,7.20E-135,7.83E-04
14000,0.0584105,0.0420288,0.0296794,0.0210202,1.55E-135,7.37E-04
14100,0.0585613,0.0422238,0.0298648,0.0211788,3.30E-136,6.95E-04
14200,0.0586832,0.0423679,0.0299957,0.0212871,7.15E-137,6.65E-04
14300,0.0586582,0.0424024,0.0300456,0.0213352,1.58E-137,6.40E-04
14400,0.0589528,0.0426816,0.0302771,0.0215172,3.92E-138,6.29E-04
14500,0.0592454,0.0429681,0.03052,0.0217117,9.18E-139,6.10E-04
14600,0.0594318,0.0431682,0.0306956,0.0218542,2.11E-139,5.92E-04
14700,0.0593809,0.0432027,0.0307586,0.0219205,5.00E-140,5.78E-04
14800,0.0595507,0.0433636,0.030887,0.0220158,1.25E-140,5.79E-04
14900,0.0595995,0.0434073,0.0309142,0.0220279,3.07E-141,5.83E-04
15000,0.0598752,0.043636,0.0310856,0.022151,7.76E-142,5.93E-04
15100,0.0600405,0.0437867,0.0312029,0.0222365,1.96E-142,5.94E-04
15200,0.0601936,0.0439564,0.0313523,0.0223571,5.05E-143,5.98E-04
15300,0.0604763,0.0442167,0.0315646,0.0225217,1.26E-143,6.03E-04
15400,0.0607211,0.0444371,0.0317382,0.0226508,3.06E-144,6.05E-04
15500,0.0607903,0.0445221,0.031812,0.0227075,7.39E-145,6.03E-04
15600,0.0610916,0.0447955,0.0320331,0.0228779,1.75E-145,5.98E-04
15700,0.0611204,0.0448647,0.0321051,0.0229397,4.38E-146,5.90E-04
15800,0.0612529,0.045004,0.0322224,0.0230305,1.15E-146,5.81E-04
15900,0.0612999,0.0450848,0.032302,0.0230976,2.98E-147,5.71E-04
16000,0.0615982,0.0453646,0.0325329,0.0232783,7.60E-148,5.60E-04
16100,0.0616456,0.0454812,0.0326616,0.0233961,1.94E-148,5.47E-04
16200,0.0619166,0.0457528,0.0328949,0.0235842,5.07E-149,5.40E-04
16300,0.0618931,0.0457879,0.0329455,0.0236326,1.29E-149,5.34E-04
16400,0.0621241,0.0460192,0.0331435,0.0237917,3.36E-150,5.33E-04
16500,0.0621588,0.0460857,0.0332092,0.0238461,9.00E-151,5.41E-04
16600,0.0623383,0.0462608,0.0333529,0.0239557,2.34E-151,5.37E-04
16700,0.0625166,0.0464579,0.0335287,0.0240997,5.87E-152,5.27E-04
16800,0.0625989,0.0465927,0.0336659,0.0242207,1.45E-152,5.13E-04
16900,0.0628398,0.0468633,0.033914,0.0244302,3.67E-153,4.99E-04
17000,0.0626102,0.0467749,0.0338962,0.0244439,9.59E-154,4.83E-04
17100,0.0624776,0.0467365,0.0338981,0.0244597,2.78E-154,4.80E-04
17200,0.0628176,0.0470186,0.0341086,0.0246093,8.91E-155,4.91E-04
17300,0.0632504,0.0473658,0.0343626,0.0247873,2.75E-155,5.00E-04
17400,0.063558,0.0476441,0.0345862,0.024958,7.90E-156,5.03E-04
17500,0.0636513,0.0477773,0.0347168,0.0250707,2.24E-156,5.04E-04
17600,0.0637101,0.0478625,0.0347965,0.0251353,6.71E-157,5.10E-04
17700,0.0639547,0.0480989,0.0349928,0.025288,1.93E-157,5.16E-04
17800,0.0639299,0.048115,0.0350197,0.0253137,5.57E-158,5.23E-04
17900,0.0642189,0.0483659,0.0352148,0.0254582,1.56E-158,5.29E-04
18000,0.0643392,0.0484906,0.0353187,0.0255374,4.35E-159,5.26E-04
18100,0.0644228,0.0486477,0.0354846,0.0256863,1.17E-159,4.95E-04
18200,0.0647377,0.0489785,0.0357764,0.0259256,3.22E-160,4.79E-04
18300,0.0646919,0.0490448,0.0358816,0.0260346,9.13E-161,4.62E-04
18400,0.0648681,0.0492385,0.0360544,0.0261764,2.70E-161,4.59E-04
18500,0.064952,0.0493305,0.0361317,0.0262347,7.93E-162,4.62E-04
18600,0.0650412,0.04942,0.0362012,0.0262823,2.34E-162,4.66E-04
18700,0.0650459,0.0494716,0.0362614,0.0263363,7.05E-163,4.65E-04
18800,0.0653243,0.0497371,0.0364838,0.0265122,2.05E-163,4.63E-04
18900,0.0654509,0.0498578,0.0365796,0.0265821,5.94E-164,4.63E-04
19000,0.0654916,0.0499353,0.0366596,0.0266519,1.68E-164,4.59E-04
19100,0.0656598,0.0500802,0.0367667,0.0267248,4.98E-165,4.62E-04
19200,0.0657637,0.0501896,0.0368568,0.0267912,1.44E-165,4.54E-04
19300,0.0658872,0.0503461,0.0370019,0.0269112,4.18E-166,4.42E-04
19400,0.0659745,0.0504639,0.0371144,0.0270062,1.23E-166,4.30E-04
19500,0.0660818,0.0505988,0.037241,0.0271127,3.50E-167,4.09E-04
19600,0.0661668,0.050726,0.0373679,0.0272232,9.81E-168,3.90E-04
19700,0.0659917,0.0506374,0.0373243,0.0272014,2.91E-168,3.79E-04
19800,0.0662457,0.0508945,0.0375461,0.02738,9.25E-169,3.71E-04
19900,0.0665612,0.0511662,0.037758,0.0275383,2.90E-169,3.67E-04
20000,0.0666028,0.0512538,0.0378519,0.0276221,8.77E-170,3.61E-04
20100,0.0668384,0.051501,0.0380685,0.0277979,2.70E-170,3.55E-04
20200,0.0669442,0.0516371,0.0381967,0.0279054,8.04E-171,3.44E-04
20300,0.0670915,0.0518087,0.0383506,0.0280299,2.35E-171,3.24E-04
20400,0.067172,0.0519638,0.038517,0.028181,6.76E-172,3.04E-04
20500,0.0673722,0.0521633,0.0386855,0.028313,1.97E-172,2.94E-04
20600,0.0674141,0.0522359,0.038755,0.0283686,5.90E-173,2.87E-04
20700,0.0674448,0.0523028,0.038825,0.0284292,1.79E-173,2.83E-04
20800,0.0673323,0.0522609,0.0388157,0.0284323,5.67E-174,2.82E-04
20900,0.0676491,0.0525275,0.0390158,0.0285742,1.87E-174,2.83E-04
21000,0.067837,0.0527409,0.0392049,0.028726,5.96E-175,2.73E-04
21100,0.0679519,0.0528777,0.0393283,0.0288258,1.81E-175,2.61E-04
21200,0.0680915,0.0530142,0.0394387,0.0289078,5.57E-176,2.53E-04
21300,0.0683528,0.0532838,0.0396749,0.0291001,1.68E-176,2.46E-04
21400,0.0685352,0.0534781,0.039844,0.0292348,5.12E-177,2.42E-04
21500,0.0685725,0.0535224,0.0398776,0.0292548,1.56E-177,2.39E-04
21600,0.0688101,0.0537732,0.0400976,0.0294331,4.73E-178,2.33E-04
21700,0.0687619,0.0537973,0.0401479,0.0294868,1.44E-178,2.28E-04
21800,0.0688909,0.0539747,0.0403235,0.0296405,4.35E-179,2.24E-04
21900,0.0689547,0.0540839,0.0404351,0.0297378,1.34E-179,2.16E-04
22000,0.0691266,0.0543243,0.0406686,0.0299374,4.11E-180,2.03E-04
22100,0.0693205,0.054536,0.0408542,0.0300857,1.34E-180,1.96E-04
22200,0.0694999,0.0547329,0.0410289,0.0302274,4.21E-181,1.92E-04
22300,0.0693271,0.0546515,0.0409956,0.0302166,1.40E-181,1.90E-04
22400,0.0697708,0.0550394,0.0413006,0.0304448,4.81E-182,1.90E-04
22500,0.0699292,0.0551725,0.0413954,0.0305052,1.59E-182,1.90E-04
22600,0.0699908,0.0552326,0.0414404,0.0305343,5.21E-183,1.91E-04
22700,0.0699935,0.0552854,0.0415068,0.0305973,1.70E-183,1.90E-04
22800,0.0698904,0.0552756,0.0415365,0.0306383,5.50E-184,1.88E-04
22900,0.0702618,0.0555931,0.0417794,0.0308142,1.83E-184,1.89E-04
23000,0.070462,0.0557737,0.0419178,0.0309113,6.15E-185,1.88E-04
23100,0.070732,0.0560407,0.0421451,0.0310919,1.94E-185,1.85E-04
23200,0.0707059,0.0560761,0.0422012,0.0311487,6.09E-186,1.82E-04
23300,0.0708572,0.0562477,0.0423566,0.0312766,1.88E-186,1.76E-04
23400,0.0709969,0.0564052,0.0424986,0.031393,5.86E-187,1.72E-04
23500,0.0711628,0.0565874,0.0426572,0.031518,1.89E-187,1.68E-04
23600,0.0710539,0.0565303,0.0426253,0.0314972,6.08E-188,1.66E-04
23700,0.0710579,0.0565906,0.0427004,0.0315681,2.04E-188,1.63E-04
23800,0.0707084,0.0563208,0.0424917,0.0314045,7.58E-189,1.63E-04
23900,0.0711896,0.0567348,0.042814,0.0316436,3.05E-189,1.69E-04
24000,0.0712778,0.0568441,0.0429128,0.0317219,1.14E-189,1.73E-04
24100,0.0713041,0.0568985,0.0429696,0.0317711,4.18E-190,1.77E-04
24200,0.0715891,0.0571759,0.0432063,0.0319611,1.47E-190,1.80E-04
24300,0.0715707,0.0572305,0.0432876,0.0320444,4.98E-191,1.80E-04
24400,0.071785,0.0574284,0.0434464,0.0321635,1.68E-191,1.83E-04
24500,0.0717404,0.0574203,0.0434477,0.0321633,5.74E-192,1.79E-04
24600,0.0719304,0.0575866,0.0435715,0.0322473,1.94E-192,1.75E-04
24700,0.072191,0.0578293,0.0437669,0.0323939,6.32E-193,1.70E-04
24800,0.0722432,0.0579096,0.0438442,0.0324574,2.06E-193,1.67E-04
24900,0.0721459,0.0579124,0.0438912,0.0325172,6.67E-194,1.62E-04
25000,0.0721769,0.0579977,0.0439857,0.0326011,2.20E-194,1.59E-04
25100,0.0724596,0.0582848,0.0442339,0.0328002,7.42E-195,1.55E-04
25200,0.0724288,0.0583309,0.0443083,0.0328771,2.46E-195,1.51E-04
25300,0.072753,0.0586281,0.0445465,0.033056,8.23E-196,1.50E-04
25400,0.0729149,0.0588158,0.0447205,0.0332021,2.65E-196,1.48E-04
25500,0.0729111,0.0588579,0.0447704,0.0332446,8.82E-197,1.44E-04
25600,0.0729295,0.058948,0.04488,0.0333482,3.00E-197,1.40E-04
25700,0.073209,0.0591967,0.0450734,0.0334884,1.03E-197,1.36E-04
25800,0.0733278,0.0593629,0.0452406,0.0336362,3.43E-198,1.32E-04
25900,0.0731555,0.0592487,0.0451618,0.0335785,1.17E-198,1.29E-04
26000,0.0734013,0.0595005,0.0453834,0.03376,3.97E-199,1.27E-04
26100,0.07345,0.0595863,0.0454719,0.0338366,1.37E-199,1.24E-04
26200,0.0735542,0.0597155,0.0455915,0.033935,4.74E-200,1.22E-04
26300,0.0735394,0.0597691,0.0456696,0.0340143,1.65E-200,1.20E-04
26400,0.0737085,0.0599453,0.045823,0.0341372,5.84E-201,1.21E-04
26500,0.0736995,0.0599627,0.0458448,0.0341546,2.02E-201,1.20E-04
26600,0.0738676,0.0601546,0.0460211,0.0343015,7.09E-202,1.19E-04
26700,0.0739028,0.0602475,0.0461292,0.0344035,2.47E-202,1.18E-04
26800,0.074008,0.0603888,0.0462669,0.0345217,8.65E-203,1.17E-04
26900,0.0741626,0.060521,0.0463636,0.0345861,2.98E-203,1.18E-04
27000,0.0742066,0.0605914,0.0464318,0.0346417,1.05E-203,1.17E-04
27100,0.0742437,0.0606972,0.0465568,0.0347607,3.75E-204,1.16E-04
27200,0.0743842,0.0608404,0.0466781,0.0348549,1.32E-204,1.16E-04
27300,0.0740143,0.0605918,0.0465166,0.0347499,4.54E-205,1.13E-04
27400,0.0740592,0.060674,0.0465996,0.0348192,1.69E-205,1.11E-04
27500,0.0742577,0.0608781,0.046772,0.0349517,6.18E-206,1.08E-04
27600,0.074324,0.0610569,0.0469792,0.0351457,2.22E-206,1.04E-04
27700,0.0744981,0.0612708,0.0471825,0.035319,7.96E-207,1.01E-04
27800,0.0746066,0.0613764,0.0472664,0.035379,2.84E-207,9.91E-05
27900,0.0745701,0.0613864,0.0472941,0.0354091,1.00E-207,9.70E-05
28000,0.07488,0.0617274,0.0476078,0.0356742,3.49E-208,9.38E-05
28100,0.074884,0.0617897,0.0476868,0.035749,1.21E-208,9.01E-05
28200,0.0746179,0.0616334,0.0476004,0.0357021,4.40E-209,8.63E-05
28300,0.0749676,0.0620089,0.0479423,0.0359895,1.57E-209,8.29E-05
28400,0.075051,0.0621112,0.0480367,0.0360667,5.81E-210,8.26E-05
28500,0.0749932,0.0621013,0.0480472,0.0360826,2.16E-210,8.32E-05
28600,0.0751979,0.0623134,0.0482322,0.0362312,7.96E-211,8.30E-05
28700,0.075282,0.062425,0.0483374,0.0363178,3.04E-211,8.28E-05
28800,0.0752843,0.0624515,0.0483665,0.0363412,1.15E-211,8.33E-05
28900,0.0753234,0.06253,0.0484491,0.036413,4.43E-212,8.26E-05
29000,0.0756216,0.062853,0.048742,0.036657,1.64E-212,8.21E-05
29100,0.0757399,0.0629915,0.0488672,0.0367577,5.95E-213,8.09E-05
29200,0.0756666,0.0629788,0.0488795,0.0367757,2.20E-213,8.03E-05
29300,0.0758259,0.0631488,0.0490275,0.0368924,8.06E-214,8.06E-05
29400,0.0758839,0.0632315,0.0491087,0.0369615,2.92E-214,8.05E-05
29500,0.0760108,0.0633307,0.0491728,0.0369964,1.12E-214,8.16E-05
29600,0.0760499,0.0633977,0.0492404,0.0370531,4.15E-215,8.18E-05
29700,0.0760824,0.0634474,0.049282,0.0370788,1.52E-215,8.20E-05
29800,0.0761114,0.0635341,0.049384,0.0371739,5.55E-216,8.04E-05
29900,0.0762211,0.0636518,0.0494849,0.0372514,2.08E-216,7.96E-05
30000,0.0759969,0.0635224,0.049415,0.0372145,8.02E-217,7.75E-05
30100,0.0762584,0.0637145,0.0495325,0.0372739,3.09E-217,7.56E-05
30200,0.0761984,0.0637196,0.0495647,0.0373119,1.14E-217,7.16E-05
30300,0.0764179,0.0639122,0.0497092,0.0374107,4.55E-218,7.01E-05
30400,0.0764211,0.0639471,0.0497465,0.0374391,1.77E-218,6.85E-05
30500,0.0767498,0.0642833,0.0500386,0.0376733,7.18E-219,6.79E-05
30600,0.0764729,0.0641046,0.0499276,0.0376042,2.83E-219,6.69E-05
30700,0.0767101,0.0642896,0.0500477,0.03767,1.14E-219,6.76E-05
30800,0.0769386,0.064551,0.0502825,0.0378585,4.36E-220,6.63E-05
30900,0.0771913,0.0647955,0.0504817,0.0380067,1.61E-220,6.52E-05
31000,0.0771683,0.0648317,0.0505364,0.038059,5.94E-221,6.26E-05
31100,0.0770918,0.0648118,0.0505399,0.0380681,2.34E-221,6.09E-05
31200,0.0770368,0.0648016,0.0505453,0.0380749,9.58E-222,6.01E-05
31300,0.0773499,0.0650627,0.0507362,0.0382034,3.83E-222,6.09E-05
31400,0.0773627,0.0650756,0.0507392,0.0381963,1.49E-222,6.11E-05
31500,0.0774552,0.0651912,0.0508461,0.0382832,5.75E-223,6.04E-05
31600,0.0775311,0.0652826,0.050928,0.0383477,2.26E-223,5.98E-05
31700,0.0778295,0.065545,0.0511307,0.0384936,8.79E-224,5.97E-05
31800,0.0779219,0.0657075,0.0513071,0.0386553,3.20E-224,5.76E-05
31900,0.0778636,0.0656741,0.0512827,0.0386331,1.22E-224,5.71E-05
32000,0.0776647,0.0655191,0.0511601,0.0385339,4.79E-225,5.67E-05
32100,0.0777699,0.0656289,0.0512512,0.0386011,1.85E-225,5.59E-05
32200,0.0777222,0.0656277,0.0512689,0.0386226,7.20E-226,5.48E-05
32300,0.0778671,0.0657857,0.0514083,0.038734,2.80E-226,5.32E-05
32400,0.078064,0.0660201,0.0516279,0.0389185,1.12E-226,5.14E-05
32500,0.077882,0.065944,0.0516125,0.0389316,4.46E-227,4.98E-05
32600,0.0781026,0.0662024,0.0518525,0.0391318,1.97E-227,4.93E-05
32700,0.0782157,0.0663842,0.0520465,0.0393089,7.95E-228,4.85E-05
32800,0.0780802,0.0663348,0.0520448,0.0393283,3.25E-228,4.78E-05
32900,0.0783997,0.0666594,0.0523286,0.0395585,1.31E-228,4.77E-05
33000,0.0783518,0.0666394,0.0523193,0.0395512,5.39E-229,4.83E-05
33100,0.0786533,0.0669115,0.0525349,0.0397106,2.24E-229,4.93E-05
33200,0.0787226,0.0670145,0.0526361,0.0397953,9.03E-230,4.87E-05
33300,0.0787394,0.0671396,0.0528016,0.0399608,3.53E-230,4.76E-05
33400,0.0789227,0.0673758,0.0530345,0.0401648,1.36E-230,4.68E-05
33500,0.0786946,0.0672243,0.0529358,0.0400988,5.32E-231,4.64E-05
33600,0.0790037,0.0675181,0.0531774,0.040283,2.11E-231,4.64E-05
33700,0.0788699,0.0674457,0.0531426,0.040268,8.36E-232,4.60E-05
33800,0.0790148,0.067581,0.0532461,0.040338,3.30E-232,4.60E-05
33900,0.0789096,0.0675111,0.0531905,0.0402873,1.30E-232,4.55E-05
34000,0.0793119,0.0678993,0.0535169,0.0405431,5.07E-233,4.53E-05
34100,0.0790052,0.0676692,0.0533498,0.0404216,2.00E-233,4.58E-05
34200,0.0789445,0.0676241,0.0533102,0.0403836,8.21E-234,4.68E-05
34300,0.078965,0.0676343,0.0532994,0.0403547,3.52E-234,4.75E-05
34400,0.0791499,0.067845,0.0534938,0.0405167,1.46E-234,4.68E-05
34500,0.079233,0.0679471,0.0535883,0.0405936,5.91E-235,4.61E-05
34600,0.0793315,0.0680618,0.05369,0.0406726,2.56E-235,4.67E-05
34700,0.0796,0.0682913,0.053859,0.0407857,1.08E-235,4.72E-05
34800,0.0794931,0.0682606,0.053869,0.040812,4.43E-236,4.62E-05
34900,0.0795796,0.0683684,0.0549701,0.040891,1.82E-236,4.61E-05
35000,0.0798921,0.0686532,0.0551972,0.041051,7.56E-237,4.63E-05
35100,0.0799654,0.068741,0.0552761,0.04111,3.06E-237,4.66E-05
35200,0.0799325,0.0687446,0.0552949,0.041131,1.20E-237,4.60E-05
35300,0.0800041,0.0688222,0.0553608,0.0411783,4.81E-238,4.61E-05
35400,0.0801217,0.0689708,0.055507,0.041301,1.94E-238,4.62E-05
35500,0.0800703,0.0689797,0.0555391,0.0413346,7.65E-239,4.59E-05
35600,0.0802733,0.0691845,0.0557129,0.0414633,3.06E-239,4.56E-05
35700,0.0804287,0.0693119,0.0557973,0.0415065,1.23E-239,4.61E-05
35800,0.0804055,0.0693715,0.0558935,0.0416058,4.81E-240,4.54E-05
35900,0.0806412,0.0696444,0.0561512,0.0418167,1.95E-240,4.50E-05
36000,0.080491,0.0695705,0.0561224,0.0418111,7.70E-241,4.46E-05
36100,0.0806268,0.0697312,0.0562758,0.0419372,3.10E-241,4.55E-05
36200,0.0806745,0.069789,0.0563239,0.0419684,1.26E-241,4.58E-05
36300,0.0806195,0.0697522,0.0562902,0.0419339,5.07E-242,4.63E-05
36400,0.0808258,0.0698913,0.0563653,0.0419601,2.04E-242,4.72E-05
36500,0.0809087,0.0699253,0.0563567,0.0419248,8.41E-243,4.81E-05
36600,0.0809311,0.0699942,0.0564349,0.0419917,3.36E-243,4.64E-05
36700,0.080819,0.0699442,0.0564179,0.0419889,1.35E-243,4.57E-05
36800,0.080999,0.0701125,0.0565471,0.0420725,5.31E-244,4.46E-05
36900,0.0810249,0.0701638,0.0565971,0.0421091,2.11E-244,4.36E-05
37000,0.0810215,0.0702101,0.0566578,0.0421632,8.34E-245,4.22E-05
37100,0.0812628,0.0704567,0.0568748,0.0423319,3.31E-245,4.21E-05
37200,0.0810161,0.0703439,0.0568475,0.0423498,1.32E-245,4.10E-05
37300,0.0809145,0.070283,0.0568077,0.0423211,5.55E-246,4.12E-05
37400,0.0811514,0.0704775,0.0569469,0.0424073,2.31E-246,4.06E-05
37500,0.0813045,0.0706776,0.0571497,0.0425822,9.33E-247,3.93E-05
37600,0.0814348,0.0708584,0.0573367,0.0427447,3.77E-247,3.83E-05
