name,stra.13543,stra.13544,stra.13545,stra.13546,stra.13547,stra.13664,stra.13665,stra.13666,stra.13667,stra.13668,stra.13785,stra.13786,stra.13787,stra.13788,stra.13789,stra.13906,stra.13907,stra.13908,stra.13909,stra.13910,stra.14027,stra.14028,stra.14029,stra.14030,stra.14031,
188,7.99E-04,0.002357278,0.003459461,0.003745168,0.003478083,0.00259232,0.005375378,0.006287046,0.00581038,0.004807223,0.004697049,0.00722454,0.006940685,0.00559068,0.004186876,0.005689735,0.006556926,0.005217597,0.00369361,0.002524784,0.00472494,0.004030468,0.002653984,0.001658679,0.001042225,1.05E-01
189,7.88E-04,0.002336114,0.00344024,0.003733838,0.003474397,0.002573678,0.00535792,0.006283849,0.005819356,0.004822397,0.00468485,0.007229158,0.006960919,0.005616607,0.004211994,0.00569399,0.006579596,0.005245673,0.003718902,0.002545018,0.004740163,0.004052673,0.00267295,0.001672616,0.00105203,1.05E-01
190,7.77E-04,0.002315117,0.003421038,0.003722406,0.003470562,0.002555151,0.005340367,0.006280393,0.005828054,0.004837345,0.004672578,0.007233491,0.006980858,0.005642327,0.004236994,0.005698064,0.006602033,0.005273602,0.003744132,0.00256524,0.004755248,0.004074787,0.00269189,0.00168656,0.001061854,1.05E-01
191,7.66E-04,0.002294287,0.003401858,0.003710877,0.003466581,0.00253674,0.005322724,0.006276684,0.005836477,0.004852071,0.004660238,0.007237544,0.007000504,0.005667839,0.004261875,0.00570196,0.006624238,0.005301384,0.003769298,0.002585451,0.004770196,0.004096812,0.002710804,0.001700511,0.001071695,1.06E-01
192,7.56E-04,0.002273624,0.003382703,0.003699255,0.003462458,0.002518445,0.005304993,0.006272726,0.005844629,0.004866574,0.004647831,0.00724132,0.007019861,0.005693145,0.004286638,0.005705679,0.006646213,0.005329018,0.003794401,0.002605649,0.004785008,0.004118748,0.002729691,0.001714467,0.001081554,1.06E-01
193,7.45E-04,0.002253127,0.003363575,0.003687542,0.003458197,0.002500265,0.005287179,0.006268525,0.005852512,0.004880858,0.00463536,0.007244823,0.007038929,0.005718246,0.004311281,0.005709225,0.006667958,0.005356506,0.00381944,0.002625834,0.004799685,0.004140594,0.002748551,0.001728428,0.001091431,1.06E-01
194,7.35E-04,0.002232798,0.003344476,0.003675743,0.003453798,0.002482202,0.005269287,0.006264083,0.005860129,0.004894923,0.004622827,0.007248057,0.007057713,0.005743141,0.004335806,0.005712599,0.006689476,0.005383847,0.003844414,0.002646005,0.004814228,0.004162351,0.002767384,0.001742395,0.001101325,1.06E-01
195,7.24E-04,0.002212634,0.00332541,0.00366386,0.003449267,0.002464254,0.005251319,0.006259407,0.005867484,0.004908772,0.004610235,0.007251026,0.007076213,0.005767833,0.004360211,0.005715804,0.006710768,0.005411041,0.003869324,0.002666162,0.004828638,0.004184018,0.002786189,0.001756367,0.001111236,1.06E-01
196,7.14E-04,0.002192635,0.003306378,0.003651898,0.003444605,0.002446422,0.005233281,0.006254499,0.00587458,0.004922405,0.004597587,0.007253733,0.007094432,0.005792322,0.004384498,0.005718842,0.006731835,0.00543809,0.003894168,0.002686305,0.004842916,0.004205596,0.002804966,0.001770343,0.001121164,1.06E-01
197,7.05E-04,0.002172803,0.003287383,0.003639858,0.003439815,0.002428707,0.005215174,0.006249366,0.00588142,0.004935826,0.004584884,0.007256183,0.007112373,0.005816608,0.004408665,0.005721715,0.00675268,0.005464992,0.003918947,0.002706433,0.004857063,0.004227086,0.002823714,0.001784323,0.001131109,1.07E-01
198,6.95E-04,0.002153134,0.003268428,0.003627745,0.0034349,0.002411107,0.005197003,0.00624401,0.005888007,0.004949034,0.004572129,0.007258379,0.007130037,0.005840692,0.004432713,0.005724426,0.006773303,0.005491749,0.003943661,0.002726545,0.004871079,0.004248486,0.002842435,0.001798308,0.00114107,1.07E-01
199,6.85E-04,0.00213363,0.003249513,0.003615562,0.003429864,0.002393624,0.005178772,0.006238436,0.005894344,0.004962033,0.004559324,0.007260324,0.007147428,0.005864575,0.004456642,0.005726977,0.006793706,0.005518361,0.003968308,0.002746642,0.004884967,0.004269797,0.002861126,0.001812296,0.001151048,1.07E-01
200,6.76E-04,0.00211429,0.003230642,0.00360331,0.003424708,0.002376256,0.005160483,0.006232648,0.005900434,0.004974824,0.004546472,0.007262023,0.007164546,0.005888259,0.004480451,0.00572937,0.006813891,0.005544827,0.003992889,0.002766722,0.004898726,0.00429102,0.002879789,0.001826287,0.001161041,1.07E-01
201,6.66E-04,0.002095113,0.003211816,0.003590995,0.003419435,0.002359003,0.005142141,0.006226651,0.00590628,0.004987407,0.004533574,0.007263478,0.007181396,0.005911743,0.004504142,0.005731607,0.006833859,0.005571148,0.004017403,0.002786786,0.004912358,0.004312155,0.002898422,0.001840282,0.00117105,1.07E-01
202,6.57E-04,0.002076099,0.003193038,0.003578617,0.003414048,0.002341867,0.005123748,0.006220448,0.005911885,0.004999786,0.004520633,0.007264694,0.007197978,0.005935028,0.004527712,0.00573369,0.006853612,0.005597325,0.004041849,0.002806832,0.004925863,0.0043332,0.002917026,0.001854279,0.001181074,1.07E-01
203,6.48E-04,0.002057246,0.003174309,0.00356618,0.003408549,0.002324845,0.005105307,0.006214043,0.005917252,0.005011961,0.00450765,0.007265673,0.007214294,0.005958116,0.004551164,0.005735621,0.006873151,0.005623357,0.004066229,0.00282686,0.004939243,0.004354158,0.0029356,0.001868279,0.001191114,1.07E-01
204,6.39E-04,0.002038554,0.00315563,0.003553688,0.003402941,0.002307939,0.005086822,0.00620744,0.005922383,0.005023935,0.004494628,0.007266419,0.007230348,0.005981007,0.004574496,0.005737402,0.006892477,0.005649245,0.004090541,0.002846871,0.004952498,0.004375027,0.002954144,0.001882281,0.001201169,1.07E-01
205,6.30E-04,0.002020023,0.003137004,0.003541141,0.003397227,0.002291148,0.005068295,0.006200642,0.005927281,0.005035708,0.004481569,0.007266935,0.007246142,0.006003702,0.004597709,0.005739036,0.006911592,0.005674989,0.004114784,0.002866863,0.004965629,0.004395809,0.002972657,0.001896284,0.001211239,1.08E-01
206,6.22E-04,0.002001652,0.003118432,0.003528544,0.003391409,0.002274471,0.00504973,0.006193655,0.00593195,0.005047282,0.004468473,0.007267226,0.007261677,0.006026202,0.004620803,0.005740524,0.006930497,0.00570059,0.00413896,0.002886835,0.004978637,0.004416502,0.00299114,0.00191029,0.001221323,1.08E-01
207,6.13E-04,0.00198344,0.003099916,0.003515898,0.003385488,0.002257909,0.005031129,0.006186481,0.005936393,0.00505866,0.004455344,0.007267293,0.007276955,0.006048507,0.004643777,0.005741869,0.006949194,0.005726047,0.004163067,0.002906789,0.004991523,0.004437107,0.003009592,0.001924296,0.001231422,1.08E-01
208,6.05E-04,0.001965386,0.003081458,0.003503207,0.003379469,0.002241461,0.005012495,0.006179124,0.00594061,0.005069842,0.004442184,0.00726714,0.007291979,0.006070618,0.004666632,0.005743071,0.006967684,0.005751362,0.004187105,0.002926723,0.005004288,0.004457625,0.003028014,0.001938304,0.001241535,1.08E-01
209,5.97E-04,0.00194749,0.003063058,0.003490472,0.003373352,0.002225127,0.004993832,0.006171587,0.005944607,0.00508083,0.004428993,0.00726677,0.007306751,0.006092537,0.004689368,0.005744134,0.006985969,0.005776534,0.004211074,0.002946636,0.005016933,0.004478056,0.003046404,0.001952313,0.001251661,1.08E-01
210,5.89E-04,0.00192975,0.003044719,0.003477696,0.00336714,0.002208906,0.00497514,0.006163875,0.005948385,0.005091626,0.004415773,0.007266187,0.007321273,0.006114264,0.004711984,0.005745058,0.00700405,0.005801563,0.004234974,0.002966529,0.005029458,0.004498399,0.003064762,0.001966322,0.001261802,1.08E-01
211,5.80E-04,0.001912166,0.003026441,0.003464881,0.003360836,0.002192798,0.004956424,0.00615599,0.005951946,0.005102231,0.004402527,0.007265393,0.007335547,0.0061358,0.004734482,0.005745846,0.007021928,0.005826451,0.004258804,0.002986401,0.005041864,0.004518654,0.003083089,0.001980331,0.001271956,1.08E-01
212,5.73E-04,0.001894737,0.003008226,0.00345203,0.003354442,0.002176803,0.004937685,0.006147936,0.005955295,0.005112647,0.004389255,0.007264392,0.007349575,0.006157145,0.004756861,0.005746499,0.007039605,0.005851196,0.004282565,0.003006252,0.005054152,0.004538823,0.003101384,0.00199434,0.001282124,1.08E-01
213,5.65E-04,0.001877462,0.002990074,0.003439145,0.003347959,0.00216092,0.004918926,0.006139717,0.005958432,0.005122876,0.00437596,0.007263186,0.007363359,0.006178301,0.004779121,0.00574702,0.007057082,0.005875801,0.004306255,0.003026081,0.005066324,0.004558904,0.003119646,0.002008349,0.001292304,1.09E-01
214,5.57E-04,0.00186034,0.002971989,0.003426228,0.003341391,0.00214515,0.00490015,0.006131335,0.005961362,0.005132918,0.004362643,0.007261779,0.007376902,0.006199269,0.004801262,0.00574741,0.007074361,0.005900264,0.004329875,0.003045888,0.005078378,0.004578899,0.003137877,0.002022357,0.001302498,1.09E-01
215,5.50E-04,0.00184337,0.002953969,0.003413281,0.003334738,0.00212949,0.004881358,0.006122794,0.005964086,0.005142776,0.004349306,0.007260174,0.007390204,0.006220048,0.004823284,0.005747671,0.007091442,0.005924586,0.004353425,0.003065672,0.005090318,0.004598807,0.003156074,0.002036365,0.001312704,1.09E-01
216,5.42E-04,0.001826552,0.002936017,0.003400305,0.003328003,0.002113942,0.004862554,0.006114098,0.005966607,0.005152451,0.004335949,0.007258372,0.007403269,0.006240641,0.004845187,0.005747804,0.007108328,0.005948768,0.004376904,0.003085433,0.005102143,0.004618629,0.003174239,0.002050371,0.001322923,1.09E-01
217,5.35E-04,0.001809884,0.002918134,0.003387305,0.003321189,0.002098505,0.004843738,0.006105249,0.005968927,0.005161945,0.004322575,0.007256378,0.007416099,0.006261047,0.004866972,0.005747812,0.007125019,0.00597281,0.004400312,0.003105172,0.005113853,0.004638364,0.003192371,0.002064376,0.001333154,1.09E-01
218,5.28E-04,0.001793366,0.00290032,0.00337428,0.003314296,0.002083178,0.004824914,0.00609625,0.005971049,0.005171258,0.004309185,0.007254194,0.007428694,0.006281269,0.004888639,0.005747695,0.007141516,0.005996712,0.004423648,0.003124886,0.005125451,0.004658012,0.00321047,0.00207838,0.001343397,1.09E-01
219,5.21E-04,0.001776996,0.002882577,0.003361233,0.003307328,0.002067961,0.004806084,0.006087106,0.005972976,0.005180393,0.004295781,0.007251822,0.007441058,0.006301305,0.004910187,0.005747456,0.007157822,0.006020474,0.004446914,0.003144577,0.005136936,0.004677575,0.003228535,0.002092381,0.001353652,1.09E-01
220,5.14E-04,0.001760774,0.002864905,0.003348167,0.003300286,0.002052853,0.004787249,0.006077817,0.00597471,0.005189351,0.004282363,0.007249266,0.007453192,0.006321159,0.004931617,0.005747096,0.007173938,0.006044097,0.004470108,0.003164243,0.00514831,0.004697052,0.003246567,0.002106381,0.001363919,1.09E-01
221,5.07E-04,0.001744698,0.002847305,0.003335082,0.003293171,0.002037853,0.004768412,0.006068389,0.005976253,0.005198134,0.004268933,0.007246528,0.007465098,0.006340829,0.004952929,0.005746617,0.007189864,0.006067582,0.00449323,0.003183885,0.005159572,0.004716442,0.003264565,0.002120378,0.001374198,1.09E-01
222,5.00E-04,0.001728768,0.002829778,0.003321981,0.003285987,0.002022962,0.004749575,0.006058822,0.005977607,0.005206743,0.004255492,0.007243611,0.007476778,0.006360318,0.004974124,0.00574602,0.007205602,0.006090928,0.00451628,0.003203502,0.005170725,0.004735747,0.003282529,0.002134373,0.001384487,1.09E-01
223,4.93E-04,0.001712983,0.002812326,0.003308865,0.003278734,0.002008179,0.004730739,0.006049122,0.005978776,0.005215179,0.004242042,0.007240517,0.007488235,0.006379625,0.0049952,0.005745307,0.007221153,0.006114136,0.004539259,0.003223093,0.005181768,0.004754967,0.003300458,0.002148364,0.001394788,1.10E-01
224,4.87E-04,0.001697341,0.002794947,0.003295736,0.003271414,0.001993504,0.004711906,0.006039289,0.005979761,0.005223444,0.004228583,0.00723725,0.007499469,0.006398753,0.005016159,0.005744479,0.007236519,0.006137206,0.004562165,0.003242659,0.005192702,0.004774101,0.003318354,0.002162353,0.001405099,1.10E-01
225,4.80E-04,0.001681841,0.002777645,0.003282597,0.003264029,0.001978935,0.004693079,0.006029328,0.005980565,0.005231539,0.004215118,0.007233811,0.007510483,0.006417701,0.005037,0.005743539,0.0072517,0.006160139,0.004584998,0.003262199,0.005203529,0.00479315,0.003336215,0.002176339,0.001415422,1.10E-01
226,4.74E-04,0.001666483,0.002760418,0.003269447,0.003256581,0.001964472,0.004674258,0.00601924,0.00598119,0.005239467,0.004201647,0.007230203,0.007521279,0.00643647,0.005057724,0.005742486,0.007266699,0.006182934,0.004607759,0.003281713,0.005214248,0.004812114,0.003354041,0.00219032,0.001425755,1.10E-01
227,4.67E-04,0.001651266,0.002743267,0.00325629,0.003249072,0.001950115,0.004655446,0.006009029,0.005981639,0.005247227,0.004188171,0.007226429,0.007531858,0.006455062,0.00507833,0.005741324,0.007281516,0.006205593,0.004630447,0.0033012,0.00522486,0.004830993,0.003371832,0.002204298,0.001436098,1.10E-01
228,4.61E-04,0.001636188,0.002726194,0.003243126,0.003241503,0.001935863,0.004636644,0.005998697,0.005981913,0.005254823,0.004174691,0.007222491,0.007542223,0.006473478,0.00509882,0.005740053,0.007296153,0.006228116,0.004653063,0.00332066,0.005235367,0.004849787,0.003389588,0.002218272,0.001446451,1.10E-01
229,4.55E-04,0.001621249,0.002709199,0.003229957,0.003233876,0.001921716,0.004617854,0.005988247,0.005982014,0.005262254,0.004161209,0.007218392,0.007552375,0.006491717,0.005119193,0.005738675,0.00731061,0.006250502,0.004675605,0.003340092,0.005245769,0.004868496,0.003407309,0.002232242,0.001456815,1.10E-01
230,4.49E-04,0.001606447,0.002692282,0.003216784,0.003226193,0.001907672,0.004599078,0.005977681,0.005981946,0.005269523,0.004147726,0.007214134,0.007562316,0.006509781,0.005139449,0.005737191,0.007324889,0.006272753,0.004698074,0.003359498,0.005256066,0.004887121,0.003424994,0.002246208,0.001467188,1.10E-01
231,4.43E-04,0.001591782,0.002675444,0.00320361,0.003218454,0.001893733,0.004580317,0.005967003,0.00598171,0.005276631,0.004134242,0.007209719,0.007572049,0.006527671,0.005159589,0.005735603,0.007338992,0.006294869,0.00472047,0.003378875,0.005266259,0.004905662,0.003442644,0.002260168,0.00147757,1.10E-01
232,4.37E-04,0.001577252,0.002658685,0.003190435,0.003210662,0.001879896,0.004561572,0.005956213,0.005981308,0.005283579,0.004120759,0.00720515,0.007581573,0.006545387,0.005179613,0.005733912,0.007352919,0.006316849,0.004742793,0.003398225,0.00527635,0.004924119,0.003460258,0.002274124,0.001487962,1.10E-01
233,4.31E-04,0.001562856,0.002642006,0.003177261,0.003202819,0.001866162,0.004542845,0.005945316,0.005980743,0.005290369,0.004107278,0.007200428,0.007590893,0.006562931,0.00519952,0.005732119,0.007366671,0.006338696,0.004765042,0.003417546,0.005286338,0.004942491,0.003477836,0.002288074,0.001498364,1.10E-01
234,4.26E-04,0.001548594,0.002625407,0.003164089,0.003194925,0.001852529,0.004524138,0.005934313,0.005980016,0.005297002,0.004093799,0.007195557,0.007600008,0.006580304,0.005219312,0.005730226,0.00738025,0.006360408,0.004787217,0.003436838,0.005296224,0.00496078,0.003495378,0.00230202,0.001508774,1.10E-01
235,4.20E-04,0.001534464,0.002608888,0.00315092,0.003186982,0.001838997,0.004505451,0.005923207,0.00597913,0.00530348,0.004080324,0.007190539,0.007608922,0.006597505,0.005238988,0.005728233,0.007393658,0.006381986,0.004809318,0.003456101,0.005306009,0.004978985,0.003512884,0.002315959,0.001519193,1.11E-01
236,4.14E-04,0.001520465,0.00259245,0.003137756,0.003178992,0.001825567,0.004486787,0.005912,0.005978086,0.005309803,0.004066854,0.007185375,0.007617635,0.006614536,0.005258548,0.005726144,0.007406894,0.006403431,0.004831345,0.003475335,0.005315693,0.004997106,0.003530353,0.002329893,0.001529621,1.11E-01
237,4.09E-04,0.001506597,0.002576094,0.003124598,0.003170956,0.001812236,0.004468146,0.005900694,0.005976888,0.005315973,0.004053388,0.007180068,0.00762615,0.006631398,0.005277993,0.005723957,0.007419961,0.006424742,0.004853299,0.003494539,0.005325278,0.005015145,0.003547786,0.002343821,0.001540057,1.11E-01
238,4.04E-04,0.001492857,0.002559819,0.003111447,0.003162875,0.001799004,0.00444953,0.005889292,0.005975536,0.005321992,0.004039929,0.00717462,0.007634469,0.006648092,0.005297324,0.005721676,0.007432859,0.006445921,0.004875178,0.003513714,0.005334764,0.0050331,0.003565182,0.002357742,0.001550502,1.11E-01
239,3.98E-04,0.001479246,0.002543626,0.003098305,0.003154752,0.001785872,0.00443094,0.005877796,0.005974033,0.005327861,0.004026478,0.007169034,0.007642592,0.006664619,0.005316539,0.005719301,0.00744559,0.006466968,0.004896983,0.003532858,0.005344151,0.005050971,0.003582541,0.002371657,0.001560955,1.11E-01
240,3.93E-04,0.001465761,0.002527515,0.003085172,0.003146586,0.001772837,0.004412377,0.005866209,0.005972381,0.005333581,0.004013034,0.00716331,0.007650522,0.006680979,0.00533564,0.005716833,0.007458154,0.006487883,0.004918714,0.003551973,0.00535344,0.00506876,0.003599864,0.002385566,0.001571415,1.11E-01
241,3.88E-04,0.001452403,0.002511487,0.003072049,0.00313838,0.001759901,0.004393843,0.005854531,0.005970582,0.005339154,0.003999599,0.007157453,0.00765826,0.006697173,0.005354626,0.005714274,0.007470553,0.006508666,0.00494037,0.003571056,0.005362632,0.005086467,0.003617149,0.002399468,0.001581884,1.11E-01
242,3.83E-04,0.00143917,0.002495541,0.003058938,0.003130135,0.001747061,0.004375338,0.005842766,0.005968637,0.00534458,0.003986173,0.007151462,0.007665808,0.006713202,0.005373498,0.005711625,0.007482789,0.006529318,0.004961952,0.003590109,0.005371728,0.005104091,0.003634397,0.002413362,0.00159236,1.11E-01
243,3.78E-04,0.00142606,0.002479677,0.00304584,0.003121853,0.001734317,0.004356864,0.005830916,0.005966549,0.005349862,0.003972758,0.007145341,0.007673168,0.006729067,0.005392256,0.005708887,0.007494861,0.00654984,0.004983459,0.00360913,0.005380727,0.005121632,0.003651607,0.002427249,0.001602843,1.11E-01
244,3.73E-04,0.001413074,0.002463897,0.003032756,0.003113533,0.00172167,0.004338422,0.005818982,0.00596432,0.005354999,0.003959354,0.007139092,0.007680341,0.006744768,0.005410901,0.005706061,0.007506772,0.006570231,0.005004891,0.00362812,0.005389631,0.005139091,0.00366878,0.002441129,0.001613334,1.11E-01
245,3.68E-04,0.001400209,0.002448199,0.003019686,0.003105178,0.001709118,0.004320012,0.005806967,0.005961951,0.005359995,0.003945962,0.007132716,0.007687329,0.006760307,0.005429432,0.005703148,0.007518522,0.006590492,0.005026249,0.003647079,0.00539844,0.005156468,0.003685915,0.002455001,0.001623832,1.11E-01
246,3.63E-04,0.001387465,0.002432585,0.003006633,0.00309679,0.00169666,0.004301636,0.005794873,0.005959444,0.005364849,0.003932583,0.007126216,0.007694134,0.006775685,0.00544785,0.00570015,0.007530113,0.006610623,0.005047532,0.003666005,0.005407155,0.005173764,0.003703013,0.002468866,0.001634336,1.11E-01
247,3.59E-04,0.001374841,0.002417054,0.002993596,0.003088368,0.001684296,0.004283295,0.005782701,0.005956801,0.005369564,0.003919217,0.007119593,0.007700757,0.006790902,0.005466155,0.005697067,0.007541545,0.006630625,0.00506874,0.0036849,0.005415777,0.005190977,0.003720072,0.002482722,0.001644848,1.11E-01
248,3.54E-04,0.001362336,0.002401607,0.002980576,0.003079914,0.001672026,0.00426499,0.005770454,0.005954024,0.00537414,0.003905865,0.007112849,0.007707199,0.006805959,0.005484347,0.005693902,0.007552819,0.006650498,0.005089873,0.003703762,0.005424305,0.005208109,0.003737093,0.00249657,0.001655366,1.11E-01
249,3.49E-04,0.001349948,0.002386242,0.002967576,0.00307143,0.001659848,0.004246721,0.005758134,0.005951115,0.005378579,0.003892527,0.007105987,0.007713463,0.006820857,0.005502426,0.005690654,0.007563937,0.006670243,0.005110931,0.003722591,0.005432741,0.00522516,0.003754077,0.002510409,0.00166589,1.12E-01
250,3.45E-04,0.001337678,0.002370962,0.002954594,0.003062917,0.001647763,0.00422849,0.005745742,0.005948075,0.005382882,0.003879205,0.007099007,0.00771955,0.006835596,0.005520394,0.005687325,0.0075749,0.00668986,0.005131914,0.003741388,0.005441085,0.005242129,0.003771022,0.00252424,0.001676421,1.12E-01
251,3.40E-04,0.001325523,0.002355765,0.002941633,0.003054375,0.001635769,0.004210297,0.005733281,0.005944907,0.00538705,0.003865899,0.007091912,0.007725462,0.006850178,0.005538249,0.005683916,0.007585709,0.006709349,0.005152821,0.003760152,0.005449338,0.005259017,0.003787928,0.002538062,0.001686958,1.12E-01
252,3.36E-04,0.001313482,0.002340651,0.002928694,0.003045806,0.001623866,0.004192144,0.005720751,0.005941612,0.005391084,0.003852609,0.007084704,0.0077312,0.006864604,0.005555993,0.005680429,0.007596365,0.006728711,0.005173654,0.003778882,0.005457501,0.005275825,0.003804796,0.002551875,0.0016975,1.12E-01
253,3.32E-04,0.001301556,0.002325621,0.002915776,0.003037211,0.001612053,0.004174031,0.005708156,0.005938191,0.005394986,0.003839337,0.007077384,0.007736765,0.006878873,0.005573626,0.005676863,0.007606868,0.006747946,0.005194411,0.003797579,0.005465573,0.005292552,0.003821625,0.002565679,0.001708049,1.12E-01
254,3.27E-04,0.001289742,0.002310675,0.002902881,0.003028591,0.00160033,0.004155959,0.005695496,0.005934647,0.005398757,0.003826082,0.007069955,0.007742159,0.006892988,0.005591147,0.005673221,0.007617221,0.006767054,0.005215093,0.003816242,0.005473555,0.005309198,0.003838415,0.002579473,0.001718602,1.12E-01
255,3.23E-04,0.00127804,0.002295812,0.002890009,0.003019947,0.001588696,0.004137929,0.005682774,0.005930981,0.005402397,0.003812846,0.007062417,0.007747384,0.006906949,0.005608557,0.005669503,0.007627423,0.006786037,0.0052357,0.003834871,0.005481449,0.005325763,0.003855167,0.002593258,0.001729162,1.12E-01
256,3.19E-04,0.001266448,0.002281033,0.002877162,0.003011279,0.001577151,0.004119941,0.00566999,0.005927195,0.005405909,0.003799629,0.007054773,0.007752441,0.006920756,0.005625857,0.00566571,0.007637477,0.006804893,0.005256231,0.003853466,0.005489254,0.005342249,0.003871879,0.002607033,0.001739726,1.12E-01
257,3.15E-04,0.001254967,0.002266337,0.00286434,0.00300259,0.001565693,0.004101996,0.005657148,0.00592329,0.005409294,0.003786431,0.007047024,0.007757332,0.006934411,0.005643047,0.005661843,0.007647382,0.006823625,0.005276687,0.003872027,0.005496971,0.005358655,0.003888553,0.002620799,0.001750296,1.12E-01
258,3.11E-04,0.001243594,0.002251725,0.002851543,0.00299388,0.001554323,0.004084096,0.005644248,0.005919268,0.005412552,0.003773253,0.007039172,0.007762057,0.006947914,0.005660126,0.005657904,0.00765714,0.006842231,0.005297067,0.003890553,0.0055046,0.00537498,0.003905187,0.002634554,0.001760871,1.12E-01
259,3.07E-04,0.001232329,0.002237196,0.002838773,0.002985149,0.001543039,0.00406624,0.005631292,0.005915131,0.005415684,0.003760095,0.007031219,0.00776662,0.006961266,0.005677095,0.005653893,0.007666753,0.006860713,0.005317372,0.003909045,0.005512143,0.005391226,0.003921782,0.002648298,0.00177145,1.12E-01
260,3.03E-04,0.00122117,0.00222275,0.00282603,0.0029764,0.001531842,0.004048429,0.005618282,0.00591088,0.005418693,0.003746959,0.007023166,0.00777102,0.006974468,0.005693956,0.005649811,0.00767622,0.006879071,0.005337601,0.003927501,0.0055196,0.005407393,0.003938337,0.002662033,0.001782034,1.12E-01
261,2.99E-04,0.001210118,0.002208387,0.002813315,0.002967632,0.001520729,0.004030665,0.00560522,0.005906517,0.005421578,0.003733844,0.007015015,0.00777526,0.006987521,0.005710706,0.005645659,0.007685544,0.006897305,0.005357755,0.003945922,0.005526971,0.00542348,0.003954853,0.002675756,0.001792623,1.12E-01
262,2.96E-04,0.00119917,0.002194107,0.002800628,0.002958847,0.001509702,0.004012947,0.005592106,0.005902044,0.005424342,0.003720751,0.007006768,0.007779341,0.007000425,0.005727348,0.005641438,0.007694724,0.006915416,0.005377834,0.003964308,0.005534257,0.005439488,0.003971329,0.002689469,0.001803215,1.12E-01
263,2.92E-04,0.001188327,0.002179911,0.002787969,0.002950046,0.001498759,0.003995276,0.005578943,0.005897461,0.005426985,0.003707681,0.006998425,0.007783264,0.007013181,0.005743881,0.00563715,0.007703762,0.006933404,0.005397836,0.003982659,0.005541458,0.005455417,0.003987765,0.002703171,0.001813812,1.12E-01
264,2.88E-04,0.001177586,0.002165797,0.002775341,0.002941229,0.001487899,0.003977653,0.005565731,0.005892771,0.005429508,0.003694633,0.006989989,0.007787031,0.007025791,0.005760306,0.005632794,0.00771266,0.006951269,0.005417764,0.004000973,0.005548574,0.005471267,0.004004161,0.002716861,0.001824413,1.12E-01
265,2.84E-04,0.001166947,0.002151765,0.002762743,0.002932397,0.001477123,0.003960078,0.005552473,0.005887975,0.005431913,0.003681609,0.006981461,0.007790643,0.007038255,0.005776623,0.005628372,0.007721417,0.006969012,0.005437615,0.004019252,0.005555607,0.005487038,0.004020518,0.002730541,0.001835018,1.12E-01
266,2.81E-04,0.00115641,0.002137816,0.002750175,0.002923552,0.001466429,0.003942552,0.00553917,0.005883075,0.005434201,0.003668608,0.006972843,0.007794102,0.007050573,0.005792832,0.005623884,0.007730035,0.006986634,0.005457391,0.004037495,0.005562557,0.005502731,0.004036835,0.002744209,0.001845626,1.12E-01
267,2.77E-04,0.001145972,0.00212395,0.002737639,0.002914694,0.001455816,0.003925076,0.005525823,0.005878071,0.005436372,0.003655632,0.006964136,0.007797409,0.007062747,0.005808933,0.005619332,0.007738515,0.007004134,0.005477092,0.004055701,0.005569425,0.005518346,0.004053111,0.002757865,0.001856238,1.12E-01
268,2.74E-04,0.001135634,0.002110165,0.002725134,0.002905824,0.001445285,0.00390765,0.005512434,0.005872966,0.005438428,0.00364268,0.006955342,0.007800564,0.007074777,0.005824928,0.005614717,0.007746857,0.007021513,0.005496717,0.004073871,0.00557621,0.005533882,0.004069347,0.002771509,0.001866854,1.12E-01
269,2.70E-04,0.001125394,0.002096462,0.002712661,0.002896942,0.001434835,0.003890274,0.005499004,0.005867761,0.00544037,0.003629754,0.006946461,0.007803571,0.007086665,0.005840815,0.005610039,0.007755063,0.007038772,0.005516266,0.004092004,0.005582913,0.00554934,0.004085543,0.002785141,0.001877472,1.12E-01
270,2.67E-04,0.001115252,0.002082842,0.002700222,0.00288805,0.001424465,0.003872949,0.005485535,0.005862457,0.005442199,0.003616852,0.006937496,0.00780643,0.00709841,0.005856596,0.005605299,0.007763134,0.007055911,0.005535739,0.004110101,0.005589535,0.005564721,0.004101698,0.002798762,0.001888094,1.12E-01
271,2.64E-04,0.001105206,0.002069302,0.002687815,0.002879148,0.001414174,0.003855675,0.005472027,0.005857056,0.005443916,0.003603977,0.006928448,0.007809142,0.007110014,0.00587227,0.005600498,0.007771071,0.007072929,0.005555138,0.00412816,0.005596077,0.005580024,0.004117813,0.00281237,0.001898719,1.13E-01
272,2.60E-04,0.001095255,0.002055844,0.002675443,0.002870237,0.001403962,0.003838453,0.005458483,0.005851559,0.005445523,0.003591127,0.006919318,0.007811708,0.007121477,0.005887839,0.005595637,0.007778874,0.007089829,0.00557446,0.004146183,0.005602538,0.00559525,0.004133888,0.002825965,0.001909346,1.13E-01
273,2.57E-04,0.0010854,0.002042467,0.002663104,0.002861317,0.001393828,0.003821284,0.005444902,0.005845968,0.005447019,0.003578304,0.006910108,0.007814131,0.007132801,0.005903302,0.005590717,0.007786544,0.00710661,0.005593707,0.004164168,0.00560892,0.005610398,0.004149921,0.002839548,0.001919976,1.13E-01
