name,stra.13321,stra.14642
59500,1.0E-323,0.9973958510310791
59600,1.0E-323,0.9962308144906378
59700,1.0E-323,0.9968756095641066
59800,1.0E-323,0.9965345913106515
59900,1.0E-323,0.9963414685980049
60000,1.0E-323,0.9958670516515227
60100,1.0E-323,0.9971729315740249
60200,1.0E-323,0.9938239938788164
60300,1.0E-323,0.9961618778726464
60400,1.0E-323,0.9959111879917719
60500,1.0E-323,0.9961387761923588
60600,1.0E-323,0.9981194897880084
60700,1.0E-323,0.9984908693194825
60800,1.0E-323,0.9985844903025938
60900,1.0E-323,0.9984267791898024
61000,1.0E-323,0.9960860352192927
61100,1.0E-323,0.9956112844255937
61200,1.0E-323,0.9966316931074007
61300,1.0E-323,0.9969133537818514
61400,1.0E-323,0.9959303384032234
61500,1.0E-323,0.9961870707250178
61600,1.0E-323,0.995164808377162
61700,1.0E-323,0.9958726855318937
61800,1.0E-323,0.996900239970715
61900,1.0E-323,0.9958894470388233
62000,1.0E-323,0.9959647359573139
62100,1.0E-323,0.9975264176439489
62200,1.0E-323,0.9976117658630721
62300,1.0E-323,0.9958348665477964
62400,1.0E-323,0.9980963272614122
62500,1.0E-323,0.9957928209765838
62600,1.0E-323,0.9954600387833887
62700,1.0E-323,0.9964234558978252
62800,1.0E-323,0.9972642765981901
62900,1.0E-323,0.9969812116647838
63000,1.0E-323,0.995990252688951
63100,1.0E-323,0.997081794654629
63200,1.0E-323,0.9977877050637912
63300,1.0E-323,0.9986753156251914
63400,1.0E-323,0.998198897520903
63500,1.0E-323,0.9971442566461409
63600,1.0E-323,0.9956480940399308
63700,1.0E-323,0.9966819172907837
63800,1.0E-323,0.9961737797203939
63900,1.0E-323,0.9957833109135619
64000,1.0E-323,0.9960293172267962
64100,1.0E-323,0.994662254263401
64200,1.0E-323,0.9963793446745456
64300,1.0E-323,0.9963002761265476
64400,1.0E-323,0.9956000451956116
64500,1.0E-323,0.9956204067673273
64600,1.0E-323,0.9954395429394883
64700,1.0E-323,0.9957222771494283
64800,1.0E-323,0.9974777730521359
64900,1.0E-323,0.9981910444095727
65000,1.0E-323,0.9961453799489208
65100,1.0E-323,0.9943438830218301
65200,1.0E-323,0.9969204813812763
65300,1.0E-323,0.9955069070279873
65400,1.0E-323,0.9960315363629468
65500,1.0E-323,0.9964474922633082
65600,1.0E-323,0.9953757353033387
65700,1.0E-323,0.9942230084009107
65800,1.0E-323,0.9945864275872496
65900,1.0E-323,0.9932346344764833
66000,1.0E-323,0.9947306820616589
66100,1.0E-323,0.9950447143813328
66200,1.0E-323,0.9955582657625119
66300,1.0E-323,0.9941215793271327
66400,1.0E-323,0.9945424839989087
66500,1.0E-323,0.9947530730948282
66600,1.0E-323,0.993943102953415
66700,1.0E-323,0.9949034709356238
66800,1.0E-323,0.9948025640296856
66900,1.0E-323,0.9940136638695843
67000,1.0E-323,0.9939178343690751
67100,1.0E-323,0.9955918401692698
67200,1.0E-323,0.9946184153653529
67300,1.0E-323,0.9955809765223663
67400,1.0E-323,0.9957703947079803
67500,1.0E-323,0.9944976281444091
67600,1.0E-323,0.9947860093262647
67700,1.0E-323,0.993346401053714
67800,1.0E-323,0.9946997734192325
67900,1.0E-323,0.9951742175855651
68000,1.0E-323,0.9938892665540959
68100,1.0E-323,0.9938878306019582
68200,1.0E-323,0.9952144008329128
68300,1.0E-323,0.9957499287274496
68400,1.0E-323,0.9960601425321038
68500,1.0E-323,0.9929361002444578
68600,1.0E-323,0.9947778739233175
68700,1.0E-323,0.99530924895057
68800,1.0E-323,0.996636015445926
68900,1.0E-323,0.9958416952324105
69000,1.0E-323,0.9943911709115262
69100,1.0E-323,0.9960958635993765
69200,1.0E-323,0.9907221238564344
69300,1.0E-323,0.9945629964107373
69400,1.0E-323,0.9946989230766143
69500,1.0E-323,0.9959165878601488
69600,1.0E-323,0.992825366478151
69700,1.0E-323,0.9933890440220714
69800,1.0E-323,0.9927845856294019
69900,1.0E-323,0.994633840938506
70000,1.0E-323,0.9963347875221805
70100,1.0E-323,0.9968465137490141
70200,1.0E-323,0.9975117407918104
70300,1.0E-323,0.9971536299132051
70400,1.0E-323,0.9972630498125877
70500,1.0E-323,0.9976683015635045
70600,1.0E-323,0.9977279083082201
70700,1.0E-323,0.9973191950190273
70800,1.0E-323,0.9972549978668699
70900,1.0E-323,0.9966292217461266
71000,1.0E-323,0.9944268113470446
71100,1.0E-323,0.9957369705693588
71200,1.0E-323,0.99514505984692
71300,1.0E-323,0.995796802548321
71400,1.0E-323,0.9950146199780492
71500,1.0E-323,0.9963178538812858
71600,1.0E-323,0.9952227165448627
71700,1.0E-323,0.9945881187731458
71800,1.0E-323,0.9960049601475661
71900,1.0E-323,0.9951818296973305
72000,1.0E-323,0.9942039174735444
72100,1.0E-323,0.9935020508505152
72200,1.0E-323,0.9937477657147942
72300,1.0E-323,0.9936268403071628
72400,1.0E-323,0.9939038292132305
72500,1.0E-323,0.9943290884073862
72600,1.0E-323,0.9951061669294925
72700,1.0E-323,0.9956027238564943
72800,1.0E-323,0.9943105274547142
72900,1.0E-323,0.9925079653962126
73000,1.0E-323,0.9932324805439078
73100,1.0E-323,0.9959186004440028
73200,1.0E-323,0.9974307527029181
73300,1.0E-323,0.9956749804231151
73400,1.0E-323,0.995343650336154
73500,1.0E-323,0.9949422747377665
73600,1.0E-323,0.994183929899609
73700,1.0E-323,0.9945410782513565
73800,1.0E-323,0.995466477654456
73900,1.0E-323,0.9948598613365253
74000,1.0E-323,0.9934759287847553
74100,1.0E-323,0.9944233261646532
74200,1.0E-323,0.995891523414095
74300,1.0E-323,0.9954586091518515
74400,1.0E-323,0.9957287693434435
74500,1.0E-323,0.9965661871801766
74600,1.0E-323,0.9951750005850373
74700,1.0E-323,0.9940329554145698
74800,1.0E-323,0.9937616961647643
74900,1.0E-323,0.9936555157166787
75000,1.0E-323,0.9956175258905606
75100,1.0E-323,0.9949039177101774
75200,1.0E-323,0.9952578199219921
75300,1.0E-323,0.9939251632867606
75400,1.0E-323,0.9943095744044242
75500,1.0E-323,0.9952272220724315
75600,1.0E-323,0.9962270089060855
75700,1.0E-323,0.9959893062342604
75800,1.0E-323,0.9964235520890534
75900,1.0E-323,0.9956841993119433
76000,1.0E-323,0.9944618094661581
76100,1.0E-323,0.9948223151456455
76200,1.0E-323,0.9951085903949701
76300,1.0E-323,0.9964835743780653
76400,1.0E-323,0.9946831417299269
76500,1.0E-323,0.9934522447098643
76600,1.0E-323,0.9926077457987516
76700,1.0E-323,0.9929046561104518
76800,1.0E-323,0.9926428227037316
76900,1.0E-323,0.9928015510857514
77000,1.0E-323,0.9944483282850848
77100,1.0E-323,0.9947727554557262
77200,1.0E-323,0.9942151681494413
77300,1.0E-323,0.9944247758723159
77400,1.0E-323,0.9941839737861908
77500,1.0E-323,0.9939222015943885
77600,1.0E-323,0.9943642491252044
77700,1.0E-323,0.9919149606661475
77800,1.0E-323,0.9942439510757405
77900,1.0E-323,0.9951543296328998
78000,1.0E-323,0.996628986663495
78100,1.0E-323,0.9944717469418839
78200,1.0E-323,0.9958727480331372
78300,1.0E-323,0.9959556508271685
78400,1.0E-323,0.9955959363129107
78500,1.0E-323,0.995339031819023
78600,1.0E-323,0.9928909885045468
78700,1.0E-323,0.9927142722285569
78800,1.0E-323,0.9941756729590515
78900,1.0E-323,0.994390876755739
79000,1.0E-323,0.9945856214966473
79100,1.0E-323,0.9945471576861515
79200,1.0E-323,0.9952474050803051
79300,1.0E-323,0.9956284986030397
79400,1.0E-323,0.9951458657075064
79500,1.0E-323,0.9953145198385382
79600,1.0E-323,0.9923203285160984
79700,1.0E-323,0.9948812848213137
79800,1.0E-323,0.9929357963557522
79900,1.0E-323,0.9942914635345608
80000,1.0E-323,0.9936373111663171
80100,1.0E-323,0.9959619271414597
80200,1.0E-323,0.9970352185540201
80300,1.0E-323,0.9965279724351837
80400,1.0E-323,0.9962306976254791
80500,1.0E-323,0.9965871539600789
80600,1.0E-323,0.9960484361644979
80700,1.0E-323,0.995800585078189
80800,1.0E-323,0.9956125080814706
80900,1.0E-323,0.9963025491811461
81000,1.0E-323,0.9963962408102242
81100,1.0E-323,0.9951237999585266
81200,1.0E-323,0.9955879500220075
81300,1.0E-323,0.9956793364290568
81400,1.0E-323,0.9942138094673365
81500,1.0E-323,0.9954420708105635
81600,1.0E-323,0.9954138333740252
81700,1.0E-323,0.9955691656924536
81800,1.0E-323,0.9972085956654916
81900,1.0E-323,0.9963248844063732
82000,1.0E-323,0.9976759596376809
82100,1.0E-323,0.9981951406384294
82200,1.0E-323,0.9973987578017256
82300,1.0E-323,0.9974267773713517
82400,1.0E-323,0.996098592154279
82500,1.0E-323,0.9949978075484422
82600,1.0E-323,0.9967438812042246
82700,1.0E-323,0.9958847578548146
82800,1.0E-323,0.997025282508708
82900,1.0E-323,0.9972953279354653
83000,1.0E-323,0.9927888786556304
83100,1.0E-323,0.995479243040199
83200,1.0E-323,0.9950828800764581
83300,1.0E-323,0.9957947554463984
83400,1.0E-323,0.9960148674965492
83500,1.0E-323,0.9963168385801372
83600,1.0E-323,0.9961779261350017
83700,1.0E-323,0.9944956441301152
83800,1.0E-323,0.9938030631686608
83900,1.0E-323,0.9957269250182738
84000,1.0E-323,0.9962328467345752
84100,1.0E-323,0.9969644164530512
84200,1.0E-323,0.996437330386572
84300,1.0E-323,0.9950313387293127
84400,1.0E-323,0.9963054394598894
84500,1.0E-323,0.9957601691117927
84600,1.0E-323,0.995398083550589
84700,1.0E-323,0.9941494443466279
84800,1.0E-323,0.9942741656021747
84900,1.0E-323,0.9937042455378596
85000,1.0E-323,0.9941068607463119
85100,1.0E-323,0.9944919936926654
85200,1.0E-323,0.9941487045048883
85300,1.0E-323,0.9934482642389465
85400,1.0E-323,0.991285011729343
85500,1.0E-323,0.9936051194031824
85600,1.0E-323,0.9956873905374598
85700,1.0E-323,0.9946881758879531
85800,1.0E-323,0.9946827584076331
85900,1.0E-323,0.9953217665863081
86000,1.0E-323,0.9943499157570969
86100,1.0E-323,0.992965159102729
86200,1.0E-323,0.9913911637729186
86300,1.0E-323,0.9950674366675553
86400,1.0E-323,0.9954896387955657
86500,1.0E-323,0.9953552024419753
86600,1.0E-323,0.9927384033643583
86700,1.0E-323,0.9947234485884884
86800,1.0E-323,0.9926758603661968
86900,1.0E-323,0.9940105068393467
87000,1.0E-323,0.9945725657033789
87100,1.0E-323,0.9947918998875603
87200,1.0E-323,0.9940966908346258
87300,1.0E-323,0.993052754340488
87400,1.0E-323,0.9949456454117616
87500,1.0E-323,0.996220726512168
87600,1.0E-323,0.9947425159500586
87700,1.0E-323,0.9946813490888178
87800,1.0E-323,0.9937271372498959
87900,1.0E-323,0.9942964865755215
88000,1.0E-323,0.995941735990758
88100,1.0E-323,0.9948977863042668
88200,1.0E-323,0.9962917498140621
88300,1.0E-323,0.9930336784461585
88400,1.0E-323,0.9939424982790267
88500,1.0E-323,0.9958463031358626
88600,1.0E-323,0.9964184606180219
88700,1.0E-323,0.9953676697753293
88800,1.0E-323,0.9962197706373881
88900,1.0E-323,0.9962579593209997
89000,1.0E-323,0.9957996286663711
89100,1.0E-323,0.9964973646695885
89200,1.0E-323,0.9963697082176813
89300,1.0E-323,0.9951865012896348
89400,1.0E-323,0.9931120514430161
89500,1.0E-323,0.9962152387755792
89600,1.0E-323,0.9954622941572256
89700,1.0E-323,0.996158135174769
89800,1.0E-323,0.997636565994196
89900,1.0E-323,0.9962668232207699
90000,1.0E-323,0.9945296833064934
90100,1.0E-323,0.9932304741554878
90200,1.0E-323,0.9959340826278676
90300,1.0E-323,0.9942963960428026
90400,1.0E-323,0.9936579437937877
90500,1.0E-323,0.9942326149398831
90600,1.0E-323,0.9944784137780617
90700,1.0E-323,0.9956939037983269
90800,1.0E-323,0.9951664797350728
90900,1.0E-323,0.9963788734688539
91000,1.0E-323,0.9948113256688047
91100,1.0E-323,0.9966525177345515
91200,1.0E-323,0.994009796646251
91300,1.0E-323,0.9935539945920762
91400,1.0E-323,0.9944225250327766
91500,1.0E-323,0.9971841549833858
91600,1.0E-323,0.9969632078980484
91700,1.0E-323,0.9977142650992653
91800,1.0E-323,0.9968676942961607
91900,1.0E-323,0.9976454119931751
92000,1.0E-323,0.9981911687698728
92100,1.0E-323,0.9966119352774785
92200,1.0E-323,0.9953398449535887
92300,1.0E-323,0.9932366889541868
92400,1.0E-323,0.9957622016408003
92500,1.0E-323,0.9967408166583627
92600,1.0E-323,0.9933428479974049
92700,1.0E-323,0.9942375345530907
92800,1.0E-323,0.9961944886967212
92900,1.0E-323,0.9955128031242597
93000,1.0E-323,0.9952084636497752
93100,1.0E-323,0.9957274762367644
93200,1.0E-323,0.995644810241888
93300,1.0E-323,0.9965836229124595
93400,1.0E-323,0.9942468250309835
93500,1.0E-323,0.9947454035562499
93600,1.0E-323,0.995333761038489
93700,1.0E-323,0.9951100755461014
93800,1.0E-323,0.9964972774954823
93900,1.0E-323,0.9962034594886635
94000,1.0E-323,0.9970746861151242
94100,1.0E-323,0.9966057623521997
94200,1.0E-323,0.9963183190105721
94300,1.0E-323,0.995270985410128
94400,1.0E-323,0.993445212011647
94500,1.0E-323,0.9965962531274728
94600,1.0E-323,0.9953292729527835
94700,1.0E-323,0.9954511887843797
94800,1.0E-323,0.9949227726249441
94900,1.0E-323,0.9973598122491838
95000,1.0E-323,0.9963794443567111
95100,1.0E-323,0.9965505993832581
95200,1.0E-323,0.9971427398242579
95300,1.0E-323,0.9957210340926544
95400,1.0E-323,0.9959982308582321
95500,1.0E-323,0.9940979271243433
95600,1.0E-323,0.9935286493006993
95700,1.0E-323,0.9961790698427557
95800,1.0E-323,0.9960014218226856
95900,1.0E-323,0.9960525097770293
96000,1.0E-323,0.9966237295714152
96100,1.0E-323,0.9971057301041469
96200,1.0E-323,0.9977728225565675
96300,1.0E-323,0.994312803194638
96400,1.0E-323,0.9956594023377712
96500,1.0E-323,0.9966717244160246
96600,1.0E-323,0.996585437640238
96700,1.0E-323,0.9955934377816954
96800,1.0E-323,0.9953274625639069
96900,1.0E-323,0.995298791320109
97000,1.0E-323,0.9959839181255076
97100,1.0E-323,0.9968874881246578
97200,1.0E-323,0.9960490196951802
97300,1.0E-323,0.9969306846846144
97400,1.0E-323,0.9961381423958979
97500,1.0E-323,0.9952385601563812
97600,1.0E-323,0.9957618436310364
97700,1.0E-323,0.9970207106837751
97800,1.0E-323,0.9958744199391487
97900,1.0E-323,0.9941666959752125
98000,1.0E-323,0.9951782926449102
98100,1.0E-323,0.9950568121277339
98200,1.0E-323,0.9947206631518138
98300,1.0E-323,0.993305514951599
98400,1.0E-323,0.9933335870649342
98500,1.0E-323,0.9950650096700612
98600,1.0E-323,0.9940453936392856
98700,1.0E-323,0.9951453690062316
98800,1.0E-323,0.9948011863819136
98900,1.0E-323,0.9938183035801754
99000,1.0E-323,0.9938726922504345
99100,1.0E-323,0.9950067505197296
99200,1.0E-323,0.9940058947403964
99300,1.0E-323,0.9930448559934574
99400,1.0E-323,0.9959196467194124
99500,1.0E-323,0.9945454696116257
99600,1.0E-323,0.9960902418897408
99700,1.0E-323,0.9956531042804263
99800,1.0E-323,0.9952961238257959
99900,1.0E-323,0.9964585648096032
100000,1.0E-323,0.9965707675456922
100100,1.0E-323,0.9966828143204649
100200,1.0E-323,0.9974673816323855
100300,1.0E-323,0.995099697667494
100400,1.0E-323,0.9959258427176276
100500,1.0E-323,0.9961658578056839
100600,1.0E-323,0.9963692275240044
100700,1.0E-323,0.9960327592534542
100800,1.0E-323,0.997291480918535
100900,1.0E-323,0.9961660985589437
101000,1.0E-323,0.995424258209872
101100,1.0E-323,0.9954326734385142
101200,1.0E-323,0.9958413561169172
101300,1.0E-323,0.995730571417323
101400,1.0E-323,0.9961480517614529
101500,1.0E-323,0.9977469791181725
101600,1.0E-323,0.9956807956707019
101700,1.0E-323,0.995854507683273
101800,1.0E-323,0.9940641600219347
101900,1.0E-323,0.9940786776555592
102000,1.0E-323,0.9963049155664658
102100,1.0E-323,0.9965002237880878
102200,1.0E-323,0.9976211447881471
102300,1.0E-323,0.9969772093171121
102400,1.0E-323,0.9961892502940034
102500,1.0E-323,0.998245393046463
102600,1.0E-323,0.9969187008731503
102700,1.0E-323,0.9985952899137294
102800,1.0E-323,0.9974762266043748
102900,1.0E-323,0.99786667651454
103000,1.0E-323,0.9992124820755867
103100,1.0E-323,0.9978220454142012
103200,1.0E-323,0.9984226323585634
103300,1.0E-323,0.9975808011496363
103400,1.0E-323,0.9981882521789918
103500,1.0E-323,0.9984661372129819
103600,1.0E-323,0.9985332552078008
103700,1.0E-323,0.9995269349309889
103800,1.0E-323,0.9976575821099576
103900,1.0E-323,0.9960521854660341
104000,1.0E-323,0.9958560402158643
104100,1.0E-323,0.9932060014486856
104200,1.0E-323,0.9943932588657973
104300,1.0E-323,0.9945498850459147
104400,1.0E-323,0.993318459523155
104500,1.0E-323,0.9932909848761512
104600,1.0E-323,0.9939099743946337
104700,1.0E-323,0.9951874795959875
104800,1.0E-323,0.9940049332534936
104900,1.0E-323,0.994131763016606
105000,1.0E-323,0.9936804541506158
105100,1.0E-323,0.9937190364893148
105200,1.0E-323,0.9926096321070284
105300,1.0E-323,0.9909413449146951
105400,1.0E-323,0.9910593040683402
105500,1.0E-323,0.9907254245971953
105600,1.0E-323,0.9919674392417411
105700,1.0E-323,0.9932499268650424
105800,1.0E-323,0.9909580177961079
105900,1.0E-323,0.9923012142871221
106000,1.0E-323,0.9904725777455856
106100,1.0E-323,0.9919130609762691
106200,1.0E-323,0.9920127275560915
106300,1.0E-323,0.9933976172503095
106400,1.0E-323,0.9922296188389829
106500,1.0E-323,0.9906350625577741
106600,1.0E-323,0.9910847254267617
106700,1.0E-323,0.9921860000423597
106800,1.0E-323,0.9920879610055127
106900,1.0E-323,0.9935909792751833
107000,1.0E-323,0.994109212797026
107100,1.0E-323,0.9941932001644838
107200,1.0E-323,0.9945617240695631
107300,1.0E-323,0.9943824714257954
107400,1.0E-323,0.9939145541065149
107500,1.0E-323,0.9947888568695431
107600,1.0E-323,0.9940979897725627
107700,1.0E-323,0.9941289474489896
107800,1.0E-323,0.9929981200543817
107900,1.0E-323,0.9950230726922288
108000,1.0E-323,0.9960774479095721
108100,1.0E-323,0.9950172966642433
108200,1.0E-323,0.9960987663603983
108300,1.0E-323,0.9954127885033963
108400,1.0E-323,0.9959524644412677
108500,1.0E-323,0.9946338651836095
108600,1.0E-323,0.9951022657775461
108700,1.0E-323,0.9937858706922602
108800,1.0E-323,0.9957992410882887
108900,1.0E-323,0.9944606568280171
109000,1.0E-323,0.9948366760191093
109100,1.0E-323,0.9941003415051397
109200,1.0E-323,0.9935632540520991
109300,1.0E-323,0.9945186487773867
109400,1.0E-323,0.9945974988225458
109500,1.0E-323,0.9965109790859698
109600,1.0E-323,0.9961154879149616
109700,1.0E-323,0.9960121646537207
109800,1.0E-323,0.9975178338623332
109900,1.0E-323,0.9969411698951745
110000,1.0E-323,0.9954451716355922
110100,1.0E-323,0.9964439492949559
110200,1.0E-323,0.9969582000715992
110300,1.0E-323,0.9965548821607766
110400,1.0E-323,0.9964366251796856
110500,1.0E-323,0.9967232112515217
110600,1.0E-323,0.9965970661897616
110700,1.0E-323,0.9956773322003057
110800,1.0E-323,0.9955050772060882
110900,1.0E-323,0.9961178944568477
111000,1.0E-323,0.9975174440533701
111100,1.0E-323,0.9974325371720009
111200,1.0E-323,0.9964434218701422
111300,1.0E-323,0.9957663421010128
111400,1.0E-323,0.9960342204543441
111500,1.0E-323,0.9958393026523514
111600,1.0E-323,0.9962087027105977
111700,1.0E-323,0.9951098239772498
111800,1.0E-323,0.995769295939102
111900,1.0E-323,0.9954315174998452
112000,1.0E-323,0.9942090965013582
112100,1.0E-323,0.9942765266470213
112200,1.0E-323,0.9958127643062966
112300,1.0E-323,0.9929066994577942
112400,1.0E-323,0.9946247301992327
112500,1.0E-323,0.9924558790960578
112600,1.0E-323,0.9944446309467434
112700,1.0E-323,0.9930581353918493
112800,1.0E-323,0.9946765573513104
112900,1.0E-323,0.9958732446157266
113000,1.0E-323,0.9953296924100282
113100,1.0E-323,0.9965495027400337
113200,1.0E-323,0.9952278409847309
113300,1.0E-323,0.9956003830726419
113400,1.0E-323,0.9958096648399382
113500,1.0E-323,0.9953671282816919
113600,1.0E-323,0.9968243710971135
113700,1.0E-323,0.997350121964642
113800,1.0E-323,0.9946245358874513
113900,1.0E-323,0.9955838619079674
114000,1.0E-323,0.9949250353153567
114100,1.0E-323,0.9961646596098597
114200,1.0E-323,0.9955167159776429
114300,1.0E-323,0.9950972066695839
114400,1.0E-323,0.994465126697605
114500,1.0E-323,0.9955545492569432
114600,1.0E-323,0.9936990260095475
114700,1.0E-323,0.9951379076241588
114800,1.0E-323,0.9940813792607363
114900,1.0E-323,0.996466806696322
115000,1.0E-323,0.9965873438946702
115100,1.0E-323,0.9963267715275752
115200,1.0E-323,0.9951232420267374
115300,1.0E-323,0.9958956709604782
115400,1.0E-323,0.9958418796616936
115500,1.0E-323,0.9961152663673091
115600,1.0E-323,0.9962961650454458
115700,1.0E-323,0.9957308565189502
115800,1.0E-323,0.9960410910204182
115900,1.0E-323,0.9971468807932896
116000,1.0E-323,0.9970098580753496
116100,1.0E-323,0.9976364998507619
116200,1.0E-323,0.997446429271988
116300,1.0E-323,0.9971916418445856
116400,1.0E-323,0.997732600775433
116500,1.0E-323,0.9941353603554977
116600,1.0E-323,0.9959822831347422
116700,1.0E-323,0.995745753770166
116800,1.0E-323,0.9965653487956898
116900,1.0E-323,0.9954300808701199
117000,1.0E-323,0.9961619469881179
117100,1.0E-323,0.9970133285488665
117200,1.0E-323,0.9980765885116604
117300,1.0E-323,0.996310600854981
117400,1.0E-323,0.9955508446239827
117500,1.0E-323,0.9963720151274237
117600,1.0E-323,0.9966691801434123
117700,1.0E-323,0.9958157533676848
117800,1.0E-323,0.9963269043996892
117900,1.0E-323,0.9948879837269327
118000,1.0E-323,0.9940373103440067
118100,1.0E-323,0.9934098687855956
118200,1.0E-323,0.9940114860096282
118300,1.0E-323,0.995235490639122
118400,1.0E-323,0.9942366835967495
118500,1.0E-323,0.9955509393271864
118600,1.0E-323,0.9961801697444376
118700,1.0E-323,0.9953558258153962
118800,1.0E-323,0.9964305248420556
118900,1.0E-323,0.9975941277439684
119000,1.0E-323,0.9965351397751868
119100,1.0E-323,0.9955470755246348
119200,1.0E-323,0.997667798274481
119300,1.0E-323,0.9970278297607
119400,1.0E-323,0.997721176858761
119500,1.0E-323,0.9968500164920122
119600,1.0E-323,0.9964842467858727
119700,1.0E-323,0.9963843974322129
119800,1.0E-323,0.9961148935672239
119900,1.0E-323,0.9955895205350849
120000,1.0E-323,0.9935126823338508
120100,1.0E-323,0.9949276103021066
120200,1.0E-323,0.9943782708839138
120300,1.0E-323,0.9934131276748943
120400,1.0E-323,0.994385885419973
120500,1.0E-323,0.9940526394440691
120600,1.0E-323,0.9953048683356278
120700,1.0E-323,0.9929707143510902
120800,1.0E-323,0.9951216404908898
120900,1.0E-323,0.9952999461741032
121000,1.0E-323,0.9959995130137523
121100,1.0E-323,0.9949767749539824
121200,1.0E-323,0.9967784100150943
121300,1.0E-323,0.9935035784624412
121400,1.0E-323,0.993401759219449
121500,1.0E-323,0.993794497733089
121600,1.0E-323,0.9929673014590233
121700,1.0E-323,0.9941870441378745
121800,1.0E-323,0.9951210937000389
121900,1.0E-323,0.992985649163013
122000,1.0E-323,0.9950401266476047
122100,1.0E-323,0.9953075027460885
122200,1.0E-323,0.994422507287106
122300,1.0E-323,0.9934234651079711
122400,1.0E-323,0.9938192414748656
122500,1.0E-323,0.9942172732280761
122600,1.0E-323,0.9942527677157501
122700,1.0E-323,0.9950298835703378
122800,1.0E-323,0.9951478243073141
122900,1.0E-323,0.9957640239315237
123000,1.0E-323,0.9963648942492839
123100,1.0E-323,0.9962682237447018
123200,1.0E-323,0.9959274070436548
123300,1.0E-323,0.9961081651821317
123400,1.0E-323,0.9961827165458386
123500,1.0E-323,0.9943166831078781
123600,1.0E-323,0.9931666565643245
123700,1.0E-323,0.9927273798512459
123800,1.0E-323,0.9911661629002361
123900,1.0E-323,0.9944716312663379
124000,1.0E-323,0.9952049087495293
124100,1.0E-323,0.9940714183411498
124200,1.0E-323,0.9959610886414951
124300,1.0E-323,0.993415861740249
124400,1.0E-323,0.9941466274667057
124500,1.0E-323,0.9932432174266242
124600,1.0E-323,0.9942990600382827
124700,1.0E-323,0.9948608192381491
124800,1.0E-323,0.9957270145178299
124900,1.0E-323,0.9960622715268022
125000,1.0E-323,0.9954944706921038
125100,1.0E-323,0.9950563633442088
125200,1.0E-323,0.9955232825390617
125300,1.0E-323,0.9954170594189629
125400,1.0E-323,0.9969372720694615
125500,1.0E-323,0.9961438748230936
125600,1.0E-323,0.9971328786985748
125700,1.0E-323,0.9965037053753184
125800,1.0E-323,0.9961643114361146
125900,1.0E-323,0.9969683500237008
126000,1.0E-323,0.9978740044599398
126100,1.0E-323,0.9974118170041983
126200,1.0E-323,0.9960279899409626
126300,1.0E-323,0.9978402905696864
126400,1.0E-323,0.9958501964774555
126500,1.0E-323,0.997129430410983
126600,1.0E-323,0.996805322086772
126700,1.0E-323,0.9963688895751835
126800,1.0E-323,0.996474193951263
126900,1.0E-323,0.9950565338210975
127000,1.0E-323,0.9956280989724353
127100,1.0E-323,0.9970011978369675
127200,1.0E-323,0.9963340640103503
127300,1.0E-323,0.9932194488993712
127400,1.0E-323,0.994367076725822
127500,1.0E-323,0.9939667609179917
127600,1.0E-323,0.9958236957096992
127700,1.0E-323,0.9963723092482811
127800,1.0E-323,0.9966792918069451
127900,1.0E-323,0.9968844943302442
128000,1.0E-323,0.9958317647641618
128100,1.0E-323,0.9967720663802863
128200,1.0E-323,0.9946359635692701
128300,1.0E-323,0.9963285290211483
128400,1.0E-323,0.9964294582123757
128500,1.0E-323,0.9968723620028643
128600,1.0E-323,0.9971623356550031
128700,1.0E-323,0.9971852002614112
128800,1.0E-323,0.9959175493024683
128900,1.0E-323,0.9966331865989805
129000,1.0E-323,0.9973275609047935
129100,1.0E-323,0.9972606101452409
129200,1.0E-323,0.9975490064479265
129300,1.0E-323,0.9982602354243099
129400,1.0E-323,0.9973757062148718
129500,1.0E-323,0.9959796471471997
129600,1.0E-323,0.9951743034244829
129700,1.0E-323,0.9960441927125735
129800,1.0E-323,0.9970388066249041
129900,1.0E-323,0.9969905885348878
130000,1.0E-323,0.9943466482732664
130100,1.0E-323,0.9928820100336971
130200,1.0E-323,0.99494295426395
130300,1.0E-323,0.9927571233975306
130400,1.0E-323,0.9947812311724635
130500,1.0E-323,0.9962576033443037
130600,1.0E-323,0.9957881435764314
130700,1.0E-323,0.9959873994269769
130800,1.0E-323,0.993697148763953
130900,1.0E-323,0.995755817166153
131000,1.0E-323,0.9946898485409967
131100,1.0E-323,0.995754473589878
131200,1.0E-323,0.9944524377100044
131300,1.0E-323,0.9951052223436879
131400,1.0E-323,0.9936447930331165
131500,1.0E-323,0.9942615948686342
131600,1.0E-323,0.9942114506425601
131700,1.0E-323,0.9958043300058461
131800,1.0E-323,0.9949262323423659
131900,1.0E-323,0.9947071191639694
132000,1.0E-323,0.99630696114425
132100,1.0E-323,0.9967240678393198
132200,1.0E-323,0.9969593821456462
132300,1.0E-323,0.9958348580117273
132400,1.0E-323,0.9960402853372765
132500,1.0E-323,0.996136405695195
132600,1.0E-323,0.9946302685663002
132700,1.0E-323,0.9953973178510006
132800,1.0E-323,0.9936430202705953
132900,1.0E-323,0.9944456140948621
133000,1.0E-323,0.997327069990411
133100,1.0E-323,0.9956595008355491
133200,1.0E-323,0.9968118283290562
133300,1.0E-323,0.9969027579499378
133400,1.0E-323,0.9974501553545907
