name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
386900,0.177807,0.273724,0.221886,0.122312,2.87E-322,1.19E-05
387000,0.17774,0.273478,0.221558,0.122058,2.87E-322,1.20E-05
387100,0.177357,0.272962,0.221155,0.121828,2.87E-322,1.21E-05
387200,0.177197,0.272987,0.221336,0.121993,2.87E-322,1.19E-05
387300,0.177141,0.272985,0.221358,0.122002,2.87E-322,1.19E-05
387400,0.177824,0.274127,0.222311,0.122527,2.87E-322,1.19E-05
387500,0.176876,0.272632,0.22104,0.121783,2.87E-322,1.20E-05
387600,0.176993,0.272684,0.220953,0.121658,2.87E-322,1.21E-05
387700,0.177186,0.273093,0.221345,0.121895,2.87E-322,1.18E-05
387800,0.177905,0.274149,0.222139,0.122291,2.87E-322,1.18E-05
387900,0.177243,0.273055,0.221168,0.121702,2.87E-322,1.16E-05
388000,0.177537,0.273536,0.221539,0.121882,2.87E-322,1.14E-05
388100,0.178311,0.274838,0.222639,0.122495,2.87E-322,1.12E-05
388200,0.17823,0.274582,0.222308,0.12224,2.87E-322,1.11E-05
388300,0.17831,0.274641,0.222288,0.122185,2.87E-322,1.12E-05
388400,0.17787,0.274132,0.221978,0.122058,2.87E-322,1.11E-05
388500,0.178414,0.27464,0.222122,0.121993,2.87E-322,1.14E-05
388600,0.178537,0.274781,0.222173,0.121976,2.87E-322,1.14E-05
388700,0.178969,0.275461,0.22271,0.122255,2.87E-322,1.14E-05
388800,0.178833,0.275147,0.22235,0.121992,2.87E-322,1.15E-05
388900,0.178795,0.274927,0.222011,0.12171,2.87E-322,1.13E-05
389000,0.179429,0.276022,0.222955,0.122247,2.87E-322,1.11E-05
389100,0.178972,0.275382,0.22246,0.121976,2.87E-322,1.10E-05
389200,0.179307,0.275997,0.223011,0.122299,2.87E-322,1.09E-05
389300,0.178439,0.274596,0.221785,0.121562,2.87E-322,1.06E-05
389400,0.178544,0.274616,0.221675,0.121429,2.87E-322,1.08E-05
389500,0.17857,0.274671,0.221714,0.121441,2.87E-322,1.09E-05
389600,0.178362,0.274349,0.221417,0.121244,2.87E-322,1.10E-05
389700,0.179012,0.275302,0.22212,0.121584,2.87E-322,1.12E-05
389800,0.179553,0.276001,0.222568,0.121763,2.87E-322,1.14E-05
389900,0.179737,0.276344,0.222869,0.121931,2.87E-322,1.15E-05
390000,0.179595,0.276163,0.22273,0.121851,2.87E-322,1.16E-05
390100,0.179615,0.276301,0.222893,0.121954,2.87E-322,1.16E-05
390200,0.179571,0.276279,0.22288,0.121937,2.87E-322,1.16E-05
390300,0.179481,0.275843,0.222279,0.121469,2.87E-322,1.20E-05
390400,0.179575,0.276044,0.222452,0.121558,2.87E-322,1.20E-05
390500,0.179626,0.276043,0.222342,0.121422,2.87E-322,1.21E-05
390600,0.179755,0.276322,0.22259,0.121557,2.87E-322,1.19E-05
390700,0.180129,0.276869,0.222979,0.121731,2.87E-322,1.20E-05
390800,0.179846,0.276458,0.222638,0.121531,2.87E-322,1.18E-05
390900,0.180283,0.276994,0.222943,0.121624,2.87E-322,1.18E-05
391000,0.180029,0.276285,0.222095,0.121003,2.87E-322,1.20E-05
391100,0.180871,0.277607,0.223151,0.121563,2.87E-322,1.21E-05
391200,0.181589,0.27855,0.223778,0.121835,2.8E-322,1.22E-05
391300,0.181086,0.277935,0.223376,0.121653,2.77E-322,1.21E-05
391400,0.18112,0.278056,0.223509,0.121737,2.77E-322,1.22E-05
391500,0.180899,0.277798,0.22335,0.121671,2.77E-322,1.23E-05
391600,0.180961,0.277836,0.223328,0.121627,2.7E-322,1.24E-05
391700,0.181462,0.278426,0.22365,0.121718,2.7E-322,1.28E-05
391800,0.181595,0.278717,0.223928,0.121885,2.7E-322,1.29E-05
391900,0.181535,0.278613,0.223821,0.121808,2.7E-322,1.30E-05
392000,0.181867,0.279156,0.224266,0.122047,2.7E-322,1.30E-05
392100,0.181482,0.278721,0.224002,0.121937,2.7E-322,1.27E-05
392200,0.181084,0.277893,0.223146,0.121363,2.7E-322,1.29E-05
392300,0.181378,0.278369,0.223518,0.121548,2.7E-322,1.29E-05
392400,0.181592,0.278688,0.22374,0.12164,2.7E-322,1.30E-05
392500,0.181303,0.278334,0.223499,0.121522,2.7E-322,1.31E-05
392600,0.180862,0.277634,0.222908,0.121183,2.7E-322,1.31E-05
392700,0.18122,0.278208,0.223358,0.12141,2.7E-322,1.31E-05
392800,0.181223,0.278357,0.223565,0.121558,2.7E-322,1.31E-05
392900,0.180653,0.277749,0.223238,0.121449,2.7E-322,1.28E-05
393000,0.181352,0.278947,0.224257,0.122017,2.7E-322,1.24E-05
393100,0.181342,0.27905,0.224401,0.122117,2.7E-322,1.20E-05
393200,0.181135,0.27856,0.223831,0.121698,2.7E-322,1.19E-05
393300,0.18135,0.278979,0.224185,0.121881,2.7E-322,1.18E-05
393400,0.181197,0.278902,0.224211,0.121928,2.7E-322,1.14E-05
393500,0.181257,0.27874,0.223869,0.121627,2.7E-322,1.12E-05
393600,0.181362,0.279155,0.224351,0.121949,2.7E-322,1.07E-05
393700,0.181885,0.27977,0.224671,0.122023,2.7E-322,1.05E-05
393800,0.181403,0.279041,0.224066,0.121673,2.7E-322,1.03E-05
393900,0.18159,0.279465,0.224486,0.121933,2.7E-322,1.01E-05
394000,0.180581,0.278389,0.223899,0.121727,2.7E-322,9.67E-06
394100,0.181492,0.279752,0.224909,0.12221,2.7E-322,9.74E-06
394200,0.181538,0.279878,0.225024,0.122268,2.7E-322,9.69E-06
394300,0.182037,0.280701,0.22572,0.122662,2.7E-322,9.62E-06
394400,0.181601,0.280115,0.225298,0.122453,2.7E-322,9.59E-06
394500,0.181748,0.280293,0.225394,0.122476,2.7E-322,9.71E-06
394600,0.181434,0.279857,0.225067,0.122305,2.7E-322,9.73E-06
394700,0.180845,0.279042,0.224465,0.121999,2.7E-322,9.86E-06
394800,0.181455,0.280019,0.225253,0.122419,2.7E-322,1.00E-05
394900,0.181329,0.27976,0.224971,0.122218,2.7E-322,1.02E-05
395000,0.181144,0.279548,0.224839,0.122159,2.7E-322,1.03E-05
395100,0.181335,0.279855,0.225077,0.122277,2.7E-322,1.04E-05
395200,0.181806,0.280611,0.225687,0.122601,2.7E-322,1.06E-05
395300,0.181587,0.280325,0.225481,0.122495,2.7E-322,1.06E-05
395400,0.18131,0.279825,0.225007,0.122193,2.7E-322,1.07E-05
395500,0.181288,0.279723,0.224854,0.122067,2.7E-322,1.10E-05
395600,0.181858,0.28056,0.225469,0.122361,2.7E-322,1.13E-05
395700,0.181813,0.280508,0.225421,0.122321,2.7E-322,1.16E-05
395800,0.181629,0.280258,0.225233,0.122221,2.7E-322,1.18E-05
395900,0.181768,0.280591,0.225577,0.122442,2.7E-322,1.19E-05
396000,0.181262,0.27996,0.22517,0.122267,2.7E-322,1.20E-05
396100,0.181046,0.279513,0.224723,0.121979,2.7E-322,1.22E-05
396200,0.180394,0.278519,0.223903,0.121511,2.7E-322,1.23E-05
396300,0.181122,0.279563,0.224657,0.121867,2.7E-322,1.28E-05
396400,0.180979,0.279367,0.224486,0.121755,2.7E-322,1.27E-05
396500,0.181365,0.27989,0.224818,0.121878,2.7E-322,1.27E-05
396600,0.181427,0.279835,0.224631,0.121692,2.7E-322,1.29E-05
396700,0.181545,0.279926,0.224601,0.121607,2.7E-322,1.33E-05
396800,0.18168,0.280303,0.224993,0.121852,2.7E-322,1.33E-05
396900,0.181623,0.280306,0.225042,0.121896,2.7E-322,1.34E-05
397000,0.181656,0.280479,0.225236,0.122015,2.7E-322,1.31E-05
397100,0.181645,0.2805,0.225255,0.122018,2.7E-322,1.28E-05
397200,0.18192,0.281024,0.225723,0.122285,2.7E-322,1.26E-05
397300,0.18109,0.279911,0.224898,0.121853,2.7E-322,1.23E-05
397400,0.18134,0.280372,0.225296,0.122072,2.7E-322,1.24E-05
397500,0.181475,0.280515,0.225319,0.12202,2.7E-322,1.26E-05
397600,0.181399,0.280446,0.225264,0.121977,2.7E-322,1.25E-05
397700,0.181252,0.280321,0.225203,0.121951,2.7E-322,1.24E-05
397800,0.181236,0.280233,0.225065,0.121835,2.7E-322,1.25E-05
397900,0.181156,0.279859,0.224548,0.121432,2.7E-322,1.29E-05
398000,0.181328,0.280029,0.224595,0.121406,2.7E-322,1.31E-05
398100,0.181372,0.280119,0.224665,0.121437,2.7E-322,1.31E-05
398200,0.181203,0.279915,0.224514,0.12135,2.7E-322,1.30E-05
398300,0.181734,0.280732,0.225137,0.121659,2.7E-322,1.27E-05
398400,0.181561,0.280601,0.22512,0.121689,2.7E-322,1.23E-05
398500,0.181446,0.280465,0.225029,0.121644,2.7E-322,1.21E-05
398600,0.181453,0.280644,0.225256,0.121794,2.7E-322,1.16E-05
398700,0.18153,0.280842,0.225451,0.12191,2.7E-322,1.13E-05
398800,0.180723,0.279625,0.224481,0.121382,2.7E-322,1.13E-05
398900,0.180719,0.27965,0.2245,0.121384,2.7E-322,1.13E-05
399000,0.180709,0.27975,0.224642,0.121484,2.7E-322,1.11E-05
399100,0.181249,0.280493,0.225154,0.121711,2.7E-322,1.13E-05
399200,0.181136,0.280322,0.225,0.121612,2.7E-322,1.12E-05
399300,0.180527,0.279625,0.224594,0.12146,2.7E-322,1.10E-05
399400,0.180927,0.280278,0.225114,0.121729,2.7E-322,1.07E-05
399500,0.180774,0.280161,0.225075,0.121721,2.7E-322,1.05E-05
399600,0.180624,0.280046,0.225028,0.121704,2.7E-322,1.02E-05
399700,0.180523,0.279913,0.224896,0.121606,2.7E-322,1.01E-05
399800,0.181299,0.280998,0.225652,0.121947,2.7E-322,1.03E-05
399900,0.181392,0.281141,0.225749,0.121982,2.7E-322,1.03E-05
400000,0.180864,0.280106,0.224732,0.121329,2.7E-322,1.05E-05
400100,0.181318,0.280812,0.225271,0.121594,2.7E-322,1.05E-05
400200,0.181243,0.280638,0.225052,0.121422,2.7E-322,1.04E-05
400300,0.181544,0.280889,0.225074,0.121336,2.7E-322,1.04E-05
400400,0.18206,0.281444,0.225285,0.121311,2.7E-322,1.02E-05
400500,0.182271,0.281709,0.225434,0.121354,2.7E-322,1.01E-05
400600,0.182186,0.281682,0.225464,0.121386,2.7E-322,9.76E-06
400700,0.182001,0.281454,0.225286,0.12128,2.7E-322,9.38E-06
400800,0.182196,0.281718,0.225452,0.121339,2.7E-322,9.33E-06
400900,0.182601,0.282266,0.225817,0.121494,2.7E-322,9.30E-06
401000,0.182343,0.28191,0.225554,0.121358,2.7E-322,9.25E-06
401100,0.182136,0.281487,0.225121,0.121072,2.7E-322,9.34E-06
401200,0.182205,0.281465,0.224979,0.120923,2.7E-322,9.39E-06
401300,0.181825,0.28098,0.224652,0.120771,2.7E-322,9.39E-06
401400,0.182044,0.281212,0.224721,0.120733,2.7E-322,9.78E-06
401500,0.182779,0.282103,0.225217,0.120876,2.7E-322,1.01E-05
401600,0.182442,0.281472,0.224613,0.120492,2.7E-322,1.01E-05
401700,0.1827,0.281816,0.224825,0.120567,2.7E-322,1.03E-05
401800,0.183426,0.283031,0.225847,0.121134,2.7E-322,1.04E-05
401900,0.183335,0.283031,0.22593,0.121213,2.7E-322,1.03E-05
402000,0.18278,0.282194,0.225257,0.120841,2.7E-322,1.04E-05
402100,0.182544,0.281847,0.224969,0.120672,2.7E-322,1.04E-05
402200,0.182317,0.281797,0.225115,0.12083,2.7E-322,1.00E-05
402300,0.182558,0.282393,0.225717,0.121202,2.7E-322,9.61E-06
402400,0.181889,0.281865,0.225619,0.121294,2.7E-322,9.18E-06
402500,0.182099,0.282352,0.226094,0.121578,2.7E-322,9.04E-06
402600,0.181909,0.282368,0.226305,0.121778,2.7E-322,8.68E-06
402700,0.181486,0.281734,0.225783,0.121478,2.7E-322,8.48E-06
402800,0.181715,0.281791,0.22558,0.121232,2.7E-322,8.48E-06
402900,0.182265,0.282623,0.226212,0.121549,2.7E-322,8.41E-06
403000,0.181834,0.282086,0.225849,0.121375,2.7E-322,8.24E-06
403100,0.181801,0.281839,0.225479,0.121079,2.7E-322,8.30E-06
403200,0.182281,0.282438,0.225817,0.121176,2.7E-322,8.36E-06
403300,0.182331,0.282584,0.225949,0.121241,2.7E-322,8.38E-06
403400,0.182448,0.282692,0.225959,0.121199,2.7E-322,8.54E-06
403500,0.182137,0.282416,0.225871,0.121212,2.7E-322,8.50E-06
403600,0.182311,0.282764,0.226175,0.121375,2.7E-322,8.50E-06
403700,0.182007,0.282218,0.225656,0.121044,2.7E-322,8.46E-06
403800,0.181964,0.282283,0.225768,0.121121,2.7E-322,8.44E-06
403900,0.182056,0.282502,0.22598,0.121245,2.7E-322,8.48E-06
404000,0.182213,0.282599,0.22593,0.121147,2.7E-322,8.61E-06
404100,0.182037,0.282736,0.226276,0.121428,2.7E-322,8.52E-06
404200,0.18191,0.282629,0.226216,0.121391,2.7E-322,8.61E-06
404300,0.182234,0.283195,0.226696,0.121655,2.7E-322,8.72E-06
404400,0.181697,0.282498,0.226221,0.121434,2.7E-322,8.66E-06
404500,0.181699,0.282531,0.226254,0.121449,2.7E-322,8.69E-06
404600,0.181755,0.282515,0.226136,0.121321,2.7E-322,8.85E-06
404700,0.181974,0.282573,0.225943,0.121086,2.7E-322,8.98E-06
404800,0.18245,0.283283,0.226446,0.121306,2.7E-322,8.95E-06
404900,0.181566,0.282004,0.22547,0.120797,2.7E-322,8.86E-06
405000,0.181227,0.281678,0.225312,0.120745,2.7E-322,8.81E-06
405100,0.182146,0.283272,0.22667,0.1215,2.7E-322,8.81E-06
405200,0.18208,0.283262,0.226705,0.12153,2.7E-322,8.80E-06
405300,0.181575,0.282687,0.226365,0.121394,2.7E-322,8.69E-06
405400,0.181755,0.282958,0.226558,0.12148,2.7E-322,8.78E-06
405500,0.181778,0.283058,0.226673,0.121553,2.7E-322,8.88E-06
405600,0.181663,0.282893,0.226533,0.12147,2.7E-322,8.75E-06
405700,0.180952,0.281592,0.225323,0.120728,2.7E-322,8.81E-06
405800,0.180699,0.281136,0.224892,0.120456,2.7E-322,8.84E-06
405900,0.181484,0.282148,0.225523,0.120694,2.7E-322,8.92E-06
406000,0.181346,0.282118,0.225607,0.120781,2.7E-322,8.84E-06
406100,0.181567,0.282296,0.225606,0.120701,2.7E-322,8.94E-06
406200,0.181874,0.282698,0.225867,0.120808,2.7E-322,8.97E-06
406300,0.182324,0.283566,0.226668,0.121285,2.7E-322,8.91E-06
406400,0.182031,0.283231,0.226472,0.121208,2.7E-322,8.85E-06
406500,0.181757,0.282974,0.226353,0.121174,2.7E-322,8.59E-06
406600,0.181771,0.28311,0.226513,0.12127,2.7E-322,8.43E-06
406700,0.181998,0.283311,0.22654,0.12121,2.7E-322,8.47E-06
406800,0.182034,0.283476,0.226721,0.121319,2.7E-322,8.35E-06
406900,0.181875,0.283304,0.226603,0.121253,2.7E-322,8.26E-06
407000,0.182427,0.284304,0.22748,0.121751,2.7E-322,8.35E-06
407100,0.182419,0.284405,0.227626,0.121854,2.7E-322,8.37E-06
407200,0.182591,0.284553,0.22764,0.121803,2.7E-322,8.52E-06
407300,0.182789,0.28491,0.227947,0.121973,2.7E-322,8.61E-06
407400,0.182492,0.284444,0.227548,0.121738,2.7E-322,8.69E-06
407500,0.181916,0.28369,0.227017,0.121477,2.7E-322,8.59E-06
407600,0.182058,0.283818,0.227035,0.121439,2.7E-322,8.60E-06
407700,0.181886,0.283496,0.226721,0.121238,2.7E-322,8.65E-06
407800,0.181449,0.282726,0.225993,0.120776,2.7E-322,8.57E-06
407900,0.18164,0.282883,0.225983,0.120691,2.7E-322,8.72E-06
408000,0.182059,0.283456,0.226335,0.12081,2.7E-322,8.82E-06
408100,0.181738,0.282976,0.225936,0.120578,2.7E-322,8.83E-06
408200,0.182693,0.284244,0.226756,0.120909,2.7E-322,9.03E-06
408300,0.182519,0.28415,0.22677,0.120945,2.7E-322,8.75E-06
408400,0.182782,0.284543,0.227041,0.121056,2.7E-322,8.71E-06
408500,0.182575,0.284227,0.226757,0.120877,2.7E-322,8.60E-06
408600,0.182935,0.284801,0.227175,0.12106,2.7E-322,8.51E-06
408700,0.183124,0.285223,0.227582,0.121303,2.7E-322,8.44E-06
408800,0.182072,0.283555,0.226211,0.120546,2.7E-322,8.43E-06
408900,0.182348,0.283888,0.226386,0.120587,2.7E-322,8.55E-06
409000,0.182959,0.284894,0.227201,0.121016,2.7E-322,8.43E-06
409100,0.183548,0.285795,0.227899,0.121374,2.7E-322,8.29E-06
409200,0.182661,0.284397,0.226739,0.120722,2.7E-322,8.10E-06
409300,0.183428,0.285618,0.227709,0.121228,2.7E-322,8.05E-06
409400,0.18357,0.285912,0.227967,0.121363,2.7E-322,7.85E-06
409500,0.182792,0.28486,0.22723,0.121017,2.7E-322,7.62E-06
409600,0.182352,0.28415,0.226619,0.120659,2.7E-322,7.58E-06
409700,0.182166,0.283869,0.226381,0.120517,2.7E-322,7.45E-06
409800,0.182892,0.285124,0.227432,0.121087,2.7E-322,7.27E-06
409900,0.183209,0.285761,0.228029,0.121443,2.7E-322,7.11E-06
410000,0.18334,0.285958,0.228173,0.12151,2.7E-322,7.05E-06
410100,0.183171,0.285605,0.227789,0.121241,2.7E-322,7.00E-06
410200,0.183326,0.285883,0.228002,0.121337,2.7E-322,6.89E-06
410300,0.182938,0.285352,0.2276,0.121122,2.7E-322,6.83E-06
410400,0.183406,0.28605,0.22811,0.121361,2.7E-322,6.86E-06
410500,0.182333,0.284448,0.226861,0.120702,2.7E-322,6.73E-06
410600,0.18282,0.285281,0.227529,0.121041,2.7E-322,6.44E-06
410700,0.183108,0.285776,0.227934,0.121252,2.7E-322,6.27E-06
410800,0.182893,0.285151,0.227211,0.120752,2.7E-322,6.26E-06
410900,0.183443,0.285953,0.227796,0.121031,2.7E-322,6.30E-06
411000,0.182972,0.285361,0.227406,0.120856,2.7E-322,6.18E-06
411100,0.182586,0.284761,0.226908,0.120574,2.7E-322,6.23E-06
411200,0.182854,0.285125,0.227128,0.120646,2.7E-322,6.26E-06
411300,0.182842,0.285294,0.22737,0.120817,2.7E-322,6.24E-06
411400,0.183142,0.285972,0.228037,0.121225,2.7E-322,6.19E-06
411500,0.183161,0.286006,0.228039,0.121204,2.7E-322,6.18E-06
411600,0.182968,0.285591,0.227597,0.120902,2.7E-322,6.22E-06
411700,0.182946,0.285515,0.227493,0.120822,2.7E-322,6.36E-06
411800,0.18309,0.285612,0.227451,0.120731,2.7E-322,6.34E-06
411900,0.182722,0.285476,0.22762,0.120941,2.7E-322,5.90E-06
412000,0.182894,0.285885,0.228016,0.121172,2.7E-322,5.73E-06
412100,0.182389,0.285189,0.227508,0.120918,2.7E-322,5.61E-06
412200,0.181796,0.28444,0.227012,0.120693,2.7E-322,5.44E-06
412300,0.182521,0.28551,0.227799,0.121071,2.7E-322,5.41E-06
412400,0.182224,0.285146,0.227551,0.12095,2.7E-322,5.30E-06
412500,0.181981,0.284775,0.227234,0.120762,2.7E-322,5.31E-06
412600,0.182237,0.285008,0.227272,0.120698,2.7E-322,5.41E-06
412700,0.182636,0.285503,0.227548,0.120776,2.7E-322,5.47E-06
412800,0.182693,0.285705,0.227781,0.12093,2.7E-322,5.44E-06
412900,0.182511,0.285325,0.227387,0.120668,2.7E-322,5.48E-06
413000,0.182856,0.28601,0.228017,0.121036,2.7E-322,5.51E-06
413100,0.183008,0.286075,0.227917,0.120897,2.7E-322,5.66E-06
413200,0.183414,0.286392,0.227895,0.120734,2.7E-322,5.83E-06
413300,0.183325,0.286183,0.22766,0.120569,2.7E-322,6.04E-06
413400,0.183487,0.286322,0.227668,0.120514,2.7E-322,6.28E-06
413500,0.183743,0.286889,0.228223,0.120852,2.7E-322,6.38E-06
413600,0.183294,0.286179,0.227634,0.120521,2.7E-322,6.43E-06
413700,0.183653,0.286642,0.227914,0.12062,2.7E-322,6.56E-06
413800,0.183841,0.287038,0.228271,0.120818,2.7E-322,6.67E-06
413900,0.183901,0.287153,0.228357,0.120852,2.7E-322,6.70E-06
414000,0.183418,0.286476,0.227861,0.120605,2.7E-322,6.73E-06
414100,0.182446,0.285188,0.226953,0.120163,2.7E-322,6.74E-06
414200,0.183485,0.286912,0.228368,0.12092,2.7E-322,6.82E-06
414300,0.183042,0.286249,0.227836,0.120626,2.7E-322,6.84E-06
414400,0.183301,0.286555,0.227998,0.120668,2.7E-322,6.91E-06
414500,0.182897,0.285875,0.227406,0.120323,2.7E-322,6.96E-06
414600,0.182419,0.285071,0.226711,0.119922,2.7E-322,7.19E-06
414700,0.182374,0.28492,0.226517,0.119776,2.7E-322,7.38E-06
414800,0.182333,0.284844,0.22642,0.119696,2.7E-322,7.52E-06
414900,0.182372,0.284989,0.22658,0.119796,2.7E-322,7.71E-06
415000,0.182715,0.285462,0.226904,0.11994,2.7E-322,7.89E-06
415100,0.18283,0.285764,0.227215,0.120131,2.7E-322,7.80E-06
415200,0.182458,0.285497,0.227198,0.120205,2.7E-322,7.72E-06
415300,0.182498,0.285735,0.227483,0.120391,2.7E-322,7.67E-06
415400,0.181756,0.284538,0.226474,0.119818,2.7E-322,7.73E-06
415500,0.182035,0.284822,0.226554,0.119776,2.7E-322,7.82E-06
415600,0.182836,0.285852,0.22718,0.120001,2.7E-322,7.98E-06
415700,0.183019,0.285956,0.227109,0.119881,2.7E-322,8.09E-06
415800,0.183253,0.286162,0.227142,0.119828,2.7E-322,8.26E-06
415900,0.183448,0.2866,0.227574,0.120092,2.7E-322,8.36E-06
416000,0.18351,0.286595,0.227464,0.119969,2.7E-322,8.31E-06
416100,0.18368,0.286884,0.227668,0.12005,2.7E-322,8.12E-06
416200,0.182948,0.286316,0.227553,0.120124,2.7E-322,7.73E-06
416300,0.18279,0.286259,0.227605,0.120184,2.7E-322,7.68E-06
416400,0.182966,0.286768,0.228151,0.120531,2.7E-322,7.70E-06
416500,0.182669,0.286473,0.228013,0.120497,2.7E-322,7.72E-06
416600,0.182886,0.286695,0.228101,0.1205,2.7E-322,7.87E-06
416700,0.182605,0.286421,0.227966,0.120456,2.7E-322,7.76E-06
416800,0.183011,0.287058,0.22845,0.120691,2.7E-322,7.66E-06
416900,0.183114,0.28729,0.228675,0.120826,2.7E-322,7.68E-06
417000,0.182677,0.286279,0.227619,0.12014,2.7E-322,7.83E-06
417100,0.183291,0.28729,0.228447,0.120584,2.7E-322,7.94E-06
417200,0.183156,0.287003,0.228147,0.120382,2.7E-322,8.06E-06
417300,0.183333,0.287381,0.228507,0.120597,2.7E-322,8.07E-06
417400,0.183199,0.287173,0.228336,0.120501,2.7E-322,8.08E-06
417500,0.183198,0.28719,0.228347,0.120499,2.7E-322,8.05E-06
417600,0.183402,0.287426,0.22846,0.120519,2.7E-322,8.05E-06
417700,0.183715,0.287994,0.22895,0.12079,2.7E-322,8.05E-06
417800,0.183608,0.288,0.229067,0.120899,2.7E-322,8.00E-06
417900,0.182919,0.286921,0.228201,0.120435,2.7E-322,8.03E-06
418000,0.183094,0.287214,0.228396,0.120502,2.7E-322,7.93E-06
418100,0.183313,0.287771,0.22895,0.120834,2.7E-322,7.76E-06
418200,0.18276,0.287098,0.228512,0.120632,2.7E-322,7.42E-06
418300,0.182421,0.286817,0.228423,0.120634,2.7E-322,7.09E-06
418400,0.182446,0.286834,0.228393,0.120587,2.7E-322,7.00E-06
418500,0.183184,0.287845,0.22905,0.120847,2.7E-322,7.05E-06
418600,0.182992,0.287662,0.228948,0.120795,2.7E-322,6.97E-06
418700,0.183329,0.288265,0.229454,0.121065,2.7E-322,6.89E-06
418800,0.182535,0.286942,0.228313,0.120409,2.7E-322,6.67E-06
418900,0.182945,0.287694,0.228958,0.120759,2.7E-322,6.56E-06
419000,0.182631,0.287385,0.22883,0.120743,2.7E-322,6.23E-06
419100,0.181972,0.286254,0.227828,0.12015,2.7E-322,6.05E-06
419200,0.182761,0.287292,0.228491,0.120413,2.7E-322,6.02E-06
419300,0.182417,0.286689,0.22793,0.120065,2.7E-322,5.81E-06
419400,0.182659,0.287065,0.228177,0.12015,2.7E-322,5.58E-06
419500,0.182913,0.287396,0.22836,0.120196,2.7E-322,5.49E-06
419600,0.183123,0.287779,0.228686,0.120371,2.7E-322,5.38E-06
419700,0.183218,0.28804,0.228957,0.120538,2.7E-322,5.27E-06
419800,0.18329,0.28818,0.229066,0.120586,2.7E-322,5.21E-06
419900,0.18282,0.287455,0.228485,0.120272,2.7E-322,5.20E-06
420000,0.182225,0.286355,0.227476,0.11967,2.7E-322,5.25E-06
420100,0.182564,0.286874,0.227865,0.119858,2.7E-322,5.36E-06
420200,0.182778,0.287097,0.227949,0.119853,2.7E-322,5.46E-06
420300,0.182843,0.287313,0.228181,0.119995,2.7E-322,5.46E-06
420400,0.182374,0.286655,0.227699,0.119756,2.7E-322,5.51E-06
420500,0.182468,0.28684,0.227856,0.119837,2.7E-322,5.61E-06
420600,0.182748,0.287371,0.228317,0.120086,2.7E-322,5.69E-06
420700,0.182771,0.287568,0.228553,0.120236,2.7E-322,5.70E-06
420800,0.182284,0.286725,0.22779,0.119775,2.7E-322,5.71E-06
420900,0.182974,0.287683,0.228429,0.12004,2.7E-322,5.76E-06
421000,0.183251,0.288048,0.228642,0.120105,2.7E-322,5.77E-06
421100,0.183385,0.288104,0.228553,0.119985,2.7E-322,5.87E-06
421200,0.183441,0.28813,0.228499,0.11991,2.7E-322,5.89E-06
421300,0.183889,0.288654,0.228747,0.119944,2.7E-322,6.01E-06
421400,0.183824,0.28864,0.228771,0.119961,2.7E-322,5.94E-06
421500,0.183846,0.289003,0.229261,0.120306,2.7E-322,5.67E-06
421600,0.183314,0.288142,0.228525,0.11988,2.7E-322,5.49E-06
421700,0.183343,0.288151,0.228466,0.119802,2.7E-322,5.44E-06
421800,0.183064,0.287798,0.228225,0.119686,2.7E-322,5.47E-06
421900,0.18288,0.287522,0.227988,0.119542,2.7E-322,5.51E-06
422000,0.182889,0.287686,0.228207,0.119692,2.7E-322,5.48E-06
422100,0.1829,0.287699,0.2282,0.119675,2.7E-322,5.38E-06
422200,0.18257,0.28736,0.228041,0.119636,2.7E-322,5.23E-06
422300,0.182213,0.28664,0.227328,0.119184,2.7E-322,5.26E-06
422400,0.182014,0.28639,0.227118,0.119045,2.7E-322,5.29E-06
422500,0.182442,0.287207,0.22784,0.119447,2.7E-322,5.16E-06
422600,0.182334,0.287258,0.228,0.119573,2.7E-322,5.02E-06
422700,0.181809,0.286766,0.22782,0.11957,2.7E-322,4.91E-06
422800,0.182636,0.288204,0.229027,0.120222,2.7E-322,4.89E-06
422900,0.182236,0.287659,0.228634,0.120027,2.7E-322,4.81E-06
423000,0.182065,0.287541,0.228623,0.120051,2.7E-322,4.77E-06
423100,0.182544,0.288532,0.229549,0.120592,2.7E-322,4.76E-06
423200,0.182603,0.2887,0.229707,0.120675,2.7E-322,4.75E-06
423300,0.182004,0.287863,0.229101,0.120378,2.7E-322,4.71E-06
423400,0.181842,0.287412,0.22858,0.120018,2.7E-322,4.71E-06
423500,0.181727,0.287053,0.228144,0.119708,2.7E-322,4.76E-06
423600,0.182383,0.287905,0.228669,0.119903,2.7E-322,4.84E-06
423700,0.181509,0.286512,0.227523,0.11927,2.7E-322,4.81E-06
423800,0.181992,0.287319,0.228156,0.119584,2.7E-322,4.89E-06
423900,0.18211,0.287658,0.228506,0.119796,2.7E-322,4.93E-06
424000,0.182309,0.287994,0.228766,0.11992,2.7E-322,4.97E-06
424100,0.18141,0.286735,0.227857,0.119478,2.7E-322,4.92E-06
424200,0.181855,0.287388,0.228305,0.119665,2.7E-322,5.03E-06
424300,0.18257,0.288336,0.228903,0.119894,2.7E-322,5.23E-06
424400,0.182574,0.288233,0.228722,0.119743,2.7E-322,5.36E-06
424500,0.183109,0.289142,0.229442,0.120101,2.7E-322,5.29E-06
