generation,stra.1,stra.2
265,1,4.36E-21
266,1,3.43E-21
267,1,2.70E-21
268,1,2.13E-21
269,1,1.68E-21
270,1,1.32E-21
271,1,1.04E-21
272,1,8.20E-22
273,1,6.46E-22
274,1,5.08E-22
275,1,4.01E-22
276,1,3.15E-22
277,1,2.48E-22
278,1,1.96E-22
279,1,1.54E-22
280,1,1.21E-22
281,1,9.56E-23
282,1,7.53E-23
283,1,5.93E-23
284,1,4.67E-23
285,1,3.68E-23
286,1,2.90E-23
287,1,2.28E-23
288,1,1.80E-23
289,1,1.42E-23
290,1,1.12E-23
291,1,8.79E-24
292,1,6.93E-24
293,1,5.45E-24
294,1,4.30E-24
295,1,3.38E-24
296,1,2.67E-24
297,1,2.10E-24
298,1,1.65E-24
299,1,1.30E-24
300,1,1.03E-24
301,1,8.08E-25
302,1,6.37E-25
303,1,5.01E-25
304,1,3.95E-25
305,1,3.11E-25
306,1,2.45E-25
307,1,1.93E-25
308,1,1.52E-25
309,1,1.20E-25
310,1,9.43E-26
311,1,7.43E-26
312,1,5.85E-26
313,1,4.61E-26
314,1,3.63E-26
315,1,2.86E-26
316,1,2.25E-26
317,1,1.77E-26
318,1,1.40E-26
319,1,1.10E-26
320,1,8.67E-27
321,1,6.83E-27
322,1,5.38E-27
323,1,4.24E-27
324,1,3.34E-27
325,1,2.63E-27
326,1,2.07E-27
327,1,1.63E-27
328,1,1.28E-27
329,1,1.01E-27
330,1,7.97E-28
331,1,6.28E-28
332,1,4.94E-28
333,1,3.89E-28
334,1,3.07E-28
335,1,2.42E-28
336,1,1.90E-28
337,1,1.50E-28
338,1,1.18E-28
339,1,9.30E-29
340,1,7.33E-29
341,1,5.77E-29
342,1,4.55E-29
343,1,3.58E-29
344,1,2.82E-29
345,1,2.22E-29
346,1,1.75E-29
347,1,1.38E-29
348,1,1.09E-29
349,1,8.55E-30
350,1,6.73E-30
351,1,5.30E-30
352,1,4.18E-30
353,1,3.29E-30
354,1,2.59E-30
355,1,2.04E-30
356,1,1.61E-30
357,1,1.27E-30
358,1,9.98E-31
359,1,7.86E-31
360,1,6.19E-31
361,1,4.88E-31
362,1,3.84E-31
363,1,3.03E-31
364,1,2.38E-31
365,1,1.88E-31
366,1,1.48E-31
367,1,1.16E-31
368,1,9.17E-32
369,1,7.22E-32
370,1,5.69E-32
371,1,4.48E-32
372,1,3.53E-32
373,1,2.78E-32
374,1,2.19E-32
375,1,1.73E-32
376,1,1.36E-32
377,1,1.07E-32
378,1,8.43E-33
379,1,6.64E-33
380,1,5.23E-33
381,1,4.12E-33
382,1,3.25E-33
383,1,2.56E-33
384,1,2.01E-33
385,1,1.59E-33
386,1,1.25E-33
387,1,9.84E-34
388,1,7.75E-34
389,1,6.10E-34
390,1,4.81E-34
391,1,3.79E-34
392,1,2.98E-34
393,1,2.35E-34
394,1,1.85E-34
395,1,1.46E-34
396,1,1.15E-34
397,1,9.04E-35
398,1,7.12E-35
399,1,5.61E-35
400,1,4.42E-35
401,1,3.48E-35
402,1,2.74E-35
403,1,2.16E-35
404,1,1.70E-35
405,1,1.34E-35
406,1,1.06E-35
407,1,8.31E-36
408,1,6.55E-36
409,1,5.16E-36
410,1,4.06E-36
411,1,3.20E-36
412,1,2.52E-36
413,1,1.99E-36
414,1,1.56E-36
415,1,1.23E-36
416,1,9.70E-37
417,1,7.64E-37
418,1,6.02E-37
419,1,4.74E-37
420,1,3.73E-37
421,1,2.94E-37
422,1,2.32E-37
423,1,1.83E-37
424,1,1.44E-37
425,1,1.13E-37
426,1,8.92E-38
427,1,7.03E-38
428,1,5.53E-38
429,1,4.36E-38
430,1,3.43E-38
431,1,2.70E-38
432,1,2.13E-38
433,1,1.68E-38
434,1,1.32E-38
435,1,1.04E-38
436,1,8.20E-39
437,1,6.46E-39
438,1,5.09E-39
439,1,4.01E-39
440,1,3.16E-39
441,1,2.49E-39
442,1,1.96E-39
443,1,1.54E-39
444,1,1.21E-39
445,1,9.57E-40
446,1,7.54E-40
447,1,5.94E-40
448,1,4.68E-40
449,1,3.68E-40
450,1,2.90E-40
451,1,2.29E-40
452,1,1.80E-40
453,1,1.42E-40
454,1,1.12E-40
455,1,8.80E-41
456,1,6.93E-41
457,1,5.46E-41
458,1,4.30E-41
459,1,3.39E-41
460,1,2.67E-41
461,1,2.10E-41
462,1,1.65E-41
463,1,1.30E-41
464,1,1.03E-41
465,1,8.09E-42
466,1,6.37E-42
467,1,5.02E-42
468,1,3.95E-42
469,1,3.11E-42
470,1,2.45E-42
471,1,1.93E-42
472,1,1.52E-42
473,1,1.20E-42
474,1,9.44E-43
475,1,7.43E-43
476,1,5.85E-43
477,1,4.61E-43
478,1,3.63E-43
479,1,2.86E-43
480,1,2.25E-43
481,1,1.77E-43
482,1,1.40E-43
483,1,1.10E-43
484,1,8.67E-44
485,1,6.83E-44
486,1,5.38E-44
487,1,4.24E-44
488,1,3.34E-44
489,1,2.63E-44
490,1,2.07E-44
491,1,1.63E-44
492,1,1.29E-44
493,1,1.01E-44
494,1,7.97E-45
495,1,6.28E-45
496,1,4.95E-45
497,1,3.90E-45
498,1,3.07E-45
499,1,2.42E-45
500,1,1.90E-45
520,1,1.61E-47
540,1,1.36E-49
560,1,1.15E-51
580,1,9.71E-54
600,1,8.20E-56
620,1,6.93E-58
640,1,5.86E-60
660,1,4.95E-62
680,1,4.18E-64
700,1,3.53E-66
720,1,2.99E-68
740,1,2.52E-70
760,1,2.13E-72
780,1,1.80E-74
800,1,1.52E-76
820,1,1.29E-78
840,1,1.09E-80
860,1,9.18E-83
880,1,7.76E-85
900,1,6.56E-87
920,1,5.54E-89
940,1,4.68E-91
960,1,3.96E-93
980,1,3.34E-95
1000,1,2.82E-97
