generation,stra.1,stra.2
296,0.999994434,5.57E-06
297,0.999994613,5.39E-06
298,0.999994787,5.21E-06
299,0.999994956,5.04E-06
300,0.999995118,4.88E-06
301,0.999995276,4.72E-06
302,0.999995428,4.57E-06
303,0.999995576,4.42E-06
304,0.999995719,4.28E-06
305,0.999995857,4.14E-06
306,0.99999599,4.01E-06
307,0.99999612,3.88E-06
308,0.999996245,3.75E-06
309,0.999996366,3.63E-06
310,0.999996483,3.52E-06
311,0.999996597,3.40E-06
312,0.999996707,3.29E-06
313,0.999996813,3.19E-06
314,0.999996916,3.08E-06
315,0.999997015,2.98E-06
316,0.999997112,2.89E-06
317,0.999997205,2.80E-06
318,0.999997295,2.70E-06
319,0.999997382,2.62E-06
320,0.999997467,2.53E-06
321,0.999997549,2.45E-06
322,0.999997628,2.37E-06
323,0.999997704,2.30E-06
324,0.999997778,2.22E-06
325,0.99999785,2.15E-06
326,0.999997919,2.08E-06
327,0.999997987,2.01E-06
328,0.999998051,1.95E-06
329,0.999998114,1.89E-06
330,0.999998175,1.82E-06
331,0.999998234,1.77E-06
332,0.999998291,1.71E-06
333,0.999998346,1.65E-06
334,0.9999984,1.60E-06
335,0.999998451,1.55E-06
336,0.999998501,1.50E-06
337,0.99999855,1.45E-06
338,0.999998596,1.40E-06
339,0.999998642,1.36E-06
340,0.999998685,1.31E-06
341,0.999998728,1.27E-06
342,0.999998769,1.23E-06
343,0.999998809,1.19E-06
344,0.999998847,1.15E-06
345,0.999998884,1.12E-06
346,0.99999892,1.08E-06
347,0.999998955,1.04E-06
348,0.999998989,1.01E-06
349,0.999999021,9.79E-07
350,0.999999053,9.47E-07
351,0.999999084,9.16E-07
352,0.999999113,8.87E-07
353,0.999999142,8.58E-07
354,0.99999917,8.30E-07
355,0.999999196,8.04E-07
356,0.999999222,7.78E-07
357,0.999999247,7.53E-07
358,0.999999272,7.28E-07
359,0.999999295,7.05E-07
360,0.999999318,6.82E-07
361,0.99999934,6.60E-07
362,0.999999361,6.39E-07
363,0.999999382,6.18E-07
364,0.999999402,5.98E-07
365,0.999999421,5.79E-07
366,0.99999944,5.60E-07
367,0.999999458,5.42E-07
368,0.999999475,5.25E-07
369,0.999999492,5.08E-07
370,0.999999509,4.91E-07
371,0.999999524,4.76E-07
372,0.99999954,4.60E-07
373,0.999999555,4.45E-07
374,0.999999569,4.31E-07
375,0.999999583,4.17E-07
376,0.999999596,4.04E-07
377,0.999999609,3.91E-07
378,0.999999622,3.78E-07
379,0.999999634,3.66E-07
380,0.999999646,3.54E-07
381,0.999999657,3.43E-07
382,0.999999668,3.32E-07
383,0.999999679,3.21E-07
384,0.99999969,3.10E-07
385,0.9999997,3.00E-07
386,0.999999709,2.91E-07
387,0.999999719,2.81E-07
388,0.999999728,2.72E-07
389,0.999999737,2.63E-07
390,0.999999745,2.55E-07
391,0.999999753,2.47E-07
392,0.999999761,2.39E-07
393,0.999999769,2.31E-07
394,0.999999776,2.24E-07
395,0.999999784,2.16E-07
396,0.999999791,2.09E-07
397,0.999999797,2.03E-07
398,0.999999804,1.96E-07
399,0.99999981,1.90E-07
400,0.999999816,1.84E-07
401,0.999999822,1.78E-07
402,0.999999828,1.72E-07
403,0.999999834,1.66E-07
404,0.999999839,1.61E-07
405,0.999999844,1.56E-07
406,0.999999849,1.51E-07
407,0.999999854,1.46E-07
408,0.999999859,1.41E-07
409,0.999999863,1.37E-07
410,0.999999868,1.32E-07
411,0.999999872,1.28E-07
412,0.999999876,1.24E-07
413,0.99999988,1.20E-07
414,0.999999884,1.16E-07
415,0.999999888,1.12E-07
416,0.999999891,1.09E-07
417,0.999999895,1.05E-07
418,0.999999898,1.02E-07
419,0.999999902,9.85E-08
420,0.999999905,9.53E-08
421,0.999999908,9.22E-08
422,0.999999911,8.93E-08
423,0.999999914,8.64E-08
424,0.999999916,8.36E-08
425,0.999999919,8.09E-08
426,0.999999922,7.83E-08
427,0.999999924,7.58E-08
428,0.999999927,7.33E-08
429,0.999999929,7.10E-08
430,0.999999931,6.87E-08
431,0.999999934,6.65E-08
432,0.999999936,6.43E-08
433,0.999999938,6.22E-08
434,0.99999994,6.02E-08
435,0.999999942,5.83E-08
436,0.999999944,5.64E-08
437,0.999999945,5.46E-08
438,0.999999947,5.28E-08
439,0.999999949,5.11E-08
440,0.999999951,4.95E-08
441,0.999999952,4.79E-08
442,0.999999954,4.63E-08
443,0.999999955,4.48E-08
444,0.999999957,4.34E-08
445,0.999999958,4.20E-08
446,0.999999959,4.06E-08
447,0.999999961,3.93E-08
448,0.999999962,3.80E-08
449,0.999999963,3.68E-08
450,0.999999964,3.56E-08
451,0.999999966,3.45E-08
452,0.999999967,3.34E-08
453,0.999999968,3.23E-08
454,0.999999969,3.13E-08
455,0.99999997,3.02E-08
456,0.999999971,2.93E-08
457,0.999999972,2.83E-08
458,0.999999973,2.74E-08
459,0.999999973,2.65E-08
460,0.999999974,2.57E-08
461,0.999999975,2.48E-08
462,0.999999976,2.40E-08
463,0.999999977,2.33E-08
464,0.999999977,2.25E-08
465,0.999999978,2.18E-08
466,0.999999979,2.11E-08
467,0.99999998,2.04E-08
468,0.99999998,1.97E-08
469,0.999999981,1.91E-08
470,0.999999982,1.85E-08
