name,stra.112,stra.1443,stra.2774,stra.4105,stra.13542,stra.13663,stra.13784,stra.13905,stra.14026,stra.14642,stra.13321
353500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.19E-99,3.65609e-322,4.82E-152,0.993721,1.0E-323
353600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.62E-100,3.65609e-322,3.04E-152,0.994322,1.0E-323
353700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.10E-100,3.65609e-322,1.93E-152,0.993827,1.0E-323
353800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.36E-101,3.65609e-322,1.23E-152,0.993815,1.0E-323
353900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.02E-101,3.65609e-322,7.74E-153,0.993598,1.0E-323
354000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.09E-102,3.65609e-322,4.87E-153,0.99367,1.0E-323
354100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.38E-103,3.65609e-322,3.07E-153,0.993254,1.0E-323
354200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.85E-103,3.65609e-322,1.93E-153,0.993807,1.0E-323
354300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.66E-104,3.65609e-322,1.23E-153,0.995001,1.0E-323
354400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.63E-104,3.65609e-322,7.75E-154,0.995037,1.0E-323
354500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.98E-105,3.65609e-322,4.90E-154,0.993578,1.0E-323
354600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42E-105,3.65609e-322,3.08E-154,0.993061,1.0E-323
354700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.39E-106,3.65609e-322,1.96E-154,0.993981,1.0E-323
354800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.25E-106,3.65609e-322,1.24E-154,0.993838,1.0E-323
354900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.84E-107,0.000548511,7.86E-155,0.992441,1.0E-323
355000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.09E-107,0.000266399,4.98E-155,0.993058,1.0E-323
355100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.33E-108,0.000128741,3.14E-155,0.994187,1.0E-323
355200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.92E-108,6.21E-05,1.97E-155,0.994644,1.0E-323
355300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.84E-109,3.02E-05,1.25E-155,0.994573,1.0E-323
355400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.77E-109,1.46E-05,7.91E-156,0.993588,1.0E-323
355500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.36E-110,7.03E-06,4.97E-156,0.994126,1.0E-323
355600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.62E-110,3.39E-06,3.12E-156,0.992989,1.0E-323
355700,5.12E-05,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.92E-111,1.64E-06,1.97E-156,0.994044,1.0E-323
355800,4.60E-09,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.50E-111,7.93E-07,1.24E-156,0.994643,1.0E-323
355900,4.09E-13,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.53E-112,3.83E-07,7.84E-157,0.994536,1.0E-323
356000,3.56E-17,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.38E-112,1.86E-07,4.98E-157,0.996032,1.0E-323
356100,3.08E-21,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.17E-113,9.00E-08,3.15E-157,0.994108,1.0E-323
356200,2.84E-25,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.26E-113,4.34E-08,1.98E-157,0.99388,1.0E-323
356300,2.63E-29,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.83E-114,2.09E-08,1.25E-157,0.992925,1.0E-323
356400,2.43E-33,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.16E-114,1.01E-08,7.88E-158,0.994369,1.0E-323
356500,2.26E-37,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.52E-115,4.88E-09,4.94E-158,0.993134,1.0E-323
356600,2.01E-41,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.07E-115,2.36E-09,3.13E-158,0.995611,1.0E-323
356700,1.80E-45,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.22E-116,1.14E-09,1.96E-158,0.994368,1.0E-323
356800,1.59E-49,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.76E-117,5.48E-10,1.23E-158,0.996364,1.0E-323
356900,1.36E-53,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.95E-117,2.64E-10,7.74E-159,0.996386,1.0E-323
357000,1.13E-57,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.95E-118,1.28E-10,4.91E-159,0.996301,1.0E-323
357100,9.44E-62,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.72E-118,6.21E-11,3.12E-159,0.996891,1.0E-323
357200,7.92E-66,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.22E-119,2.99E-11,1.97E-159,0.996021,1.0E-323
357300,6.78E-70,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.49E-119,1.45E-11,1.25E-159,0.995875,1.0E-323
357400,6.00E-74,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.56E-120,7.02E-12,7.86E-160,0.995241,1.0E-323
357500,5.29E-78,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.29E-120,3.40E-12,4.98E-160,0.995938,1.0E-323
357600,4.71E-82,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.96E-121,1.65E-12,3.15E-160,0.99567,1.0E-323
357700,4.21E-86,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.12E-121,7.99E-13,2.00E-160,0.995278,1.0E-323
357800,3.94E-90,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.41E-122,3.85E-13,1.26E-160,0.993927,1.0E-323
357900,3.75E-94,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.95E-122,1.86E-13,7.93E-161,0.993659,1.0E-323
358000,3.46E-98,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.93E-123,9.06E-14,5.04E-161,0.994996,1.0E-323
358100,3.25E-102,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.80E-123,4.40E-14,3.20E-161,0.99436,1.0E-323
358200,3.15E-106,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.47E-124,2.12E-14,2.01E-161,0.993589,1.0E-323
358300,3.02E-110,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.67E-124,1.03E-14,1.28E-161,0.994497,1.0E-323
358400,2.87E-114,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.08E-125,5.02E-15,8.13E-162,0.994025,1.0E-323
358500,2.66E-118,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.54E-125,2.42E-15,5.12E-162,0.994182,1.0E-323
358600,2.41E-122,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.66E-126,1.17E-15,3.23E-162,0.993703,1.0E-323
358700,2.29E-126,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.42E-126,5.68E-16,2.04E-162,0.994204,1.0E-323
358800,2.16E-130,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.32E-127,2.76E-16,1.30E-162,0.994463,1.0E-323
358900,2.01E-134,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.31E-127,1.34E-16,8.22E-163,0.993304,1.0E-323
359000,1.88E-138,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.00E-128,6.49E-17,5.21E-163,0.994374,1.0E-323
359100,1.79E-142,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.22E-128,3.15E-17,3.30E-163,0.992946,1.0E-323
359200,1.72E-146,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.71E-129,1.53E-17,2.09E-163,0.99408,1.0E-323
359300,1.62E-150,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.13E-129,7.42E-18,1.33E-163,0.994117,1.0E-323
359400,1.51E-154,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.41E-130,3.57E-18,8.32E-164,0.994158,1.0E-323
359500,1.39E-158,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.03E-130,1.72E-18,5.23E-164,0.994168,1.0E-323
359600,1.28E-162,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.13E-131,8.33E-19,3.31E-164,0.995148,1.0E-323
359700,1.16E-166,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.48E-132,4.02E-19,2.08E-164,0.994958,1.0E-323
359800,1.06E-170,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.87E-132,1.94E-19,1.31E-164,0.994428,1.0E-323
359900,9.87E-175,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.71E-133,9.37E-20,8.26E-165,0.993679,1.0E-323
360000,9.13E-179,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.65E-133,4.55E-20,5.24E-165,0.994882,1.0E-323
360100,8.38E-183,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.07E-134,2.21E-20,3.33E-165,0.994528,1.0E-323
360200,7.68E-187,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.45E-134,1.07E-20,2.11E-165,0.995205,1.0E-323
360300,7.00E-191,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.40E-135,5.15E-21,1.32E-165,0.994135,1.0E-323
360400,6.39E-195,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.25E-135,2.49E-21,8.34E-166,0.995133,1.0E-323
360500,5.77E-199,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.83E-136,1.21E-21,5.29E-166,0.994675,1.0E-323
360600,5.35E-203,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.08E-136,5.87E-22,3.35E-166,0.993528,1.0E-323
360700,5.12E-207,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.32E-137,2.84E-22,2.12E-166,0.993708,1.0E-323
360800,4.86E-211,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.92E-137,1.37E-22,1.34E-166,0.993806,1.0E-323
360900,4.53E-215,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.84E-138,6.68E-23,8.50E-167,0.994713,1.0E-323
361000,4.53E-219,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.78E-138,3.24E-23,5.38E-167,0.992426,1.0E-323
361100,4.63E-223,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.41E-139,1.57E-23,3.40E-167,0.991853,1.0E-323
361200,4.71E-227,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.65E-139,7.62E-24,2.15E-167,0.991612,1.0E-323
361300,4.82E-231,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.02E-140,3.70E-24,1.36E-167,0.992141,1.0E-323
361400,4.91E-235,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.53E-140,1.80E-24,8.64E-168,0.991628,1.0E-323
361500,5.01E-239,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.65E-141,8.69E-25,5.45E-168,0.992404,1.0E-323
361600,4.94E-243,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.41E-141,4.20E-25,3.43E-168,0.993076,1.0E-323
361700,4.90E-247,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.28E-142,2.02E-25,2.15E-168,0.991466,1.0E-323
361800,4.89E-251,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.30E-142,9.77E-26,1.35E-168,0.990993,1.0E-323
361900,5.07E-255,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.96E-143,4.74E-26,8.57E-169,0.992102,1.0E-323
362000,5.21E-259,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.20E-143,2.29E-26,5.40E-169,0.991169,1.0E-323
362100,5.33E-263,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.67E-144,1.11E-26,3.42E-169,0.991957,1.0E-323
362200,5.53E-267,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.12E-144,5.41E-27,2.17E-169,0.992283,1.0E-323
362300,5.62E-271,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.42E-145,2.63E-27,1.38E-169,0.991439,1.0E-323
362400,6.04E-275,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.04E-145,1.27E-27,8.69E-170,0.990649,1.0E-323
362500,6.38E-279,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.19E-146,6.21E-28,5.54E-170,0.99254,1.0E-323
362600,6.72E-283,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.73E-147,3.02E-28,3.52E-170,0.990893,1.0E-323
362700,7.23E-287,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.96E-147,1.46E-28,2.22E-170,0.990451,1.0E-323
362800,7.83E-291,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.06E-148,7.12E-29,1.41E-170,0.99078,1.0E-323
362900,8.92E-295,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.77E-148,3.46E-29,8.94E-171,0.988994,1.0E-323
363000,1.06E-298,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.46E-149,1.68E-29,5.64E-171,0.989471,1.0E-323
363100,1.24E-302,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.60E-149,8.20E-30,3.59E-171,0.989861,1.0E-323
363200,1.46E-306,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.97E-150,4.01E-30,2.29E-171,0.989739,1.0E-323
363300,1.69201e-310,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.44E-150,1.95E-30,1.45E-171,0.990348,1.0E-323
363400,2.05797e-314,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.47E-151,9.48E-31,9.20E-172,0.989512,1.0E-323
363500,2.47108e-318,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.29E-151,4.62E-31,5.85E-172,0.989925,1.0E-323
363600,2.91499e-322,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.01E-152,2.25E-31,3.72E-172,0.990075,1.0E-323
363700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.14E-152,1.09E-31,2.35E-172,0.989115,1.0E-323
363800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.57E-153,5.33E-32,1.49E-172,0.988163,1.0E-323
363900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.02E-153,2.61E-32,9.52E-173,0.988211,1.0E-323
364000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.20E-154,1.27E-32,6.07E-173,0.98917,1.0E-323
364100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.90E-154,6.21E-33,3.86E-173,0.988651,1.0E-323
364200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.82E-155,3.01E-33,2.43E-173,0.987532,1.0E-323
364300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,0.000831644,1.33398e-322,1.79E-155,1.48E-33,1.56E-173,0.988427,1.0E-323
364400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.23E-06,1.33398e-322,5.49E-156,7.19E-34,9.86E-174,0.98742,1.0E-323
364500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.15E-08,1.33398e-322,1.67E-156,3.47E-34,6.19E-174,0.987017,1.0E-323
364600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.06E-10,1.33398e-322,5.12E-157,1.69E-34,3.92E-174,0.986612,1.0E-323
364700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.00E-12,1.33398e-322,1.57E-157,8.24E-35,2.49E-174,0.989041,1.0E-323
364800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.91E-14,1.33398e-322,4.81E-158,4.01E-35,1.58E-174,0.989501,1.0E-323
364900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.78E-16,1.33398e-322,1.47E-158,1.95E-35,1.00E-174,0.989458,1.0E-323
365000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.64E-18,1.33398e-322,4.51E-159,9.49E-36,6.35E-175,0.991114,1.0E-323
365100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.50E-20,1.33398e-322,1.38E-159,4.61E-36,4.02E-175,0.990362,1.0E-323
365200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.35E-22,1.33398e-322,4.22E-160,2.25E-36,2.55E-175,0.99116,1.0E-323
365300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.18E-24,1.33398e-322,1.29E-160,1.09E-36,1.62E-175,0.990855,1.0E-323
365400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.01E-26,1.33398e-322,3.93E-161,5.29E-37,1.02E-175,0.991116,1.0E-323
365500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.85E-28,1.33398e-322,1.20E-161,2.57E-37,6.48E-176,0.991646,1.0E-323
365600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.67E-30,1.33398e-322,3.66E-162,1.25E-37,4.11E-176,0.991958,1.0E-323
365700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.53E-32,1.33398e-322,1.11E-162,6.04E-38,2.59E-176,0.991849,1.0E-323
365800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.36E-34,1.33398e-322,3.40E-163,2.93E-38,1.64E-176,0.990972,1.0E-323
365900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.22E-36,1.33398e-322,1.03E-163,1.42E-38,1.03E-176,0.990774,1.0E-323
366000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.09E-38,1.33398e-322,3.16E-164,6.89E-39,6.53E-177,0.991639,1.0E-323
366100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.93E-40,1.33398e-322,9.64E-165,3.35E-39,4.13E-177,0.991683,1.0E-323
366200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.75E-42,1.33398e-322,2.94E-165,1.63E-39,2.62E-177,0.993087,1.0E-323
366300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.57E-44,1.33398e-322,8.97E-166,7.91E-40,1.66E-177,0.993216,1.0E-323
366400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.39E-46,1.33398e-322,2.73E-166,3.84E-40,1.05E-177,0.992968,1.0E-323
366500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.22E-48,1.33398e-322,8.30E-167,1.85E-40,6.64E-178,0.991557,1.0E-323
366600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.06E-50,1.33398e-322,2.52E-167,8.98E-41,4.19E-178,0.991796,1.0E-323
366700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.91E-52,1.33398e-322,7.71E-168,4.37E-41,2.67E-178,0.992834,1.0E-323
366800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.75E-54,1.33398e-322,2.34E-168,2.11E-41,1.67E-178,0.992509,1.0E-323
366900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.59E-56,1.33398e-322,7.13E-169,1.02E-41,1.06E-178,0.993827,1.0E-323
367000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.42E-58,1.33398e-322,2.17E-169,4.96E-42,6.72E-179,0.993425,1.0E-323
367100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.26E-60,1.33398e-322,6.59E-170,2.40E-42,4.25E-179,0.993242,1.0E-323
367200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.11E-62,1.33398e-322,2.01E-170,1.17E-42,2.69E-179,0.994269,1.0E-323
367300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.95E-64,1.33398e-322,6.10E-171,5.66E-43,1.71E-179,0.993375,1.0E-323
367400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.82E-66,1.33398e-322,1.86E-171,2.74E-43,1.08E-179,0.991885,1.0E-323
367500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.69E-68,1.33398e-322,5.66E-172,1.33E-43,6.84E-180,0.993381,1.0E-323
367600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.56E-70,1.33398e-322,1.72E-172,6.47E-44,4.34E-180,0.993184,1.0E-323
367700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.43E-72,1.33398e-322,5.24E-173,3.14E-44,2.74E-180,0.993103,1.0E-323
367800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.31E-74,1.33398e-322,1.60E-173,1.52E-44,1.74E-180,0.994586,1.0E-323
367900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.18E-76,1.33398e-322,4.85E-174,7.36E-45,1.09E-180,0.994674,1.0E-323
368000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.05E-78,1.33398e-322,1.47E-174,3.56E-45,6.92E-181,0.994533,1.0E-323
368100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.93E-80,1.33398e-322,4.48E-175,1.73E-45,4.40E-181,0.994579,1.0E-323
368200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.81E-82,1.33398e-322,1.36E-175,8.39E-46,2.78E-181,0.993063,1.0E-323
368300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.71E-84,1.33398e-322,4.13E-176,4.04E-46,1.75E-181,0.994146,1.0E-323
368400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.61E-86,1.33398e-322,1.26E-176,1.96E-46,1.11E-181,0.992898,1.0E-323
368500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.51E-88,1.33398e-322,3.81E-177,9.48E-47,6.98E-182,0.99375,1.0E-323
368600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.41E-90,1.33398e-322,1.15E-177,4.57E-47,4.38E-182,0.993443,1.0E-323
368700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.32E-92,1.33398e-322,3.52E-178,2.22E-47,2.79E-182,0.993808,1.0E-323
368800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.24E-94,1.33398e-322,1.07E-178,1.07E-47,1.76E-182,0.993784,1.0E-323
368900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.15E-96,1.33398e-322,3.24E-179,5.21E-48,1.11E-182,0.993431,1.0E-323
369000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.08E-98,1.33398e-322,9.85E-180,2.52E-48,7.02E-183,0.993094,1.0E-323
369100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.00E-100,1.33398e-322,2.99E-180,1.22E-48,4.43E-183,0.994037,1.0E-323
369200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.93E-102,1.33398e-322,9.10E-181,5.91E-49,2.81E-183,0.99187,1.0E-323
369300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.86E-104,1.33398e-322,2.77E-181,2.87E-49,1.78E-183,0.993242,1.0E-323
369400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.80E-106,1.33398e-322,8.46E-182,1.40E-49,1.13E-183,0.992583,1.0E-323
369500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.75E-108,1.33398e-322,2.57E-182,6.72E-50,7.09E-184,0.993115,1.0E-323
369600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.69E-110,1.33398e-322,7.80E-183,3.25E-50,4.47E-184,0.99346,1.0E-323
369700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.63E-112,1.33398e-322,2.37E-183,1.57E-50,2.82E-184,0.994004,1.0E-323
369800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.57E-114,1.33398e-322,7.19E-184,7.61E-51,1.78E-184,0.993557,1.0E-323
369900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.50E-116,1.33398e-322,2.19E-184,3.70E-51,1.13E-184,0.993833,1.0E-323
370000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.44E-118,1.33398e-322,6.67E-185,1.80E-51,7.17E-185,0.995271,1.0E-323
370100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.38E-120,1.33398e-322,2.03E-185,8.71E-52,4.55E-185,0.994781,1.0E-323
