name,stra.13321,stra.13332,stra.13442,stra.14642
450200,0.999994,1.25E-24,1.03E-31,4.9E-324
450300,0.999421,1.14E-24,9.32E-32,4.9E-324
450400,0.999664,1.05E-24,8.46E-32,4.9E-324
450500,0.999919,9.57E-25,7.68E-32,4.9E-324
450600,0.999775,8.76E-25,6.97E-32,4.9E-324
450700,0.999959,8.02E-25,6.33E-32,4.9E-324
450800,0.999764,7.34E-25,5.74E-32,4.9E-324
450900,0.998865,6.71E-25,5.21E-32,4.9E-324
451000,0.99979,6.14E-25,4.73E-32,4.9E-324
451100,0.998891,5.62E-25,4.29E-32,4.9E-324
451200,0.999585,5.15E-25,3.89E-32,4.9E-324
451300,0.999104,4.71E-25,3.53E-32,4.9E-324
451400,0.999776,4.31E-25,3.21E-32,4.9E-324
451500,0.999639,3.95E-25,2.91E-32,4.9E-324
451600,0.998406,3.61E-25,2.64E-32,4.9E-324
451700,0.999287,3.31E-25,2.40E-32,4.9E-324
451800,0.999199,3.03E-25,2.17E-32,4.9E-324
451900,0.999791,2.77E-25,1.97E-32,4.9E-324
452000,0.998794,2.53E-25,1.79E-32,4.9E-324
452100,0.999846,2.32E-25,1.63E-32,4.9E-324
452200,0.999932,2.12E-25,1.48E-32,4.9E-324
452300,0.999995,1.94E-25,1.34E-32,4.9E-324
452400,0.999991,1.78E-25,1.22E-32,4.9E-324
452500,0.999748,1.63E-25,1.10E-32,4.9E-324
452600,0.999994,1.49E-25,1.00E-32,4.9E-324
452700,0.999785,1.36E-25,9.08E-33,4.9E-324
452800,0.999438,1.25E-25,8.24E-33,4.9E-324
452900,0.999064,1.14E-25,7.47E-33,4.9E-324
453000,0.999663,1.05E-25,6.79E-33,4.9E-324
453100,0.999348,9.57E-26,6.16E-33,4.9E-324
453200,0.998536,8.75E-26,5.58E-33,4.9E-324
453300,0.999549,8.02E-26,5.07E-33,4.9E-324
453400,0.99903,7.34E-26,4.60E-33,4.9E-324
453500,0.999515,6.72E-26,4.18E-33,4.9E-324
453600,0.999342,6.15E-26,3.79E-33,4.9E-324
453700,0.998351,5.62E-26,3.43E-33,4.9E-324
453800,0.998859,5.15E-26,3.12E-33,4.9E-324
453900,0.999087,4.71E-26,2.83E-33,4.9E-324
454000,0.999081,4.31E-26,2.57E-33,4.9E-324
454100,0.999738,3.95E-26,2.33E-33,4.9E-324
454200,0.999352,3.61E-26,2.12E-33,4.9E-324
454300,0.999707,3.31E-26,1.92E-33,4.9E-324
454400,0.999202,3.03E-26,1.74E-33,4.9E-324
454500,0.999296,2.77E-26,1.58E-33,4.9E-324
454600,0.99929,2.54E-26,1.43E-33,4.9E-324
454700,0.999683,2.32E-26,1.30E-33,4.9E-324
454800,0.999881,2.13E-26,1.18E-33,4.9E-324
454900,0.999463,1.94E-26,1.07E-33,4.9E-324
455000,0.999471,1.78E-26,9.73E-34,4.9E-324
455100,0.999428,1.63E-26,8.83E-34,4.9E-324
455200,0.999625,1.49E-26,8.01E-34,4.9E-324
455300,0.999515,1.36E-26,7.27E-34,4.9E-324
455400,0.99985,1.25E-26,6.60E-34,4.9E-324
455500,0.999871,1.14E-26,5.99E-34,4.9E-324
455600,0.999176,1.04E-26,5.43E-34,4.9E-324
455700,0.999245,9.56E-27,4.93E-34,4.9E-324
455800,0.999951,8.75E-27,4.48E-34,4.9E-324
455900,0.999998,8.01E-27,4.06E-34,4.9E-324
456000,0.999477,7.33E-27,3.68E-34,4.9E-324
456100,0.999313,6.71E-27,3.35E-34,4.9E-324
456200,0.999082,6.14E-27,3.04E-34,4.9E-324
456300,0.999873,5.62E-27,2.76E-34,4.9E-324
456400,0.999709,5.15E-27,2.50E-34,4.9E-324
456500,0.999955,4.71E-27,2.27E-34,4.9E-324
456600,0.999659,4.31E-27,2.06E-34,4.9E-324
456700,0.999822,3.95E-27,1.87E-34,4.9E-324
456800,0.999551,3.61E-27,1.70E-34,4.9E-324
456900,0.999808,3.31E-27,1.54E-34,4.9E-324
457000,0.999918,3.03E-27,1.40E-34,4.9E-324
457100,0.999965,2.77E-27,1.27E-34,4.9E-324
457200,0.999747,2.54E-27,1.15E-34,4.9E-324
457300,0.999993,2.32E-27,1.04E-34,4.9E-324
457400,0.999931,2.12E-27,9.48E-35,4.9E-324
457500,0.999999,1.95E-27,8.60E-35,4.9E-324
457600,0.999998,1.78E-27,7.81E-35,4.9E-324
457700,0.999642,1.63E-27,7.08E-35,4.9E-324
457800,0.999979,1.49E-27,6.43E-35,4.9E-324
457900,0.99999,1.36E-27,5.83E-35,4.9E-324
458000,0.999999,1.25E-27,5.29E-35,4.9E-324
458100,0.999999,1.14E-27,4.80E-35,4.9E-324
458200,0.999178,1.05E-27,4.36E-35,4.9E-324
458300,0.999178,9.57E-28,3.95E-35,4.9E-324
458400,0.999369,8.76E-28,3.59E-35,4.9E-324
458500,0.999514,8.02E-28,3.26E-35,4.9E-324
458600,0.999602,7.34E-28,2.96E-35,4.9E-324
458700,0.999271,6.71E-28,2.68E-35,4.9E-324
458800,0.999661,6.14E-28,2.43E-35,4.9E-324
458900,0.999235,5.62E-28,2.21E-35,4.9E-324
459000,0.998605,5.14E-28,2.00E-35,4.9E-324
459100,0.999558,4.71E-28,1.82E-35,4.9E-324
459200,0.999918,4.31E-28,1.65E-35,4.9E-324
459300,0.999863,3.95E-28,1.50E-35,4.9E-324
459400,0.999912,3.61E-28,1.36E-35,4.9E-324
459500,0.99948,3.30E-28,1.23E-35,4.9E-324
459600,0.999726,3.02E-28,1.12E-35,4.9E-324
459700,0.999863,2.77E-28,1.02E-35,4.9E-324
459800,0.999295,2.53E-28,9.20E-36,4.9E-324
459900,0.999463,2.32E-28,8.36E-36,4.9E-324
460000,0.99983,2.12E-28,7.59E-36,4.9E-324
460100,0.99937,1.94E-28,6.88E-36,4.9E-324
460200,0.999919,1.78E-28,6.25E-36,4.9E-324
460300,0.999964,1.63E-28,5.67E-36,4.9E-324
460400,0.99992,1.49E-28,5.15E-36,4.9E-324
460500,0.999972,1.36E-28,4.67E-36,4.9E-324
460600,0.999998,1.25E-28,4.24E-36,4.9E-324
460700,0.999776,1.14E-28,3.85E-36,4.9E-324
460800,0.999895,1.05E-28,3.49E-36,4.9E-324
460900,0.99993,9.57E-29,3.17E-36,4.9E-324
461000,0.999523,8.76E-29,2.87E-36,4.9E-324
461100,0.999912,8.01E-29,2.61E-36,4.9E-324
461200,0.999466,7.33E-29,2.37E-36,4.9E-324
461300,0.999455,6.71E-29,2.15E-36,4.9E-324
461400,0.999853,6.15E-29,1.95E-36,4.9E-324
461500,0.999543,5.62E-29,1.77E-36,4.9E-324
461600,0.999862,5.15E-29,1.61E-36,4.9E-324
461700,0.99995,4.71E-29,1.46E-36,4.9E-324
461800,0.999863,4.31E-29,1.32E-36,4.9E-324
461900,0.998544,3.94E-29,1.20E-36,4.9E-324
462000,0.999421,3.61E-29,1.09E-36,4.9E-324
462100,0.99891,3.30E-29,9.87E-37,4.9E-324
462200,0.999407,3.03E-29,8.96E-37,4.9E-324
462300,0.998356,2.77E-29,8.12E-37,4.9E-324
462400,0.998492,2.53E-29,7.38E-37,4.9E-324
462500,0.997619,2.31E-29,6.69E-37,4.9E-324
462600,0.998682,2.12E-29,6.07E-37,4.9E-324
462700,0.999073,1.94E-29,5.52E-37,4.9E-324
462800,0.999479,1.78E-29,5.01E-37,4.9E-324
462900,0.999682,1.63E-29,4.55E-37,4.9E-324
463000,0.999156,1.49E-29,4.12E-37,4.9E-324
463100,0.999247,1.36E-29,3.74E-37,4.9E-324
463200,0.999858,1.25E-29,3.40E-37,4.9E-324
463300,0.999889,1.14E-29,3.08E-37,4.9E-324
463400,0.9999,1.05E-29,2.80E-37,4.9E-324
463500,0.999726,9.57E-30,2.54E-37,4.9E-324
463600,0.99897,8.75E-30,2.30E-37,4.9E-324
463700,0.999243,8.01E-30,2.09E-37,4.9E-324
463800,0.999154,7.33E-30,1.90E-37,4.9E-324
463900,0.999841,6.72E-30,1.72E-37,4.9E-324
464000,0.999706,6.15E-30,1.56E-37,4.9E-324
464100,0.998715,5.62E-30,1.42E-37,4.9E-324
464200,0.999521,5.15E-30,1.29E-37,4.9E-324
464300,0.999942,4.71E-30,1.17E-37,4.9E-324
464400,0.999982,4.31E-30,1.06E-37,4.9E-324
464500,0.999696,3.95E-30,9.62E-38,4.9E-324
464600,0.999919,3.61E-30,8.74E-38,4.9E-324
464700,0.999879,3.31E-30,7.93E-38,4.9E-324
464800,0.999552,3.03E-30,7.19E-38,4.9E-324
464900,0.999858,2.77E-30,6.53E-38,4.9E-324
465000,0.999951,2.54E-30,5.93E-38,4.9E-324
465100,0.999637,2.32E-30,5.38E-38,4.9E-324
465200,0.999926,2.12E-30,4.88E-38,4.9E-324
465300,0.999056,1.94E-30,4.43E-38,4.9E-324
465400,0.999776,1.78E-30,4.02E-38,4.9E-324
465500,0.999216,1.63E-30,3.64E-38,4.9E-324
465600,0.999313,1.49E-30,3.31E-38,4.9E-324
465700,0.99972,1.37E-30,3.00E-38,4.9E-324
465800,0.999905,1.25E-30,2.73E-38,4.9E-324
465900,0.999857,1.14E-30,2.47E-38,4.9E-324
466000,0.999982,1.05E-30,2.25E-38,4.9E-324
466100,0.999891,9.58E-31,2.04E-38,4.9E-324
466200,0.999953,8.77E-31,1.85E-38,4.9E-324
466300,0.999646,8.03E-31,1.68E-38,4.9E-324
466400,0.999803,7.35E-31,1.52E-38,4.9E-324
466500,0.999962,6.73E-31,1.38E-38,4.9E-324
466600,0.999999,6.16E-31,1.25E-38,4.9E-324
466700,1,5.64E-31,1.14E-38,4.9E-324
466800,0.999492,5.15E-31,1.03E-38,4.9E-324
466900,0.999798,4.72E-31,9.37E-39,4.9E-324
467000,0.999208,4.32E-31,8.50E-39,4.9E-324
467100,0.999505,3.95E-31,7.72E-39,4.9E-324
467200,0.999816,3.62E-31,7.00E-39,4.9E-324
467300,0.999865,3.31E-31,6.36E-39,4.9E-324
467400,0.999951,3.03E-31,5.76E-39,4.9E-324
467500,0.999762,2.77E-31,5.23E-39,4.9E-324
467600,0.999987,2.54E-31,4.75E-39,4.9E-324
467700,0.999335,2.32E-31,4.30E-39,4.9E-324
467800,0.999935,2.13E-31,3.91E-39,4.9E-324
467900,0.999999,1.95E-31,3.55E-39,4.9E-324
468000,1,1.78E-31,3.22E-39,4.9E-324
468100,0.999978,1.63E-31,2.92E-39,4.9E-324
468200,0.999952,1.49E-31,2.65E-39,4.9E-324
468300,1,1.37E-31,2.40E-39,4.9E-324
468400,0.999879,1.25E-31,2.18E-39,4.9E-324
468500,0.999869,1.14E-31,1.98E-39,4.9E-324
468600,0.999991,1.05E-31,1.80E-39,4.9E-324
468700,0.999954,9.58E-32,1.63E-39,4.9E-324
468800,0.99901,8.76E-32,1.48E-39,4.9E-324
468900,0.999228,8.02E-32,1.34E-39,4.9E-324
469000,0.99957,7.35E-32,1.22E-39,4.9E-324
469100,0.998773,6.72E-32,1.10E-39,4.9E-324
469200,0.99936,6.15E-32,1.00E-39,4.9E-324
469300,0.998785,5.63E-32,9.10E-40,4.9E-324
469400,0.998724,5.15E-32,8.25E-40,4.9E-324
469500,0.998671,4.71E-32,7.49E-40,4.9E-324
469600,0.999869,4.32E-32,6.81E-40,4.9E-324
469700,0.999309,3.95E-32,6.17E-40,4.9E-324
469800,0.998467,3.61E-32,5.60E-40,4.9E-324
469900,0.999924,3.31E-32,5.09E-40,4.9E-324
470000,0.999965,3.03E-32,4.62E-40,4.9E-324
470100,0.999189,2.77E-32,4.19E-40,4.9E-324
470200,0.999672,2.54E-32,3.80E-40,4.9E-324
470300,0.999675,2.32E-32,3.45E-40,4.9E-324
470400,0.999101,2.12E-32,3.13E-40,4.9E-324
470500,0.999678,1.94E-32,2.84E-40,4.9E-324
470600,0.999971,1.78E-32,2.58E-40,4.9E-324
470700,0.999963,1.63E-32,2.34E-40,4.9E-324
470800,0.999115,1.49E-32,2.12E-40,4.9E-324
470900,0.999816,1.36E-32,1.93E-40,4.9E-324
471000,0.999916,1.25E-32,1.75E-40,4.9E-324
471100,0.999566,1.14E-32,1.59E-40,4.9E-324
471200,0.999721,1.05E-32,1.44E-40,4.9E-324
471300,0.999225,9.56E-33,1.30E-40,4.9E-324
471400,0.999611,8.75E-33,1.18E-40,4.9E-324
471500,0.99993,8.01E-33,1.07E-40,4.9E-324
471600,0.999703,7.33E-33,9.75E-41,4.9E-324
471700,0.999988,6.71E-33,8.85E-41,4.9E-324
471800,0.999225,6.14E-33,8.03E-41,4.9E-324
471900,0.999809,5.62E-33,7.29E-41,4.9E-324
472000,0.999209,5.14E-33,6.61E-41,4.9E-324
472100,0.999621,4.71E-33,6.00E-41,4.9E-324
472200,0.999597,4.31E-33,5.45E-41,4.9E-324
472300,0.999768,3.94E-33,4.94E-41,4.9E-324
472400,0.99987,3.61E-33,4.48E-41,4.9E-324
472500,0.998627,3.30E-33,4.07E-41,4.9E-324
472600,0.999962,3.03E-33,3.70E-41,4.9E-324
472700,0.99822,2.76E-33,3.35E-41,4.9E-324
472800,0.999931,2.53E-33,3.04E-41,4.9E-324
472900,0.999513,2.32E-33,2.76E-41,4.9E-324
473000,0.998484,2.12E-33,2.50E-41,4.9E-324
473100,0.999574,1.94E-33,2.27E-41,4.9E-324
473200,0.998989,1.78E-33,2.06E-41,4.9E-324
473300,0.999753,1.63E-33,1.87E-41,4.9E-324
473400,0.999916,1.49E-33,1.70E-41,4.9E-324
473500,0.999268,1.36E-33,1.54E-41,4.9E-324
473600,0.999541,1.25E-33,1.40E-41,4.9E-324
473700,0.999254,1.14E-33,1.27E-41,4.9E-324
473800,0.999986,1.04E-33,1.15E-41,4.9E-324
473900,0.999363,9.55E-34,1.05E-41,4.9E-324
474000,0.999255,8.74E-34,9.49E-42,4.9E-324
474100,0.999995,8.01E-34,8.62E-42,4.9E-324
474200,0.999996,7.33E-34,7.82E-42,4.9E-324
474300,0.999311,6.70E-34,7.09E-42,4.9E-324
474400,0.999107,6.14E-34,6.43E-42,4.9E-324
474500,0.999271,5.62E-34,5.84E-42,4.9E-324
474600,0.999829,5.14E-34,5.30E-42,4.9E-324
474700,0.999952,4.71E-34,4.81E-42,4.9E-324
474800,0.999971,4.31E-34,4.36E-42,4.9E-324
474900,0.999926,3.94E-34,3.96E-42,4.9E-324
475000,0.999894,3.61E-34,3.59E-42,4.9E-324
475100,0.999629,3.30E-34,3.26E-42,4.9E-324
475200,0.999791,3.02E-34,2.96E-42,4.9E-324
475300,0.999964,2.77E-34,2.69E-42,4.9E-324
475400,0.999204,2.53E-34,2.43E-42,4.9E-324
475500,0.999334,2.31E-34,2.21E-42,4.9E-324
475600,1,2.12E-34,2.01E-42,4.9E-324
475700,0.999951,1.94E-34,1.82E-42,4.9E-324
475800,0.999111,1.77E-34,1.65E-42,4.9E-324
475900,0.999843,1.62E-34,1.50E-42,4.9E-324
476000,0.999884,1.49E-34,1.36E-42,4.9E-324
476100,0.998838,1.36E-34,1.23E-42,4.9E-324
476200,0.999034,1.24E-34,1.12E-42,4.9E-324
476300,0.999862,1.14E-34,1.02E-42,4.9E-324
476400,0.999735,1.04E-34,9.22E-43,4.9E-324
476500,0.999633,9.54E-35,8.37E-43,4.9E-324
476600,0.999901,8.74E-35,7.60E-43,4.9E-324
476700,0.999976,8.00E-35,6.89E-43,4.9E-324
476800,0.999199,7.32E-35,6.25E-43,4.9E-324
476900,0.999824,6.70E-35,5.68E-43,4.9E-324
477000,0.999787,6.13E-35,5.15E-43,4.9E-324
477100,0.999998,5.62E-35,4.67E-43,4.9E-324
477200,0.999957,5.14E-35,4.24E-43,4.9E-324
477300,0.998992,4.70E-35,3.85E-43,4.9E-324
477400,0.999502,4.30E-35,3.49E-43,4.9E-324
477500,1,3.94E-35,3.17E-43,4.9E-324
477600,0.99992,3.61E-35,2.88E-43,4.9E-324
477700,0.999843,3.30E-35,2.61E-43,4.9E-324
477800,0.999844,3.02E-35,2.37E-43,4.9E-324
477900,0.999235,2.76E-35,2.15E-43,4.9E-324
478000,0.999317,2.53E-35,1.95E-43,4.9E-324
478100,0.99924,2.31E-35,1.77E-43,4.9E-324
478200,0.999368,2.12E-35,1.61E-43,4.9E-324
478300,0.999762,1.94E-35,1.46E-43,4.9E-324
478400,0.998508,1.77E-35,1.32E-43,4.9E-324
478500,0.999077,1.62E-35,1.20E-43,4.9E-324
478600,0.99889,1.48E-35,1.09E-43,4.9E-324
478700,0.999873,1.36E-35,9.88E-44,4.9E-324
478800,0.999933,1.24E-35,8.97E-44,4.9E-324
478900,0.999953,1.14E-35,8.14E-44,4.9E-324
479000,0.999473,1.04E-35,7.38E-44,4.9E-324
479100,0.999977,9.54E-36,6.70E-44,4.9E-324
479200,0.999875,8.73E-36,6.08E-44,4.9E-324
479300,0.999572,7.98E-36,5.52E-44,4.9E-324
479400,0.999869,7.31E-36,5.01E-44,4.9E-324
479500,0.999889,6.69E-36,4.54E-44,4.9E-324
479600,0.999698,6.12E-36,4.13E-44,4.9E-324
479700,0.99982,5.60E-36,3.74E-44,4.9E-324
479800,0.998706,5.12E-36,3.39E-44,4.9E-324
479900,0.998623,4.69E-36,3.08E-44,4.9E-324
480000,0.99926,4.29E-36,2.80E-44,4.9E-324
480100,0.99873,3.93E-36,2.54E-44,4.9E-324
480200,0.999772,3.60E-36,2.30E-44,4.9E-324
480300,0.999389,3.29E-36,2.09E-44,4.9E-324
480400,0.999553,3.01E-36,1.90E-44,4.9E-324
480500,0.999413,2.75E-36,1.72E-44,4.9E-324
480600,0.999922,2.52E-36,1.56E-44,4.9E-324
480700,0.999302,2.30E-36,1.42E-44,4.9E-324
480800,0.99999,2.11E-36,1.29E-44,4.9E-324
480900,1,1.93E-36,1.17E-44,4.9E-324
481000,0.999964,1.77E-36,1.06E-44,4.9E-324
481100,1,1.62E-36,9.62E-45,4.9E-324
481200,0.999989,1.48E-36,8.73E-45,4.9E-324
481300,0.999166,1.36E-36,7.92E-45,4.9E-324
481400,0.999249,1.24E-36,7.18E-45,4.9E-324
481500,0.999355,1.14E-36,6.52E-45,4.9E-324
481600,0.99976,1.04E-36,5.92E-45,4.9E-324
481700,0.99877,9.50E-37,5.37E-45,4.9E-324
481800,0.99916,8.70E-37,4.87E-45,4.9E-324
481900,0.999853,7.97E-37,4.42E-45,4.9E-324
482000,0.999776,7.29E-37,4.01E-45,4.9E-324
482100,0.999909,6.68E-37,3.64E-45,4.9E-324
482200,0.999938,6.11E-37,3.31E-45,4.9E-324
482300,0.999997,5.59E-37,3.00E-45,4.9E-324
482400,0.999991,5.12E-37,2.72E-45,4.9E-324
482500,0.999771,4.68E-37,2.47E-45,4.9E-324
482600,0.99931,4.28E-37,2.24E-45,4.9E-324
482700,0.999305,3.92E-37,2.03E-45,4.9E-324
482800,0.999921,3.59E-37,1.85E-45,4.9E-324
482900,0.999975,3.29E-37,1.68E-45,4.9E-324
483000,0.999805,3.01E-37,1.52E-45,4.9E-324
483100,0.999999,2.75E-37,1.38E-45,4.9E-324
483200,0.999918,2.52E-37,1.25E-45,4.9E-324
483300,0.999906,2.31E-37,1.14E-45,4.9E-324
483400,0.999995,2.11E-37,1.03E-45,4.9E-324
483500,0.99932,1.93E-37,9.35E-46,4.9E-324
483600,1,1.77E-37,8.49E-46,4.9E-324
483700,0.999996,1.62E-37,7.70E-46,4.9E-324
483800,1,1.48E-37,6.99E-46,4.9E-324
483900,0.999993,1.35E-37,6.34E-46,4.9E-324
484000,0.999893,1.24E-37,5.76E-46,4.9E-324
484100,0.999512,1.13E-37,5.22E-46,4.9E-324
484200,0.999967,1.04E-37,4.74E-46,4.9E-324
484300,0.999623,9.49E-38,4.30E-46,4.9E-324
484400,0.999455,8.69E-38,3.90E-46,4.9E-324
484500,0.999939,7.95E-38,3.54E-46,4.9E-324
484600,0.998015,7.27E-38,3.21E-46,4.9E-324
484700,0.999698,6.66E-38,2.92E-46,4.9E-324
484800,0.998905,6.09E-38,2.65E-46,4.9E-324
484900,0.999985,5.58E-38,2.41E-46,4.9E-324
485000,0.999474,5.11E-38,2.18E-46,4.9E-324
485100,0.999514,4.67E-38,1.98E-46,4.9E-324
485200,0.999912,4.28E-38,1.80E-46,4.9E-324
485300,0.999966,3.92E-38,1.63E-46,4.9E-324
485400,0.999875,3.58E-38,1.48E-46,4.9E-324
485500,0.99881,3.28E-38,1.34E-46,4.9E-324
485600,0.999159,3.00E-38,1.22E-46,4.9E-324
485700,0.999606,2.75E-38,1.11E-46,4.9E-324
485800,0.999625,2.51E-38,1.00E-46,4.9E-324
485900,0.999921,2.30E-38,9.11E-47,4.9E-324
486000,0.999161,2.10E-38,8.26E-47,4.9E-324
486100,0.999224,1.93E-38,7.50E-47,4.9E-324
486200,0.999298,1.76E-38,6.81E-47,4.9E-324
486300,0.999773,1.61E-38,6.18E-47,4.9E-324
486400,0.998936,1.48E-38,5.60E-47,4.9E-324
486500,0.99992,1.35E-38,5.09E-47,4.9E-324
486600,0.999982,1.24E-38,4.62E-47,4.9E-324
486700,0.999942,1.13E-38,4.19E-47,4.9E-324
486800,0.999996,1.04E-38,3.80E-47,4.9E-324
486900,0.999283,9.48E-39,3.45E-47,4.9E-324
487000,0.998617,8.67E-39,3.13E-47,4.9E-324
487100,0.999551,7.94E-39,2.84E-47,4.9E-324
487200,0.999879,7.26E-39,2.58E-47,4.9E-324
487300,0.999582,6.65E-39,2.34E-47,4.9E-324
487400,0.999906,6.08E-39,2.12E-47,4.9E-324
487500,0.999971,5.57E-39,1.93E-47,4.9E-324
487600,0.9996,5.09E-39,1.75E-47,4.9E-324
487700,0.999956,4.67E-39,1.59E-47,4.9E-324
487800,0.998692,4.27E-39,1.44E-47,4.9E-324
487900,0.99977,3.91E-39,1.31E-47,4.9E-324
488000,0.99998,3.58E-39,1.19E-47,4.9E-324
488100,0.999022,3.27E-39,1.08E-47,4.9E-324
488200,0.999891,3.00E-39,9.77E-48,4.9E-324
488300,0.999535,2.74E-39,8.86E-48,4.9E-324
488400,0.999868,2.51E-39,8.04E-48,4.9E-324
488500,0.999769,2.30E-39,7.30E-48,4.9E-324
488600,0.999921,2.10E-39,6.62E-48,4.9E-324
488700,0.999996,1.93E-39,6.01E-48,4.9E-324
488800,0.999976,1.76E-39,5.46E-48,4.9E-324
488900,0.99965,1.61E-39,4.95E-48,4.9E-324
489000,0.998994,1.47E-39,4.49E-48,4.9E-324
489100,0.999407,1.35E-39,4.07E-48,4.9E-324
489200,0.999393,1.24E-39,3.70E-48,4.9E-324
489300,0.99994,1.13E-39,3.36E-48,4.9E-324
489400,0.999162,1.03E-39,3.04E-48,4.9E-324
489500,0.999411,9.47E-40,2.76E-48,4.9E-324
489600,0.999847,8.67E-40,2.51E-48,4.9E-324
489700,0.999806,7.94E-40,2.28E-48,4.9E-324
489800,0.999228,7.26E-40,2.07E-48,4.9E-324
489900,0.999935,6.65E-40,1.88E-48,4.9E-324
490000,0.999988,6.09E-40,1.70E-48,2.19E-23
490100,0.999998,5.57E-40,1.55E-48,9.85E-46
490200,0.999962,5.10E-40,1.40E-48,4.43E-68
490300,0.999564,4.66E-40,1.27E-48,2.00E-90
490400,1,4.27E-40,1.15E-48,9.03E-113
490500,0.999822,3.91E-40,1.05E-48,4.08E-135
490600,0.999964,3.58E-40,9.51E-49,1.85E-157
490700,0.999883,3.27E-40,8.63E-49,8.46E-180
490800,0.998448,2.99E-40,7.82E-49,4.01E-202
490900,0.999795,2.74E-40,7.11E-49,1.85E-224
491000,0.999048,2.51E-40,6.45E-49,8.36E-247
491100,0.999724,2.30E-40,5.85E-49,3.79E-269
491200,0.999277,2.10E-40,5.31E-49,1.72E-291
491300,0.999341,1.92E-40,4.82E-49,8.205446493E-314
491400,0.999677,1.76E-40,4.38E-49,4.9E-324
491500,0.99933,1.61E-40,3.97E-49,4.9E-324
491600,0.999322,1.48E-40,3.61E-49,4.9E-324
491700,0.999687,1.35E-40,3.27E-49,4.9E-324
491800,0.998912,1.23E-40,2.97E-49,4.9E-324
491900,0.998573,1.13E-40,2.69E-49,4.9E-324
492000,0.999708,1.04E-40,2.45E-49,4.9E-324
492100,0.999896,9.48E-41,2.22E-49,4.9E-324
492200,0.999545,8.67E-41,2.01E-49,4.9E-324
492300,0.999989,7.94E-41,1.83E-49,4.9E-324
492400,0.999628,7.26E-41,1.66E-49,4.9E-324
492500,0.999442,6.65E-41,1.50E-49,4.9E-324
492600,0.999978,6.09E-41,1.37E-49,4.9E-324
492700,0.999659,5.57E-41,1.24E-49,4.9E-324
492800,0.999751,5.10E-41,1.12E-49,4.9E-324
492900,0.999983,4.66E-41,1.02E-49,4.9E-324
493000,0.998907,4.27E-41,9.25E-50,4.9E-324
493100,0.999894,3.91E-41,8.41E-50,4.9E-324
493200,0.998954,3.57E-41,7.62E-50,4.9E-324
493300,0.999207,3.27E-41,6.92E-50,4.9E-324
493400,0.999965,2.99E-41,6.28E-50,4.9E-324
493500,0.999996,2.74E-41,5.70E-50,4.9E-324
493600,0.999996,2.51E-41,5.17E-50,4.9E-324
493700,0.99913,2.29E-41,4.69E-50,4.9E-324
493800,0.999858,2.10E-41,4.26E-50,4.9E-324
493900,0.999968,1.92E-41,3.87E-50,4.9E-324
494000,0.999396,1.76E-41,3.51E-50,4.9E-324
494100,0.999469,1.61E-41,3.18E-50,4.9E-324
494200,0.999932,1.47E-41,2.89E-50,4.9E-324
494300,0.99873,1.35E-41,2.62E-50,4.9E-324
494400,0.999575,1.23E-41,2.38E-50,4.9E-324
494500,0.99945,1.13E-41,2.16E-50,4.9E-324
494600,0.999786,1.03E-41,1.96E-50,4.9E-324
494700,0.999136,9.45E-42,1.78E-50,4.9E-324
494800,0.998209,8.64E-42,1.61E-50,4.9E-324
494900,0.998273,7.91E-42,1.46E-50,4.9E-324
495000,0.999401,7.25E-42,1.33E-50,4.9E-324
495100,0.999747,6.64E-42,1.20E-50,4.9E-324
495200,0.999292,6.07E-42,1.09E-50,4.9E-324
495300,0.998925,5.55E-42,9.91E-51,4.9E-324
495400,0.999895,5.09E-42,9.01E-51,4.9E-324
495500,0.999384,4.66E-42,8.17E-51,4.9E-324
495600,0.999541,4.26E-42,7.41E-51,4.9E-324
495700,0.999315,3.90E-42,6.73E-51,4.9E-324
495800,0.999597,3.57E-42,6.11E-51,4.9E-324
495900,0.999911,3.27E-42,5.54E-51,4.9E-324
496000,0.998951,2.99E-42,5.02E-51,4.9E-324
496100,0.999729,2.74E-42,4.56E-51,4.9E-324
496200,0.999984,2.51E-42,4.14E-51,4.9E-324
496300,0.998815,2.29E-42,3.75E-51,4.9E-324
496400,0.999117,2.10E-42,3.41E-51,4.9E-324
496500,0.99999,1.92E-42,3.10E-51,4.9E-324
496600,0.999529,1.76E-42,2.81E-51,4.9E-324
496700,0.999257,1.61E-42,2.55E-51,4.9E-324
496800,0.999849,1.47E-42,2.31E-51,4.9E-324
496900,0.999814,1.35E-42,2.10E-51,4.9E-324
497000,0.999128,1.23E-42,1.90E-51,4.9E-324
497100,0.99999,1.13E-42,1.73E-51,4.9E-324
497200,1,1.03E-42,1.57E-51,4.9E-324
497300,0.999983,9.46E-43,1.42E-51,4.9E-324
497400,0.999841,8.65E-43,1.29E-51,4.9E-324
497500,0.999997,7.92E-43,1.17E-51,4.9E-324
497600,0.999812,7.25E-43,1.06E-51,4.9E-324
497700,0.999937,6.63E-43,9.65E-52,4.9E-324
497800,0.999999,6.07E-43,8.76E-52,4.9E-324
497900,0.999877,5.55E-43,7.95E-52,4.9E-324
498000,0.99999,5.08E-43,7.21E-52,4.9E-324
498100,0.999909,4.65E-43,6.54E-52,4.9E-324
498200,0.999725,4.26E-43,5.94E-52,4.9E-324
498300,0.999416,3.90E-43,5.39E-52,4.9E-324
