name,stra.13543,stra.13544,stra.13545,stra.13546,stra.13547,stra.13664,stra.13665,stra.13666,stra.13667,stra.13668,stra.13785,stra.13786,stra.13787,stra.13788,stra.13789,stra.13906,stra.13907,stra.13908,stra.13909,stra.13910,stra.14027,stra.14028,stra.14029,stra.14030,stra.14031,
153500,1.58E-226,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.50E-114,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,4.50E-114
153600,6.86E-234,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.04E-116,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.04E-116
153700,2.96E-241,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.42E-119,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.42E-119
153800,1.28E-248,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,5.59E-122,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,5.59E-122
153900,5.52E-256,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.29E-124,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.29E-124
154000,2.38E-263,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.99E-127,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.99E-127
154100,1.03E-270,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,6.93E-130,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,6.93E-130
154200,4.40E-278,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.60E-132,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.60E-132
154300,1.89E-285,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.70E-135,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.70E-135
154400,8.14E-293,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,8.54E-138,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,8.54E-138
154500,3.50E-300,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.97E-140,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.97E-140
154600,1.50E-307,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.56E-143,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,4.56E-143
154700,6.4541625E-315,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.05E-145,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.05E-145
154800,2.8E-322,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.44E-148,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.44E-148
154900,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,5.63E-151,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,5.63E-151
155000,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.30E-153,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.30E-153
155100,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.01E-156,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.01E-156
155200,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,6.98E-159,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,6.98E-159
155300,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.62E-161,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.62E-161
155400,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.75E-164,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.75E-164
155500,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,8.71E-167,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,8.71E-167
155600,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.01E-169,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.01E-169
155700,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.65E-172,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,4.65E-172
155800,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.08E-174,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.08E-174
155900,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.49E-177,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.49E-177
156000,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,5.76E-180,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,5.76E-180
156100,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.33E-182,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.33E-182
156200,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.09E-185,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.09E-185
156300,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,7.15E-188,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,7.15E-188
156400,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.65E-190,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.65E-190
156500,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.82E-193,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.82E-193
156600,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,8.87E-196,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,8.87E-196
156700,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.06E-198,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.06E-198
156800,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.76E-201,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,4.76E-201
156900,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.10E-203,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.10E-203
157000,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.55E-206,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,2.55E-206
157100,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,5.89E-209,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,5.89E-209
157200,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.36E-211,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.36E-211
157300,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.15E-214,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.15E-214
157400,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,7.29E-217,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,7.29E-217
157500,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.69E-219,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,1.69E-219
157600,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.91E-222,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,3.91E-222
157700,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,9.05E-225,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.5E-323,2.0E-323,3.0E-323,4.0E-323,9.05E-225
157800,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.09E-227,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.65E-09,2.0E-323,3.0E-323,4.0E-323,1.65E-09
157900,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.86E-230,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,3.11E-16,2.0E-323,3.0E-323,4.0E-323,3.11E-16
158000,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.13E-232,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,5.88E-23,2.0E-323,3.0E-323,4.0E-323,5.88E-23
158100,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.62E-235,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.10E-29,2.0E-323,3.0E-323,4.0E-323,1.10E-29
158200,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,6.06E-238,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,2.08E-36,2.0E-323,3.0E-323,4.0E-323,2.08E-36
158300,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.40E-240,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,3.91E-43,2.0E-323,3.0E-323,4.0E-323,3.91E-43
158400,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.25E-243,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,7.34E-50,2.0E-323,3.0E-323,4.0E-323,7.34E-50
158500,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,7.51E-246,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.37E-56,2.0E-323,3.0E-323,4.0E-323,1.37E-56
158600,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.74E-248,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,2.57E-63,2.0E-323,3.0E-323,4.0E-323,2.57E-63
158700,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.02E-251,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,4.82E-70,2.0E-323,3.0E-323,4.0E-323,4.82E-70
158800,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,9.33E-254,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,9.05E-77,2.0E-323,3.0E-323,4.0E-323,9.05E-77
158900,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.16E-256,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.70E-83,2.0E-323,3.0E-323,4.0E-323,1.70E-83
159000,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,5.00E-259,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,3.20E-90,2.0E-323,3.0E-323,4.0E-323,3.20E-90
159100,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.16E-261,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,6.10E-97,2.0E-323,3.0E-323,4.0E-323,6.10E-97
159200,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.69E-264,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.15E-103,2.0E-323,3.0E-323,4.0E-323,1.15E-103
159300,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,6.20E-267,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,2.15E-110,2.0E-323,3.0E-323,4.0E-323,2.15E-110
159400,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.44E-269,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,4.09E-117,2.0E-323,3.0E-323,4.0E-323,4.09E-117
159500,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.34E-272,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,7.71E-124,2.0E-323,3.0E-323,4.0E-323,7.71E-124
159600,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,7.71E-275,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.44E-130,2.0E-323,3.0E-323,4.0E-323,1.44E-130
159700,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.79E-277,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,2.72E-137,2.0E-323,3.0E-323,4.0E-323,2.72E-137
159800,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,4.13E-280,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,5.10E-144,2.0E-323,3.0E-323,4.0E-323,5.10E-144
159900,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,9.56E-283,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,9.58E-151,2.0E-323,3.0E-323,4.0E-323,9.58E-151
160000,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.21E-285,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.79E-157,2.0E-323,3.0E-323,4.0E-323,1.79E-157
160100,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,5.12E-288,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,3.39E-164,2.0E-323,3.0E-323,4.0E-323,3.39E-164
160200,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.19E-290,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,6.38E-171,2.0E-323,3.0E-323,4.0E-323,6.38E-171
160300,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,2.75E-293,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.20E-177,2.0E-323,3.0E-323,4.0E-323,1.20E-177
160400,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,6.38E-296,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,2.27E-184,2.0E-323,3.0E-323,4.0E-323,2.27E-184
160500,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.48E-298,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,4.26E-191,2.0E-323,3.0E-323,4.0E-323,4.26E-191
160600,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,3.40E-301,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,7.94E-198,2.0E-323,3.0E-323,4.0E-323,7.94E-198
160700,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,7.88E-304,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,1.49E-204,2.0E-323,3.0E-323,4.0E-323,1.49E-204
160800,1.5E-323,2.0E-323,4.0E-323,5.4E-323,6.4E-323,1.5E-323,2.0E-323,4.0E-323,4.4E-323,6.4E-323,1.5E-323,2.0E-323,3.0E-323,1.82E-306,6.4E-323,1.5E-323,1.5E-323,3.0E-323,4.0E-323,4.0E-323,1.0E-323,2.80E-211,2.0E-323,3.0E-323,4.0E-323,2.80E-211
