name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13787,stra.13788,stra.13790,stra.13905,stra.13906,stra.13908,stra.14026,stra.14147,stra.13321
694100,8.53E-17,7.50E-13,6.93E-33,1.08E-05,0.146397,0.13531,0.571449,6.63E-20,4.02E-06,0.0877114,3.84E-08,1.53E-09,2.9E-322
694200,8.33E-17,7.44E-13,6.81E-33,1.07E-05,0.146533,0.135407,0.57076,6.51E-20,4.00E-06,0.087581,3.76E-08,1.48E-09,2.9E-322
694300,8.21E-17,7.42E-13,6.73E-33,1.07E-05,0.146901,0.135794,0.572113,6.42E-20,3.98E-06,0.0874448,3.69E-08,1.44E-09,2.9E-322
694400,8.09E-17,7.37E-13,6.66E-33,1.07E-05,0.147155,0.13614,0.573861,6.37E-20,3.97E-06,0.0874665,3.65E-08,1.42E-09,2.9E-322
694500,7.99E-17,7.32E-13,6.62E-33,1.07E-05,0.147121,0.13611,0.573405,6.34E-20,3.97E-06,0.0874667,3.63E-08,1.41E-09,2.9E-322
694600,7.97E-17,7.32E-13,6.64E-33,1.07E-05,0.14763,0.13638,0.572511,6.36E-20,3.99E-06,0.0876905,3.63E-08,1.40E-09,2.9E-322
694700,7.87E-17,7.27E-13,6.59E-33,1.07E-05,0.147713,0.136564,0.573734,6.32E-20,3.98E-06,0.0876551,3.60E-08,1.38E-09,2.9E-322
694800,7.77E-17,7.21E-13,6.56E-33,1.07E-05,0.14758,0.136458,0.573123,6.30E-20,3.97E-06,0.0876088,3.59E-08,1.37E-09,2.9E-322
694900,7.61E-17,7.10E-13,6.47E-33,1.06E-05,0.146986,0.136082,0.572505,6.25E-20,3.95E-06,0.0873915,3.56E-08,1.36E-09,2.9E-322
695000,7.48E-17,7.03E-13,6.40E-33,1.05E-05,0.146571,0.135845,0.57217,6.18E-20,3.92E-06,0.0869767,3.51E-08,1.33E-09,2.9E-322
695100,7.44E-17,7.02E-13,6.38E-33,1.05E-05,0.146961,0.136246,0.573693,6.15E-20,3.91E-06,0.086959,3.48E-08,1.31E-09,2.9E-322
695200,7.43E-17,7.02E-13,6.39E-33,1.05E-05,0.147228,0.136321,0.572216,6.15E-20,3.92E-06,0.0868252,3.46E-08,1.29E-09,2.9E-322
695300,7.36E-17,7.00E-13,6.36E-33,1.05E-05,0.147454,0.136504,0.572104,6.12E-20,3.91E-06,0.0867284,3.43E-08,1.27E-09,2.9E-322
695400,7.23E-17,6.93E-13,6.28E-33,1.05E-05,0.147449,0.13664,0.57317,6.06E-20,3.89E-06,0.0867347,3.39E-08,1.25E-09,2.9E-322
695500,7.09E-17,6.88E-13,6.19E-33,1.04E-05,0.147717,0.13704,0.575337,5.97E-20,3.87E-06,0.0866915,3.33E-08,1.22E-09,2.9E-322
695600,6.92E-17,6.77E-13,6.09E-33,1.03E-05,0.147008,0.13653,0.573916,5.90E-20,3.85E-06,0.0864344,3.30E-08,1.21E-09,2.9E-322
695700,6.78E-17,6.69E-13,6.02E-33,1.03E-05,0.146813,0.136397,0.573101,5.85E-20,3.84E-06,0.0863626,3.27E-08,1.19E-09,2.9E-322
695800,6.63E-17,6.60E-13,5.93E-33,1.02E-05,0.146538,0.136286,0.573157,5.79E-20,3.82E-06,0.0862215,3.23E-08,1.18E-09,2.9E-322
695900,6.51E-17,6.53E-13,5.87E-33,1.01E-05,0.146353,0.136272,0.573839,5.73E-20,3.79E-06,0.0860502,3.19E-08,1.16E-09,2.9E-322
696000,6.45E-17,6.49E-13,5.85E-33,1.01E-05,0.14661,0.136562,0.575078,5.72E-20,3.79E-06,0.086108,3.17E-08,1.14E-09,2.9E-322
696100,6.41E-17,6.46E-13,5.84E-33,1.01E-05,0.146774,0.13667,0.574849,5.71E-20,3.79E-06,0.0861645,3.16E-08,1.13E-09,2.9E-322
696200,6.35E-17,6.44E-13,5.82E-33,1.01E-05,0.146743,0.136544,0.573013,5.69E-20,3.79E-06,0.0859594,3.14E-08,1.11E-09,2.9E-322
696300,6.31E-17,6.42E-13,5.80E-33,1.01E-05,0.14705,0.136844,0.573907,5.67E-20,3.78E-06,0.085944,3.11E-08,1.10E-09,2.9E-322
696400,6.26E-17,6.39E-13,5.79E-33,1.01E-05,0.147475,0.137238,0.575028,5.67E-20,3.79E-06,0.08621,3.11E-08,1.09E-09,2.9E-322
696500,6.18E-17,6.34E-13,5.76E-33,1.01E-05,0.147628,0.137343,0.574528,5.65E-20,3.79E-06,0.086337,3.09E-08,1.08E-09,2.9E-322
696600,6.01E-17,6.25E-13,5.65E-33,1.01E-05,0.147482,0.137361,0.575101,5.56E-20,3.77E-06,0.0864489,3.05E-08,1.06E-09,2.9E-322
696700,5.81E-17,6.17E-13,5.49E-33,9.98E-06,0.147178,0.137101,0.573346,5.42E-20,3.75E-06,0.0861485,2.96E-08,1.03E-09,2.9E-322
696800,5.64E-17,6.10E-13,5.37E-33,9.90E-06,0.146939,0.136998,0.57315,5.31E-20,3.72E-06,0.0858965,2.90E-08,1.00E-09,2.9E-322
696900,5.54E-17,6.07E-13,5.31E-33,9.90E-06,0.147544,0.137631,0.575696,5.26E-20,3.72E-06,0.0861729,2.87E-08,9.86E-10,2.9E-322
697000,5.38E-17,5.95E-13,5.20E-33,9.80E-06,0.146822,0.137151,0.574617,5.19E-20,3.69E-06,0.0860369,2.84E-08,9.75E-10,2.9E-322
697100,5.33E-17,5.94E-13,5.18E-33,9.81E-06,0.14719,0.137417,0.57454,5.16E-20,3.70E-06,0.0861403,2.82E-08,9.63E-10,2.9E-322
697200,5.27E-17,5.91E-13,5.15E-33,9.80E-06,0.14741,0.137604,0.574633,5.14E-20,3.70E-06,0.0862135,2.80E-08,9.51E-10,2.9E-322
697300,5.17E-17,5.84E-13,5.09E-33,9.76E-06,0.147286,0.137557,0.574414,5.11E-20,3.69E-06,0.0863161,2.78E-08,9.44E-10,2.9E-322
697400,5.05E-17,5.79E-13,5.01E-33,9.72E-06,0.147483,0.137772,0.5746,5.03E-20,3.68E-06,0.0864426,2.73E-08,9.22E-10,2.9E-322
697500,4.96E-17,5.73E-13,4.94E-33,9.65E-06,0.147135,0.137519,0.573435,4.95E-20,3.65E-06,0.0860008,2.68E-08,8.97E-10,2.9E-322
697600,4.83E-17,5.66E-13,4.83E-33,9.57E-06,0.146907,0.13749,0.574008,4.85E-20,3.62E-06,0.0858004,2.62E-08,8.73E-10,2.9E-322
697700,4.69E-17,5.56E-13,4.73E-33,9.47E-06,0.146299,0.137127,0.573418,4.78E-20,3.59E-06,0.0856617,2.58E-08,8.59E-10,2.9E-322
697800,4.66E-17,5.54E-13,4.72E-33,9.48E-06,0.146484,0.13723,0.572918,4.77E-20,3.59E-06,0.0856825,2.57E-08,8.49E-10,2.9E-322
697900,4.67E-17,5.57E-13,4.76E-33,9.56E-06,0.147573,0.138087,0.574771,4.80E-20,3.62E-06,0.0861437,2.57E-08,8.43E-10,2.9E-322
698000,4.61E-17,5.51E-13,4.73E-33,9.52E-06,0.147256,0.137793,0.573182,4.78E-20,3.61E-06,0.0861307,2.57E-08,8.38E-10,2.9E-322
698100,4.50E-17,5.45E-13,4.65E-33,9.49E-06,0.147278,0.1378,0.572453,4.72E-20,3.61E-06,0.0862339,2.53E-08,8.26E-10,2.9E-322
698200,4.34E-17,5.36E-13,4.52E-33,9.37E-06,0.14664,0.137394,0.571406,4.61E-20,3.57E-06,0.0858938,2.47E-08,8.04E-10,2.9E-322
698300,4.23E-17,5.29E-13,4.45E-33,9.34E-06,0.14696,0.137841,0.573715,4.57E-20,3.58E-06,0.086334,2.46E-08,8.00E-10,2.9E-322
698400,4.16E-17,5.24E-13,4.42E-33,9.31E-06,0.147033,0.137987,0.574335,4.55E-20,3.58E-06,0.0865449,2.45E-08,7.96E-10,2.9E-322
698500,4.06E-17,5.16E-13,4.35E-33,9.22E-06,0.146513,0.137653,0.573496,4.49E-20,3.55E-06,0.0863156,2.42E-08,7.84E-10,2.9E-322
698600,3.98E-17,5.09E-13,4.29E-33,9.15E-06,0.145915,0.137163,0.571324,4.44E-20,3.52E-06,0.0858167,2.38E-08,7.66E-10,2.9E-322
698700,3.90E-17,5.08E-13,4.22E-33,9.14E-06,0.146473,0.137654,0.57208,4.36E-20,3.51E-06,0.0856633,2.33E-08,7.41E-10,2.9E-322
698800,3.77E-17,5.04E-13,4.09E-33,9.07E-06,0.146575,0.137836,0.572336,4.22E-20,3.46E-06,0.0851501,2.24E-08,7.06E-10,2.9E-322
698900,3.70E-17,5.00E-13,4.04E-33,9.04E-06,0.146787,0.138086,0.57309,4.17E-20,3.45E-06,0.0851777,2.21E-08,6.93E-10,2.9E-322
699000,3.69E-17,5.02E-13,4.04E-33,9.08E-06,0.147369,0.138519,0.573627,4.15E-20,3.45E-06,0.0849799,2.18E-08,6.77E-10,2.9E-322
699100,3.68E-17,5.03E-13,4.03E-33,9.10E-06,0.147675,0.138703,0.573095,4.14E-20,3.45E-06,0.0848402,2.16E-08,6.65E-10,2.9E-322
699200,3.69E-17,5.05E-13,4.05E-33,9.15E-06,0.148478,0.139252,0.57321,4.15E-20,3.46E-06,0.0850126,2.15E-08,6.56E-10,2.9E-322
699300,3.66E-17,5.03E-13,4.04E-33,9.17E-06,0.148893,0.139619,0.574059,4.15E-20,3.47E-06,0.0852743,2.15E-08,6.52E-10,2.9E-322
699400,3.61E-17,4.98E-13,4.02E-33,9.14E-06,0.148802,0.139521,0.573012,4.14E-20,3.46E-06,0.0852872,2.14E-08,6.47E-10,2.9E-322
699500,3.50E-17,4.89E-13,3.94E-33,9.04E-06,0.148027,0.138976,0.571591,4.07E-20,3.44E-06,0.0850133,2.11E-08,6.37E-10,2.9E-322
699600,3.37E-17,4.82E-13,3.83E-33,8.98E-06,0.148035,0.139103,0.57222,3.98E-20,3.42E-06,0.0851519,2.07E-08,6.23E-10,2.9E-322
699700,3.27E-17,4.75E-13,3.75E-33,8.93E-06,0.147872,0.139031,0.571947,3.93E-20,3.42E-06,0.0853429,2.05E-08,6.16E-10,2.9E-322
699800,3.19E-17,4.70E-13,3.70E-33,8.90E-06,0.147961,0.139177,0.572589,3.89E-20,3.42E-06,0.0855529,2.03E-08,6.09E-10,2.9E-322
699900,3.11E-17,4.64E-13,3.64E-33,8.84E-06,0.14761,0.13897,0.572215,3.84E-20,3.41E-06,0.0855913,2.01E-08,6.03E-10,2.9E-322
700000,3.05E-17,4.58E-13,3.59E-33,8.81E-06,0.147622,0.139085,0.573001,3.81E-20,3.41E-06,0.0858353,1.99E-08,5.99E-10,2.9E-322
700100,2.99E-17,4.53E-13,3.56E-33,8.77E-06,0.147491,0.139017,0.572648,3.79E-20,3.41E-06,0.0860207,1.99E-08,5.96E-10,2.9E-322
700200,2.94E-17,4.48E-13,3.52E-33,8.73E-06,0.146804,0.138263,0.568172,3.76E-20,3.39E-06,0.085544,1.96E-08,5.85E-10,2.9E-322
700300,2.91E-17,4.49E-13,3.49E-33,8.76E-06,0.1477,0.139081,0.570647,3.72E-20,3.40E-06,0.0858255,1.94E-08,5.73E-10,2.9E-322
700400,2.83E-17,4.47E-13,3.42E-33,8.73E-06,0.147827,0.139088,0.569043,3.64E-20,3.38E-06,0.0855137,1.88E-08,5.53E-10,2.9E-322
700500,2.78E-17,4.45E-13,3.36E-33,8.70E-06,0.147896,0.139153,0.568623,3.56E-20,3.35E-06,0.0851492,1.84E-08,5.34E-10,2.9E-322
700600,2.76E-17,4.46E-13,3.34E-33,8.74E-06,0.148745,0.139917,0.570871,3.54E-20,3.35E-06,0.0853046,1.81E-08,5.23E-10,2.9E-322
700700,2.72E-17,4.44E-13,3.32E-33,8.73E-06,0.149178,0.140371,0.57247,3.52E-20,3.35E-06,0.0854937,1.80E-08,5.17E-10,2.9E-322
700800,2.72E-17,4.45E-13,3.32E-33,8.76E-06,0.149449,0.140387,0.570191,3.52E-20,3.36E-06,0.0853318,1.79E-08,5.07E-10,2.9E-322
700900,2.70E-17,4.43E-13,3.30E-33,8.75E-06,0.149479,0.140415,0.569842,3.49E-20,3.34E-06,0.0850182,1.76E-08,4.96E-10,2.9E-322
701000,2.66E-17,4.40E-13,3.28E-33,8.71E-06,0.149336,0.140358,0.569553,3.46E-20,3.32E-06,0.0847649,1.74E-08,4.87E-10,2.9E-322
701100,2.61E-17,4.37E-13,3.22E-33,8.69E-06,0.149644,0.140654,0.570019,3.41E-20,3.31E-06,0.0848183,1.71E-08,4.76E-10,2.9E-322
701200,2.53E-17,4.32E-13,3.15E-33,8.64E-06,0.149702,0.140802,0.57052,3.35E-20,3.30E-06,0.0850102,1.68E-08,4.68E-10,2.9E-322
701300,2.47E-17,4.25E-13,3.11E-33,8.58E-06,0.149381,0.140643,0.57047,3.32E-20,3.29E-06,0.0850857,1.67E-08,4.65E-10,2.9E-322
701400,2.42E-17,4.21E-13,3.06E-33,8.52E-06,0.148961,0.140354,0.569695,3.27E-20,3.27E-06,0.0847517,1.64E-08,4.55E-10,2.9E-322
701500,2.37E-17,4.19E-13,3.01E-33,8.50E-06,0.149055,0.1405,0.570263,3.22E-20,3.26E-06,0.0845608,1.61E-08,4.44E-10,2.9E-322
701600,2.33E-17,4.15E-13,2.97E-33,8.45E-06,0.148767,0.140312,0.569657,3.18E-20,3.24E-06,0.0843559,1.59E-08,4.36E-10,2.9E-322
701700,2.31E-17,4.15E-13,2.95E-33,8.46E-06,0.149343,0.140789,0.57013,3.14E-20,3.22E-06,0.084062,1.55E-08,4.20E-10,2.9E-322
701800,2.25E-17,4.11E-13,2.89E-33,8.40E-06,0.149404,0.141023,0.571559,3.08E-20,3.20E-06,0.0839472,1.53E-08,4.10E-10,2.9E-322
701900,2.21E-17,4.07E-13,2.86E-33,8.35E-06,0.149263,0.141011,0.571863,3.06E-20,3.19E-06,0.0839627,1.51E-08,4.06E-10,2.9E-322
702000,2.16E-17,4.01E-13,2.83E-33,8.32E-06,0.149294,0.141156,0.572789,3.04E-20,3.19E-06,0.0843359,1.51E-08,4.06E-10,2.9E-322
702100,2.11E-17,3.95E-13,2.78E-33,8.25E-06,0.148405,0.140352,0.569348,0.00099155,3.17E-06,0.0838751,1.49E-08,3.98E-10,2.9E-322
702200,2.08E-17,3.94E-13,2.76E-33,8.26E-06,0.148773,0.140572,0.56875,0.000985519,3.17E-06,0.0840006,1.48E-08,3.93E-10,2.9E-322
702300,2.01E-17,3.89E-13,2.70E-33,8.22E-06,0.148994,0.140858,0.56972,0.000970308,3.17E-06,0.0843543,1.46E-08,3.88E-10,2.9E-322
702400,1.95E-17,3.82E-13,2.64E-33,8.15E-06,0.148253,0.14022,0.567014,0.000954183,3.15E-06,0.0840666,1.44E-08,3.81E-10,2.9E-322
702500,1.92E-17,3.83E-13,2.61E-33,8.19E-06,0.149163,0.140923,0.567931,0.000944803,3.16E-06,0.0843465,1.42E-08,3.73E-10,2.9E-322
702600,1.85E-17,3.77E-13,2.56E-33,8.14E-06,0.149328,0.141255,0.569976,0.000933106,3.17E-06,0.0848399,1.41E-08,3.72E-10,2.9E-322
702700,1.81E-17,3.72E-13,2.53E-33,8.11E-06,0.149156,0.14114,0.569421,0.00092771,3.17E-06,0.0851417,1.40E-08,3.71E-10,2.9E-322
702800,1.76E-17,3.66E-13,2.49E-33,8.05E-06,0.148799,0.140974,0.569601,0.000918288,3.16E-06,0.0851251,1.39E-08,3.68E-10,2.9E-322
702900,1.74E-17,3.64E-13,2.48E-33,8.06E-06,0.14916,0.141252,0.569829,0.000918631,3.17E-06,0.0854543,1.39E-08,3.67E-10,2.9E-322
703000,1.70E-17,3.58E-13,2.45E-33,8.01E-06,0.148591,0.140777,0.568006,0.00091401,3.17E-06,0.0855566,1.39E-08,3.67E-10,2.9E-322
703100,1.67E-17,3.55E-13,2.43E-33,7.98E-06,0.148399,0.140661,0.56769,0.000908107,3.16E-06,0.0855004,1.38E-08,3.63E-10,2.9E-322
703200,1.66E-17,3.53E-13,2.42E-33,8.00E-06,0.148848,0.14103,0.568317,0.000909635,3.18E-06,0.0859371,1.38E-08,3.63E-10,2.9E-322
703300,1.64E-17,3.51E-13,2.41E-33,8.01E-06,0.149118,0.141213,0.568135,0.000909325,3.19E-06,0.086133,1.38E-08,3.61E-10,2.9E-322
703400,1.61E-17,3.48E-13,2.40E-33,8.00E-06,0.149438,0.141581,0.56969,0.000909287,3.20E-06,0.0866417,1.39E-08,3.62E-10,2.9E-322
703500,1.58E-17,3.42E-13,2.37E-33,7.95E-06,0.148828,0.141028,0.567218,0.000906181,3.20E-06,0.08675,1.39E-08,3.63E-10,2.9E-322
703600,1.56E-17,3.40E-13,2.37E-33,7.96E-06,0.148968,0.141077,0.566338,0.000907231,3.21E-06,0.0870484,1.39E-08,3.63E-10,2.9E-322
703700,1.54E-17,3.38E-13,2.36E-33,7.95E-06,0.149165,0.141258,0.566559,0.00090517,3.21E-06,0.0871823,1.38E-08,3.60E-10,2.9E-322
703800,1.51E-17,3.34E-13,2.31E-33,7.89E-06,0.148753,0.140923,0.564929,0.000889587,3.19E-06,0.0868444,1.36E-08,3.52E-10,2.9E-322
703900,1.49E-17,3.34E-13,2.30E-33,7.92E-06,0.149209,0.141124,0.563363,0.000884866,3.19E-06,0.0868358,1.34E-08,3.45E-10,2.9E-322
704000,1.45E-17,3.30E-13,2.26E-33,7.89E-06,0.149376,0.14136,0.564199,0.000870826,3.19E-06,0.0871009,1.32E-08,3.40E-10,2.9E-322
704100,1.40E-17,3.25E-13,2.20E-33,7.83E-06,0.149208,0.14136,0.564706,0.000855098,3.18E-06,0.0872154,1.30E-08,3.34E-10,2.9E-322
704200,1.37E-17,3.22E-13,2.17E-33,7.80E-06,0.1493,0.141543,0.565621,0.000845817,3.17E-06,0.0873367,1.29E-08,3.30E-10,2.9E-322
704300,1.34E-17,3.18E-13,2.14E-33,7.76E-06,0.149184,0.141524,0.565619,0.000836522,3.17E-06,0.0874362,1.28E-08,3.26E-10,2.9E-322
704400,1.30E-17,3.14E-13,2.10E-33,7.71E-06,0.149163,0.141679,0.566953,0.000823983,3.16E-06,0.0875371,1.26E-08,3.21E-10,2.9E-322
704500,1.27E-17,3.10E-13,2.07E-33,7.67E-06,0.148905,0.141507,0.566312,0.000815497,3.15E-06,0.087551,1.25E-08,3.17E-10,2.9E-322
704600,1.24E-17,3.07E-13,2.04E-33,7.64E-06,0.148978,0.141702,0.567394,0.000807698,3.14E-06,0.0876943,1.23E-08,3.13E-10,2.9E-322
704700,1.22E-17,3.04E-13,2.03E-33,7.63E-06,0.149021,0.141683,0.566318,0.000804966,3.15E-06,0.0878931,1.23E-08,3.11E-10,2.9E-322
704800,1.18E-17,2.99E-13,1.98E-33,7.56E-06,0.148735,0.14159,0.566539,0.000791597,3.13E-06,0.088044,1.21E-08,3.07E-10,2.9E-322
704900,1.14E-17,2.92E-13,1.92E-33,7.47E-06,0.148157,0.141298,0.566521,0.000773628,3.11E-06,0.0879998,1.19E-08,3.01E-10,2.9E-322
705000,1.12E-17,2.90E-13,1.91E-33,7.46E-06,0.148283,0.14142,0.566554,0.00077005,3.11E-06,0.0882053,1.18E-08,2.99E-10,2.9E-322
705100,1.10E-17,2.87E-13,1.88E-33,7.41E-06,0.147681,0.140888,0.564237,0.000760745,3.09E-06,0.0877454,1.17E-08,2.93E-10,2.9E-322
705200,1.10E-17,2.88E-13,1.89E-33,7.45E-06,0.148432,0.141441,0.564852,0.000761035,3.10E-06,0.0878049,1.16E-08,2.88E-10,2.9E-322
705300,1.08E-17,2.85E-13,1.87E-33,7.40E-06,0.148098,0.141296,0.565119,0.000752847,3.08E-06,0.0875599,1.15E-08,2.84E-10,2.9E-322
705400,1.06E-17,2.81E-13,1.84E-33,7.35E-06,0.147978,0.141421,0.566856,0.00074556,3.07E-06,0.0876646,1.13E-08,2.80E-10,2.9E-322
705500,1.04E-17,2.77E-13,1.82E-33,7.30E-06,0.147831,0.141483,0.568005,0.000737907,3.05E-06,0.0877134,1.12E-08,2.77E-10,2.9E-322
705600,1.01E-17,2.73E-13,1.79E-33,7.24E-06,0.147386,0.141248,0.567927,0.000731806,3.04E-06,0.0878202,1.12E-08,2.75E-10,2.9E-322
705700,9.82E-18,2.67E-13,1.76E-33,7.17E-06,0.147008,0.141035,0.567297,0.000723562,3.03E-06,0.0880278,1.11E-08,2.73E-10,2.9E-322
705800,9.64E-18,2.64E-13,1.74E-33,7.15E-06,0.147016,0.141073,0.567093,0.000721324,3.04E-06,0.0882389,1.11E-08,2.72E-10,2.9E-322
705900,9.60E-18,2.64E-13,1.74E-33,7.17E-06,0.147394,0.141278,0.566207,0.000720827,3.04E-06,0.088212,1.10E-08,2.69E-10,2.9E-322
706000,9.39E-18,2.61E-13,1.72E-33,7.12E-06,0.147309,0.141342,0.56689,0.000712592,3.03E-06,0.0882721,1.09E-08,2.65E-10,2.9E-322
706100,9.27E-18,2.58E-13,1.71E-33,7.12E-06,0.147428,0.141429,0.566669,0.000713564,3.04E-06,0.0885718,1.09E-08,2.65E-10,2.9E-322
706200,9.22E-18,2.58E-13,1.72E-33,7.16E-06,0.148148,0.142007,0.567706,0.000716999,3.06E-06,0.089069,1.09E-08,2.65E-10,2.9E-322
706300,8.91E-18,2.52E-13,1.68E-33,7.08E-06,0.147532,0.141636,0.567157,0.000707262,3.04E-06,0.0891332,1.08E-08,2.63E-10,2.9E-322
706400,8.71E-18,2.48E-13,1.66E-33,7.01E-06,0.146776,0.14102,0.564967,0.000698756,3.02E-06,0.0887777,1.07E-08,2.59E-10,2.9E-322
706500,8.57E-18,2.46E-13,1.64E-33,6.98E-06,0.14668,0.141053,0.56562,0.000693759,3.01E-06,0.0886967,1.06E-08,2.55E-10,2.9E-322
706600,8.46E-18,2.44E-13,1.63E-33,6.97E-06,0.146847,0.141299,0.566808,0.000690838,3.01E-06,0.0887934,1.06E-08,2.53E-10,2.9E-322
706700,8.33E-18,2.42E-13,1.61E-33,6.92E-06,0.146368,0.140973,0.5661,0.000683288,2.98E-06,0.0883356,1.04E-08,2.47E-10,2.9E-322
706800,8.25E-18,2.40E-13,1.61E-33,6.91E-06,0.146512,0.14114,0.566587,0.000681261,2.98E-06,0.0883801,1.04E-08,2.45E-10,2.9E-322
706900,8.10E-18,2.38E-13,1.59E-33,6.89E-06,0.146439,0.141059,0.565603,0.000675021,2.98E-06,0.0883187,1.02E-08,2.41E-10,2.9E-322
707000,7.99E-18,2.38E-13,1.57E-33,6.89E-06,0.146726,0.141238,0.564877,0.000666626,2.97E-06,0.088133,1.01E-08,2.35E-10,2.9E-322
707100,7.82E-18,2.35E-13,1.55E-33,6.86E-06,0.146938,0.141581,0.566661,0.00066152,2.97E-06,0.0884493,9.99E-09,2.33E-10,2.9E-322
707200,7.61E-18,2.32E-13,1.52E-33,6.82E-06,0.146768,0.141547,0.566954,0.000654553,2.96E-06,0.0886819,9.92E-09,2.32E-10,2.9E-322
707300,7.48E-18,2.30E-13,1.52E-33,6.83E-06,0.147072,0.141705,0.566028,0.000654416,2.98E-06,0.0891502,9.95E-09,2.32E-10,2.9E-322
707400,7.37E-18,2.29E-13,1.51E-33,6.84E-06,0.147309,0.141827,0.565193,0.000653681,2.99E-06,0.0895017,9.95E-09,2.32E-10,2.9E-322
707500,7.27E-18,2.27E-13,1.50E-33,6.85E-06,0.147702,0.142118,0.565203,0.000652923,3.01E-06,0.0899104,9.94E-09,2.31E-10,2.9E-322
707600,7.10E-18,2.24E-13,1.48E-33,6.81E-06,0.147441,0.141992,0.565183,0.000648452,3.00E-06,0.0901442,9.91E-09,2.30E-10,2.9E-322
707700,6.95E-18,2.21E-13,1.46E-33,6.77E-06,0.147093,0.141765,0.564665,0.00064304,2.99E-06,0.0901309,9.84E-09,2.29E-10,2.9E-322
707800,6.98E-18,2.23E-13,1.46E-33,6.81E-06,0.147782,0.142221,0.564448,0.000639478,2.99E-06,0.0897204,9.67E-09,2.21E-10,2.9E-322
707900,6.74E-18,2.20E-13,1.42E-33,6.72E-06,0.147455,0.142173,0.56513,0.000619713,2.94E-06,0.0892925,9.33E-09,2.12E-10,2.9E-322
708000,6.47E-18,2.15E-13,1.37E-33,6.61E-06,0.146662,0.141803,0.565615,0.000601663,2.90E-06,0.0889532,9.06E-09,2.05E-10,2.9E-322
708100,6.31E-18,2.12E-13,1.35E-33,6.58E-06,0.146871,0.142174,0.56759,0.000594907,2.90E-06,0.0892989,8.97E-09,2.02E-10,2.9E-322
708200,6.20E-18,2.10E-13,1.33E-33,6.54E-06,0.146252,0.141543,0.564214,0.000587581,2.88E-06,0.0887941,8.83E-09,1.98E-10,2.9E-322
708300,6.08E-18,2.09E-13,1.31E-33,6.54E-06,0.146731,0.141936,0.564559,0.000578896,2.87E-06,0.0887832,8.66E-09,1.93E-10,2.9E-322
708400,5.95E-18,2.08E-13,1.29E-33,6.51E-06,0.147024,0.142343,0.566243,0.000569049,2.86E-06,0.0887187,8.49E-09,1.88E-10,2.9E-322
708500,5.85E-18,2.06E-13,1.28E-33,6.48E-06,0.147072,0.142473,0.566782,0.000563704,2.85E-06,0.0887411,8.40E-09,1.85E-10,2.9E-322
708600,5.78E-18,2.05E-13,1.26E-33,6.46E-06,0.146937,0.142343,0.565737,0.000557012,2.83E-06,0.0882952,8.25E-09,1.80E-10,2.9E-322
708700,5.59E-18,2.02E-13,1.23E-33,6.40E-06,0.14684,0.142504,0.567466,0.000545208,2.81E-06,0.0883259,8.08E-09,1.76E-10,2.9E-322
708800,5.45E-18,2.00E-13,1.21E-33,6.35E-06,0.146606,0.142451,0.567799,0.0005343,2.78E-06,0.088008,7.90E-09,1.71E-10,2.9E-322
708900,5.36E-18,1.98E-13,1.19E-33,6.33E-06,0.146866,0.142849,0.569927,0.000528757,2.77E-06,0.0880144,7.79E-09,1.68E-10,2.9E-322
709000,5.25E-18,1.96E-13,1.18E-33,6.28E-06,0.146181,0.142285,0.567835,0.000520679,2.75E-06,0.0874666,7.66E-09,1.64E-10,2.9E-322
709100,5.14E-18,1.94E-13,1.16E-33,6.24E-06,0.146258,0.142507,0.569173,0.0005147,2.74E-06,0.0875221,7.56E-09,1.62E-10,2.9E-322
709200,5.01E-18,1.91E-13,1.14E-33,6.21E-06,0.146241,0.142652,0.570327,0.000507597,2.73E-06,0.0877107,7.47E-09,1.60E-10,2.9E-322
709300,4.94E-18,1.90E-13,1.13E-33,6.20E-06,0.146375,0.142791,0.570499,0.000506169,2.73E-06,0.0879416,7.45E-09,1.59E-10,2.9E-322
709400,4.85E-18,1.88E-13,1.12E-33,6.16E-06,0.145888,0.142365,0.568617,0.000501242,2.72E-06,0.0876541,7.36E-09,1.56E-10,2.9E-322
709500,4.82E-18,1.87E-13,1.11E-33,6.15E-06,0.146023,0.142468,0.568322,0.000498011,2.71E-06,0.0873904,7.27E-09,1.53E-10,2.9E-322
709600,4.79E-18,1.87E-13,1.11E-33,6.16E-06,0.146167,0.142544,0.567734,0.000496647,2.71E-06,0.0872861,7.22E-09,1.51E-10,2.9E-322
709700,4.76E-18,1.86E-13,1.11E-33,6.16E-06,0.146659,0.143053,0.569489,0.000494753,2.70E-06,0.0873203,7.16E-09,1.48E-10,2.9E-322
709800,4.70E-18,1.85E-13,1.10E-33,6.15E-06,0.146688,0.143037,0.568431,0.000490056,2.69E-06,0.0871558,7.06E-09,1.45E-10,2.9E-322
709900,4.60E-18,1.83E-13,1.08E-33,6.10E-06,0.146376,0.142897,0.568444,0.000482889,2.67E-06,0.0869463,6.95E-09,1.42E-10,2.9E-322
710000,4.49E-18,1.82E-13,1.06E-33,6.08E-06,0.14663,0.143325,0.570798,0.000475353,2.66E-06,0.0870705,6.83E-09,1.39E-10,2.9E-322
710100,4.39E-18,1.80E-13,1.05E-33,6.05E-06,0.146404,0.143123,0.569542,0.000469114,2.65E-06,0.0868859,6.73E-09,1.37E-10,2.9E-322
