name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14519,stra.14642
622100,7.90505e-323,2.56914e-322,1.23516e-322,2.73E-307,1.04E-07,2.96439e-322,4.43E-50,3.90312e-322,2.81E-118,0.116335,0.833093
622200,7.90505e-323,2.56914e-322,1.23516e-322,1.48E-307,6.36E-08,2.96439e-322,3.07E-50,3.90312e-322,2.03E-118,0.117736,0.831637
622300,7.90505e-323,2.56914e-322,1.23516e-322,8.05E-308,3.87E-08,2.96439e-322,2.12E-50,3.90312e-322,1.46E-118,0.117895,0.831424
622400,7.90505e-323,2.56914e-322,1.23516e-322,4.37E-308,2.35E-08,2.96439e-322,1.47E-50,3.90312e-322,1.05E-118,0.117919,0.831294
622500,7.90505e-323,2.56914e-322,1.23516e-322,2.37E-308,1.43E-08,2.96439e-322,1.01E-50,3.90312e-322,7.53E-119,0.117361,0.832217
622600,7.90505e-323,2.56914e-322,1.23516e-322,0.00E+00,8.68E-09,2.96439e-322,6.98E-51,3.90312e-322,5.40E-119,0.117593,0.831718
622700,7.90505e-323,2.56914e-322,1.23516e-322,0.00E+00,5.29E-09,2.96439e-322,4.83E-51,3.90312e-322,3.89E-119,0.118886,0.831166
622800,7.90505e-323,2.56914e-322,1.23516e-322,0.00E+00,3.23E-09,2.96439e-322,3.34E-51,3.90312e-322,2.80E-119,0.118666,0.829706
622900,7.90505e-323,2.56914e-322,1.23516e-322,0.00E+00,1.98E-09,2.96439e-322,2.32E-51,3.90312e-322,2.02E-119,0.120238,0.82929
623000,7.90505e-323,2.56914e-322,1.23516e-322,0.00E+00,1.21E-09,2.96439e-322,1.60E-51,3.90312e-322,1.45E-119,0.120713,0.826043
623100,7.90505e-323,2.56914e-322,1.23516e-322,6.17363e-310,7.38E-10,2.96439e-322,1.11E-51,3.90312e-322,1.05E-119,0.121281,0.828247
623200,7.90505e-323,2.56914e-322,1.23516e-322,3.37195e-310,4.52E-10,2.96439e-322,7.74E-52,3.90312e-322,7.59E-120,0.123049,0.826262
623300,7.90505e-323,2.56914e-322,1.23516e-322,1.84442e-310,2.77E-10,2.96439e-322,5.38E-52,3.90312e-322,5.49E-120,0.124084,0.824551
623400,7.90505e-323,2.56914e-322,1.23516e-322,1.01082e-310,1.70E-10,2.96439e-322,3.74E-52,3.90312e-322,3.97E-120,0.125085,0.823623
623500,7.90505e-323,2.56914e-322,1.23516e-322,5.54487e-311,1.04E-10,2.96439e-322,2.60E-52,3.90312e-322,2.88E-120,0.1256,0.82054
623600,7.90505e-323,2.56914e-322,1.23516e-322,3.05932e-311,6.45E-11,2.96439e-322,1.82E-52,3.90312e-322,2.10E-120,0.127689,0.817833
623700,7.90505e-323,2.56914e-322,1.23516e-322,1.68988e-311,3.99E-11,2.96439e-322,1.27E-52,3.90312e-322,1.52E-120,0.128565,0.815931
623800,7.90505e-323,2.56914e-322,1.23516e-322,9.36519e-312,2.47E-11,2.96439e-322,8.94E-53,3.90312e-322,1.11E-120,0.129603,0.815295
623900,7.90505e-323,2.56914e-322,1.23516e-322,5.20231e-312,1.54E-11,2.96439e-322,6.28E-53,3.90312e-322,8.09E-121,0.131575,0.812911
624000,7.90505e-323,2.56914e-322,1.23516e-322,2.88912e-312,9.53E-12,2.96439e-322,4.41E-53,3.90312e-322,5.88E-121,0.131148,0.811812
624100,7.90505e-323,2.56914e-322,1.23516e-322,1.60682e-312,5.92E-12,2.96439e-322,3.10E-53,3.90312e-322,4.28E-121,0.131504,0.812644
624200,7.90505e-323,2.56914e-322,1.23516e-322,8.94792e-313,3.68E-12,2.96439e-322,2.18E-53,3.90312e-322,3.12E-121,0.131429,0.812328
624300,7.90505e-323,2.56914e-322,1.23516e-322,4.97748e-313,2.29E-12,2.96439e-322,1.53E-53,3.90312e-322,2.28E-121,0.132237,0.81098
624400,7.90505e-323,2.56914e-322,1.23516e-322,2.77396e-313,1.42E-12,2.96439e-322,1.08E-53,3.90312e-322,1.66E-121,0.132012,0.811805
624500,7.90505e-323,2.56914e-322,1.23516e-322,1.54288e-313,8.86E-13,2.96439e-322,7.58E-54,3.90312e-322,1.21E-121,0.132072,0.811289
624600,7.90505e-323,2.56914e-322,1.23516e-322,8.60846e-314,5.53E-13,2.96439e-322,5.34E-54,3.90312e-322,8.83E-122,0.132408,0.810945
624700,7.90505e-323,2.56914e-322,1.23516e-322,4.78142e-314,3.42E-13,2.96439e-322,3.74E-54,3.90312e-322,6.39E-122,0.13007,0.811858
624800,7.90505e-323,2.56914e-322,1.23516e-322,2.65717e-314,2.12E-13,2.96439e-322,2.63E-54,3.90312e-322,4.64E-122,0.12881,0.81399
624900,7.90505e-323,2.56914e-322,1.23516e-322,1.47686e-314,1.31E-13,2.96439e-322,1.85E-54,3.90312e-322,3.38E-122,0.128037,0.814568
625000,7.90505e-323,2.56914e-322,1.23516e-322,8.19966e-315,8.15E-14,2.96439e-322,1.30E-54,3.90312e-322,2.46E-122,0.126873,0.81536
625100,7.90505e-323,2.56914e-322,1.23516e-322,4.54404e-315,5.05E-14,2.96439e-322,9.08E-55,3.90312e-322,1.78E-122,0.125261,0.818749
625200,7.90505e-323,2.56914e-322,1.23516e-322,2.511e-315,3.12E-14,2.96439e-322,6.35E-55,3.90312e-322,1.29E-122,0.124069,0.819778
625300,7.90505e-323,2.56914e-322,1.23516e-322,1.38422e-315,1.92E-14,2.96439e-322,4.44E-55,3.90312e-322,9.37E-123,0.121883,0.820315
625400,7.90505e-323,2.56914e-322,1.23516e-322,7.63167e-316,1.18E-14,2.96439e-322,3.10E-55,3.90312e-322,6.79E-123,0.119458,0.825134
625500,7.90505e-323,2.56914e-322,1.23516e-322,4.18423e-316,7.25E-15,2.96439e-322,2.16E-55,3.90312e-322,4.91E-123,0.117583,0.828002
625600,7.90505e-323,2.56914e-322,1.23516e-322,2.283e-316,4.43E-15,2.96439e-322,1.50E-55,3.90312e-322,3.53E-123,0.115984,0.830992
625700,7.90505e-323,2.56914e-322,1.23516e-322,1.24256e-316,2.70E-15,2.96439e-322,1.04E-55,3.90312e-322,2.54E-123,0.113596,0.833156
625800,7.90505e-323,2.56914e-322,1.23516e-322,6.74084e-317,1.63E-15,2.96439e-322,7.17E-56,3.90312e-322,1.82E-123,0.111072,0.838201
625900,7.90505e-323,2.56914e-322,1.23516e-322,3.6446e-317,9.89E-16,2.96439e-322,4.95E-56,3.90312e-322,1.31E-123,0.110648,0.840671
626000,7.90505e-323,2.56914e-322,1.23516e-322,1.96075e-317,5.97E-16,2.96439e-322,3.40E-56,3.90312e-322,9.41E-124,0.110576,0.840023
626100,7.90505e-323,2.56914e-322,1.23516e-322,1.05447e-317,3.61E-16,2.96439e-322,2.33E-56,3.90312e-322,6.73E-124,0.110416,0.840188
626200,7.90505e-323,2.56914e-322,1.23516e-322,5.6729e-318,2.18E-16,2.96439e-322,1.60E-56,3.90312e-322,4.82E-124,0.111008,0.841341
626300,7.90505e-323,2.56914e-322,1.23516e-322,3.04716e-318,1.32E-16,2.96439e-322,1.10E-56,3.90312e-322,3.44E-124,0.11122,0.840395
626400,7.90505e-323,2.56914e-322,1.23516e-322,1.63978e-318,7.97E-17,2.96439e-322,7.56E-57,3.90312e-322,2.47E-124,0.112098,0.840315
626500,7.90505e-323,2.56914e-322,1.23516e-322,8.83142e-319,4.82E-17,2.96439e-322,5.20E-57,3.90312e-322,1.77E-124,0.113516,0.838435
626600,7.90505e-323,2.56914e-322,1.23516e-322,4.76561e-319,2.92E-17,2.96439e-322,3.58E-57,3.90312e-322,1.28E-124,0.11458,0.837029
626700,7.90505e-323,2.56914e-322,1.23516e-322,2.57013e-319,1.77E-17,2.96439e-322,2.46E-57,3.90312e-322,9.14E-125,0.115181,0.833839
626800,7.90505e-323,2.56914e-322,1.23516e-322,1.3902e-319,1.07E-17,2.96439e-322,1.70E-57,3.90312e-322,6.56E-125,0.1158,0.83255
626900,7.90505e-323,2.56914e-322,1.23516e-322,7.52561e-320,6.50E-18,2.96439e-322,1.17E-57,3.90312e-322,4.70E-125,0.115066,0.833266
627000,7.90505e-323,2.56914e-322,1.23516e-322,4.08197e-320,3.95E-18,2.96439e-322,8.09E-58,3.90312e-322,3.38E-125,0.115793,0.83466
627100,7.90505e-323,2.56914e-322,1.23516e-322,2.21045e-320,2.40E-18,2.96439e-322,5.58E-58,3.90312e-322,2.43E-125,0.116663,0.833716
627200,7.90505e-323,2.56914e-322,1.23516e-322,1.20009e-320,1.46E-18,2.96439e-322,3.85E-58,3.90312e-322,1.75E-125,0.117095,0.833831
627300,7.90505e-323,2.56914e-322,1.23516e-322,6.49202e-321,8.80E-19,2.96439e-322,2.65E-58,3.90312e-322,1.25E-125,0.116036,0.834579
627400,7.90505e-323,2.56914e-322,1.23516e-322,3.52269e-321,5.35E-19,2.96439e-322,1.83E-58,3.90312e-322,8.99E-126,0.117313,0.833895
627500,7.90505e-323,2.56914e-322,1.23516e-322,1.91697e-321,3.26E-19,2.96439e-322,1.26E-58,3.90312e-322,6.47E-126,0.118196,0.831668
627600,7.90505e-323,2.56914e-322,1.23516e-322,1.06718e-321,1.97E-19,2.96439e-322,8.70E-59,3.90312e-322,4.62E-126,0.116237,0.833109
627700,7.90505e-323,2.56914e-322,1.23516e-322,5.73116e-322,1.20E-19,2.96439e-322,6.00E-59,3.90312e-322,3.32E-126,0.116431,0.832116
627800,7.90505e-323,2.56914e-322,1.23516e-322,3.85371e-322,7.31E-20,2.96439e-322,4.15E-59,3.90312e-322,2.39E-126,0.117103,0.831844
627900,7.90505e-323,2.56914e-322,1.23516e-322,3.85371e-322,4.45E-20,2.96439e-322,2.87E-59,3.90312e-322,1.71E-126,0.117462,0.829721
628000,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,2.71E-20,0.000520521,1.98E-59,3.90312e-322,1.23E-126,0.117518,0.83045
628100,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.66E-20,0.000218295,1.37E-59,3.90312e-322,8.87E-127,0.118768,0.828324
628200,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.01E-20,9.17E-05,9.52E-60,3.90312e-322,6.40E-127,0.119675,0.828477
628300,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,6.17E-21,3.85E-05,6.59E-60,3.90312e-322,4.60E-127,0.119923,0.827492
628400,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,3.78E-21,1.62E-05,4.57E-60,3.90312e-322,3.33E-127,0.121602,0.826088
628500,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,2.32E-21,6.84E-06,3.18E-60,3.90312e-322,2.40E-127,0.122626,0.825387
628600,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.42E-21,2.89E-06,2.21E-60,3.90312e-322,1.74E-127,0.124185,0.820894
628700,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,8.77E-22,1.23E-06,1.54E-60,3.90312e-322,1.26E-127,0.125331,0.819916
628800,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,5.40E-22,5.24E-07,1.08E-60,3.90312e-322,9.16E-128,0.125348,0.820793
628900,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,3.32E-22,2.23E-07,7.51E-61,3.90312e-322,6.64E-128,0.126369,0.818472
629000,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,2.05E-22,9.47E-08,5.24E-61,3.90312e-322,4.79E-128,0.125524,0.818575
629100,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.26E-22,4.03E-08,3.66E-61,3.90312e-322,3.47E-128,0.125416,0.819432
629200,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,7.80E-23,1.72E-08,2.56E-61,3.90312e-322,2.52E-128,0.125873,0.820995
629300,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,4.82E-23,7.33E-09,1.79E-61,3.90312e-322,1.83E-128,0.127777,0.818593
629400,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,2.98E-23,3.12E-09,1.25E-61,3.90312e-322,1.33E-128,0.128248,0.817443
629500,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.84E-23,1.34E-09,8.76E-62,3.90312e-322,9.65E-129,0.128836,0.81698
629600,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.14E-23,5.70E-10,6.12E-62,3.90312e-322,6.99E-129,0.129202,0.813939
629700,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,7.05E-24,2.44E-10,4.29E-62,3.90312e-322,5.08E-129,0.129564,0.815425
629800,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,4.36E-24,1.05E-10,3.00E-62,3.90312e-322,3.68E-129,0.129181,0.814968
629900,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,2.70E-24,4.48E-11,2.11E-62,3.90312e-322,2.68E-129,0.129537,0.815962
630000,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.68E-24,1.92E-11,1.48E-62,3.90312e-322,1.96E-129,0.130538,0.814999
630100,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,1.04E-24,8.26E-12,1.04E-62,3.90312e-322,1.42E-129,0.131453,0.812945
630200,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,6.49E-25,3.55E-12,7.30E-63,3.90312e-322,1.04E-129,0.13243,0.812574
630300,7.90505e-323,2.56914e-322,1.23516e-322,3.80431e-322,4.03E-25,1.53E-12,5.12E-63,3.90312e-322,7.55E-130,0.132503,0.80926
630400,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,2.51E-25,6.59E-13,3.61E-63,3.90312e-322,5.50E-130,0.131538,0.81132
630500,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,1.56E-25,2.84E-13,2.54E-63,3.90312e-322,4.00E-130,0.130021,0.814576
630600,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,9.69E-26,1.22E-13,1.78E-63,3.90312e-322,2.91E-130,0.130079,0.8146
630700,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,6.00E-26,5.22E-14,1.25E-63,3.90312e-322,2.12E-130,0.130035,0.814862
630800,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,3.72E-26,2.24E-14,8.77E-64,3.90312e-322,1.54E-130,0.129375,0.816299
630900,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,2.30E-26,9.59E-15,6.15E-64,3.90312e-322,1.12E-130,0.129851,0.814851
631000,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,1.42E-26,4.11E-15,4.31E-64,3.90312e-322,8.16E-131,0.129492,0.815601
631100,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,8.86E-27,1.77E-15,3.03E-64,3.90312e-322,5.96E-131,0.13062,0.814957
631200,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,5.48E-27,7.58E-16,2.13E-64,3.90312e-322,4.33E-131,0.129548,0.815409
631300,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,3.40E-27,3.25E-16,1.49E-64,3.90312e-322,3.15E-131,0.129247,0.816635
631400,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,2.11E-27,1.39E-16,1.05E-64,3.90312e-322,2.29E-131,0.128727,0.816423
631500,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,1.30E-27,5.96E-17,7.35E-65,3.90312e-322,1.67E-131,0.127461,0.818697
631600,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,8.07E-28,2.55E-17,5.16E-65,3.90312e-322,1.21E-131,0.12747,0.818161
631700,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,4.98E-28,1.09E-17,3.60E-65,3.90312e-322,8.78E-132,0.125571,0.819725
631800,7.90505e-323,2.56914e-322,1.23516e-322,3.7549e-322,3.07E-28,4.64E-18,2.52E-65,3.90312e-322,6.39E-132,0.124454,0.821507
631900,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,1.89E-28,1.97E-18,1.76E-65,3.90312e-322,4.62E-132,0.121887,0.82486
632000,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,1.16E-28,8.36E-19,1.23E-65,3.90312e-322,3.36E-132,0.122448,0.824709
632100,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,7.12E-29,3.54E-19,8.56E-66,3.90312e-322,2.43E-132,0.12175,0.824175
632200,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,4.36E-29,1.50E-19,5.95E-66,3.90312e-322,1.76E-132,0.120554,0.824613
632300,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,2.68E-29,6.33E-20,4.14E-66,3.90312e-322,1.27E-132,0.119656,0.826305
632400,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,1.63E-29,2.66E-20,2.87E-66,3.90312e-322,9.12E-133,0.118192,0.826895
632500,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,1.00E-29,1.12E-20,1.99E-66,3.90312e-322,6.58E-133,0.117342,0.82983
632600,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,6.11E-30,4.70E-21,1.38E-66,3.90312e-322,4.73E-133,0.116798,0.829361
632700,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,3.72E-30,1.97E-21,9.54E-67,3.90312e-322,3.39E-133,0.114687,0.832196
632800,7.90505e-323,2.56914e-322,1.23516e-322,3.70549e-322,2.27E-30,8.22E-22,6.61E-67,3.90312e-322,2.44E-133,0.114533,0.833795
632900,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,1.37E-30,3.42E-22,4.54E-67,3.90312e-322,1.74E-133,0.111813,0.83714
633000,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,8.26E-31,1.42E-22,3.12E-67,3.90312e-322,1.25E-133,0.111101,0.839155
633100,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,4.97E-31,5.85E-23,2.14E-67,3.90312e-322,8.89E-134,0.109751,0.841976
633200,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,3.00E-31,2.41E-23,1.47E-67,3.90312e-322,6.37E-134,0.11047,0.840955
633300,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,1.81E-31,9.97E-24,1.01E-67,3.90312e-322,4.56E-134,0.110935,0.839162
633400,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,1.09E-31,4.13E-24,6.93E-68,3.90312e-322,3.27E-134,0.111379,0.839454
633500,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,6.62E-32,1.71E-24,4.78E-68,3.90312e-322,2.35E-134,0.113118,0.837387
633600,7.90505e-323,2.56914e-322,1.23516e-322,3.65609e-322,4.00E-32,7.11E-25,3.29E-68,3.90312e-322,1.69E-134,0.113187,0.837187
633700,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.42E-32,2.95E-25,2.26E-68,3.85371e-322,1.21E-134,0.113062,0.837903
633800,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.46E-32,1.22E-25,1.55E-68,3.85371e-322,8.64E-135,0.113034,0.83777
633900,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,8.83E-33,5.07E-26,1.07E-68,3.85371e-322,6.19E-135,0.113452,0.835348
634000,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,5.37E-33,2.12E-26,7.39E-69,3.85371e-322,4.47E-135,0.114269,0.836597
634100,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.25E-33,8.78E-27,5.08E-69,3.85371e-322,3.20E-135,0.114558,0.833962
634200,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.97E-33,3.66E-27,3.50E-69,3.85371e-322,2.29E-135,0.114658,0.832401
634300,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.20E-33,1.53E-27,2.42E-69,3.85371e-322,1.65E-135,0.114914,0.833768
634400,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,7.29E-34,6.38E-28,1.67E-69,3.85371e-322,1.19E-135,0.11676,0.830433
634500,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,4.44E-34,2.67E-28,1.15E-69,3.85371e-322,8.54E-136,0.116902,0.831072
634600,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.71E-34,1.12E-28,7.99E-70,3.85371e-322,6.15E-136,0.117703,0.829697
634700,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.66E-34,4.70E-29,5.55E-70,3.85371e-322,4.45E-136,0.119167,0.829017
634800,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.01E-34,1.97E-29,3.84E-70,3.85371e-322,3.20E-136,0.119631,0.828865
634900,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,6.20E-35,8.31E-30,2.67E-70,3.85371e-322,2.31E-136,0.120582,0.827495
635000,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.78E-35,3.49E-30,1.85E-70,3.85371e-322,1.66E-136,0.120715,0.825974
635100,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.31E-35,1.47E-30,1.28E-70,3.85371e-322,1.20E-136,0.120438,0.825506
635200,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.42E-35,6.21E-31,8.90E-71,3.85371e-322,8.65E-137,0.120847,0.825142
635300,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,8.70E-36,2.62E-31,6.19E-71,3.85371e-322,6.26E-137,0.120893,0.826022
635400,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,5.32E-36,1.11E-31,4.30E-71,3.85371e-322,4.52E-137,0.120608,0.825864
635500,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.26E-36,4.68E-32,2.99E-71,3.85371e-322,3.27E-137,0.121121,0.825156
635600,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.00E-36,1.98E-32,2.08E-71,3.85371e-322,2.36E-137,0.120979,0.823928
635700,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.22E-36,8.36E-33,1.45E-71,3.85371e-322,1.71E-137,0.121022,0.82395
635800,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,7.51E-37,3.54E-33,1.01E-71,3.85371e-322,1.23E-137,0.12035,0.824875
635900,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,4.61E-37,1.50E-33,7.01E-72,3.85371e-322,8.92E-138,0.120395,0.825115
636000,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.83E-37,6.31E-34,4.88E-72,3.85371e-322,6.44E-138,0.120227,0.8267
636100,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.73E-37,2.66E-34,3.39E-72,3.85371e-322,4.66E-138,0.121128,0.825676
636200,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.06E-37,1.13E-34,2.36E-72,3.85371e-322,3.36E-138,0.120462,0.826408
636300,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,6.50E-38,4.75E-35,1.64E-72,3.85371e-322,2.44E-138,0.121451,0.825992
636400,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.98E-38,2.00E-35,1.14E-72,3.85371e-322,1.76E-138,0.12158,0.825178
636500,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.44E-38,8.49E-36,7.94E-73,3.85371e-322,1.28E-138,0.122809,0.824435
636600,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.50E-38,3.59E-36,5.52E-73,3.85371e-322,9.23E-139,0.123773,0.822444
636700,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,9.22E-39,1.53E-36,3.85E-73,3.85371e-322,6.69E-139,0.124607,0.820634
636800,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,5.69E-39,6.50E-37,2.69E-73,3.85371e-322,4.86E-139,0.125807,0.819754
636900,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.51E-39,2.77E-37,1.88E-73,3.85371e-322,3.53E-139,0.126674,0.818823
637000,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.17E-39,1.18E-37,1.32E-73,3.85371e-322,2.57E-139,0.127607,0.815899
637100,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.34E-39,5.07E-38,9.23E-74,3.85371e-322,1.87E-139,0.12799,0.816268
637200,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,8.35E-40,2.17E-38,6.48E-74,3.85371e-322,1.36E-139,0.129642,0.814433
637300,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,5.18E-40,9.33E-39,4.55E-74,3.85371e-322,9.89E-140,0.12945,0.814109
637400,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.22E-40,4.00E-39,3.19E-74,3.85371e-322,7.19E-140,0.129773,0.813001
637500,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.99E-40,1.72E-39,2.24E-74,3.85371e-322,5.23E-140,0.127713,0.814295
637600,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.23E-40,7.38E-40,1.57E-74,3.85371e-322,3.80E-140,0.127194,0.816306
637700,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,7.64E-41,3.15E-40,1.10E-74,3.85371e-322,2.76E-140,0.127229,0.815706
637800,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,4.73E-41,1.35E-40,7.71E-75,3.85371e-322,2.00E-140,0.127287,0.815197
637900,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.93E-41,5.78E-41,5.40E-75,3.85371e-322,1.46E-140,0.127086,0.814477
638000,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.82E-41,2.48E-41,3.79E-75,3.85371e-322,1.06E-140,0.126873,0.817103
638100,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.12E-41,1.06E-41,2.65E-75,3.85371e-322,7.65E-141,0.125709,0.818668
638200,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,6.91E-42,4.51E-42,1.85E-75,3.85371e-322,5.55E-141,0.125445,0.819466
638300,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,4.26E-42,1.92E-42,1.29E-75,3.85371e-322,4.02E-141,0.12474,0.818681
638400,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.64E-42,8.19E-43,9.06E-76,3.85371e-322,2.93E-141,0.125279,0.81811
638500,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.63E-42,3.50E-43,6.34E-76,3.85371e-322,2.12E-141,0.124883,0.817886
638600,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.00E-42,1.49E-43,4.44E-76,3.85371e-322,1.54E-141,0.124455,0.818268
638700,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,6.20E-43,6.37E-44,3.11E-76,3.85371e-322,1.12E-141,0.124401,0.81894
638800,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,3.84E-43,2.72E-44,2.18E-76,3.85371e-322,8.17E-142,0.125101,0.817667
638900,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,2.36E-43,1.16E-44,1.52E-76,3.85371e-322,5.92E-142,0.123525,0.818199
639000,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,1.46E-43,4.96E-45,1.06E-76,3.85371e-322,4.30E-142,0.123121,0.81945
639100,7.90505e-323,2.56914e-322,1.23516e-322,3.60668e-322,9.03E-44,2.12E-45,7.45E-77,3.85371e-322,3.12E-142,0.122726,0.820632
