name,stra.13663,stra.13664,stra.13673,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14518,stra.14642,stra.13321
531500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.81E-164,4.10074e-322,4.30E-166,3.08E-229,3.95253e-322,6.7687e-322,0.042595,0.787048,1.0E-323
531600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.02E-164,4.10074e-322,1.97E-166,2.27E-229,3.95253e-322,6.7687e-322,0.0425467,0.787931,1.0E-323
531700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.36E-164,4.10074e-322,8.96E-167,1.67E-229,3.95253e-322,6.7687e-322,0.0421175,0.788857,1.0E-323
531800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.39E-164,4.10074e-322,4.10E-167,1.23E-229,3.95253e-322,6.7687e-322,0.0425509,0.789063,1.0E-323
531900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.18E-165,4.10074e-322,1.87E-167,9.03E-230,3.95253e-322,6.7687e-322,0.042472,0.789226,1.0E-323
532000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.81E-165,4.10074e-322,8.54E-168,6.65E-230,3.95253e-322,6.7687e-322,0.0427425,0.788332,1.0E-323
532100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.83E-165,4.10074e-322,3.90E-168,4.89E-230,3.95253e-322,6.7687e-322,0.0432559,0.785478,1.0E-323
532200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.67E-165,4.10074e-322,1.79E-168,3.61E-230,3.95253e-322,6.7687e-322,0.0431989,0.78605,1.0E-323
532300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.84E-166,4.10074e-322,8.18E-169,2.65E-230,3.95253e-322,6.7687e-322,0.0433977,0.783578,1.0E-323
532400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.82E-166,4.10074e-322,3.76E-169,1.96E-230,3.95253e-322,6.7687e-322,0.0438732,0.784165,1.0E-323
532500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.44E-166,4.10074e-322,1.72E-169,1.45E-230,3.95253e-322,6.7687e-322,0.043969,0.784553,1.0E-323
532600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.03E-166,4.10074e-322,7.92E-170,1.07E-230,3.95253e-322,6.7687e-322,0.0445161,0.782527,1.0E-323
532700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.21E-166,4.10074e-322,3.65E-170,7.90E-231,3.95253e-322,6.7687e-322,0.0448117,0.779446,1.0E-323
532800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.17E-167,4.10074e-322,1.69E-170,5.85E-231,3.95253e-322,6.7687e-322,0.0450855,0.777965,1.0E-323
532900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.26E-167,4.10074e-322,7.80E-171,4.34E-231,3.95253e-322,6.7687e-322,0.0452432,0.776479,1.0E-323
533000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.54E-167,4.10074e-322,3.62E-171,3.22E-231,3.95253e-322,6.7687e-322,0.045589,0.775501,1.0E-323
533100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.52E-167,4.10074e-322,1.68E-171,2.39E-231,3.95253e-322,6.7687e-322,0.0455982,0.775205,1.0E-323
533200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.07E-168,4.10074e-322,7.81E-172,1.78E-231,3.95253e-322,6.7687e-322,0.0459608,0.774351,1.0E-323
533300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.43E-168,4.10074e-322,3.64E-172,1.33E-231,3.95253e-322,6.7687e-322,0.0463903,0.770871,1.0E-323
533400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.26E-168,4.10074e-322,1.70E-172,9.88E-232,3.95253e-322,6.7687e-322,0.0464785,0.769634,1.0E-323
533500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.96E-168,4.10074e-322,7.98E-173,7.37E-232,3.95253e-322,6.7687e-322,0.0461852,0.771085,1.0E-323
533600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.17E-168,4.10074e-322,3.72E-173,5.48E-232,3.95253e-322,6.7687e-322,0.0458439,0.770915,1.0E-323
533700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.05E-169,4.10074e-322,1.74E-173,4.09E-232,3.95253e-322,6.7687e-322,0.0456603,0.771974,1.0E-323
533800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.22E-169,4.10074e-322,8.09E-174,3.04E-232,3.95253e-322,6.7687e-322,0.0447117,0.775717,1.0E-323
533900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.52E-169,4.10074e-322,3.77E-174,2.27E-232,3.95253e-322,6.7687e-322,0.0445237,0.777875,1.0E-323
534000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.51E-169,4.10074e-322,1.75E-174,1.69E-232,3.95253e-322,6.7687e-322,0.0448401,0.774563,1.0E-323
534100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.03E-170,4.10074e-322,8.16E-175,1.26E-232,3.95253e-322,6.7687e-322,0.0445324,0.774352,1.0E-323
534200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.41E-170,4.10074e-322,3.80E-175,9.39E-233,3.95253e-322,6.7687e-322,0.0440559,0.776654,1.0E-323
534300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.24E-170,4.10074e-322,1.77E-175,7.00E-233,3.95253e-322,6.7687e-322,0.0440237,0.77679,1.0E-323
534400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.93E-170,4.10074e-322,8.22E-176,5.21E-233,3.95253e-322,6.7687e-322,0.0435478,0.778463,1.0E-323
534500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.16E-170,4.10074e-322,3.82E-176,3.88E-233,3.95253e-322,6.7687e-322,0.0435369,0.778724,1.0E-323
534600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.89E-171,4.10074e-322,1.77E-176,2.89E-233,3.95253e-322,6.7687e-322,0.0429158,0.780738,1.0E-323
534700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.10E-171,4.10074e-322,8.18E-177,2.14E-233,3.95253e-322,6.7687e-322,0.0415837,0.786409,1.0E-323
534800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.42E-171,4.10074e-322,3.75E-177,1.58E-233,3.95253e-322,6.7687e-322,0.0413019,0.787823,1.0E-323
534900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.43E-171,4.10074e-322,1.72E-177,1.17E-233,3.95253e-322,6.7687e-322,0.0413812,0.786522,1.0E-323
535000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.44E-172,4.10074e-322,7.88E-178,8.62E-234,3.95253e-322,6.7687e-322,0.0414038,0.787329,1.0E-323
535100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.97E-172,4.10074e-322,3.60E-178,6.35E-234,3.95253e-322,6.7687e-322,0.0410652,0.788476,1.0E-323
535200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.93E-172,4.10074e-322,1.65E-178,4.68E-234,3.95253e-322,6.7687e-322,0.0409823,0.789455,1.0E-323
535300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.72E-172,4.10074e-322,7.52E-179,3.45E-234,3.95253e-322,6.7687e-322,0.0409966,0.790471,1.0E-323
535400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.01E-172,4.10074e-322,3.44E-179,2.54E-234,3.95253e-322,6.7687e-322,0.041581,0.786873,1.0E-323
535500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.99E-173,4.10074e-322,1.58E-179,1.88E-234,3.95253e-322,6.7687e-322,0.0420593,0.784917,1.0E-323
535600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.53E-173,4.10074e-322,7.22E-180,1.38E-234,3.95253e-322,6.7687e-322,0.042349,0.783692,1.0E-323
535700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.09E-173,4.10074e-322,3.32E-180,1.02E-234,3.95253e-322,6.7687e-322,0.0424112,0.784458,1.0E-323
535800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.24E-173,4.10074e-322,1.52E-180,7.55E-235,3.95253e-322,6.7687e-322,0.0427303,0.782736,1.0E-323
535900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.31E-174,4.10074e-322,7.00E-181,5.57E-235,3.95253e-322,6.7687e-322,0.042485,0.783576,1.0E-323
536000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.31E-174,4.10074e-322,3.21E-181,4.10E-235,3.95253e-322,6.7687e-322,0.0423275,0.783685,1.0E-323
536100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.55E-174,4.10074e-322,1.48E-181,3.03E-235,3.95253e-322,6.7687e-322,0.0427903,0.783101,1.0E-323
536200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.51E-174,4.10074e-322,6.78E-182,2.24E-235,3.95253e-322,6.7687e-322,0.0426402,0.783472,1.0E-323
536300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.96E-175,4.10074e-322,3.12E-182,1.66E-235,3.95253e-322,6.7687e-322,0.0427145,0.783571,1.0E-323
536400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.31E-175,4.10074e-322,1.44E-182,1.23E-235,3.95253e-322,6.7687e-322,0.0426271,0.783847,1.0E-323
536500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.15E-175,4.10074e-322,6.62E-183,9.09E-236,3.95253e-322,6.7687e-322,0.0425845,0.784091,1.0E-323
536600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.86E-175,4.10074e-322,3.05E-183,6.72E-236,3.95253e-322,6.7687e-322,0.0429581,0.781922,1.0E-323
536700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.11E-175,4.10074e-322,1.41E-183,4.98E-236,3.95253e-322,6.7687e-322,0.0432035,0.780965,1.0E-323
536800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.57E-176,4.10074e-322,6.50E-184,3.69E-236,3.95253e-322,6.7687e-322,0.0433867,0.778875,1.0E-323
536900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.91E-176,4.10074e-322,3.01E-184,2.74E-236,3.95253e-322,6.7687e-322,0.0437003,0.7767,1.0E-323
537000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.33E-176,4.10074e-322,1.39E-184,2.03E-236,3.95253e-322,6.7687e-322,0.0438603,0.77722,1.0E-323
537100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.39E-176,4.10074e-322,6.48E-185,1.51E-236,3.95253e-322,6.7687e-322,0.0443411,0.77469,1.0E-323
537200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.32E-177,4.10074e-322,3.02E-185,1.13E-236,3.95253e-322,6.7687e-322,0.0445265,0.774121,1.0E-323
537300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.98E-177,4.10074e-322,1.40E-185,8.38E-237,3.95253e-322,6.7687e-322,0.0445445,0.773608,1.0E-323
537400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.98E-177,4.10074e-322,6.54E-186,6.24E-237,3.95253e-322,6.7687e-322,0.0444606,0.774009,1.0E-323
537500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.79E-177,4.10074e-322,3.05E-186,4.66E-237,3.95253e-322,6.7687e-322,0.0447389,0.773307,1.0E-323
537600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.07E-177,4.10074e-322,1.42E-186,3.47E-237,3.95253e-322,6.7687e-322,0.0448078,0.772892,1.0E-323
537700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.42E-178,4.10074e-322,6.65E-187,2.59E-237,3.95253e-322,6.7687e-322,0.0444198,0.773928,1.0E-323
537800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.85E-178,4.10074e-322,3.10E-187,1.93E-237,3.95253e-322,6.7687e-322,0.0442553,0.774884,1.0E-323
537900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.30E-178,4.10074e-322,1.44E-187,1.43E-237,3.95253e-322,6.7687e-322,0.0438064,0.776337,1.0E-323
538000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.37E-178,4.10074e-322,6.69E-188,1.07E-237,3.95253e-322,6.7687e-322,0.043483,0.778197,1.0E-323
538100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.19E-179,4.10074e-322,3.10E-188,7.93E-238,3.95253e-322,6.7687e-322,0.0434393,0.777891,1.0E-323
538200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.89E-179,4.10074e-322,1.44E-188,5.89E-238,3.95253e-322,6.7687e-322,0.043712,0.776947,1.0E-323
538300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.92E-179,4.10074e-322,6.69E-189,4.38E-238,3.95253e-322,6.7687e-322,0.0434879,0.777675,1.0E-323
538400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.74E-179,4.10074e-322,3.11E-189,3.26E-238,3.95253e-322,6.7687e-322,0.0437068,0.775897,1.0E-323
538500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.04E-179,4.10074e-322,1.44E-189,2.42E-238,3.95253e-322,6.7687e-322,0.0434128,0.775719,1.0E-323
538600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.20E-180,4.10074e-322,6.70E-190,1.80E-238,3.95253e-322,6.7687e-322,0.043504,0.777037,1.0E-323
538700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.69E-180,4.10074e-322,3.10E-190,1.33E-238,3.95253e-322,6.7687e-322,0.0430466,0.778284,1.0E-323
538800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.20E-180,4.10074e-322,1.44E-190,9.90E-239,3.95253e-322,6.7687e-322,0.0426446,0.780992,1.0E-323
538900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.31E-180,4.10074e-322,6.64E-191,7.34E-239,3.95253e-322,6.7687e-322,0.0425086,0.781817,1.0E-323
539000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.75E-181,4.10074e-322,3.05E-191,5.43E-239,3.95253e-322,6.7687e-322,0.0419166,0.785119,1.0E-323
539100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.59E-181,4.10074e-322,1.40E-191,4.01E-239,3.95253e-322,6.7687e-322,0.0421376,0.784594,1.0E-323
539200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.71E-181,4.10074e-322,6.42E-192,2.95E-239,3.95253e-322,6.7687e-322,0.0417013,0.784989,1.0E-323
539300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.60E-181,4.10074e-322,2.95E-192,2.18E-239,3.95253e-322,6.7687e-322,0.0419691,0.784099,1.0E-323
539400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.47E-182,4.10074e-322,1.35E-192,1.61E-239,3.95253e-322,6.7687e-322,0.0419978,0.785006,1.0E-323
539500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.60E-182,4.10074e-322,6.22E-193,1.19E-239,3.95253e-322,6.7687e-322,0.0422571,0.782118,1.0E-323
539600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.32E-182,4.10074e-322,2.86E-193,8.80E-240,3.95253e-322,6.7687e-322,0.0424687,0.780739,1.0E-323
539700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.97E-182,4.10074e-322,1.32E-193,6.52E-240,3.95253e-322,6.7687e-322,0.042857,0.779273,1.0E-323
539800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.17E-182,4.10074e-322,6.10E-194,4.83E-240,3.95253e-322,6.7687e-322,0.0429496,0.778055,1.0E-323
539900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.96E-183,4.10074e-322,2.82E-194,3.58E-240,3.95253e-322,6.7687e-322,0.0422922,0.781854,1.0E-323
540000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.13E-183,4.10074e-322,1.30E-194,2.65E-240,3.95253e-322,6.7687e-322,0.042473,0.781755,1.0E-323
540100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.45E-183,4.10074e-322,5.98E-195,1.96E-240,3.95253e-322,6.7687e-322,0.0425339,0.779183,1.0E-323
540200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.46E-183,4.10074e-322,2.77E-195,1.45E-240,3.95253e-322,6.7687e-322,0.042562,0.779429,1.0E-323
540300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.66E-184,4.10074e-322,1.28E-195,1.08E-240,3.95253e-322,6.7687e-322,0.0419451,0.780932,1.0E-323
540400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.15E-184,4.10074e-322,5.91E-196,7.99E-241,3.95253e-322,6.7687e-322,0.0416711,0.784887,1.0E-323
540500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.05E-184,4.10074e-322,2.71E-196,5.91E-241,3.95253e-322,6.7687e-322,0.0417182,0.78408,1.0E-323
540600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.80E-184,4.10074e-322,1.25E-196,4.36E-241,3.95253e-322,6.7687e-322,0.0417335,0.783105,1.0E-323
540700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.07E-184,4.10074e-322,5.73E-197,3.22E-241,3.95253e-322,6.7687e-322,0.0418206,0.782627,1.0E-323
540800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.31E-185,4.10074e-322,2.63E-197,2.38E-241,3.95253e-322,6.7687e-322,0.0415555,0.783643,1.0E-323
540900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.73E-185,4.10074e-322,1.21E-197,1.76E-241,3.95253e-322,6.7687e-322,0.0412781,0.785417,1.0E-323
541000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.21E-185,4.10074e-322,5.56E-198,1.30E-241,3.95253e-322,6.7687e-322,0.0415468,0.786124,1.0E-323
541100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.31E-185,4.10074e-322,2.55E-198,9.60E-242,3.95253e-322,6.7687e-322,0.0420361,0.784463,1.0E-323
541200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.72E-186,4.10074e-322,1.17E-198,7.09E-242,3.95253e-322,6.7687e-322,0.0420976,0.782992,1.0E-323
541300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.57E-186,4.10074e-322,5.38E-199,5.23E-242,3.95253e-322,6.7687e-322,0.0419471,0.782461,1.0E-323
541400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.70E-186,4.10074e-322,2.47E-199,3.86E-242,3.95253e-322,6.7687e-322,0.0421871,0.781162,1.0E-323
541500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.60E-186,4.10074e-322,1.14E-199,2.86E-242,3.95253e-322,6.7687e-322,0.042188,0.783191,1.0E-323
541600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.47E-187,4.10074e-322,5.22E-200,2.11E-242,3.95253e-322,6.7687e-322,0.0422089,0.784347,1.0E-323
541700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.60E-187,4.10074e-322,2.40E-200,1.55E-242,3.95253e-322,6.7687e-322,0.0423349,0.78417,1.0E-323
541800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.31E-187,4.10074e-322,1.10E-200,1.15E-242,3.95253e-322,6.7687e-322,0.0425748,0.782859,1.0E-323
541900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.96E-187,4.10074e-322,5.07E-201,8.49E-243,3.95253e-322,6.7687e-322,0.0427581,0.781231,1.0E-323
542000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.16E-187,4.10074e-322,2.34E-201,6.27E-243,3.95253e-322,6.7687e-322,0.0432441,0.778494,1.0E-323
542100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.91E-188,4.10074e-322,1.08E-201,4.65E-243,3.95253e-322,6.7687e-322,0.0435067,0.778792,1.0E-323
542200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.10E-188,4.10074e-322,4.98E-202,3.44E-243,3.95253e-322,6.7687e-322,0.0433712,0.779487,1.0E-323
542300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.44E-188,4.10074e-322,2.31E-202,2.55E-243,3.95253e-322,6.7687e-322,0.0439234,0.778201,1.0E-323
542400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.46E-188,4.10074e-322,1.07E-202,1.90E-243,3.95253e-322,6.7687e-322,0.044598,0.775493,1.0E-323
542500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.68E-189,4.10074e-322,4.97E-203,1.41E-243,3.95253e-322,6.7687e-322,0.0442925,0.776244,1.0E-323
542600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.18E-189,4.10074e-322,2.31E-203,1.04E-243,3.95253e-322,6.7687e-322,0.0445253,0.773759,1.0E-323
542700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.09E-189,4.10074e-322,1.07E-203,7.77E-244,3.95253e-322,6.7687e-322,0.0446125,0.775259,1.0E-323
542800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.85E-189,4.10074e-322,4.99E-204,5.76E-244,3.95253e-322,6.7687e-322,0.0445594,0.774235,1.0E-323
542900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.10E-189,4.10074e-322,2.32E-204,4.28E-244,3.95253e-322,6.7687e-322,0.0447517,0.773182,1.0E-323
543000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.61E-190,4.10074e-322,1.08E-204,3.19E-244,3.95253e-322,6.7687e-322,0.044761,0.773971,1.0E-323
543100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.97E-190,4.10074e-322,5.06E-205,2.39E-244,3.95253e-322,6.7687e-322,0.0451384,0.772829,1.0E-323
543200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.38E-190,4.10074e-322,2.36E-205,1.78E-244,3.95253e-322,6.7687e-322,0.0452281,0.771422,1.0E-323
543300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.43E-190,4.10074e-322,1.10E-205,1.32E-244,3.95253e-322,6.7687e-322,0.0450504,0.770664,1.0E-323
543400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.58E-191,4.10074e-322,5.18E-206,9.91E-245,3.95253e-322,6.7687e-322,0.0452721,0.769036,1.0E-323
543500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.16E-191,4.10074e-322,2.43E-206,7.41E-245,3.95253e-322,6.7687e-322,0.0450875,0.769464,1.0E-323
543600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.11E-191,4.10074e-322,1.14E-206,5.54E-245,3.95253e-322,6.7687e-322,0.0446383,0.772178,1.0E-323
543700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.87E-191,4.10074e-322,5.35E-207,4.15E-245,3.95253e-322,6.7687e-322,0.0449625,0.770753,1.0E-323
543800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.13E-191,4.10074e-322,2.51E-207,3.11E-245,3.95253e-322,6.7687e-322,0.0451296,0.77014,1.0E-323
543900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.78E-192,4.10074e-322,1.18E-207,2.32E-245,3.95253e-322,6.7687e-322,0.0443065,0.771918,1.0E-323
544000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.08E-192,4.10074e-322,5.51E-208,1.74E-245,3.95253e-322,6.7687e-322,0.0438852,0.774161,1.0E-323
544100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.45E-192,4.10074e-322,2.57E-208,1.30E-245,3.95253e-322,6.7687e-322,0.0435044,0.774827,1.0E-323
544200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.47E-192,4.10074e-322,1.20E-208,9.67E-246,3.95253e-322,6.7687e-322,0.0431141,0.776987,1.0E-323
544300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.76E-193,4.10074e-322,5.57E-209,7.19E-246,3.95253e-322,6.7687e-322,0.0422606,0.780112,1.0E-323
544400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.21E-193,4.10074e-322,2.58E-209,5.34E-246,3.95253e-322,6.7687e-322,0.0417156,0.782168,1.0E-323
544500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.10E-193,4.10074e-322,1.19E-209,3.95E-246,3.95253e-322,6.7687e-322,0.0411186,0.784242,1.0E-323
544600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.83E-193,4.10074e-322,5.46E-210,2.92E-246,3.95253e-322,6.7687e-322,0.040282,0.788198,1.0E-323
544700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.08E-193,4.10074e-322,2.50E-210,2.16E-246,3.95253e-322,6.7687e-322,0.0397935,0.791586,1.0E-323
544800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.36E-194,4.10074e-322,1.14E-210,1.59E-246,3.95253e-322,6.7687e-322,0.0398477,0.791813,1.0E-323
544900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.74E-194,4.10074e-322,5.19E-211,1.17E-246,3.95253e-322,6.7687e-322,0.0398019,0.792495,1.0E-323
545000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.19E-194,4.10074e-322,2.36E-211,8.58E-247,3.95253e-322,6.7687e-322,0.0399622,0.790034,1.0E-323
545100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.29E-194,4.10074e-322,1.07E-211,6.31E-247,3.95253e-322,6.7687e-322,0.0400317,0.789749,1.0E-323
545200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.56E-195,4.10074e-322,4.90E-212,4.64E-247,3.95253e-322,6.7687e-322,0.0402631,0.789861,1.0E-323
545300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.44E-195,4.10074e-322,2.24E-212,3.42E-247,3.95253e-322,6.7687e-322,0.0406888,0.787399,1.0E-323
545400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.62E-195,4.10074e-322,1.02E-212,2.52E-247,3.95253e-322,6.7687e-322,0.0408365,0.786777,1.0E-323
545500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.55E-195,4.10074e-322,4.68E-213,1.86E-247,3.95253e-322,6.7687e-322,0.0413203,0.785917,1.0E-323
545600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.13E-196,4.10074e-322,2.15E-213,1.37E-247,3.95253e-322,6.7687e-322,0.0417511,0.783713,1.0E-323
