Strategy_Type,p1,p2,p3,p4
stra.7023,0.5,0.3,0.01,0.4
stra.7024,0.5,0.3,0.01,0.5
stra.7025,0.5,0.3,0.01,0.6
stra.7026,0.5,0.3,0.01,0.7
stra.7027,0.5,0.3,0.01,0.8
stra.7028,0.5,0.3,0.01,0.9
stra.7029,0.5,0.3,0.01,0.99
stra.7030,0.5,0.3,0.1,0.01
stra.7031,0.5,0.3,0.1,0.1
stra.7032,0.5,0.3,0.1,0.2
stra.7033,0.5,0.3,0.1,0.3
stra.7034,0.5,0.3,0.1,0.4
stra.7035,0.5,0.3,0.1,0.5
stra.7036,0.5,0.3,0.1,0.6
stra.7037,0.5,0.3,0.1,0.7
stra.7038,0.5,0.3,0.1,0.8
stra.7039,0.5,0.3,0.1,0.9
stra.7040,0.5,0.3,0.1,0.99
stra.7041,0.5,0.3,0.2,0.01
stra.7042,0.5,0.3,0.2,0.1
stra.7043,0.5,0.3,0.2,0.2
stra.7044,0.5,0.3,0.2,0.3
stra.7045,0.5,0.3,0.2,0.4
stra.7046,0.5,0.3,0.2,0.5
stra.7047,0.5,0.3,0.2,0.6
stra.7048,0.5,0.3,0.2,0.7
stra.7049,0.5,0.3,0.2,0.8
stra.7050,0.5,0.3,0.2,0.9
stra.7051,0.5,0.3,0.2,0.99
stra.7052,0.5,0.3,0.3,0.01
stra.7053,0.5,0.3,0.3,0.1
stra.7054,0.5,0.3,0.3,0.2
stra.7055,0.5,0.3,0.3,0.3
stra.7056,0.5,0.3,0.3,0.4
stra.7057,0.5,0.3,0.3,0.5
stra.7058,0.5,0.3,0.3,0.6
stra.7059,0.5,0.3,0.3,0.7
stra.7060,0.5,0.3,0.3,0.8
stra.7061,0.5,0.3,0.3,0.9
stra.7062,0.5,0.3,0.3,0.99
stra.7063,0.5,0.3,0.4,0.01
stra.7064,0.5,0.3,0.4,0.1
stra.7065,0.5,0.3,0.4,0.2
stra.7066,0.5,0.3,0.4,0.3
stra.7067,0.5,0.3,0.4,0.4
stra.7068,0.5,0.3,0.4,0.5
stra.7069,0.5,0.3,0.4,0.6
stra.7070,0.5,0.3,0.4,0.7
stra.7071,0.5,0.3,0.4,0.8
stra.7072,0.5,0.3,0.4,0.9
stra.7073,0.5,0.3,0.4,0.99
stra.7074,0.5,0.3,0.5,0.01
stra.7075,0.5,0.3,0.5,0.1
stra.7076,0.5,0.3,0.5,0.2
stra.7077,0.5,0.3,0.5,0.3
stra.7078,0.5,0.3,0.5,0.4
stra.7079,0.5,0.3,0.5,0.5
stra.7080,0.5,0.3,0.5,0.6
stra.7081,0.5,0.3,0.5,0.7
stra.7082,0.5,0.3,0.5,0.8
stra.7083,0.5,0.3,0.5,0.9
stra.7084,0.5,0.3,0.5,0.99
stra.7085,0.5,0.3,0.6,0.01
stra.7086,0.5,0.3,0.6,0.1
stra.7087,0.5,0.3,0.6,0.2
stra.7088,0.5,0.3,0.6,0.3
stra.7089,0.5,0.3,0.6,0.4
stra.7090,0.5,0.3,0.6,0.5
stra.7091,0.5,0.3,0.6,0.6
stra.7092,0.5,0.3,0.6,0.7
stra.7093,0.5,0.3,0.6,0.8
stra.7094,0.5,0.3,0.6,0.9
stra.7095,0.5,0.3,0.6,0.99
stra.7096,0.5,0.3,0.7,0.01
stra.7097,0.5,0.3,0.7,0.1
stra.7098,0.5,0.3,0.7,0.2
stra.7099,0.5,0.3,0.7,0.3
stra.7100,0.5,0.3,0.7,0.4
stra.7101,0.5,0.3,0.7,0.5
stra.7102,0.5,0.3,0.7,0.6
stra.7103,0.5,0.3,0.7,0.7
stra.7104,0.5,0.3,0.7,0.8
stra.7105,0.5,0.3,0.7,0.9
stra.7106,0.5,0.3,0.7,0.99
stra.7107,0.5,0.3,0.8,0.01
stra.7108,0.5,0.3,0.8,0.1
stra.7109,0.5,0.3,0.8,0.2
stra.7110,0.5,0.3,0.8,0.3
stra.7111,0.5,0.3,0.8,0.4
stra.7112,0.5,0.3,0.8,0.5
stra.7113,0.5,0.3,0.8,0.6
stra.7114,0.5,0.3,0.8,0.7
stra.7115,0.5,0.3,0.8,0.8
stra.7116,0.5,0.3,0.8,0.9
stra.7117,0.5,0.3,0.8,0.99
stra.7118,0.5,0.3,0.9,0.01
stra.7119,0.5,0.3,0.9,0.1
stra.7120,0.5,0.3,0.9,0.2
stra.7121,0.5,0.3,0.9,0.3
stra.7122,0.5,0.3,0.9,0.4
stra.7123,0.5,0.3,0.9,0.5
stra.7124,0.5,0.3,0.9,0.6
stra.7125,0.5,0.3,0.9,0.7
stra.7126,0.5,0.3,0.9,0.8
stra.7127,0.5,0.3,0.9,0.9
stra.7128,0.5,0.3,0.9,0.99
stra.7129,0.5,0.3,0.99,0.01
stra.7130,0.5,0.3,0.99,0.1
stra.7131,0.5,0.3,0.99,0.2
stra.7132,0.5,0.3,0.99,0.3
stra.7133,0.5,0.3,0.99,0.4
stra.7134,0.5,0.3,0.99,0.5
stra.7135,0.5,0.3,0.99,0.6
stra.7136,0.5,0.3,0.99,0.7
stra.7137,0.5,0.3,0.99,0.8
stra.7138,0.5,0.3,0.99,0.9
stra.7139,0.5,0.3,0.99,0.99
stra.7140,0.5,0.4,0.01,0.01
stra.7141,0.5,0.4,0.01,0.1
stra.7142,0.5,0.4,0.01,0.2
stra.7143,0.5,0.4,0.01,0.3
stra.7144,0.5,0.4,0.01,0.4
stra.7145,0.5,0.4,0.01,0.5
stra.7146,0.5,0.4,0.01,0.6
stra.7147,0.5,0.4,0.01,0.7
stra.7148,0.5,0.4,0.01,0.8
stra.7149,0.5,0.4,0.01,0.9
stra.7150,0.5,0.4,0.01,0.99
stra.7151,0.5,0.4,0.1,0.01
stra.7152,0.5,0.4,0.1,0.1
stra.7153,0.5,0.4,0.1,0.2
stra.7154,0.5,0.4,0.1,0.3
stra.7155,0.5,0.4,0.1,0.4
stra.7156,0.5,0.4,0.1,0.5
stra.7157,0.5,0.4,0.1,0.6
stra.7158,0.5,0.4,0.1,0.7
stra.7159,0.5,0.4,0.1,0.8
stra.7160,0.5,0.4,0.1,0.9
stra.7161,0.5,0.4,0.1,0.99
stra.7162,0.5,0.4,0.2,0.01
stra.7163,0.5,0.4,0.2,0.1
stra.7164,0.5,0.4,0.2,0.2
stra.7165,0.5,0.4,0.2,0.3
stra.7166,0.5,0.4,0.2,0.4
stra.7167,0.5,0.4,0.2,0.5
stra.7168,0.5,0.4,0.2,0.6
stra.7169,0.5,0.4,0.2,0.7
stra.7170,0.5,0.4,0.2,0.8
stra.7171,0.5,0.4,0.2,0.9
stra.7172,0.5,0.4,0.2,0.99
stra.7173,0.5,0.4,0.3,0.01
stra.7174,0.5,0.4,0.3,0.1
stra.7175,0.5,0.4,0.3,0.2
stra.7176,0.5,0.4,0.3,0.3
stra.7177,0.5,0.4,0.3,0.4
stra.7178,0.5,0.4,0.3,0.5
stra.7179,0.5,0.4,0.3,0.6
stra.7180,0.5,0.4,0.3,0.7
stra.7181,0.5,0.4,0.3,0.8
stra.7182,0.5,0.4,0.3,0.9
stra.7183,0.5,0.4,0.3,0.99
stra.7184,0.5,0.4,0.4,0.01
stra.7185,0.5,0.4,0.4,0.1
stra.7186,0.5,0.4,0.4,0.2
stra.7187,0.5,0.4,0.4,0.3
stra.7188,0.5,0.4,0.4,0.4
stra.7189,0.5,0.4,0.4,0.5
stra.7190,0.5,0.4,0.4,0.6
stra.7191,0.5,0.4,0.4,0.7
stra.7192,0.5,0.4,0.4,0.8
stra.7193,0.5,0.4,0.4,0.9
stra.7194,0.5,0.4,0.4,0.99
stra.7195,0.5,0.4,0.5,0.01
stra.7196,0.5,0.4,0.5,0.1
stra.7197,0.5,0.4,0.5,0.2
stra.7198,0.5,0.4,0.5,0.3
stra.7199,0.5,0.4,0.5,0.4
stra.7200,0.5,0.4,0.5,0.5
stra.7201,0.5,0.4,0.5,0.6
stra.7202,0.5,0.4,0.5,0.7
stra.7203,0.5,0.4,0.5,0.8
stra.7204,0.5,0.4,0.5,0.9
stra.7205,0.5,0.4,0.5,0.99
stra.7206,0.5,0.4,0.6,0.01
stra.7207,0.5,0.4,0.6,0.1
stra.7208,0.5,0.4,0.6,0.2
stra.7209,0.5,0.4,0.6,0.3
stra.7210,0.5,0.4,0.6,0.4
stra.7211,0.5,0.4,0.6,0.5
stra.7212,0.5,0.4,0.6,0.6
stra.7213,0.5,0.4,0.6,0.7
stra.7214,0.5,0.4,0.6,0.8
stra.7215,0.5,0.4,0.6,0.9
stra.7216,0.5,0.4,0.6,0.99
stra.7217,0.5,0.4,0.7,0.01
stra.7218,0.5,0.4,0.7,0.1
stra.7219,0.5,0.4,0.7,0.2
stra.7220,0.5,0.4,0.7,0.3
stra.7221,0.5,0.4,0.7,0.4
stra.7222,0.5,0.4,0.7,0.5
stra.7223,0.5,0.4,0.7,0.6
stra.7224,0.5,0.4,0.7,0.7
stra.7225,0.5,0.4,0.7,0.8
stra.7226,0.5,0.4,0.7,0.9
stra.7227,0.5,0.4,0.7,0.99
stra.7228,0.5,0.4,0.8,0.01
stra.7229,0.5,0.4,0.8,0.1
stra.7230,0.5,0.4,0.8,0.2
stra.7231,0.5,0.4,0.8,0.3
stra.7232,0.5,0.4,0.8,0.4
stra.7233,0.5,0.4,0.8,0.5
stra.7234,0.5,0.4,0.8,0.6
stra.7235,0.5,0.4,0.8,0.7
stra.7236,0.5,0.4,0.8,0.8
stra.7237,0.5,0.4,0.8,0.9
stra.7238,0.5,0.4,0.8,0.99
stra.7239,0.5,0.4,0.9,0.01
stra.7240,0.5,0.4,0.9,0.1
stra.7241,0.5,0.4,0.9,0.2
stra.7242,0.5,0.4,0.9,0.3
stra.7243,0.5,0.4,0.9,0.4
stra.7244,0.5,0.4,0.9,0.5
stra.7245,0.5,0.4,0.9,0.6
stra.7246,0.5,0.4,0.9,0.7
stra.7247,0.5,0.4,0.9,0.8
stra.7248,0.5,0.4,0.9,0.9
stra.7249,0.5,0.4,0.9,0.99
stra.7250,0.5,0.4,0.99,0.01
stra.7251,0.5,0.4,0.99,0.1
stra.7252,0.5,0.4,0.99,0.2
stra.7253,0.5,0.4,0.99,0.3
stra.7254,0.5,0.4,0.99,0.4
stra.7255,0.5,0.4,0.99,0.5
stra.7256,0.5,0.4,0.99,0.6
stra.7257,0.5,0.4,0.99,0.7
stra.7258,0.5,0.4,0.99,0.8
stra.7259,0.5,0.4,0.99,0.9
stra.7260,0.5,0.4,0.99,0.99
stra.7261,0.5,0.5,0.01,0.01
stra.7262,0.5,0.5,0.01,0.1
stra.7263,0.5,0.5,0.01,0.2
stra.7264,0.5,0.5,0.01,0.3
stra.7265,0.5,0.5,0.01,0.4
stra.7266,0.5,0.5,0.01,0.5
stra.7267,0.5,0.5,0.01,0.6
stra.7268,0.5,0.5,0.01,0.7
stra.7269,0.5,0.5,0.01,0.8
stra.7270,0.5,0.5,0.01,0.9
stra.7271,0.5,0.5,0.01,0.99
stra.7272,0.5,0.5,0.1,0.01
stra.7273,0.5,0.5,0.1,0.1
stra.7274,0.5,0.5,0.1,0.2
stra.7275,0.5,0.5,0.1,0.3
stra.7276,0.5,0.5,0.1,0.4
stra.7277,0.5,0.5,0.1,0.5
stra.7278,0.5,0.5,0.1,0.6
stra.7279,0.5,0.5,0.1,0.7
stra.7280,0.5,0.5,0.1,0.8
stra.7281,0.5,0.5,0.1,0.9
stra.7282,0.5,0.5,0.1,0.99
stra.7283,0.5,0.5,0.2,0.01
stra.7284,0.5,0.5,0.2,0.1
stra.7285,0.5,0.5,0.2,0.2
stra.7286,0.5,0.5,0.2,0.3
stra.7287,0.5,0.5,0.2,0.4
stra.7288,0.5,0.5,0.2,0.5
stra.7289,0.5,0.5,0.2,0.6
stra.7290,0.5,0.5,0.2,0.7
stra.7291,0.5,0.5,0.2,0.8
stra.7292,0.5,0.5,0.2,0.9
stra.7293,0.5,0.5,0.2,0.99
stra.7294,0.5,0.5,0.3,0.01
stra.7295,0.5,0.5,0.3,0.1
stra.7296,0.5,0.5,0.3,0.2
stra.7297,0.5,0.5,0.3,0.3
stra.7298,0.5,0.5,0.3,0.4
stra.7299,0.5,0.5,0.3,0.5
stra.7300,0.5,0.5,0.3,0.6
stra.7301,0.5,0.5,0.3,0.7
stra.7302,0.5,0.5,0.3,0.8
stra.7303,0.5,0.5,0.3,0.9
stra.7304,0.5,0.5,0.3,0.99
stra.7305,0.5,0.5,0.4,0.01
stra.7306,0.5,0.5,0.4,0.1
stra.7307,0.5,0.5,0.4,0.2
stra.7308,0.5,0.5,0.4,0.3
stra.7309,0.5,0.5,0.4,0.4
stra.7310,0.5,0.5,0.4,0.5
stra.7311,0.5,0.5,0.4,0.6
stra.7312,0.5,0.5,0.4,0.7
stra.7313,0.5,0.5,0.4,0.8
stra.7314,0.5,0.5,0.4,0.9
stra.7315,0.5,0.5,0.4,0.99
stra.7316,0.5,0.5,0.5,0.01
stra.7317,0.5,0.5,0.5,0.1
stra.7318,0.5,0.5,0.5,0.2
stra.7319,0.5,0.5,0.5,0.3
stra.7320,0.5,0.5,0.5,0.4
stra.7321,0.5,0.5,0.5,0.5
stra.7322,0.5,0.5,0.5,0.6
stra.7323,0.5,0.5,0.5,0.7
stra.7324,0.5,0.5,0.5,0.8
stra.7325,0.5,0.5,0.5,0.9
stra.7326,0.5,0.5,0.5,0.99
stra.7327,0.5,0.5,0.6,0.01
stra.7328,0.5,0.5,0.6,0.1
stra.7329,0.5,0.5,0.6,0.2
stra.7330,0.5,0.5,0.6,0.3
stra.7331,0.5,0.5,0.6,0.4
stra.7332,0.5,0.5,0.6,0.5
stra.7333,0.5,0.5,0.6,0.6
stra.7334,0.5,0.5,0.6,0.7
stra.7335,0.5,0.5,0.6,0.8
stra.7336,0.5,0.5,0.6,0.9
stra.7337,0.5,0.5,0.6,0.99
stra.7338,0.5,0.5,0.7,0.01
stra.7339,0.5,0.5,0.7,0.1
stra.7340,0.5,0.5,0.7,0.2
stra.7341,0.5,0.5,0.7,0.3
stra.7342,0.5,0.5,0.7,0.4
stra.7343,0.5,0.5,0.7,0.5
stra.7344,0.5,0.5,0.7,0.6
stra.7345,0.5,0.5,0.7,0.7
stra.7346,0.5,0.5,0.7,0.8
stra.7347,0.5,0.5,0.7,0.9
stra.7348,0.5,0.5,0.7,0.99
stra.7349,0.5,0.5,0.8,0.01
stra.7350,0.5,0.5,0.8,0.1
stra.7351,0.5,0.5,0.8,0.2
stra.7352,0.5,0.5,0.8,0.3
stra.7353,0.5,0.5,0.8,0.4
stra.7354,0.5,0.5,0.8,0.5
stra.7355,0.5,0.5,0.8,0.6
stra.7356,0.5,0.5,0.8,0.7
stra.7357,0.5,0.5,0.8,0.8
stra.7358,0.5,0.5,0.8,0.9
stra.7359,0.5,0.5,0.8,0.99
stra.7360,0.5,0.5,0.9,0.01
stra.7361,0.5,0.5,0.9,0.1
stra.7362,0.5,0.5,0.9,0.2
stra.7363,0.5,0.5,0.9,0.3
stra.7364,0.5,0.5,0.9,0.4
stra.7365,0.5,0.5,0.9,0.5
stra.7366,0.5,0.5,0.9,0.6
stra.7367,0.5,0.5,0.9,0.7
stra.7368,0.5,0.5,0.9,0.8
stra.7369,0.5,0.5,0.9,0.9
stra.7370,0.5,0.5,0.9,0.99
stra.7371,0.5,0.5,0.99,0.01
stra.7372,0.5,0.5,0.99,0.1
stra.7373,0.5,0.5,0.99,0.2
stra.7374,0.5,0.5,0.99,0.3
stra.7375,0.5,0.5,0.99,0.4
stra.7376,0.5,0.5,0.99,0.5
stra.7377,0.5,0.5,0.99,0.6
stra.7378,0.5,0.5,0.99,0.7
stra.7379,0.5,0.5,0.99,0.8
stra.7380,0.5,0.5,0.99,0.9
stra.7381,0.5,0.5,0.99,0.99
stra.7382,0.5,0.6,0.01,0.01
stra.7383,0.5,0.6,0.01,0.1
stra.7384,0.5,0.6,0.01,0.2
stra.7385,0.5,0.6,0.01,0.3
stra.7386,0.5,0.6,0.01,0.4
stra.7387,0.5,0.6,0.01,0.5
stra.7388,0.5,0.6,0.01,0.6
stra.7389,0.5,0.6,0.01,0.7
stra.7390,0.5,0.6,0.01,0.8
stra.7391,0.5,0.6,0.01,0.9
stra.7392,0.5,0.6,0.01,0.99
stra.7393,0.5,0.6,0.1,0.01
stra.7394,0.5,0.6,0.1,0.1
stra.7395,0.5,0.6,0.1,0.2
stra.7396,0.5,0.6,0.1,0.3
stra.7397,0.5,0.6,0.1,0.4
stra.7398,0.5,0.6,0.1,0.5
stra.7399,0.5,0.6,0.1,0.6
stra.7400,0.5,0.6,0.1,0.7
stra.7401,0.5,0.6,0.1,0.8
stra.7402,0.5,0.6,0.1,0.9
stra.7403,0.5,0.6,0.1,0.99
stra.7404,0.5,0.6,0.2,0.01
stra.7405,0.5,0.6,0.2,0.1
stra.7406,0.5,0.6,0.2,0.2
stra.7407,0.5,0.6,0.2,0.3
stra.7408,0.5,0.6,0.2,0.4
stra.7409,0.5,0.6,0.2,0.5
stra.7410,0.5,0.6,0.2,0.6
stra.7411,0.5,0.6,0.2,0.7
stra.7412,0.5,0.6,0.2,0.8
stra.7413,0.5,0.6,0.2,0.9
stra.7414,0.5,0.6,0.2,0.99
stra.7415,0.5,0.6,0.3,0.01
stra.7416,0.5,0.6,0.3,0.1
stra.7417,0.5,0.6,0.3,0.2
stra.7418,0.5,0.6,0.3,0.3
stra.7419,0.5,0.6,0.3,0.4
stra.7420,0.5,0.6,0.3,0.5
stra.7421,0.5,0.6,0.3,0.6
stra.7422,0.5,0.6,0.3,0.7
stra.7423,0.5,0.6,0.3,0.8
stra.7424,0.5,0.6,0.3,0.9
stra.7425,0.5,0.6,0.3,0.99
stra.7426,0.5,0.6,0.4,0.01
stra.7427,0.5,0.6,0.4,0.1
stra.7428,0.5,0.6,0.4,0.2
stra.7429,0.5,0.6,0.4,0.3
stra.7430,0.5,0.6,0.4,0.4
stra.7431,0.5,0.6,0.4,0.5
stra.7432,0.5,0.6,0.4,0.6
stra.7433,0.5,0.6,0.4,0.7
stra.7434,0.5,0.6,0.4,0.8
stra.7435,0.5,0.6,0.4,0.9
stra.7436,0.5,0.6,0.4,0.99
stra.7437,0.5,0.6,0.5,0.01
stra.7438,0.5,0.6,0.5,0.1
stra.7439,0.5,0.6,0.5,0.2
stra.7440,0.5,0.6,0.5,0.3
stra.7441,0.5,0.6,0.5,0.4
stra.7442,0.5,0.6,0.5,0.5
stra.7443,0.5,0.6,0.5,0.6
stra.7444,0.5,0.6,0.5,0.7
stra.7445,0.5,0.6,0.5,0.8
stra.7446,0.5,0.6,0.5,0.9
stra.7447,0.5,0.6,0.5,0.99
stra.7448,0.5,0.6,0.6,0.01
stra.7449,0.5,0.6,0.6,0.1
stra.7450,0.5,0.6,0.6,0.2
stra.7451,0.5,0.6,0.6,0.3
stra.7452,0.5,0.6,0.6,0.4
stra.7453,0.5,0.6,0.6,0.5
stra.7454,0.5,0.6,0.6,0.6
stra.7455,0.5,0.6,0.6,0.7
stra.7456,0.5,0.6,0.6,0.8
stra.7457,0.5,0.6,0.6,0.9
stra.7458,0.5,0.6,0.6,0.99
stra.7459,0.5,0.6,0.7,0.01
stra.7460,0.5,0.6,0.7,0.1
stra.7461,0.5,0.6,0.7,0.2
stra.7462,0.5,0.6,0.7,0.3
stra.7463,0.5,0.6,0.7,0.4
stra.7464,0.5,0.6,0.7,0.5
stra.7465,0.5,0.6,0.7,0.6
stra.7466,0.5,0.6,0.7,0.7
stra.7467,0.5,0.6,0.7,0.8
stra.7468,0.5,0.6,0.7,0.9
stra.7469,0.5,0.6,0.7,0.99
stra.7470,0.5,0.6,0.8,0.01
stra.7471,0.5,0.6,0.8,0.1
stra.7472,0.5,0.6,0.8,0.2
stra.7473,0.5,0.6,0.8,0.3
stra.7474,0.5,0.6,0.8,0.4
stra.7475,0.5,0.6,0.8,0.5
stra.7476,0.5,0.6,0.8,0.6
stra.7477,0.5,0.6,0.8,0.7
stra.7478,0.5,0.6,0.8,0.8
stra.7479,0.5,0.6,0.8,0.9
stra.7480,0.5,0.6,0.8,0.99
stra.7481,0.5,0.6,0.9,0.01
stra.7482,0.5,0.6,0.9,0.1
stra.7483,0.5,0.6,0.9,0.2
stra.7484,0.5,0.6,0.9,0.3
stra.7485,0.5,0.6,0.9,0.4
stra.7486,0.5,0.6,0.9,0.5
stra.7487,0.5,0.6,0.9,0.6
stra.7488,0.5,0.6,0.9,0.7
stra.7489,0.5,0.6,0.9,0.8
stra.7490,0.5,0.6,0.9,0.9
stra.7491,0.5,0.6,0.9,0.99
stra.7492,0.5,0.6,0.99,0.01
stra.7493,0.5,0.6,0.99,0.1
stra.7494,0.5,0.6,0.99,0.2
stra.7495,0.5,0.6,0.99,0.3
stra.7496,0.5,0.6,0.99,0.4
stra.7497,0.5,0.6,0.99,0.5
stra.7498,0.5,0.6,0.99,0.6
stra.7499,0.5,0.6,0.99,0.7
stra.7500,0.5,0.6,0.99,0.8
stra.7501,0.5,0.6,0.99,0.9
stra.7502,0.5,0.6,0.99,0.99
stra.7503,0.5,0.7,0.01,0.01
stra.7504,0.5,0.7,0.01,0.1
stra.7505,0.5,0.7,0.01,0.2
stra.7506,0.5,0.7,0.01,0.3
stra.7507,0.5,0.7,0.01,0.4
stra.7508,0.5,0.7,0.01,0.5
stra.7509,0.5,0.7,0.01,0.6
stra.7510,0.5,0.7,0.01,0.7
stra.7511,0.5,0.7,0.01,0.8
stra.7512,0.5,0.7,0.01,0.9
stra.7513,0.5,0.7,0.01,0.99
stra.7514,0.5,0.7,0.1,0.01
stra.7515,0.5,0.7,0.1,0.1
stra.7516,0.5,0.7,0.1,0.2
stra.7517,0.5,0.7,0.1,0.3
stra.7518,0.5,0.7,0.1,0.4
stra.7519,0.5,0.7,0.1,0.5
stra.7520,0.5,0.7,0.1,0.6
stra.7521,0.5,0.7,0.1,0.7
stra.7522,0.5,0.7,0.1,0.8
stra.7523,0.5,0.7,0.1,0.9
stra.7524,0.5,0.7,0.1,0.99
stra.7525,0.5,0.7,0.2,0.01
stra.7526,0.5,0.7,0.2,0.1
stra.7527,0.5,0.7,0.2,0.2
stra.7528,0.5,0.7,0.2,0.3
stra.7529,0.5,0.7,0.2,0.4
stra.7530,0.5,0.7,0.2,0.5
stra.7531,0.5,0.7,0.2,0.6
stra.7532,0.5,0.7,0.2,0.7
stra.7533,0.5,0.7,0.2,0.8
stra.7534,0.5,0.7,0.2,0.9
stra.7535,0.5,0.7,0.2,0.99
stra.7536,0.5,0.7,0.3,0.01
stra.7537,0.5,0.7,0.3,0.1
stra.7538,0.5,0.7,0.3,0.2
stra.7539,0.5,0.7,0.3,0.3
stra.7540,0.5,0.7,0.3,0.4
stra.7541,0.5,0.7,0.3,0.5
stra.7542,0.5,0.7,0.3,0.6
stra.7543,0.5,0.7,0.3,0.7
stra.7544,0.5,0.7,0.3,0.8
stra.7545,0.5,0.7,0.3,0.9
stra.7546,0.5,0.7,0.3,0.99
stra.7547,0.5,0.7,0.4,0.01
stra.7548,0.5,0.7,0.4,0.1
stra.7549,0.5,0.7,0.4,0.2
stra.7550,0.5,0.7,0.4,0.3
stra.7551,0.5,0.7,0.4,0.4
stra.7552,0.5,0.7,0.4,0.5
stra.7553,0.5,0.7,0.4,0.6
stra.7554,0.5,0.7,0.4,0.7
stra.7555,0.5,0.7,0.4,0.8
stra.7556,0.5,0.7,0.4,0.9
stra.7557,0.5,0.7,0.4,0.99
stra.7558,0.5,0.7,0.5,0.01
stra.7559,0.5,0.7,0.5,0.1
stra.7560,0.5,0.7,0.5,0.2
stra.7561,0.5,0.7,0.5,0.3
stra.7562,0.5,0.7,0.5,0.4
stra.7563,0.5,0.7,0.5,0.5
stra.7564,0.5,0.7,0.5,0.6
stra.7565,0.5,0.7,0.5,0.7
stra.7566,0.5,0.7,0.5,0.8
stra.7567,0.5,0.7,0.5,0.9
stra.7568,0.5,0.7,0.5,0.99
stra.7569,0.5,0.7,0.6,0.01
stra.7570,0.5,0.7,0.6,0.1
stra.7571,0.5,0.7,0.6,0.2
stra.7572,0.5,0.7,0.6,0.3
stra.7573,0.5,0.7,0.6,0.4
stra.7574,0.5,0.7,0.6,0.5
stra.7575,0.5,0.7,0.6,0.6
stra.7576,0.5,0.7,0.6,0.7
stra.7577,0.5,0.7,0.6,0.8
stra.7578,0.5,0.7,0.6,0.9
stra.7579,0.5,0.7,0.6,0.99
stra.7580,0.5,0.7,0.7,0.01
stra.7581,0.5,0.7,0.7,0.1
stra.7582,0.5,0.7,0.7,0.2
stra.7583,0.5,0.7,0.7,0.3
stra.7584,0.5,0.7,0.7,0.4
stra.7585,0.5,0.7,0.7,0.5
stra.7586,0.5,0.7,0.7,0.6
stra.7587,0.5,0.7,0.7,0.7
stra.7588,0.5,0.7,0.7,0.8
stra.7589,0.5,0.7,0.7,0.9
stra.7590,0.5,0.7,0.7,0.99
stra.7591,0.5,0.7,0.8,0.01
stra.7592,0.5,0.7,0.8,0.1
stra.7593,0.5,0.7,0.8,0.2
stra.7594,0.5,0.7,0.8,0.3
stra.7595,0.5,0.7,0.8,0.4
stra.7596,0.5,0.7,0.8,0.5
stra.7597,0.5,0.7,0.8,0.6
stra.7598,0.5,0.7,0.8,0.7
stra.7599,0.5,0.7,0.8,0.8
stra.7600,0.5,0.7,0.8,0.9
stra.7601,0.5,0.7,0.8,0.99
stra.7602,0.5,0.7,0.9,0.01
stra.7603,0.5,0.7,0.9,0.1
stra.7604,0.5,0.7,0.9,0.2
stra.7605,0.5,0.7,0.9,0.3
stra.7606,0.5,0.7,0.9,0.4
stra.7607,0.5,0.7,0.9,0.5
stra.7608,0.5,0.7,0.9,0.6
stra.7609,0.5,0.7,0.9,0.7
stra.7610,0.5,0.7,0.9,0.8
stra.7611,0.5,0.7,0.9,0.9
stra.7612,0.5,0.7,0.9,0.99
stra.7613,0.5,0.7,0.99,0.01
stra.7614,0.5,0.7,0.99,0.1
stra.7615,0.5,0.7,0.99,0.2
stra.7616,0.5,0.7,0.99,0.3
stra.7617,0.5,0.7,0.99,0.4
stra.7618,0.5,0.7,0.99,0.5
stra.7619,0.5,0.7,0.99,0.6
stra.7620,0.5,0.7,0.99,0.7
stra.7621,0.5,0.7,0.99,0.8
stra.7622,0.5,0.7,0.99,0.9
stra.7623,0.5,0.7,0.99,0.99
stra.7624,0.5,0.8,0.01,0.01
stra.7625,0.5,0.8,0.01,0.1
stra.7626,0.5,0.8,0.01,0.2
stra.7627,0.5,0.8,0.01,0.3
stra.7628,0.5,0.8,0.01,0.4
stra.7629,0.5,0.8,0.01,0.5
stra.7630,0.5,0.8,0.01,0.6
stra.7631,0.5,0.8,0.01,0.7
stra.7632,0.5,0.8,0.01,0.8
stra.7633,0.5,0.8,0.01,0.9
stra.7634,0.5,0.8,0.01,0.99
stra.7635,0.5,0.8,0.1,0.01
stra.7636,0.5,0.8,0.1,0.1
stra.7637,0.5,0.8,0.1,0.2
stra.7638,0.5,0.8,0.1,0.3
stra.7639,0.5,0.8,0.1,0.4
stra.7640,0.5,0.8,0.1,0.5
stra.7641,0.5,0.8,0.1,0.6
stra.7642,0.5,0.8,0.1,0.7
stra.7643,0.5,0.8,0.1,0.8
stra.7644,0.5,0.8,0.1,0.9
stra.7645,0.5,0.8,0.1,0.99
stra.7646,0.5,0.8,0.2,0.01
stra.7647,0.5,0.8,0.2,0.1
stra.7648,0.5,0.8,0.2,0.2
stra.7649,0.5,0.8,0.2,0.3
stra.7650,0.5,0.8,0.2,0.4
stra.7651,0.5,0.8,0.2,0.5
stra.7652,0.5,0.8,0.2,0.6
stra.7653,0.5,0.8,0.2,0.7
stra.7654,0.5,0.8,0.2,0.8
stra.7655,0.5,0.8,0.2,0.9
stra.7656,0.5,0.8,0.2,0.99
stra.7657,0.5,0.8,0.3,0.01
