generation,ave_total_payoff
540950,2.985543991
541000,2.986145712
541050,2.986823351
541100,2.986587581
541150,2.986936342
541200,2.985681378
541250,2.986321583
541300,2.986698379
541350,2.98595109
541400,2.986851008
541450,2.984967242
541500,2.985108954
541550,2.985350608
541600,2.984843884
541650,2.986726035
541700,2.98560758
541750,2.986693988
541800,2.986517028
541850,2.986882721
541900,2.98587831
541950,2.98527016
542000,2.986305994
542050,2.985088352
542100,2.986479935
542150,2.986509066
542200,2.986007646
542250,2.986356392
542300,2.985926546
542350,2.986976997
542400,2.987011403
542450,2.986985196
542500,2.986079518
542550,2.986576864
542600,2.986852008
542650,2.983927205
542700,2.986219318
542750,2.98604429
542800,2.986243156
542850,2.985837804
542900,2.986270807
542950,2.984512962
543000,2.986026555
543050,2.986654264
543100,2.986254518
543150,2.986596128
543200,2.986548472
543250,2.9856286
543300,2.985621815
543350,2.984752501
543400,2.985281978
543450,2.985649715
543500,2.986500267
543550,2.986372243
543600,2.985704897
543650,2.985743257
543700,2.986845243
543750,2.984105395
543800,2.9868491
543850,2.986778541
543900,2.985537985
543950,2.985014075
544000,2.985095054
544050,2.985742189
544100,2.986352046
544150,2.986192375
544200,2.986467803
544250,2.986181411
544300,2.98594041
544350,2.985732332
544400,2.986319254
544450,2.986130928
544500,2.986211349
544550,2.985772542
544600,2.986155123
544650,2.98591093
544700,2.983918158
544750,2.986301995
544800,2.986656481
544850,2.986490599
544900,2.984800139
544950,2.986449619
545000,2.985593692
545050,2.98519658
545100,2.986520173
545150,2.986512052
545200,2.986261776
545250,2.9865049
545300,2.986525182
545350,2.986498951
545400,2.986462358
545450,2.985073126
545500,2.986423095
545550,2.986783293
545600,2.98542707
545650,2.986801653
545700,2.984109707
545750,2.986354337
545800,2.986108518
545850,2.986933981
545900,2.985024578
545950,2.986992075
546000,2.986266503
546050,2.98645309
546100,2.986765492
546150,2.986339241
546200,2.985750089
546250,2.986683687
546300,2.986396529
546350,2.986761026
546400,2.986041577
546450,2.986227119
546500,2.986508279
546550,2.986364737
546600,2.986717073
546650,2.986712507
546700,2.982876538
546750,2.986526601
546800,2.985312434
546850,2.986065726
546900,2.98692914
546950,2.985819379
547000,2.986332361
547050,2.986710781
547100,2.986824231
547150,2.986258615
547200,2.986554541
547250,2.986769488
547300,2.986478666
547350,2.986581971
547400,2.98672801
547450,2.986272376
547500,2.98585244
547550,2.986572724
547600,2.985844239
547650,2.986414902
547700,2.986253747
547750,2.985843306
547800,2.986652404
547850,2.984983543
547900,2.98582299
547950,2.986065926
548000,2.985894
548050,2.986051353
548100,2.986303049
548150,2.985989614
548200,2.986596819
548250,2.986583737
548300,2.986575512
548350,2.985366474
548400,2.985356167
548450,2.98672469
548500,2.985841425
548550,2.986744126
548600,2.986324995
548650,2.984817474
548700,2.986509405
548750,2.986540934
548800,2.986284597
548850,2.9849565
548900,2.986390489
548950,2.983725544
549000,2.986488645
549050,2.983624359
549100,2.986433771
549150,2.985554812
549200,2.984325184
549250,2.985664551
549300,2.986836113
549350,2.986120331
549400,2.986409964
549450,2.986870343
549500,2.985994334
549550,2.986958834
549600,2.985096485
549650,2.986045181
549700,2.984481826
549750,2.986749725
549800,2.986877545
549850,2.985932948
549900,2.986798205
549950,2.981304908
550000,2.986193963
550050,2.986560865
550100,2.986867381
550150,2.986937873
550200,2.985438087
550250,2.986763955
550300,2.984501614
550350,2.986145065
550400,2.985820249
550450,2.985778998
550500,2.98640571
550550,2.986558232
550600,2.986274393
550650,2.983680296
550700,2.984167783
550750,2.98624673
550800,2.985549711
550850,2.986798721
550900,2.986093587
550950,2.985653794
551000,2.985546006
551050,2.984318566
551100,2.985812768
551150,2.985426769
551200,2.986608048
551250,2.986745137
551300,2.985035639
551350,2.98505988
551400,2.985534142
551450,2.98688929
551500,2.986771762
551550,2.986421317
551600,2.986408612
551650,2.986890703
551700,2.986593815
551750,2.986768026
551800,2.986410478
551850,2.986745583
551900,2.984842671
551950,2.985028545
552000,2.986368827
552050,2.986545293
552100,2.985439924
552150,2.986304084
552200,2.986663471
552250,2.986892029
552300,2.983967663
552350,2.984620774
552400,2.985703949
552450,2.986770762
552500,2.986552062
552550,2.986122652
552600,2.986076668
552650,2.986687741
552700,2.98614269
552750,2.985223647
552800,2.986096205
552850,2.983994523
552900,2.986688432
552950,2.986873319
553000,2.985917513
553050,2.985633597
553100,2.985141877
553150,2.986848805
553200,2.985874637
553250,2.986516488
553300,2.986198298
553350,2.986758579
553400,2.985135465
553450,2.986429878
553500,2.986914985
553550,2.9850902
553600,2.986212807
553650,2.985028482
553700,2.985847872
553750,2.984706044
553800,2.983849806
553850,2.98530145
553900,2.986825742
553950,2.985549036
554000,2.985744872
554050,2.985488387
554100,2.986519997
554150,2.986056872
554200,2.986079994
554250,2.986655213
554300,2.985900271
554350,2.98681293
554400,2.985370513
554450,2.985951336
554500,2.9869104
554550,2.986551647
554600,2.986496308
554650,2.984453087
554700,2.986744186
554750,2.986869743
554800,2.98539518
554850,2.986213656
554900,2.98494864
554950,2.985484128
555000,2.984842485
555050,2.98688376
555100,2.986614658
555150,2.986630137
555200,2.985365922
555250,2.986017139
555300,2.986365692
555350,2.986292841
555400,2.985251287
555450,2.986246016
555500,2.985773791
555550,2.986299951
555600,2.98533765
555650,2.98686573
555700,2.986258213
555750,2.984342279
555800,2.984820278
555850,2.986496605
555900,2.986148351
555950,2.986091464
556000,2.986359778
556050,2.986577246
556100,2.986766675
556150,2.985262101
556200,2.986826895
556250,2.986025339
556300,2.986554937
556350,2.984008035
556400,2.986533922
556450,2.985677076
556500,2.986572451
556550,2.986343132
556600,2.986231033
556650,2.985288971
556700,2.985804421
556750,2.983956497
556800,2.984489741
556850,2.986613994
556900,2.986528921
556950,2.986451271
557000,2.986287227
557050,2.9867286
557100,2.986473522
557150,2.985041482
557200,2.986250666
557250,2.985973132
557300,2.98539393
557350,2.984946258
557400,2.986383441
557450,2.985908553
557500,2.986520597
557550,2.985286855
557600,2.986804409
557650,2.986169244
557700,2.986521737
557750,2.984023755
557800,2.985826346
557850,2.986154453
557900,2.985698865
557950,2.983837575
558000,2.985471965
558050,2.985585308
558100,2.986363271
558150,2.985881481
558200,2.984896221
558250,2.984126954
558300,2.986390381
558350,2.986066845
558400,2.985408495
558450,2.986648838
558500,2.986872178
558550,2.98637445
558600,2.986076192
558650,2.985989882
558700,2.986919787
558750,2.98589606
558800,2.985403512
558850,2.986507686
558900,2.986374001
558950,2.985915271
559000,2.985988259
559050,2.984327135
559100,2.986008333
559150,2.984964513
559200,2.986975293
559250,2.985212625
559300,2.985442328
559350,2.986196404
559400,2.986515872
559450,2.986356533
559500,2.986243934
559550,2.986305491
559600,2.986791896
559650,2.986360988
559700,2.986752875
559750,2.984482852
559800,2.983861451
559850,2.984569321
559900,2.986199331
559950,2.986274523
560000,2.986524779
560050,2.984395765
560100,2.985831546
560150,2.986691189
560200,2.986735418
560250,2.986759428
560300,2.985661323
560350,2.985044685
560400,2.983858338
560450,2.98613762
560500,2.985438107
560550,2.986607825
560600,2.986258529
560650,2.985996586
560700,2.986188719
560750,2.985939132
560800,2.985587169
560850,2.984113382
560900,2.986572823
560950,2.982635019
561000,2.986301354
561050,2.985303912
561100,2.986298439
561150,2.986381236
561200,2.985168633
561250,2.986264837
561300,2.985791943
561350,2.98677013
561400,2.983360943
561450,2.986004084
561500,2.984434503
561550,2.985893373
561600,2.986223979
561650,2.986915361
561700,2.984995674
561750,2.986450518
561800,2.98655542
561850,2.98599189
561900,2.986797594
561950,2.984982847
562000,2.985970137
562050,2.982114398
562100,2.985133036
562150,2.98673973
562200,2.986962265
562250,2.986934814
562300,2.986481897
562350,2.986460556
562400,2.986798922
562450,2.986668017
562500,2.986030486
562550,2.986168185
562600,2.984571637
562650,2.985707003
562700,2.986357418
562750,2.986007758
562800,2.986955416
562850,2.98697698
562900,2.986788654
562950,2.985653691
563000,2.986034236
563050,2.986783734
563100,2.985543567
563150,2.986516457
563200,2.986449624
563250,2.985348688
563300,2.986612233
563350,2.985694228
563400,2.9853516
563450,2.986875542
563500,2.986430416
563550,2.985786497
563600,2.986607764
563650,2.986381514
563700,2.983117481
563750,2.985954504
563800,2.983875295
563850,2.986424872
563900,2.983462148
563950,2.986556845
564000,2.98640621
564050,2.985838164
564100,2.986587403
564150,2.986383907
564200,2.986003551
564250,2.986216124
564300,2.984275764
564350,2.98640265
564400,2.98499805
564450,2.985672766
564500,2.986549431
564550,2.985158643
564600,2.984529358
564650,2.985678426
564700,2.986289247
564750,2.983802975
564800,2.986072281
564850,2.98661772
564900,2.986446739
564950,2.986783636
565000,2.984954868
565050,2.986671901
565100,2.986886484
565150,2.98538059
565200,2.984257522
565250,2.985431471
565300,2.986126651
565350,2.986549935
565400,2.985624272
565450,2.986871312
565500,2.984822789
565550,2.985589768
565600,2.984291711
565650,2.985962753
565700,2.985428152
565750,2.986676147
565800,2.986480039
565850,2.986349582
565900,2.986798328
565950,2.986288935
566000,2.985926718
566050,2.986792828
566100,2.986457484
566150,2.986188459
566200,2.986771309
566250,2.986754327
566300,2.986022441
566350,2.986939554
566400,2.985587804
566450,2.986375145
566500,2.986605913
566550,2.986852693
566600,2.985342764
566650,2.986305448
566700,2.986426061
566750,2.985836991
566800,2.986688902
566850,2.985585849
566900,2.986765418
566950,2.98551241
567000,2.986611781
567050,2.985902892
567100,2.986553979
567150,2.986140164
567200,2.985310746
567250,2.986044772
567300,2.985731921
567350,2.986566692
567400,2.986454221
567450,2.986313941
567500,2.985931493
567550,2.98433732
567600,2.986508404
567650,2.984141608
567700,2.985453773
567750,2.983602575
567800,2.985766026
567850,2.985658084
567900,2.986349967
567950,2.986643513
568000,2.985867091
568050,2.986444571
568100,2.98663894
568150,2.986736419
568200,2.986677528
568250,2.986005002
568300,2.985758227
568350,2.985396229
568400,2.986364885
568450,2.986726122
568500,2.984956036
568550,2.985932097
568600,2.985055557
568650,2.986209759
568700,2.986332385
568750,2.986684122
568800,2.986364558
568850,2.986107966
568900,2.986295193
568950,2.986311067
569000,2.984225192
569050,2.986388547
569100,2.986113363
569150,2.985142485
569200,2.986063598
569250,2.985154991
569300,2.985998926
569350,2.984830347
569400,2.986514425
569450,2.986559237
569500,2.985519663
569550,2.986203985
569600,2.986666706
569650,2.986356289
569700,2.986104622
569750,2.986318247
569800,2.986928201
569850,2.986048161
569900,2.98605889
569950,2.986750007
570000,2.986896615
570050,2.985751459
570100,2.985412698
570150,2.985817244
570200,2.986474387
570250,2.986778517
570300,2.986747134
570350,2.986127416
570400,2.986700922
570450,2.983398019
570500,2.986502725
570550,2.985836534
570600,2.985889357
570650,2.986395335
570700,2.986661142
570750,2.986719983
570800,2.98541687
570850,2.986805763
570900,2.986406247
570950,2.985182134
571000,2.985236022
571050,2.985749942
571100,2.98692689
571150,2.98603915
571200,2.984474533
571250,2.982676186
571300,2.986553291
571350,2.986497651
571400,2.986094917
571450,2.986168559
571500,2.985414094
571550,2.98638551
571600,2.984566763
571650,2.986867968
571700,2.985800085
571750,2.985903856
571800,2.985377492
571850,2.986171714
571900,2.985619568
571950,2.985080827
572000,2.986476705
572050,2.986753151
572100,2.985876478
572150,2.986705861
572200,2.985910759
572250,2.986584094
572300,2.986134953
572350,2.986125706
572400,2.986458889
572450,2.985157016
572500,2.985991087
572550,2.985265921
572600,2.985618779
572650,2.986117261
572700,2.986607067
572750,2.986749403
572800,2.985237885
572850,2.9858595
572900,2.985905795
572950,2.986443055
573000,2.983545851
573050,2.986169517
573100,2.985682473
573150,2.986877464
573200,2.986391272
573250,2.986546677
573300,2.986412598
573350,2.985077114
573400,2.98562731
573450,2.984985963
573500,2.985968419
573550,2.984770825
573600,2.986766114
573650,2.986686653
573700,2.985391358
573750,2.986503662
573800,2.986721441
573850,2.984421045
573900,2.983948133
573950,2.986484439
574000,2.985644859
574050,2.986915402
574100,2.985433975
574150,2.986744668
574200,2.986641038
574250,2.984177851
574300,2.986182279
574350,2.986699601
574400,2.986352703
574450,2.985769209
574500,2.98640602
574550,2.985594107
574600,2.985581936
574650,2.986707137
574700,2.985791477
574750,2.98586134
574800,2.985334623
574850,2.98684617
574900,2.986796614
574950,2.985562688
575000,2.984483599
575050,2.984568909
575100,2.986393557
575150,2.985524832
575200,2.985729765
575250,2.986052374
575300,2.986325799
575350,2.986751584
575400,2.986248637
575450,2.985844735
575500,2.98654652
575550,2.985322449
575600,2.985328407
575650,2.985769317
575700,2.984725851
575750,2.985458236
575800,2.985730952
575850,2.986785018
575900,2.986175848
575950,2.986628032
576000,2.985817831
576050,2.986603916
576100,2.985141647
576150,2.986561629
576200,2.986271992
576250,2.984876216
576300,2.984548267
576350,2.986119427
576400,2.986758159
576450,2.985901059
576500,2.986876406
576550,2.986194635
576600,2.986570707
576650,2.98529428
576700,2.985875249
576750,2.98664172
576800,2.986491337
576850,2.986288188
576900,2.984539257
576950,2.986400385
577000,2.986524268
577050,2.98656684
577100,2.986531786
577150,2.98636029
577200,2.986750144
577250,2.98471389
577300,2.985864598
577350,2.985015704
577400,2.986323217
577450,2.986475736
577500,2.984808182
577550,2.985426418
577600,2.986326448
577650,2.986668937
577700,2.985028749
577750,2.986857353
577800,2.986078699
577850,2.986008637
577900,2.985005957
577950,2.985929663
578000,2.984702991
578050,2.984895546
578100,2.986550187
578150,2.985097703
578200,2.986201498
578250,2.985974021
578300,2.985842811
578350,2.984522983
578400,2.9838163
578450,2.986157608
578500,2.984791145
578550,2.986111314
578600,2.986780084
578650,2.986366876
578700,2.98622857
578750,2.986634788
578800,2.985554832
578850,2.98500959
578900,2.985524361
578950,2.986500526
579000,2.986627658
579050,2.984695781
579100,2.986521264
579150,2.985297022
579200,2.984703301
579250,2.986069525
579300,2.986425123
579350,2.986157351
579400,2.98628153
579450,2.986112673
579500,2.985896608
579550,2.985982609
579600,2.985786054
579650,2.985682162
579700,2.98638916
579750,2.983704878
579800,2.986277069
579850,2.986231251
579900,2.986201567
579950,2.986637339
580000,2.986568465
580050,2.985865516
580100,2.986882692
580150,2.986725817
580200,2.986516309
580250,2.985349512
580300,2.986223909
580350,2.986844248
580400,2.98667009
580450,2.986698894
580500,2.985217303
580550,2.98552157
580600,2.984454381
580650,2.986223403
580700,2.984927955
580750,2.986890336
580800,2.984524241
580850,2.986021941
580900,2.986176418
580950,2.985535732
581000,2.986803231
581050,2.986532183
581100,2.985838853
581150,2.985474631
581200,2.986703607
581250,2.985587132
581300,2.986407691
581350,2.986706979
581400,2.986273395
581450,2.984521038
581500,2.986391627
581550,2.986777965
581600,2.986866996
581650,2.983663984
581700,2.984812096
581750,2.985912971
581800,2.985676777
581850,2.984169627
581900,2.985410003
581950,2.985883426
582000,2.986140811
582050,2.985046622
582100,2.986358728
582150,2.98658039
582200,2.986829472
582250,2.986263498
582300,2.985067865
582350,2.986275142
582400,2.984932339
582450,2.986660989
582500,2.986313053
582550,2.985759155
582600,2.982990642
582650,2.985951891
582700,2.985978148
582750,2.986517783
582800,2.985786061
582850,2.986625245
582900,2.985465586
582950,2.986924539
583000,2.986661501
583050,2.986496073
583100,2.986832292
583150,2.984885133
583200,2.985109327
583250,2.985742413
583300,2.985855149
583350,2.986363393
583400,2.986272937
583450,2.986292659
583500,2.986771622
583550,2.986265495
583600,2.98637593
583650,2.986803921
583700,2.986900336
583750,2.986714833
583800,2.986159518
583850,2.986761194
583900,2.986416846
583950,2.986675327
584000,2.986591762
584050,2.985875548
584100,2.985977894
584150,2.986094286
584200,2.986346718
584250,2.986672059
584300,2.98678808
584350,2.985336422
584400,2.98649538
584450,2.985908724
584500,2.986464659
584550,2.986733994
584600,2.986463966
584650,2.985797109
584700,2.986638483
584750,2.986624605
584800,2.986043075
584850,2.985873339
584900,2.985656537
584950,2.983724034
585000,2.986001133
585050,2.985884273
585100,2.985624852
585150,2.985454717
585200,2.986614481
585250,2.986609663
585300,2.984919834
585350,2.985253794
585400,2.985333621
585450,2.986251803
585500,2.985497028
585550,2.984048428
585600,2.986771861
585650,2.98473509
585700,2.982001786
585750,2.985628778
585800,2.98598372
585850,2.985964649
585900,2.986958991
585950,2.986844744
586000,2.986652447
586050,2.986912951
586100,2.986017437
586150,2.986859348
586200,2.985425932
586250,2.986602525
586300,2.985075524
586350,2.985087518
586400,2.985092389
586450,2.986949789
586500,2.986430925
586550,2.985900418
586600,2.98612745
586650,2.985180576
586700,2.983240024
586750,2.986650837
586800,2.986239787
586850,2.985272019
586900,2.986236719
586950,2.985698031
587000,2.984491324
587050,2.985924883
587100,2.984484295
587150,2.986968511
587200,2.986701188
587250,2.985313432
587300,2.985434423
587350,2.986682016
587400,2.985072637
587450,2.98696371
587500,2.986461314
587550,2.985263452
587600,2.986098052
587650,2.984785032
587700,2.98562322
587750,2.986575059
587800,2.986287285
587850,2.986038365
587900,2.9848719
587950,2.986762949
588000,2.985992738
588050,2.986534971
588100,2.986375306
588150,2.986662251
588200,2.986348547
588250,2.986274559
588300,2.986717719
588350,2.986429858
588400,2.985469047
588450,2.986320511
588500,2.985969608
588550,2.986103702
588600,2.986679919
588650,2.985931991
588700,2.985509671
588750,2.986340566
588800,2.984464824
588850,2.984909791
588900,2.985245567
588950,2.986448453
589000,2.985722466
589050,2.986650667
589100,2.985051435
589150,2.985598355
589200,2.986075072
589250,2.986329111
589300,2.986137287
589350,2.985716465
589400,2.986370316
589450,2.985944506
589500,2.985192968
589550,2.985217015
589600,2.986355862
589650,2.9853072
589700,2.986474537
589750,2.985399654
589800,2.986638745
589850,2.986516736
589900,2.986510187
589950,2.984533414
590000,2.986005572
590050,2.985818245
590100,2.98578585
590150,2.985994773
590200,2.985250185
590250,2.986088762
590300,2.986569152
590350,2.986815637
590400,2.986106099
590450,2.985548085
590500,2.986271216
590550,2.985976688
590600,2.98683855
590650,2.986420574
590700,2.986466181
590750,2.98555588
590800,2.986740389
590850,2.986804365
590900,2.986688691
590950,2.984938653
591000,2.986798179
591050,2.986407921
591100,2.986728336
591150,2.98693691
591200,2.986343973
591250,2.984810815
591300,2.984694344
591350,2.985557809
591400,2.986732007
591450,2.986926214
591500,2.985252258
591550,2.984020581
591600,2.985685092
591650,2.98519658
591700,2.986140144
591750,2.986753845
591800,2.986456373
591850,2.986571767
591900,2.985046385
591950,2.986288741
592000,2.98527347
592050,2.98651219
592100,2.985331089
592150,2.986612977
592200,2.986525451
592250,2.985083418
592300,2.986280795
592350,2.986183837
592400,2.985491583
592450,2.986785149
592500,2.983688652
592550,2.986098489
592600,2.983937566
592650,2.986576337
592700,2.986810849
592750,2.983692733
592800,2.986638027
592850,2.986696213
592900,2.98659363
592950,2.985685177
593000,2.986756174
593050,2.983265041
593100,2.986384972
593150,2.986042791
593200,2.985082242
593250,2.985377462
593300,2.986823476
593350,2.984185726
593400,2.986854854
593450,2.983582957
593500,2.986070108
593550,2.986237818
593600,2.985912599
593650,2.986672285
593700,2.984899175
593750,2.985246926
593800,2.985624915
593850,2.985052312
593900,2.98483239
593950,2.986165336
594000,2.985676813
594050,2.98663137
594100,2.986921073
594150,2.986767209
594200,2.985403545
594250,2.985540651
594300,2.986021917
594350,2.985939814
594400,2.986602936
594450,2.986795328
594500,2.986700283
594550,2.986130782
594600,2.9858509
594650,2.986512991
594700,2.986444182
594750,2.9854361
594800,2.986435936
594850,2.986623064
594900,2.984262284
594950,2.985587034
595000,2.985815832
595050,2.986213846
595100,2.98629077
595150,2.986802075
595200,2.986327399
595250,2.986456393
595300,2.986119665
595350,2.985739354
595400,2.986408513
595450,2.986924152
595500,2.985172981
595550,2.985591514
595600,2.986765642
595650,2.986144455
595700,2.98503565
595750,2.985095163
595800,2.985954519
595850,2.986062167
595900,2.986975174
595950,2.986675708
596000,2.986652615
596050,2.986960942
596100,2.985919441
596150,2.986330263
596200,2.985904187
596250,2.984327936
596300,2.986883822
596350,2.986493262
596400,2.986614566
596450,2.985865673
596500,2.986534744
596550,2.986188883
596600,2.983898928
596650,2.985485953
596700,2.985676908
596750,2.986353938
596800,2.985091259
596850,2.986703082
596900,2.985071662
596950,2.986057374
597000,2.986467011
597050,2.985888842
597100,2.985033402
597150,2.986727339
597200,2.986590518
597250,2.986516228
597300,2.986096503
597350,2.984864561
597400,2.984885393
597450,2.985351851
597500,2.986752089
597550,2.985519319
597600,2.986350583
597650,2.986801974
597700,2.985987818
597750,2.986194885
597800,2.985784478
597850,2.985252385
597900,2.986850554
597950,2.986380096
598000,2.986471683
598050,2.9868112
598100,2.986781161
598150,2.986797876
598200,2.985562319
598250,2.986080011
598300,2.986858242
598350,2.98657445
598400,2.986088631
598450,2.985641593
598500,2.985343882
598550,2.986857909
598600,2.986871823
598650,2.986777833
598700,2.984565711
598750,2.986121746
598800,2.985365149
598850,2.985877458
598900,2.986843231
598950,2.986444207
599000,2.985625087
599050,2.984740924
599100,2.986258475
599150,2.985918696
599200,2.984584303
599250,2.984315287
599300,2.984319776
599350,2.986174892
599400,2.986677928
599450,2.986419783
599500,2.985554259
599550,2.986281252
599600,2.98411151
599650,2.986022449
599700,2.986692356
599750,2.98670903
599800,2.986387606
599850,2.985989727
599900,2.985206249
599950,2.986825671
600000,2.986609255
600050,2.986123704
600100,2.98571941
600150,2.986794342
600200,2.985518825
600250,2.985953608
600300,2.985835712
600350,2.986134659
600400,2.985475602
600450,2.985513576
600500,2.986203234
600550,2.98591973
600600,2.986559245
600650,2.986213776
600700,2.985506569
600750,2.985679444
600800,2.986200553
600850,2.986791731
600900,2.9867548
600950,2.985969224
601000,2.986214049
601050,2.986717028
601100,2.985479801
601150,2.985364975
601200,2.986775555
601250,2.985937381
601300,2.986540441
601350,2.985613337
601400,2.986014092
601450,2.986180288
601500,2.986395392
601550,2.986467672
601600,2.986078897
601650,2.985084866
601700,2.985976174
601750,2.986479533
601800,2.986639295
601850,2.986507092
601900,2.986681744
601950,2.985952384
602000,2.986637956
602050,2.985876621
602100,2.986730038
602150,2.985724567
602200,2.986397289
602250,2.98571537
602300,2.986547817
602350,2.985859695
602400,2.986187896
602450,2.985710382
602500,2.986470484
602550,2.986804413
602600,2.986775296
602650,2.983650059
602700,2.983947749
602750,2.9864998
602800,2.986619484
602850,2.985582408
602900,2.98654718
602950,2.98604824
603000,2.985913475
603050,2.985607995
603100,2.986714651
603150,2.985800696
603200,2.985975399
603250,2.986709311
603300,2.985680531
603350,2.986109858
603400,2.986773909
603450,2.985810078
603500,2.984951637
603550,2.985676743
603600,2.984440189
603650,2.986005591
603700,2.985369374
603750,2.986337055
603800,2.986367515
603850,2.986536209
603900,2.985601915
603950,2.98510782
604000,2.986539721
604050,2.986689654
604100,2.984804799
604150,2.985406448
604200,2.986671702
604250,2.985892907
604300,2.98516927
604350,2.986732315
604400,2.985846743
604450,2.985931878
604500,2.986244407
604550,2.986100137
604600,2.986703258
604650,2.986835949
604700,2.985693362
604750,2.985670407
604800,2.983451706
604850,2.985514471
604900,2.986719137
604950,2.985738131
605000,2.986862135
605050,2.986190895
605100,2.986839197
605150,2.986591371
605200,2.986421206
605250,2.98615451
605300,2.985855796
605350,2.985253484
605400,2.986727519
605450,2.98575296
605500,2.985342725
605550,2.986531526
605600,2.985810177
605650,2.986942208
605700,2.986492544
605750,2.985406149
605800,2.98642947
605850,2.986901891
605900,2.986151076
605950,2.986965947
606000,2.986860169
606050,2.985964439
606100,2.983237313
606150,2.986708137
606200,2.986260184
606250,2.986163824
606300,2.984894157
606350,2.985531141
606400,2.986580404
606450,2.985416519
606500,2.984872141
606550,2.985204597
606600,2.986823732
606650,2.986297253
606700,2.985912184
606750,2.985937394
606800,2.986735649
606850,2.986163199
606900,2.986587081
606950,2.985309192
607000,2.986598395
607050,2.984832247
607100,2.986814186
607150,2.986092597
607200,2.986163987
607250,2.984824336
607300,2.986821058
607350,2.986364982
607400,2.986160351
607450,2.98513943
607500,2.983579468
607550,2.986835741
607600,2.986121465
607650,2.986983429
607700,2.986038056
607750,2.986010368
607800,2.986595556
607850,2.986660178
607900,2.984599236
607950,2.98590906
608000,2.984405648
608050,2.986221487
608100,2.98612524
608150,2.98667958
608200,2.986624826
608250,2.985138532
608300,2.986731395
608350,2.986323638
608400,2.984818411
608450,2.985538405
608500,2.986396667
608550,2.986055977
608600,2.985567518
608650,2.98580775
608700,2.985730171
608750,2.984116058
608800,2.985126953
608850,2.984372637
608900,2.986523719
608950,2.986486562
609000,2.984713248
609050,2.983103284
609100,2.986498548
609150,2.985831113
609200,2.986754927
609250,2.986362323
609300,2.986871675
609350,2.986613643
609400,2.985888353
609450,2.984932235
609500,2.98619386
609550,2.986288644
609600,2.986319157
609650,2.986701366
609700,2.985144656
609750,2.985307371
609800,2.986494266
609850,2.985572349
609900,2.985820736
609950,2.986212394
610000,2.986259272
610050,2.986586205
610100,2.985704956
610150,2.986193253
610200,2.985818654
610250,2.985150425
610300,2.986382385
610350,2.986616178
610400,2.986605188
610450,2.986043939
610500,2.985036417
610550,2.986256515
610600,2.985803587
610650,2.985578276
610700,2.986886754
610750,2.986277171
610800,2.98570815
610850,2.985086188
610900,2.985881377
610950,2.986847289
611000,2.985360742
611050,2.984138926
611100,2.986449135
611150,2.986094657
611200,2.985282949
611250,2.986004936
611300,2.985190315
611350,2.985894381
611400,2.986551298
611450,2.986237851
611500,2.985268882
611550,2.986557172
611600,2.986145482
611650,2.985729398
611700,2.986377071
611750,2.985581042
611800,2.986920318
611850,2.985651499
611900,2.982209071
611950,2.986483376
612000,2.985679456
612050,2.986572907
612100,2.986749801
612150,2.985422331
612200,2.985643497
612250,2.986810383
612300,2.986915654
612350,2.986907568
612400,2.985532492
612450,2.986247045
612500,2.985791242
612550,2.984462761
612600,2.986423899
612650,2.984980669
612700,2.986833494
612750,2.985142385
612800,2.9861181
612850,2.984550377
612900,2.986578874
612950,2.986832645
613000,2.986848447
613050,2.985644235
613100,2.98473119
613150,2.986246183
613200,2.986257311
613250,2.986573925
613300,2.985091673
613350,2.984666556
613400,2.986694422
613450,2.985698725
613500,2.985739065
613550,2.986718686
613600,2.986693789
613650,2.986772151
613700,2.985908173
613750,2.985659051
613800,2.9866001
613850,2.986526752
613900,2.986830087
613950,2.986879116
614000,2.985943231
614050,2.984556726
614100,2.986277989
614150,2.985061768
614200,2.985349638
614250,2.984419181
614300,2.985491748
614350,2.986429891
614400,2.986254955
614450,2.984537657
614500,2.986537303
614550,2.98661376
614600,2.986866878
614650,2.986222985
614700,2.986822866
614750,2.985707523
614800,2.985922538
614850,2.986429272
614900,2.985571878
614950,2.986243185
615000,2.986605902
615050,2.985538423
615100,2.984845513
615150,2.985934006
615200,2.985918004
615250,2.986226588
615300,2.986364667
615350,2.98663606
615400,2.985535558
615450,2.986630936
615500,2.985339775
615550,2.986309526
615600,2.985622297
615650,2.986769481
615700,2.986414677
615750,2.986698949
615800,2.98679811
615850,2.986806046
615900,2.985206745
615950,2.985520995
616000,2.984864343
616050,2.985687717
616100,2.986659618
616150,2.986390894
616200,2.986579442
616250,2.98683232
616300,2.986582693
616350,2.986762413
616400,2.986722347
616450,2.985688311
616500,2.985405768
616550,2.98546859
616600,2.98594783
616650,2.985580452
616700,2.986706389
616750,2.986088268
616800,2.986257411
616850,2.986342669
616900,2.985783048
616950,2.986138989
617000,2.985815885
617050,2.985930809
617100,2.986720963
617150,2.986232578
617200,2.984727498
617250,2.98532017
617300,2.98511889
617350,2.985835041
617400,2.985800497
617450,2.986791903
617500,2.983095995
617550,2.985969726
617600,2.9851842
617650,2.982487417
617700,2.985872369
617750,2.986357666
617800,2.986370642
617850,2.986873789
617900,2.986579991
617950,2.986939207
618000,2.986121728
618050,2.986817812
618100,2.985170218
618150,2.986037956
618200,2.9853582
618250,2.986444846
618300,2.986554559
618350,2.985650077
618400,2.986450436
618450,2.986556274
618500,2.986736841
618550,2.986895754
618600,2.985835364
