name,stra.14151,stra.14152,stra.14153,stra.14269,stra.14392,stra.14394,stra.14511,stra.14517,stra.14520,stra.14642,stra.13321
814400,4.42E-90,1.21E-86,2.64E-37,2.17E-74,0.0165052,0.267392,0.00121694,0.0875594,0.0277544,0.451131,1.5E-323
814500,4.13E-90,1.14E-86,2.48E-37,2.10E-74,0.0165014,0.26758,0.00121184,0.0874658,0.0277009,0.450279,1.5E-323
814600,3.86E-90,1.06E-86,2.32E-37,2.03E-74,0.016467,0.267252,0.00120287,0.0870732,0.0275519,0.451465,1.5E-323
814700,3.61E-90,9.94E-87,2.17E-37,1.96E-74,0.0164017,0.266384,0.00119098,0.0864562,0.0273287,0.453777,1.5E-323
814800,3.37E-90,9.29E-87,2.03E-37,1.89E-74,0.0163478,0.265667,0.00117905,0.0858147,0.0270983,0.455177,1.5E-323
814900,3.16E-90,8.72E-87,1.91E-37,1.84E-74,0.0163613,0.266156,0.00116951,0.0854402,0.0269611,0.456584,1.5E-323
815000,2.95E-90,8.14E-87,1.79E-37,1.77E-74,0.0163241,0.26574,0.00115951,0.0849526,0.0267837,0.457347,1.5E-323
815100,2.75E-90,7.61E-87,1.67E-37,1.72E-74,0.0163152,0.26586,0.00115333,0.0847973,0.0267114,0.457451,1.5E-323
815200,2.57E-90,7.12E-87,1.57E-37,1.66E-74,0.016355,0.266717,0.00115194,0.0849375,0.0267297,0.456099,1.5E-323
815300,2.40E-90,6.67E-87,1.47E-37,1.61E-74,0.0164,0.267699,0.00115113,0.0851612,0.0267756,0.455062,1.5E-323
815400,2.24E-90,6.23E-87,1.38E-37,1.56E-74,0.0163653,0.267319,0.00114293,0.0847694,0.0266279,0.454673,1.5E-323
815500,2.09E-90,5.83E-87,1.29E-37,1.51E-74,0.0163098,0.266797,0.00113019,0.0842404,0.0264545,0.455446,1.5E-323
815600,1.96E-90,5.45E-87,1.21E-37,1.46E-74,0.0162859,0.266656,0.00112305,0.0839805,0.0263508,0.456904,1.5E-323
815700,1.83E-90,5.10E-87,1.13E-37,1.41E-74,0.0162759,0.266579,0.00111615,0.0836349,0.0262068,0.45947,1.5E-323
815800,1.70E-90,4.76E-87,1.06E-37,1.36E-74,0.0162112,0.265812,0.00110436,0.083062,0.0260056,0.461012,1.5E-323
815900,1.59E-90,4.45E-87,9.91E-38,1.32E-74,0.0162548,0.266767,0.00110395,0.0833069,0.0260574,0.461991,1.5E-323
816000,1.49E-90,4.16E-87,9.28E-38,1.28E-74,0.0162871,0.26762,0.00110381,0.0836276,0.0261394,0.460087,1.5E-323
816100,1.39E-90,3.88E-87,8.67E-38,1.23E-74,0.0162926,0.267997,0.00110245,0.0838279,0.0261821,0.459379,1.5E-323
816200,1.29E-90,3.62E-87,8.10E-38,1.19E-74,0.0162846,0.268116,0.00109998,0.0839179,0.0261885,0.45864,1.5E-323
816300,1.20E-90,3.38E-87,7.57E-38,1.15E-74,0.0162955,0.268579,0.00109926,0.0841599,0.0262444,0.457754,1.5E-323
816400,1.12E-90,3.15E-87,7.07E-38,1.11E-74,0.0162495,0.268,0.00109368,0.0839753,0.0261597,0.45756,1.5E-323
816500,1.04E-90,2.93E-87,6.59E-38,1.07E-74,0.0161899,0.267093,0.00108567,0.083529,0.0259831,0.459148,1.5E-323
816600,9.71E-91,2.73E-87,6.16E-38,1.03E-74,0.0161041,0.265919,0.00107319,0.0828582,0.0257523,0.461342,1.5E-323
816700,9.04E-91,2.55E-87,5.74E-38,9.98E-75,0.0160734,0.265466,0.0010696,0.0827212,0.0256771,0.462764,1.5E-323
816800,8.43E-91,2.38E-87,5.37E-38,9.66E-75,0.0161068,0.266263,0.00107091,0.0830895,0.0257694,0.462498,1.5E-323
816900,7.84E-91,2.21E-87,5.01E-38,9.32E-75,0.0160844,0.266075,0.00106924,0.0831966,0.0257775,0.462652,1.5E-323
817000,7.29E-91,2.06E-87,4.67E-38,8.99E-75,0.0160677,0.266118,0.00106881,0.0834923,0.0258516,0.463191,1.5E-323
817100,6.78E-91,1.92E-87,4.36E-38,8.69E-75,0.0161215,0.26733,0.00107568,0.0843619,0.0261052,0.459034,1.5E-323
817200,6.32E-91,1.79E-87,4.07E-38,8.38E-75,0.016121,0.267669,0.00107648,0.084774,0.0262188,0.458243,1.5E-323
817300,5.89E-91,1.67E-87,3.81E-38,8.10E-75,0.0161586,0.26863,0.00108154,0.0855187,0.0264345,0.455108,1.5E-323
817400,5.47E-91,1.56E-87,3.55E-38,7.81E-75,0.0160952,0.267752,0.00107697,0.0853999,0.0263702,0.455849,1.5E-323
817500,5.10E-91,1.45E-87,3.32E-38,7.54E-75,0.0160868,0.267843,0.00107707,0.0856888,0.0264366,0.455841,1.5E-323
817600,4.76E-91,1.36E-87,3.10E-38,7.30E-75,0.0161407,0.269065,0.00108298,0.0865147,0.0266746,0.452465,1.5E-323
817700,4.44E-91,1.27E-87,2.90E-38,7.06E-75,0.0161473,0.269355,0.00108478,0.0869087,0.0267703,0.450199,1.5E-323
817800,4.15E-91,1.18E-87,2.72E-38,6.83E-75,0.0161574,0.269714,0.00108467,0.0871597,0.0268187,0.449698,1.5E-323
817900,3.87E-91,1.11E-87,2.55E-38,6.61E-75,0.0161673,0.27015,0.00108448,0.0874556,0.0268912,0.448522,1.5E-323
818000,3.62E-91,1.03E-87,2.38E-38,6.40E-75,0.0161395,0.269727,0.00108159,0.0873698,0.0268341,0.448947,1.5E-323
818100,3.38E-91,9.67E-88,2.23E-38,6.19E-75,0.0161022,0.268936,0.0010774,0.0868618,0.0266252,0.451481,1.5E-323
818200,3.16E-91,9.05E-88,2.09E-38,6.00E-75,0.0161245,0.269367,0.00107873,0.087053,0.0266482,0.451669,1.5E-323
818300,2.95E-91,8.47E-88,1.96E-38,5.82E-75,0.0161835,0.270649,0.00108414,0.087801,0.026859,0.449276,1.5E-323
818400,2.75E-91,7.91E-88,1.83E-38,5.62E-75,0.0161957,0.271192,0.00108553,0.0882684,0.0269863,0.445433,1.5E-323
818500,2.58E-91,7.41E-88,1.72E-38,5.45E-75,0.0161676,0.270747,0.00107907,0.0878768,0.0268225,0.446696,1.5E-323
818600,2.40E-91,6.92E-88,1.61E-38,5.26E-75,0.0160831,0.269521,0.00106957,0.0873292,0.0266331,0.446992,1.5E-323
818700,2.26E-91,6.50E-88,1.51E-38,5.10E-75,0.0161472,0.270847,0.00107205,0.0878319,0.0267635,0.445056,1.5E-323
818800,2.11E-91,6.09E-88,1.42E-38,4.93E-75,0.0160571,0.269712,0.00105479,0.0869136,0.0264755,0.448327,1.5E-323
818900,1.98E-91,5.71E-88,1.33E-38,4.78E-75,0.0160823,0.270417,0.00105327,0.0871243,0.0265228,0.448526,1.5E-323
819000,1.85E-91,5.35E-88,1.25E-38,4.62E-75,0.0160729,0.270561,0.00104897,0.0870971,0.026497,0.44753,1.5E-323
819100,1.73E-91,5.01E-88,1.17E-38,4.48E-75,0.0160849,0.271015,0.00104654,0.0871833,0.0265007,0.446619,1.5E-323
819200,1.62E-91,4.70E-88,1.10E-38,4.34E-75,0.016097,0.271426,0.00104322,0.0871576,0.0264683,0.446749,1.5E-323
819300,1.52E-91,4.40E-88,1.03E-38,4.20E-75,0.0160537,0.270799,0.00103444,0.0866059,0.026269,0.449133,1.5E-323
819400,1.42E-91,4.11E-88,9.67E-39,4.07E-75,0.016013,0.270225,0.00102632,0.0861133,0.0260881,0.44991,1.5E-323
819500,1.32E-91,3.85E-88,9.06E-39,3.94E-75,0.0160048,0.270294,0.00102172,0.0859804,0.0260234,0.450101,1.5E-323
819600,1.24E-91,3.61E-88,8.51E-39,3.82E-75,0.0160217,0.270815,0.00101823,0.0859679,0.025995,0.449743,1.5E-323
819700,1.16E-91,3.39E-88,7.99E-39,3.70E-75,0.0160136,0.270859,0.00101145,0.0856369,0.0258645,0.450043,1.5E-323
819800,1.09E-91,3.18E-88,7.51E-39,3.59E-75,0.016067,0.272033,0.00101081,0.0858609,0.0259111,0.449684,1.5E-323
819900,1.02E-91,2.98E-88,7.06E-39,3.48E-75,0.0160841,0.27259,0.00100688,0.0858134,0.0258731,0.448918,1.5E-323
820000,9.54E-92,2.79E-88,6.61E-39,3.36E-75,0.0160327,0.271854,0.000997051,0.0851779,0.0256511,0.450572,1.5E-323
820100,8.93E-92,2.61E-88,6.20E-39,3.26E-75,0.0160373,0.272102,0.000992354,0.0849719,0.0255639,0.450716,1.5E-323
820200,8.35E-92,2.45E-88,5.82E-39,3.16E-75,0.0160175,0.271913,0.000985099,0.0845539,0.0254088,0.451399,1.5E-323
820300,7.83E-92,2.30E-88,5.47E-39,3.07E-75,0.0160746,0.273168,0.000984319,0.0847761,0.0254551,0.45021,1.5E-323
820400,7.29E-92,2.14E-88,5.11E-39,2.96E-75,0.01596,0.271308,0.000968287,0.0835476,0.0250533,0.450038,1.5E-323
820500,6.86E-92,2.02E-88,4.82E-39,2.87E-75,0.0159502,0.271341,0.000953839,0.0825775,0.0247424,0.4554,1.5E-323
820600,6.43E-92,1.89E-88,4.53E-39,2.79E-75,0.0159409,0.271527,0.000941596,0.0819114,0.0245353,0.456474,1.5E-323
820700,6.01E-92,1.77E-88,4.24E-39,2.70E-75,0.015893,0.270796,0.000927512,0.0808825,0.0242029,0.459393,1.5E-323
820800,5.63E-92,1.66E-88,3.98E-39,2.62E-75,0.0158793,0.270764,0.000917804,0.0803085,0.0240081,0.462859,1.5E-323
820900,5.24E-92,1.54E-88,3.71E-39,2.52E-75,0.0157948,0.269476,0.000906064,0.0795126,0.0237448,0.465549,1.5E-323
821000,4.87E-92,1.44E-88,3.46E-39,2.43E-75,0.0157201,0.268381,0.000896422,0.0789101,0.0235397,0.469587,1.5E-323
821100,4.52E-92,1.34E-88,3.22E-39,2.34E-75,0.0156631,0.267617,0.00089058,0.0786674,0.0234442,0.470286,1.5E-323
821200,4.20E-92,1.24E-88,3.00E-39,2.26E-75,0.0156225,0.267028,0.000886249,0.0784832,0.0233647,0.472973,1.5E-323
821300,3.90E-92,1.15E-88,2.79E-39,2.18E-75,0.0156381,0.267649,0.000885622,0.0788018,0.0234502,0.471704,1.5E-323
821400,3.61E-92,1.07E-88,2.59E-39,2.10E-75,0.0155326,0.26598,0.000875803,0.07814,0.023221,0.474308,1.5E-323
821500,3.36E-92,9.96E-89,2.42E-39,2.03E-75,0.0155927,0.267262,0.00088206,0.0789838,0.0234547,0.474156,1.5E-323
821600,3.10E-92,9.23E-89,2.24E-39,1.95E-75,0.0155813,0.267399,0.000885725,0.0796529,0.023642,0.471559,1.5E-323
821700,2.88E-92,8.57E-89,2.09E-39,1.87E-75,0.0155557,0.267453,0.00088412,0.0801033,0.0237847,0.470156,1.5E-323
821800,2.67E-92,7.96E-89,1.94E-39,1.81E-75,0.0156033,0.268604,0.000891314,0.0811635,0.0240927,0.468426,1.5E-323
821900,2.47E-92,7.38E-89,1.80E-39,1.74E-75,0.0156193,0.269145,0.000898535,0.0821496,0.0243714,0.464826,1.5E-323
822000,2.29E-92,6.84E-89,1.67E-39,1.68E-75,0.0155924,0.26886,0.00090282,0.0828051,0.0245451,0.462272,1.5E-323
822100,2.13E-92,6.37E-89,1.56E-39,1.62E-75,0.0155932,0.269164,0.000907288,0.0835584,0.0247548,0.461505,1.5E-323
822200,1.98E-92,5.91E-89,1.45E-39,1.56E-75,0.015609,0.269621,0.000914998,0.0845395,0.025026,0.458678,1.5E-323
822300,1.83E-92,5.49E-89,1.35E-39,1.50E-75,0.0156071,0.269765,0.00092219,0.0854629,0.02528,0.456308,1.5E-323
822400,1.70E-92,5.10E-89,1.25E-39,1.45E-75,0.0155909,0.269668,0.000927852,0.0862378,0.0254901,0.454646,1.5E-323
822500,1.58E-92,4.74E-89,1.17E-39,1.39E-75,0.0155623,0.269339,0.000932128,0.08689,0.025659,0.452776,1.5E-323
822600,1.47E-92,4.42E-89,1.09E-39,1.35E-75,0.0155647,0.269617,0.000937411,0.0876932,0.0258763,0.453006,1.5E-323
822700,1.37E-92,4.12E-89,1.02E-39,1.30E-75,0.0155734,0.269982,0.000942868,0.0884953,0.0260881,0.451687,1.5E-323
822800,1.27E-92,3.84E-89,9.51E-40,1.26E-75,0.0156049,0.270789,0.000951282,0.0896025,0.026399,0.44817,1.5E-323
822900,1.19E-92,3.58E-89,8.87E-40,1.21E-75,0.0155729,0.270525,0.00095422,0.0902326,0.0265678,0.445595,1.5E-323
823000,1.11E-92,3.35E-89,8.31E-40,1.17E-75,0.0156195,0.271615,0.000962158,0.0913266,0.0268737,0.442085,1.5E-323
823100,1.03E-92,3.13E-89,7.79E-40,1.13E-75,0.0156122,0.271808,0.000964703,0.0919298,0.0270379,0.441274,1.5E-323
823200,9.67E-93,2.93E-89,7.29E-40,1.09E-75,0.0155615,0.271013,0.000962593,0.0919216,0.0270067,0.44203,1.5E-323
823300,9.04E-93,2.74E-89,6.82E-40,1.06E-75,0.0155118,0.270159,0.000958271,0.091608,0.0268683,0.443593,1.5E-323
823400,8.45E-93,2.56E-89,6.39E-40,1.02E-75,0.0154669,0.269225,0.000953837,0.0909069,0.0265886,0.442635,1.5E-323
823500,7.91E-93,2.40E-89,6.00E-40,9.93E-76,0.015431,0.26848,0.000949081,0.0902464,0.0263317,0.446512,1.5E-323
823600,7.41E-93,2.25E-89,5.63E-40,9.63E-76,0.0154458,0.268775,0.000948987,0.0902018,0.0262674,0.447615,1.5E-323
823700,6.93E-93,2.10E-89,5.27E-40,9.33E-76,0.0154259,0.268398,0.000946325,0.089905,0.0261281,0.448545,1.5E-323
823800,6.47E-93,1.97E-89,4.93E-40,9.02E-76,0.0153867,0.267746,0.000942384,0.0895684,0.0259852,0.45087,1.5E-323
823900,6.03E-93,1.84E-89,4.61E-40,8.72E-76,0.01535,0.267139,0.000939235,0.0893212,0.0258721,0.451196,1.5E-323
824000,5.64E-93,1.72E-89,4.33E-40,8.45E-76,0.0154011,0.26828,0.000942668,0.0898809,0.0260083,0.448615,1.5E-323
824100,5.28E-93,1.61E-89,4.06E-40,8.20E-76,0.0154559,0.269389,0.000946143,0.0903799,0.0261225,0.447161,1.5E-323
824200,4.93E-93,1.51E-89,3.80E-40,7.92E-76,0.01536,0.267719,0.000935786,0.0894611,0.0258187,0.450385,1.5E-323
824300,4.61E-93,1.41E-89,3.56E-40,7.65E-76,0.0153265,0.267377,0.000931498,0.0893074,0.0257492,0.451776,1.5E-323
824400,4.29E-93,1.31E-89,3.33E-40,7.39E-76,0.0152897,0.266942,0.00092752,0.0891711,0.0256829,0.451903,1.5E-323
824500,4.01E-93,1.23E-89,3.12E-40,7.16E-76,0.0153003,0.267301,0.000927109,0.0893572,0.0257102,0.451108,1.5E-323
824600,3.74E-93,1.15E-89,2.91E-40,6.91E-76,0.016245,0.26652,0.000921192,0.0890198,0.0255859,0.451335,1.5E-323
824700,3.49E-93,1.07E-89,2.72E-40,6.67E-76,0.0161461,0.264929,0.000910887,0.0881572,0.0253017,0.455497,1.5E-323
824800,3.26E-93,1.00E-89,2.55E-40,6.46E-76,0.0161718,0.26569,0.000910595,0.0884786,0.0253793,0.454643,1.5E-323
824900,3.05E-93,9.36E-90,2.39E-40,6.24E-76,0.01615,0.265513,0.00090697,0.0883655,0.0253195,0.455295,1.5E-323
825000,2.84E-93,8.75E-90,2.23E-40,6.04E-76,0.0161334,0.26529,0.00090324,0.0881461,0.0252205,0.456454,1.5E-323
825100,2.65E-93,8.17E-90,2.09E-40,5.85E-76,0.0161339,0.265386,0.000901456,0.0881433,0.0251872,0.457287,1.5E-323
825200,2.47E-93,7.61E-90,1.95E-40,5.63E-76,0.0160405,0.264064,0.000893264,0.08762,0.0250126,0.459428,1.5E-323
825300,2.30E-93,7.08E-90,1.82E-40,5.42E-76,0.0159405,0.262553,0.00088441,0.0869425,0.0247882,0.460764,1.5E-323
825400,2.14E-93,6.61E-90,1.70E-40,5.24E-76,0.0159308,0.262521,0.000882629,0.0869642,0.024763,0.460868,1.5E-323
825500,2.00E-93,6.18E-90,1.59E-40,5.07E-76,0.0159649,0.263403,0.000883283,0.0874243,0.0248769,0.461133,1.5E-323
825600,1.86E-93,5.77E-90,1.49E-40,4.91E-76,0.0159992,0.264179,0.000885227,0.0878959,0.0249856,0.458394,1.5E-323
825700,1.74E-93,5.39E-90,1.39E-40,4.74E-76,0.0159788,0.264018,0.00088194,0.087828,0.0249387,0.460643,1.5E-323
825800,1.62E-93,5.03E-90,1.30E-40,4.58E-76,0.0160041,0.264757,0.000884287,0.0884096,0.0250875,0.458445,1.5E-323
825900,1.51E-93,4.69E-90,1.21E-40,4.42E-76,0.0160211,0.265368,0.0008867,0.0890098,0.0252428,0.454984,1.5E-323
826000,1.41E-93,4.37E-90,1.13E-40,4.28E-76,0.0160264,0.265753,0.000887318,0.0894099,0.0253387,0.45461,1.5E-323
826100,1.31E-93,4.08E-90,1.06E-40,4.13E-76,0.01601,0.265629,0.000886353,0.0895224,0.0253455,0.454231,1.5E-323
826200,1.22E-93,3.81E-90,9.92E-41,4.00E-76,0.0160574,0.266772,0.000890001,0.0902722,0.0255431,0.450756,1.5E-323
826300,1.14E-93,3.56E-90,9.29E-41,3.86E-76,0.0160614,0.267112,0.000889909,0.0905851,0.025613,0.448845,1.5E-323
826400,1.07E-93,3.33E-90,8.69E-41,3.74E-76,0.0160372,0.266805,0.000886503,0.0904189,0.025535,0.449572,1.5E-323
826500,9.96E-94,3.12E-90,8.14E-41,3.62E-76,0.0160231,0.266769,0.000883733,0.0904004,0.0255052,0.449137,1.5E-323
826600,9.31E-94,2.92E-90,7.63E-41,3.50E-76,0.0159974,0.266536,0.00087922,0.0901975,0.025424,0.450468,1.5E-323
826700,8.69E-94,2.73E-90,7.15E-41,3.38E-76,0.0159048,0.265091,0.000867349,0.0891106,0.0250844,0.453365,1.5E-323
826800,8.14E-94,2.56E-90,6.71E-41,3.28E-76,0.0158875,0.264911,0.000860199,0.0885151,0.0248811,0.455282,1.5E-323
826900,7.60E-94,2.39E-90,6.28E-41,3.16E-76,0.0157875,0.263477,0.00084508,0.0873758,0.0245425,0.459344,1.5E-323
827000,7.10E-94,2.23E-90,5.88E-41,3.06E-76,0.0158186,0.264284,0.00084383,0.0876186,0.0245947,0.459256,1.5E-323
827100,6.63E-94,2.09E-90,5.51E-41,2.97E-76,0.0158801,0.26564,0.000846481,0.0882557,0.0247573,0.456655,1.5E-323
827200,6.19E-94,1.95E-90,5.16E-41,2.87E-76,0.01587,0.265817,0.000842958,0.0882706,0.024748,0.455636,1.5E-323
827300,5.77E-94,1.82E-90,4.82E-41,2.77E-76,0.0158335,0.265424,0.000838356,0.0880772,0.0246722,0.456461,1.5E-323
827400,5.37E-94,1.70E-90,4.49E-41,2.67E-76,0.0157388,0.263764,0.0008297,0.0872439,0.0243991,0.461375,1.5E-323
827500,5.00E-94,1.58E-90,4.19E-41,2.58E-76,0.015728,0.263893,0.000828741,0.0874794,0.024449,0.460046,1.5E-323
827600,4.66E-94,1.47E-90,3.92E-41,2.49E-76,0.0157244,0.264131,0.000827793,0.0877143,0.0244987,0.459372,1.5E-323
827700,4.34E-94,1.38E-90,3.66E-41,2.40E-76,0.0157091,0.264112,0.000825558,0.0877704,0.0244939,0.45964,1.5E-323
827800,4.03E-94,1.28E-90,3.41E-41,2.32E-76,0.0156568,0.263285,0.000821466,0.0874882,0.0243824,0.460325,1.5E-323
827900,3.76E-94,1.20E-90,3.19E-41,2.25E-76,0.0156631,0.263384,0.00082007,0.087427,0.0243282,0.461985,1.5E-323
828000,3.50E-94,1.11E-90,2.97E-41,2.17E-76,0.0156046,0.26255,0.000816534,0.0872658,0.0242565,0.462665,1.5E-323
828100,3.25E-94,1.03E-90,2.76E-41,2.09E-76,0.0155951,0.262495,0.000817826,0.0875684,0.0243153,0.461263,1.5E-323
828200,3.02E-94,9.61E-91,2.58E-41,2.02E-76,0.0155767,0.262469,0.000818274,0.0879544,0.0244053,0.459874,1.5E-323
828300,2.81E-94,8.97E-91,2.41E-41,1.95E-76,0.0156203,0.263424,0.000822219,0.0886728,0.0245833,0.45795,1.5E-323
828400,2.62E-94,8.37E-91,2.25E-41,1.89E-76,0.0156581,0.264313,0.000826749,0.0894557,0.0247831,0.45485,1.5E-323
828500,2.44E-94,7.81E-91,2.10E-41,1.82E-76,0.0156743,0.264845,0.000828775,0.0899873,0.0249134,0.453252,1.5E-323
828600,2.28E-94,7.30E-91,1.97E-41,1.77E-76,0.0157208,0.265896,0.000832527,0.0907188,0.0250977,0.451392,1.5E-323
828700,2.12E-94,6.80E-91,1.84E-41,1.70E-76,0.0155909,0.263779,0.00082143,0.08971,0.0247886,0.453664,1.5E-323
828800,1.98E-94,6.35E-91,1.72E-41,1.65E-76,0.0155986,0.264112,0.000821762,0.0900266,0.0248542,0.453491,1.5E-323
828900,1.85E-94,5.93E-91,1.61E-41,1.59E-76,0.0155851,0.264159,0.000821199,0.0902947,0.0249101,0.451367,1.5E-323
829000,1.73E-94,5.55E-91,1.51E-41,1.54E-76,0.0155662,0.264091,0.00081729,0.0901797,0.0248583,0.453641,1.5E-323
829100,1.61E-94,5.19E-91,1.41E-41,1.48E-76,0.0155374,0.26389,0.000814362,0.0901941,0.0248463,0.453474,1.5E-323
829200,1.50E-94,4.85E-91,1.32E-41,1.44E-76,0.0155467,0.264218,0.000814508,0.0904653,0.0248963,0.453691,1.5E-323
829300,1.40E-94,4.52E-91,1.23E-41,1.39E-76,0.0154642,0.2629,0.000806989,0.0898233,0.0246865,0.457253,1.5E-323
829400,1.31E-94,4.22E-91,1.15E-41,1.34E-76,0.0154973,0.263724,0.000809955,0.0904745,0.0248462,0.454571,1.5E-323
829500,1.22E-94,3.94E-91,1.08E-41,1.30E-76,0.0154589,0.263217,0.000806499,0.0903234,0.0247797,0.454234,1.5E-323
829600,1.14E-94,3.67E-91,1.01E-41,1.25E-76,0.015414,0.262483,0.000801601,0.0899229,0.024637,0.456368,1.5E-323
829700,1.06E-94,3.43E-91,9.40E-42,1.21E-76,0.015376,0.262011,0.000798274,0.0897859,0.0245768,0.457375,1.5E-323
829800,9.87E-95,3.20E-91,8.77E-42,1.17E-76,0.0152934,0.26071,0.000791721,0.0892541,0.0244019,0.46104,1.5E-323
829900,9.19E-95,2.98E-91,8.18E-42,1.13E-76,0.0152316,0.259539,0.000785274,0.0885053,0.0241462,0.464527,1.5E-323
830000,8.54E-95,2.77E-91,7.61E-42,1.09E-76,0.0151424,0.257995,0.000778634,0.087872,0.0239388,0.468228,1.5E-323
830100,7.92E-95,2.57E-91,7.08E-42,1.05E-76,0.0151539,0.258413,0.000781843,0.0885196,0.0240963,0.466839,1.5E-323
830200,7.35E-95,2.39E-91,6.59E-42,1.01E-76,0.0150905,0.257394,0.000778643,0.0883484,0.0240143,0.46826,1.5E-323
830300,6.82E-95,2.22E-91,6.13E-42,9.74E-77,0.0150983,0.257702,0.000781569,0.0889424,0.0241516,0.467151,1.5E-323
830400,6.33E-95,2.06E-91,5.70E-42,9.39E-77,0.0150794,0.257458,0.000782931,0.0892943,0.0242188,0.467075,1.5E-323
830500,5.88E-95,1.92E-91,5.30E-42,9.06E-77,0.0150902,0.25782,0.000786788,0.089999,0.0243879,0.466224,1.5E-323
830600,5.46E-95,1.78E-91,4.93E-42,8.75E-77,0.0151099,0.258322,0.000791894,0.0908323,0.0245934,0.463258,1.5E-323
830700,5.07E-95,1.65E-91,4.59E-42,8.43E-77,0.0150755,0.258005,0.000790311,0.0910938,0.0246517,0.46156,1.5E-323
830800,4.71E-95,1.54E-91,4.28E-42,8.15E-77,0.0150448,0.257321,0.000788243,0.090689,0.0244777,0.464012,1.5E-323
830900,4.40E-95,1.44E-91,4.00E-42,7.89E-77,0.0151015,0.258418,0.000793031,0.0912987,0.0245994,0.463062,1.5E-323
831000,4.10E-95,1.34E-91,3.74E-42,7.64E-77,0.0151289,0.258811,0.000796053,0.0915234,0.0246056,0.462469,1.5E-323
831100,3.81E-95,1.25E-91,3.48E-42,7.36E-77,0.0150672,0.257855,0.000793313,0.0913117,0.0245075,0.462791,1.5E-323
831200,3.54E-95,1.16E-91,3.24E-42,7.10E-77,0.0150361,0.257477,0.000793112,0.091448,0.0245102,0.463847,1.5E-323
831300,3.28E-95,1.08E-91,3.02E-42,6.84E-77,0.0150128,0.257152,0.000794369,0.0917102,0.0245419,0.463573,1.5E-323
831400,3.05E-95,1.00E-91,2.82E-42,6.61E-77,0.0150617,0.258259,0.000801335,0.0927933,0.0248082,0.459665,1.5E-323
831500,2.84E-95,9.35E-92,2.63E-42,6.38E-77,0.0150877,0.259014,0.000806732,0.0937381,0.0250409,0.455672,1.5E-323
831600,2.65E-95,8.72E-92,2.45E-42,6.17E-77,0.015091,0.259206,0.000809561,0.0942569,0.0251501,0.454357,1.5E-323
831700,2.47E-95,8.15E-92,2.30E-42,5.97E-77,0.0151443,0.260285,0.000815197,0.0951276,0.0253546,0.452331,1.5E-323
831800,2.30E-95,7.60E-92,2.15E-42,5.78E-77,0.0151515,0.260576,0.000817897,0.0956671,0.0254728,0.450178,1.5E-323
831900,2.15E-95,7.10E-92,2.01E-42,5.59E-77,0.0151579,0.260765,0.00081955,0.0960174,0.0255342,0.449472,1.5E-323
832000,2.01E-95,6.64E-92,1.88E-42,5.40E-77,0.0151423,0.260766,0.000818572,0.0962303,0.0255709,0.44822,1.5E-323
832100,1.87E-95,6.20E-92,1.76E-42,5.22E-77,0.015098,0.260069,0.0008145,0.0959136,0.0254524,0.449841,1.5E-323
832200,1.75E-95,5.80E-92,1.65E-42,5.05E-77,0.0150947,0.260182,0.000814011,0.0960969,0.0254748,0.44981,1.5E-323
832300,1.63E-95,5.42E-92,1.54E-42,4.89E-77,0.0151004,0.260531,0.000814223,0.0964328,0.02554,0.447286,1.5E-323
832400,1.53E-95,5.09E-92,1.45E-42,4.74E-77,0.0151605,0.26185,0.000816805,0.0970743,0.0256884,0.445533,1.5E-323
832500,1.43E-95,4.76E-92,1.36E-42,4.59E-77,0.0151253,0.261341,0.000812227,0.0967072,0.0255578,0.444633,1.5E-323
832600,1.34E-95,4.45E-92,1.27E-42,4.44E-77,0.0149865,0.258605,0.000798081,0.094855,0.0250085,0.453609,1.5E-323
832700,1.25E-95,4.16E-92,1.19E-42,4.29E-77,0.0149705,0.258573,0.000793457,0.0946088,0.0249224,0.455187,1.5E-323
832800,1.17E-95,3.90E-92,1.12E-42,4.16E-77,0.0150075,0.259568,0.000792535,0.0949079,0.0249854,0.454007,1.5E-323
832900,1.09E-95,3.65E-92,1.05E-42,4.03E-77,0.0150128,0.259911,0.000789668,0.0948689,0.0249531,0.453441,1.5E-323
833000,1.02E-95,3.41E-92,9.81E-43,3.89E-77,0.0150031,0.260026,0.000785982,0.0947504,0.0249006,0.451202,1.5E-323
833100,9.54E-96,3.19E-92,9.18E-43,3.76E-77,0.0149377,0.258982,0.000777102,0.0938518,0.0246333,0.453111,1.5E-323
833200,8.93E-96,2.99E-92,8.62E-43,3.65E-77,0.0149603,0.259549,0.000774656,0.0937852,0.0245892,0.454286,1.5E-323
833300,8.36E-96,2.80E-92,8.07E-43,3.54E-77,0.0148816,0.257963,0.000761842,0.0921231,0.0240927,0.458564,1.5E-323
833400,7.83E-96,2.62E-92,7.58E-43,3.43E-77,0.0148289,0.256995,0.000750198,0.090729,0.0236745,0.464869,1.5E-323
833500,7.31E-96,2.45E-92,7.09E-43,3.32E-77,0.0148701,0.257939,0.000749388,0.090895,0.0236921,0.463987,1.5E-323
833600,6.80E-96,2.29E-92,6.62E-43,3.21E-77,0.01484,0.257653,0.000745444,0.0906922,0.0236168,0.463522,1.5E-323
833700,6.33E-96,2.13E-92,6.18E-43,3.10E-77,0.0148085,0.257273,0.000740848,0.0903781,0.0235066,0.465911,1.5E-323
